seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1752239212,3,0,3160.7836930323874,2934.6079101717364,0.9284431315691638,safe,0.0
1752239213,3,0,424.0,418.23653954103384,0.9864069328797967,safe,0.0
1752239214,3,0,2404.0,2368.719330659489,0.9853241808067759,safe,0.0
1752239215,3,0,2006.0,1121.0536042862318,0.5588502513889491,safe,0.0
1752239216,3,0,2110.0,1949.1841941567352,0.9237839782733342,safe,0.0
1752239217,3,0,34.0,32.10023412019724,0.9441245329469777,safe,0.0
1752239218,3,0,2202.0,1314.9591427261075,0.5971658232180325,safe,0.0
1752239219,3,0,2012.0,1733.0634115232106,0.8613635246139217,safe,0.0
1752239220,3,0,114.0,109.41673516220038,0.959795922475442,safe,0.0
1752239221,3,0,70.0,66.10244786729741,0.9443206838185345,safe,0.0
1752239212,3,0.02,3180.8236930323883,2947.9447588945345,0.9267865947276561,safe,0.0
1752239213,3,0.02,428.24000000000007,418.4243667974599,0.9770791303882399,safe,0.0
1752239214,3,0.02,2428.04,2387.7550886918034,0.9834084647253766,safe,0.0
1752239215,3,0.02,2026.06,2015.7287962712114,0.9949008401879567,safe,0.0
1752239216,3,0.02,2131.1000000000004,2077.9445518069815,0.9750572717408762,safe,0.0
1752239217,3,0.02,34.34,32.19546141726778,0.9375498374277162,safe,0.0
1752239218,3,0.02,2224.0200000000004,2133.6062372800807,0.9593466952995388,safe,0.0
1752239219,3,0.02,2032.1200000000001,2004.311496986405,0.9863155212223712,safe,0.0
1752239220,3,0.02,115.14000000000001,109.44373963153294,0.9505275285003728,safe,0.0
1752239221,3,0.02,70.7,66.19351063697059,0.9362589906219319,safe,0.0
1752239212,3,0.05,3210.8836930323882,2975.6816643856805,0.9267485056661829,safe,0.0
1752239213,3,0.05,434.6,428.52140251858873,0.9860133514003422,safe,0.0
1752239214,3,0.05,2464.1,2415.974602388138,0.9804693812702967,safe,0.0
1752239215,3,0.05,2056.15,2040.3189690080005,0.9923006439257839,safe,0.0
1752239216,3,0.05,2162.75,2107.747296475062,0.9745681639001558,safe,0.0
1752239217,3,0.05,34.849999999999994,32.34348915044711,0.928077163570936,safe,0.0
1752239218,3,0.05,2257.05,2163.4356941786427,0.958523601239956,safe,0.0
1752239219,3,0.05,2062.3,2017.6472997187857,0.9783481063466932,safe,0.0
1752239220,3,0.05,116.85000000000001,115.50908326951321,0.9885244610142336,safe,0.0
1752239221,3,0.05,71.75,66.3247865688254,0.9243872692519219,safe,0.0
1752239212,3,0.1,3260.9836930323886,3031.4631246681506,0.9296161557463027,safe,0.0
1752239213,3,0.1,445.20000000000005,439.06412341738906,0.9862177075862287,safe,0.0
1752239214,3,0.1,2524.2,2465.8545604456326,0.9768855718428147,safe,0.0
1752239215,3,0.1,2106.3,2075.1143746488083,0.9851941198541557,safe,0.0
1752239216,3,0.1,2215.5,2104.627179322453,0.9499558471326801,safe,0.0
1752239217,3,0.1,35.7,32.57724037334037,0.9125277415501505,safe,0.0
1752239218,3,0.1,2312.1000000000004,2212.191012166146,0.9567886389715606,safe,0.0
1752239219,3,0.1,2112.6000000000004,2102.33266803552,0.9951399545751772,safe,0.0
1752239220,3,0.1,119.7,115.5540092663723,0.9653634859346057,safe,0.0
1752239221,3,0.1,73.5,66.4934845576438,0.9046732592876707,safe,0.0
1752239212,3,0.2,0,4022.972313147392,,,0.2
1752239213,3,0.2,466.4,458.7621203621602,0.9836237572087484,safe,0.2
1752239214,3,0.2,2644.4,2548.916825917411,0.9638923105118027,safe,0.2
1752239215,3,0.2,2206.6000000000004,2169.4980755328547,0.9831859310853143,safe,0.2
1752239216,3,0.2,2321.0,2252.8369157089046,0.9706320188319278,safe,0.2
1752239217,3,0.2,37.39999999999999,33.031549819823795,0.8831965192466257,safe,0.2
1752239218,3,0.2,2422.2,2314.334368484291,0.9554679087128608,safe,0.2
1752239219,3,0.2,2213.2000000000003,2149.8294553954865,0.9713670049681394,safe,0.2
1752239220,3,0.2,125.4,119.45859108411423,0.9526203435734787,safe,0.2
1752239221,3,0.2,0,67.05020627673412,,,0.2
1752239212,3,0.3,0,4168.622163685561,,,0.2
1752239213,3,0.3,487.6,480.20108722268355,0.9848258556658809,safe,0.2
1752239214,3,0.3,2764.6000000000004,2642.29573171588,0.9557605916645734,safe,0.2
1752239215,3,0.3,2306.9,2268.1890333266156,0.9832194864652197,safe,0.2
1752239216,3,0.3,2426.5,2292.2283666313574,0.9446644824361663,safe,0.2
1752239217,3,0.3,39.099999999999994,33.55877302164549,0.8582806399397825,safe,0.2
1752239218,3,0.3,2532.3,2406.7602832656885,0.9504246271238354,safe,0.2
1752239219,3,0.3,2313.8,2201.134630035499,0.9513072132576276,safe,0.2
1752239220,3,0.3,131.10000000000002,125.7662700459914,0.9593155609915437,safe,0.2
1752239221,3,0.3,0,67.57090211991272,,,0.2
1752239212,3,0.4,0,4312.873367814518,,,0.4
1752239213,3,0.4,508.8,501.00208644297527,0.9846739120341494,safe,0.4
1752239214,3,0.4,2884.8,2719.8128426862313,0.9428081124120324,safe,0.4
1752239215,3,0.4,0,2357.5909253902096,,,0.4
1752239216,3,0.4,2532.0,2366.268776366323,0.934545330318453,safe,0.4
1752239217,3,0.4,0,33.99456901462281,,,0.4
1752239218,3,0.4,2642.4,2603.0149122046555,0.9850949561779653,safe,0.4
1752239219,3,0.4,2414.4,2285.9845687100124,0.9468126941310522,safe,0.4
1752239220,3,0.4,136.8,131.06655143890748,0.9580888263078031,safe,0.4
1752239221,3,0.4,0,77.79276578439658,,,0.4
1752239212,3,0.5,0,4407.013716629571,,,0.4
1752239213,3,0.5,530.0,512.0435575410156,0.9661199198887087,safe,0.4
1752239214,3,0.5,3005.0,2836.0919024748364,0.9437909825207442,safe,0.4
1752239215,3,0.5,0,2426.5267260544065,,,0.4
1752239216,3,0.5,2637.5,2391.1867781460805,0.9066111007188931,safe,0.4
1752239217,3,0.5,0,39.56715074295562,,,0.4
1752239218,3,0.5,2752.5,2683.6263259985317,0.9749777751129997,safe,0.4
1752239219,3,0.5,2515.0,2437.0530643221946,0.9690071826330794,safe,0.4
1752239220,3,0.5,142.5,135.9678536578631,0.9541603765464076,safe,0.4
1752239221,3,0.5,0,81.52937490389604,,,0.4
1752239212,5,0,378.4066482622391,299.2051673566843,0.7906974381415531,safe,0.1
1752239213,5,0,624.0,585.4346707944469,0.9381965878116136,safe,0.1
1752239214,5,0,4114.309742432534,3727.6909036224993,0.9060306921419456,safe,0.1
1752239215,5,0,187.45897526955548,183.18559346801015,0.9772036425815278,safe,0.1
1752239216,5,0,3548.114012309041,3498.929157379121,0.9861377467693291,safe,0.1
1752239217,5,0,0,3685.156736834875,,,0.1
1752239218,5,0,2142.0,1853.9248634919172,0.865511140752529,safe,0.1
1752239219,5,0,2452.0,2249.4306275685785,0.9173860634455867,safe,0.1
1752239220,5,0,2212.0,1609.5666929474,0.7276522120015371,safe,0.1
1752239221,5,0,832.2368766513825,816.9537794983515,0.9816361211791953,safe,0.1
1752239212,5,0.02,380.42664826223915,378.94978479504573,0.9961178758797796,safe,0.1
1752239213,5,0.02,630.24,603.9734934859023,0.9583230094660801,safe,0.1
1752239214,5,0.02,4134.709742432535,4127.236603066628,0.9981925842848862,safe,0.1
1752239215,5,0.02,188.57897526955554,184.15810836756236,0.9765569470526925,safe,0.1
1752239216,5,0.02,3572.53401230904,3502.732454156445,0.9804616113066814,safe,0.1
1752239217,5,0.02,0,4285.912988824264,,,0.1
1752239218,5,0.02,2163.42,2134.0082703955463,0.9864049839585223,safe,0.1
1752239219,5,0.02,2476.5200000000004,2453.920870617061,0.9908746428928742,safe,0.1
1752239220,5,0.02,2234.1200000000003,2210.1753493138895,0.9892822898115988,safe,0.1
1752239221,5,0.02,837.2568766513828,817.9419666280737,0.9769307239367693,safe,0.1
1752239212,5,0.05,383.4566482622391,380.7763502614749,0.9930101668261304,safe,0.1
1752239213,5,0.05,639.6000000000001,608.8295113486317,0.9518910433843522,safe,0.1
1752239214,5,0.05,4165.309742432534,4149.395589442146,0.9961793590454345,safe,0.1
1752239215,5,0.05,190.25897526955552,185.57334781274835,0.9753723710002713,safe,0.1
1752239216,5,0.05,3609.164012309041,3508.1284943327773,0.9720058391273761,safe,0.1
1752239217,5,0.05,0,4337.211729667368,,,0.1
1752239218,5,0.05,2195.5500000000006,2144.270042428753,0.9766436849212055,safe,0.1
1752239219,5,0.05,2513.3,2459.542555370892,0.9786108126251907,safe,0.1
1752239220,5,0.05,2267.3,2210.5586085722607,0.9749740257452744,safe,0.1
1752239221,5,0.05,844.7868766513826,818.9668136252003,0.9694360036361722,safe,0.1
1752239212,5,0.1,388.5066482622391,385.8603028069024,0.9931884165504667,safe,0.1
1752239213,5,0.1,655.2,614.6132403178146,0.9380543960894606,safe,0.1
1752239214,5,0.1,4216.309742432533,4204.427978806285,0.9971819519076904,safe,0.1
1752239215,5,0.1,193.0589752695555,187.78746685948164,0.9726948285998431,safe,0.1
1752239216,5,0.1,3670.214012309041,3517.698425256938,0.9584450425668364,safe,0.1
