seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755018605,10,2880,2450,0.8506944444444444,safe,0.175,0.0001082970011339,0.0241854149971914,0.1698
1755018606,10,0,1013,,,0.175,9.055500049726106e-05,0.0116451320027408,0.1698
1755018607,10,0,2530,,,0.175,6.796800153097138e-05,0.1588685989991063,0.1698
1755018608,10,0,926,,,0.175,8.309500117320567e-05,0.007325229998969,0.1698
1755018609,10,2586,2313,0.894431554524362,safe,0.175,0.0001149870004155,0.2543598430020211,0.1698
1755018610,10,0,1005,,,0.175,7.683199874009006e-05,0.0014616879998357,0.1698
1755018611,10,0,451,,,0.175,9.732000035000964e-05,0.007619459000125,0.1698
1755018612,10,0,810,,,0.175,0.0001224680017912,0.0054224279992922,0.1698
1755018613,10,4506,3463,0.7685308477585442,safe,0.175,0.0001029419981932,0.3203051190030237,0.1698
1755018614,10,328,264,0.8048780487804879,safe,0.175,0.0001038369991874,0.0130865409992111,0.1698
1755018615,10,3664,2832,0.7729257641921398,safe,0.175,8.960700142779388e-05,0.0265467999997781,0.1698
1755018616,10,0,2822,,,0.175,5.6143002439057454e-05,0.0452692750004644,0.1698
1755018617,10,8400,5751,0.6846428571428571,safe,0.175,9.05479973880574e-05,0.055106659001467,0.1698
1755018618,10,0,751,,,0.175,6.679899888695218e-05,0.0179006769976695,0.1698
1755018619,10,1080,757,0.700925925925926,safe,0.175,7.409699901472777e-05,0.0129368670022813,0.1698
1755018620,10,2664,2333,0.8757507507507507,safe,0.175,8.206499842344783e-05,0.5784898080019047,0.1698
1755018621,10,2585,2305,0.8916827852998066,safe,0.175,8.795200119493529e-05,0.5710864920001768,0.1698
1755018622,10,0,2497,,,0.175,8.951000199886039e-05,0.3671438340024906,0.1698
1755018623,10,2234,2119,0.9485228290062668,safe,0.175,8.396600242122076e-05,0.7379731080000056,0.1698
1755018624,10,4622,3314,0.7170056252704456,safe,0.175,8.87220012373291e-05,0.91263148500002,0.1698
1755018625,10,6810,4755,0.698237885462555,safe,0.175,0.0002014530000451,0.0082138689977,0.1698
1755018626,10,4220,3211,0.7609004739336492,safe,0.175,0.0001789200032362,0.4325425429997267,0.1698
1755018627,10,4196,3111,0.7414204003813155,safe,0.175,0.0001097810018109,0.3975495859995135,0.1698
1755018628,10,2934,2467,0.8408316291751875,safe,0.175,0.0001060260001395,0.4247911589991417,0.1698
1755018629,10,3212,2607,0.8116438356164384,safe,0.175,0.0001043840020429,0.3344677829991269,0.1698
1755018630,10,3092,2546,0.8234152652005174,safe,0.175,0.0001147879993368,0.2428610030001436,0.1698
1755018631,10,464,337,0.7262931034482759,safe,0.175,7.646900121471845e-05,0.0052410539974516,0.1698
1755018632,10,902,734,0.8137472283813747,safe,0.175,0.0001053910018526,0.0177056089996767,0.1698
1755018633,10,3660,2830,0.773224043715847,safe,0.175,0.0001070640028046,0.0198239140008809,0.1698
1755018634,10,2304,2152,0.9340277777777778,safe,0.175,5.897700248169713e-05,0.5061611359997187,0.1698
1755018635,10,3510,2890,0.8233618233618234,safe,0.175,8.695900032762438e-05,0.0042802709976967,0.1698
1755018636,10,2744,2372,0.8644314868804664,safe,0.175,7.534399992437102e-05,0.0914128240001446,0.1698
1755018637,10,3470,2735,0.7881844380403458,safe,0.175,8.459500168100931e-05,0.0132716490006714,0.1698
1755018638,10,0,322,,,0.175,7.038000330794603e-05,0.0020165300011285,0.1698
1755018639,10,0,491,,,0.175,6.431200017686933e-05,0.0033210629990207,0.1698
1755018640,10,2798,2410,0.8613295210864903,safe,0.175,8.05810013844166e-05,0.4306542490012361,0.1698
1755018641,10,3015,2645,0.8772802653399668,safe,0.175,8.670500028529204e-05,0.0309255499996652,0.1698
1755018642,10,4524,3512,0.7763041556145004,safe,0.175,9.346200022264384e-05,0.3212788609998824,0.1698
1755018643,10,4824,3534,0.7325870646766169,safe,0.175,8.606000119470991e-05,0.0978204130005906,0.1698
1755018644,10,574,497,0.8658536585365854,safe,0.175,7.790599920554087e-05,0.0316458409979532,0.1698
1755018645,10,3550,3285,0.9253521126760564,safe,0.175,8.772299770498648e-05,0.0192234289970656,0.1698
1755018646,10,208,164,0.7884615384615384,safe,0.175,6.804599979659542e-05,0.0067847579994122,0.1698
1755018647,10,580,491,0.846551724137931,safe,0.175,7.946200275910087e-05,0.0125025460001779,0.1698
1755018648,10,3210,2805,0.8738317757009346,safe,0.175,7.369199738604948e-05,0.2534817999985534,0.1698
1755018649,10,4274,3638,0.8511932615816565,safe,0.175,0.0002533529986976,0.0470120579993817,0.1698
1755018650,10,1228,874,0.7117263843648208,safe,0.175,8.507399979862384e-05,0.0047082380006031,0.1698
1755018651,10,4146,3109,0.7498794018330921,safe,0.175,7.938899943837896e-05,0.2764252160013711,0.1698
1755018652,10,740,571,0.7716216216216216,safe,0.175,8.191199958673678e-05,0.0121844780005631,0.1698
1755018653,10,2490,2253,0.9048192771084336,safe,0.175,7.932800144772045e-05,0.3768201659986516,0.1698
1755018654,10,928,684,0.7370689655172413,safe,0.175,8.224500197684392e-05,0.0091122980011277,0.1698
1755018655,10,2494,2248,0.901363271852446,safe,0.175,7.267299952218309e-05,0.0828713369992328,0.1698
1755018656,10,1212,1027,0.8473597359735974,safe,0.175,8.098500256892294e-05,0.0142681670004094,0.1698
1755018657,10,1174,800,0.6814310051107325,safe,0.175,7.123400064301677e-05,0.0144432349989074,0.1698
1755018658,10,932,666,0.7145922746781116,safe,0.175,7.254000229295343e-05,0.0182274209983006,0.1698
1755018659,10,1084,742,0.6845018450184502,safe,0.175,8.069799878285266e-05,0.0040733900023042,0.1698
1755018660,10,3760,2890,0.7686170212765957,safe,0.175,7.919400013634004e-05,0.0040314170000783,0.1698
1755018661,10,2202,2112,0.9591280653950952,safe,0.175,7.310799992410466e-05,0.1875501510003232,0.1698
1755018662,10,5400,4393,0.8135185185185185,safe,0.175,9.021599908010104e-05,0.1752694720016734,0.1698
1755018663,10,2582,2302,0.8915569326103796,safe,0.175,7.841499973437749e-05,0.5277975089993561,0.1698
1755018664,10,831,616,0.7412755716004813,safe,0.175,7.810900206095539e-05,0.026346585000283,0.1698
1755018665,10,2776,2399,0.864193083573487,safe,0.175,8.12679973023478e-05,0.3070214500003203,0.1698
1755018666,10,5004,3802,0.7597921662669864,safe,0.175,9.427899931324646e-05,0.0304400259992689,0.1698
1755018667,10,0,992,,,0.175,9.503399996901862e-05,0.0038990109969745,0.1698
1755018668,10,4902,3606,0.7356181150550796,safe,0.175,8.39040003484115e-05,0.143775699998514,0.1698
1755018669,10,0,771,,,0.175,5.427299765869975e-05,0.0263694670029508,0.1698
1755018670,10,4224,3712,0.8787878787878788,safe,0.175,9.047400089912117e-05,0.0502788100020552,0.1698
1755018671,10,3142,2581,0.8214513049013368,safe,0.175,8.170300134224817e-05,0.0918483649984409,0.1698
1755018672,10,3938,3470,0.8811579481970544,safe,0.175,8.303399954456836e-05,0.1729934730028617,0.1698
1755018673,10,0,1127,,,0.175,7.069599814713001e-05,0.0111441200024273,0.1698
1755018674,10,2196,2108,0.9599271402550092,safe,0.175,8.06319985713344e-05,0.7317250619998958,0.1698
1755018675,10,4860,3910,0.8045267489711934,safe,0.175,9.364099969388916e-05,0.0046051120007177,0.1698
1755018676,10,512,406,0.79296875,safe,0.175,8.136699761962518e-05,0.0066496449981059,0.1698
1755018677,10,2862,2476,0.8651292802236199,safe,0.175,8.798999988357536e-05,0.1607261300014215,0.1698
1755018678,10,1148,785,0.6837979094076655,safe,0.175,8.156400144798681e-05,0.0191658880030445,0.1698
1755018679,10,1038,720,0.6936416184971098,safe,0.175,8.089199764071964e-05,0.0287524519990256,0.1698
1755018680,10,3170,2595,0.8186119873817035,safe,0.175,8.520099800080061e-05,0.5024173450001399,0.1698
1755018681,10,4062,3243,0.7983751846381093,safe,0.175,9.768400195753202e-05,0.263256807000289,0.1698
1755018682,10,3786,3403,0.898837823560486,safe,0.175,7.888499749242328e-05,0.1907929959998,0.1698
1755018683,10,4019,3175,0.7899975118188605,safe,0.175,8.089000039035454e-05,0.3308810880007513,0.1698
1755018684,10,0,522,,,0.175,9.95439986581914e-05,0.0125820239991298,0.1698
1755018685,10,6000,4520,0.7533333333333333,safe,0.175,8.860100206220523e-05,0.0017370470013702,0.1698
1755018686,10,0,475,,,0.175,0.0001258740012417,0.0005276310002955,0.1698
1755018687,10,0,776,,,0.175,0.0001057570007105,0.0061601399975188,0.1698
1755018688,10,4538,3320,0.7315998237108858,safe,0.175,8.140699719660915e-05,0.436653490000026,0.1698
1755018689,10,0,1001,,,0.175,0.0001438500003132,0.0089718449999054,0.1698
1755018690,10,454,328,0.7224669603524229,safe,0.175,7.533900134149007e-05,0.0058247919987479,0.1698
1755018691,10,3292,2751,0.8356622114216282,safe,0.175,0.0001487389999965,0.1155476839994662,0.1698
1755018692,10,3292,2646,0.8037667071688943,safe,0.175,7.799900049576536e-05,0.4693970160005847,0.1698
1755018693,10,4460,3464,0.7766816143497758,safe,0.175,8.343499939655885e-05,0.3876147449991549,0.1698
1755018694,10,4034,3140,0.7783837382250868,safe,0.175,8.310400153277442e-05,0.1073199220008973,0.1698
1755018695,10,4228,3344,0.7909176915799432,safe,0.175,9.02840001799632e-05,0.0781325139978434,0.1698
1755018696,10,5020,4168,0.8302788844621514,safe,0.175,8.864499977789819e-05,0.6955135759999393,0.1698
1755018697,10,3182,2601,0.8174104336895035,safe,0.175,8.645399793749675e-05,0.127988311000081,0.1698
1755018698,10,588,504,0.8571428571428571,safe,0.175,7.943599848658778e-05,0.0176726440004131,0.1698
1755018699,10,3372,2696,0.7995255041518387,safe,0.175,8.590200013713911e-05,0.0895898890012176,0.1698
1755018700,10,680,561,0.825,safe,0.175,9.863699960988016e-05,0.0123586620029527,0.1698
1755018701,10,0,179,,,0.175,5.04140007251408e-05,0.003500343998894,0.1698
1755018702,10,850,635,0.7470588235294118,safe,0.175,7.210800322354771e-05,0.0105755799995677,0.1698
1755018703,10,7612,5336,0.7009984235417761,safe,0.175,8.253600026364438e-05,0.082453473998612,0.1698
1755018704,10,4404,3802,0.8633060853769301,safe,0.175,8.449799861409701e-05,0.0160162120009772,0.1698
1755018705,10,956,733,0.7667364016736402,safe,0.175,6.818199835834093e-05,0.009243778000382,0.1698
1755018706,10,3496,3249,0.9293478260869564,safe,0.175,8.225399869843386e-05,0.2589783809999062,0.1698
1755018707,10,4748,4384,0.9233361415332773,safe,0.175,8.952899952419102e-05,0.3458445700016455,0.1698
1755018708,10,0,452,,,0.175,0.0001085229996533,0.001121964000049,0.1698
1755018709,10,0,2641,,,0.175,0.0001207810018968,0.0497308320009324,0.1698
1755018710,10,2338,2170,0.9281437125748504,safe,0.175,0.0001049809980031,0.6224522960001195,0.1698
1755018711,10,0,714,,,0.175,7.780200030538253e-05,0.0190688250004313,0.1698
1755018712,10,1168,944,0.8082191780821918,safe,0.175,0.0001072260020009,0.0051912630005972,0.1698
1755018713,10,870,655,0.7528735632183908,safe,0.175,9.845800013863482e-05,0.0245109330026025,0.1698
1755018714,10,0,403,,,0.175,0.0001278420022572,0.004086222998012,0.1698
1755018715,10,2546,2274,0.8931657501963864,safe,0.175,0.0001044399978127,0.1561947539994435,0.1698
1755018716,10,3070,2535,0.8257328990228013,safe,0.175,6.69189976179041e-05,1.078843928000424,0.1698
1755018717,10,3966,3493,0.8807362581946545,safe,0.175,0.000120231998153,0.1781894649975584,0.1698
1755018718,10,4302,3173,0.7375639237563923,safe,0.175,0.000106075000076,0.2692094220001308,0.1698
1755018719,10,440,345,0.7840909090909091,safe,0.175,0.0001006759994197,0.0048269470025843,0.1698
1755018720,10,2960,2538,0.8574324324324324,safe,0.175,9.619800039217807e-05,0.0754356719990028,0.1698
1755018721,10,782,592,0.7570332480818415,safe,0.175,7.709500277996995e-05,0.0059144600018044,0.1698
1755018722,10,4530,3521,0.7772626931567329,safe,0.175,8.045999857131392e-05,0.1173824350007635,0.1698
1755018723,10,482,402,0.8340248962655602,safe,0.175,7.66909979574848e-05,0.0048444329986523,0.1698
1755018724,10,3540,3271,0.9240112994350282,safe,0.175,9.359599789604545e-05,0.8664387729986629,0.1698
1755018725,10,4844,3466,0.7155243600330305,safe,0.175,9.345799844595604e-05,0.146709151998948,0.1698
1755018726,10,0,1020,,,0.175,8.122999861370772e-05,0.0006317900006251,0.1698
1755018727,10,4104,3493,0.8511208576998051,safe,0.175,9.102300100494176e-05,0.1708665139994991,0.1698
1755018728,10,2308,2154,0.9332755632582322,safe,0.175,7.943699893075973e-05,0.1449705849991005,0.1698
1755018729,10,1346,924,0.6864784546805349,safe,0.175,7.202999768196605e-05,0.0132834299984097,0.1698
1755018730,10,0,808,,,0.175,9.785300062503666e-05,0.0073350799975742,0.1698
1755018731,10,2776,2399,0.864193083573487,safe,0.175,9.257700003217906e-05,0.1857178460013528,0.1698
1755018732,10,3536,2769,0.7830882352941176,safe,0.175,8.160099969245493e-05,0.1843657069985056,0.1698
1755018733,10,5512,4327,0.7850145137880987,safe,0.175,8.359499770449474e-05,0.3710815379999985,0.1698
1755018734,10,972,736,0.757201646090535,safe,0.175,0.0001125770031649,0.0138531069969758,0.1698
1755018735,10,1046,731,0.6988527724665392,safe,0.175,0.0001025920028041,0.0138742279996222,0.1698
1755018736,10,2992,2516,0.8409090909090909,safe,0.175,0.0001068230012606,0.126944622999872,0.1698
1755018737,10,2566,2293,0.8936087295401403,safe,0.175,0.0001039840026351,0.2745392629985872,0.1698
1755018738,10,3522,2811,0.7981260647359455,safe,0.175,0.0001130619966716,0.0639531310007441,0.1698
1755018739,10,4152,3081,0.7420520231213873,safe,0.175,0.0001030769999488,0.2445133319997694,0.1698
1755018740,10,8200,6134,0.7480487804878049,safe,0.175,8.626199996797368e-05,0.0797345380015031,0.1698
1755018741,10,4330,3366,0.7773672055427252,safe,0.175,0.0001431689997843,0.093867591000162,0.1698
1755018742,10,488,384,0.7868852459016393,safe,0.175,7.21930009603966e-05,0.0015307130015571,0.1698
1755018743,10,2924,2462,0.8419972640218878,safe,0.175,9.661699732532723e-05,0.0599490409986174,0.1698
1755018744,10,1166,823,0.7058319039451115,safe,0.175,7.703600203967653e-05,0.0146675629985111,0.1698
1755018745,10,4170,3585,0.8597122302158273,safe,0.175,8.183999671018682e-05,0.0111069449994829,0.1698
1755018746,10,8020,6238,0.7778054862842892,safe,0.175,8.155300020007417e-05,0.0404982629988808,0.1698
1755018747,10,2384,2192,0.9194630872483222,safe,0.175,7.394800195470452e-05,0.0617591860027459,0.1698
1755018748,10,0,908,,,0.175,7.851199916331097e-05,0.0027570460006245,0.1698
1755018749,10,0,1065,,,0.175,9.704400144983084e-05,0.0117189039992808,0.1698
1755018750,10,3424,2716,0.7932242990654206,safe,0.175,8.241799878305756e-05,0.5701638540012937,0.1698
1755018751,10,0,872,,,0.175,6.895699698361568e-05,0.0055878330022096,0.1698
