seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016057,8,1350,1185,0.8777777777777778,safe,0.115,5.962200157227926e-05,0.0007297539996216,0.1216
1755016058,8,0,2024,,,0.115,5.0411999836796895e-05,0.50965615899986,0.1216
1755016059,8,3462,2731,0.7888503755054882,safe,0.115,5.3607000154443085e-05,0.0347673100004612,0.1216
1755016060,8,946,783,0.8276955602536998,safe,0.115,3.252500027883798e-05,0.005184844998439,0.1216
1755016061,8,766,593,0.7741514360313316,safe,0.115,5.748200055677444e-05,0.0085580250015482,0.1216
1755016062,8,832,616,0.7403846153846154,safe,0.115,2.830800076480955e-05,0.0030609809982706,0.1216
1755016063,8,482,442,0.91701244813278,safe,0.115,3.453699901001528e-05,0.0031335940002463,0.1216
1755016064,8,4910,3458,0.7042769857433808,safe,0.115,6.111800030339509e-05,0.0278101029980462,0.1216
1755016065,8,3594,3308,0.9204229271007234,safe,0.115,6.109300011303276e-05,0.0349770240027282,0.1216
1755016066,8,962,711,0.739085239085239,safe,0.115,5.832699753227644e-05,0.0053803400005563,0.1216
1755016067,8,3600,3020,0.8388888888888889,safe,0.115,6.285999916144647e-05,0.0011611440022534,0.1216
1755016068,8,3664,3342,0.912117903930131,safe,0.115,5.748699913965538e-05,0.1936999690005905,0.1216
1755016069,8,2537,2270,0.8947575877020102,safe,0.115,5.587000123341568e-05,0.3013591330018244,0.1216
1755016070,8,766,593,0.7741514360313316,safe,0.115,6.063699765945785e-05,0.0066378589981468,0.1216
1755016071,8,723,564,0.7800829875518672,safe,0.115,6.316300277831033e-05,0.013865357999748,0.1216
1755016072,8,2654,2327,0.8767897513187641,safe,0.115,6.069800292607397e-05,0.2521388519999163,0.1216
1755016073,8,4016,3120,0.7768924302788844,safe,0.115,3.816900061792694e-05,0.2790384420004557,0.1216
1755016074,8,862,732,0.8491879350348028,safe,0.115,3.153199941152707e-05,0.0024582240002928,0.1216
1755016075,8,826,613,0.7421307506053268,safe,0.115,3.0407001759158447e-05,0.004024861002108,0.1216
1755016076,8,0,757,,,0.115,3.276899951742962e-05,0.0056482719992345,0.1216
1755016077,8,4144,3138,0.7572393822393823,safe,0.115,6.107699664426036e-05,0.022323803998006,0.1216
1755016078,8,2946,2483,0.8428377460964019,safe,0.115,4.144899867242202e-05,0.0753797559991653,0.1216
1755016079,8,0,1152,,,0.115,0.002759351998975,0.0083581389990285,0.1216
1755016080,8,4610,3307,0.717353579175705,safe,0.115,6.766499791410752e-05,0.2041240819999075,0.1216
1755016081,8,802,677,0.844139650872818,safe,0.115,4.200699913781136e-05,0.0054110729979583,0.1216
1755016082,8,822,812,0.9878345498783456,safe,0.115,0.0001216199998452,0.012761097998009,0.1216
1755016083,8,724,562,0.7762430939226519,safe,0.115,5.6943001254694536e-05,0.0029846510005882,0.1216
1755016084,8,5204,4203,0.8076479631053036,safe,0.115,5.967099787085317e-05,0.3160701929991774,0.1216
1755016085,8,3070,2535,0.8257328990228013,safe,0.115,6.221399962669238e-05,0.0094609959996887,0.1216
1755016086,8,2194,2107,0.9603463992707384,safe,0.115,6.771200060029514e-05,0.2246386029983114,0.1216
1755016087,8,826,623,0.7542372881355932,safe,0.115,3.8589998439420015e-05,0.0046427369998127,0.1216
1755016088,8,648,534,0.8240740740740741,safe,0.115,2.853799742297269e-05,0.0017331409981125,0.1216
1755016089,8,838,670,0.7995226730310262,safe,0.115,7.043299774522893e-05,0.0037139970008865,0.1216
1755016090,8,4030,3250,0.8064516129032258,safe,0.115,6.710899833706208e-05,0.0180625899993174,0.1216
1755016091,8,776,599,0.7719072164948454,safe,0.115,6.766499791410752e-05,0.0072743509990687,0.1216
1755016092,8,2830,2425,0.8568904593639576,safe,0.115,6.812799983890727e-05,0.0107636740031011,0.1216
1755016093,8,580,501,0.8637931034482759,safe,0.115,5.857900032424368e-05,0.0195564699970418,0.1216
1755016094,8,4334,3368,0.777111213659437,safe,0.115,5.8138000895269215e-05,0.045184064998466,0.1216
1755016095,8,4000,3241,0.81025,safe,0.115,5.891899854759686e-05,0.1329787859976932,0.1216
1755016096,8,714,558,0.7815126050420168,safe,0.115,5.325399979483336e-05,0.0032705279991205,0.1216
1755016097,8,2180,2101,0.9637614678899082,safe,0.115,6.288800068432465e-05,0.2626973129990801,0.1216
1755016098,8,2356,2179,0.9248726655348048,safe,0.115,5.528400288312696e-05,0.1534574229990539,0.1216
1755016099,8,2418,2260,0.934656741108354,safe,0.115,5.8710000303108245e-05,0.3013139509967004,0.1216
1755016100,8,1006,809,0.8041749502982107,safe,0.115,5.4459000239148736e-05,0.0057974549999926,0.1216
1755016101,8,2684,2342,0.8725782414307004,safe,0.115,5.343899829313159e-05,0.0604010060014843,0.1216
1755016102,8,2430,2215,0.911522633744856,safe,0.115,5.503400097950362e-05,0.5660890530016331,0.1216
1755016103,8,514,358,0.6964980544747081,safe,0.115,5.323000004864298e-05,0.0007259859994519,0.1216
1755016104,8,2306,2153,0.9336513443191674,safe,0.115,6.75369992677588e-05,0.3172859219994279,0.1216
1755016105,8,0,784,,,0.115,4.6280998503789306e-05,0.0098556550001376,0.1216
1755016106,8,3203,2602,0.8123634093037777,safe,0.115,5.4197000281419605e-05,0.265766912001709,0.1216
1755016107,8,520,382,0.7346153846153847,safe,0.115,4.679799894802272e-05,0.0007200940017355,0.1216
1755016108,8,670,535,0.7985074626865671,safe,0.115,4.5397999201668426e-05,0.0076503609998326,0.1216
1755016109,8,678,640,0.943952802359882,safe,0.115,5.280100231175311e-05,0.0113223810003546,0.1216
1755016110,8,2408,2214,0.919435215946844,safe,0.115,5.24159986525774e-05,0.0962014690012438,0.1216
1755016111,8,2096,2048,0.9770992366412212,safe,0.115,6.538399975397624e-05,0.7727205329974822,0.1216
1755016112,8,2500,2251,0.9004,safe,0.115,6.900900189066306e-05,0.3774985849995573,0.1216
1755016113,8,4644,3332,0.7174849267872524,safe,0.115,8.037900261115283e-05,0.0371337260003201,0.1216
1755016114,8,528,421,0.7973484848484849,safe,0.115,6.305900024017319e-05,0.0031232139990606,0.1216
1755016115,8,2104,2065,0.9814638783269962,safe,0.115,7.384700074908324e-05,0.666964165000536,0.1216
1755016116,8,4408,3260,0.7395644283121597,safe,0.115,6.918099825270474e-05,0.4090300769967143,0.1216
1755016117,8,2906,2453,0.8441156228492773,safe,0.115,8.718499884707853e-05,0.1617052770016016,0.1216
1755016118,8,0,820,,,0.115,6.610399941564538e-05,0.0040265140014525,0.1216
1755016119,8,1118,810,0.7245080500894454,safe,0.115,6.18190024397336e-05,0.0035341229995538,0.1216
1755016120,8,2950,2500,0.847457627118644,safe,0.115,7.503899905714206e-05,0.0342860419987118,0.1216
1755016121,8,2318,2159,0.9314063848144952,safe,0.115,7.519700011471286e-05,0.6375639889993181,0.1216
1755016122,8,4006,3304,0.8247628557164254,safe,0.115,8.908300151233561e-05,0.0869073539979581,0.1216
1755016123,8,3654,3328,0.910782703886152,safe,0.115,9.998499808716588e-05,0.0638681310010724,0.1216
1755016124,8,2370,2195,0.9261603375527426,safe,0.115,8.583300223108381e-05,0.3535537860007025,0.1216
1755016125,8,2334,2168,0.9288774635818338,safe,0.115,8.063099812716246e-05,0.0932494340013363,0.1216
1755016126,8,2456,2229,0.90757328990228,safe,0.115,9.516700083622708e-05,0.3175381639994157,0.1216
1755016127,8,2256,2128,0.9432624113475178,safe,0.115,7.062700024107471e-05,0.7948820469973725,0.1216
1755016128,8,1010,830,0.8217821782178217,safe,0.115,9.202599903801456e-05,0.0012391790005494,0.1216
1755016129,8,4410,3705,0.8401360544217688,safe,0.115,9.04379994608462e-05,0.0063542050011164,0.1216
1755016130,8,2256,2128,0.9432624113475178,safe,0.115,8.109100235742517e-05,0.8828674210017198,0.1216
1755016131,8,609,518,0.8505747126436781,safe,0.115,8.18939988675993e-05,0.0044443220031098,0.1216
1755016132,8,2486,2243,0.9022526146419952,safe,0.115,8.5145999037195e-05,0.6420749799981422,0.1216
1755016133,8,2214,2117,0.9561878952122854,safe,0.115,9.961400064639748e-05,0.3908794439994381,0.1216
1755016134,8,0,228,,,0.115,8.09600023785606e-05,0.0014105199988989,0.1216
1755016135,8,4008,3112,0.7764471057884231,safe,0.115,9.010499707073905e-05,0.6694649549972382,0.1216
1755016136,8,2662,2331,0.8756574004507889,safe,0.115,8.519800030626357e-05,0.1829714400009834,0.1216
1755016137,8,2378,2200,0.9251471825063078,safe,0.115,8.639599764137529e-05,0.1254423649988894,0.1216
1755016138,8,2100,2051,0.9766666666666668,safe,0.115,8.700300168129615e-05,0.4345263350005552,0.1216
1755016139,8,0,642,,,0.115,8.933699791668914e-05,0.0124211069996817,0.1216
1755016140,8,2662,2332,0.8760330578512396,safe,0.115,9.24480009416584e-05,0.2181532569993578,0.1216
1755016141,8,2630,2395,0.9106463878326996,safe,0.115,9.473599857301453e-05,0.0139751189999515,0.1216
1755016142,8,3544,3282,0.9260722347629796,safe,0.115,0.0001774330012267,0.4274672940009623,0.1216
1755016143,8,2658,2330,0.8765989465763732,safe,0.115,8.621400047559291e-05,0.1060474919977423,0.1216
1755016144,8,3154,2588,0.8205453392517438,safe,0.115,8.906500079319812e-05,0.0548247080005239,0.1216
1755016145,8,0,735,,,0.115,0.0001072459999704,0.0119975509987853,0.1216
1755016146,8,2366,2183,0.922654268808115,safe,0.115,9.42129991017282e-05,0.249104492002516,0.1216
1755016147,8,394,347,0.8807106598984772,safe,0.115,8.904299829737283e-05,0.0063145540007099,0.1216
1755016148,8,5400,4415,0.8175925925925925,safe,0.115,8.822200106806122e-05,0.0120672699995338,0.1216
1755016149,8,794,607,0.7644836272040302,safe,0.115,8.021000030566938e-05,0.0159952580033859,0.1216
1755016150,8,4058,3090,0.7614588467225234,safe,0.115,9.624800077290274e-05,0.6236392430000706,0.1216
1755016151,8,1410,936,0.6638297872340425,safe,0.115,0.0001105679984902,0.0066735110012814,0.1216
1755016152,8,0,864,,,0.115,0.0001010539999697,0.0048876750006456,0.1216
1755016153,8,0,723,,,0.115,7.737099804216996e-05,0.0229368830005114,0.1216
1755016154,8,2322,2162,0.9310938845822568,safe,0.115,0.0001154669989773,0.6605796450021444,0.1216
1755016155,8,370,295,0.7972972972972973,safe,0.115,7.537499914178625e-05,0.0043812990006699,0.1216
1755016156,8,4260,3136,0.7361502347417841,safe,0.115,9.128500096267088e-05,0.191719826998451,0.1216
1755016157,8,2070,2035,0.9830917874396136,safe,0.115,8.422699829679914e-05,0.7722893560021475,0.1216
1755016158,8,2404,2212,0.9201331114808652,safe,0.115,9.248199785361066e-05,0.3284082899990608,0.1216
1755016159,8,166,133,0.8012048192771084,safe,0.115,8.202100070775487e-05,0.0021929380018264,0.1216
1755016160,8,2588,2304,0.8902627511591963,safe,0.115,6.687999848509207e-05,0.1586356150000938,0.1216
1755016161,8,2650,2350,0.8867924528301887,safe,0.115,6.919500083313324e-05,0.006994630999543,0.1216
1755016162,8,2652,2326,0.8770739064856712,safe,0.115,6.132799899205565e-05,0.0869854669981577,0.1216
1755016163,8,408,310,0.7598039215686274,safe,0.115,5.719099863199517e-05,0.0056919759990705,0.1216
1755016164,8,1030,730,0.7087378640776699,safe,0.115,5.860999954165891e-05,0.0011184569993929,0.1216
1755016165,8,3120,2560,0.8205128205128205,safe,0.115,6.764199861208908e-05,0.0075892610002483,0.1216
1755016166,8,3824,3412,0.8922594142259415,safe,0.115,7.166899740695953e-05,0.2463190800008305,0.1216
1755016167,8,3000,2510,0.8366666666666667,safe,0.115,7.791399912093766e-05,0.0038542980000784,0.1216
1755016168,8,0,544,,,0.115,4.906100002699532e-05,0.0043949649989372,0.1216
1755016169,8,2590,2320,0.8957528957528957,safe,0.115,7.087500125635415e-05,0.0153525239984446,0.1216
1755016170,8,5424,4218,0.7776548672566371,safe,0.115,8.265100041171536e-05,0.1034867669986852,0.1216
1755016171,8,646,527,0.8157894736842105,safe,0.115,6.108099842094816e-05,0.0118089540010259,0.1216
1755016172,8,4650,3335,0.7172043010752688,safe,0.115,6.296499850577675e-05,0.0089212500024586,0.1216
1755016173,8,4846,3433,0.7084193148988857,safe,0.115,6.408700210158713e-05,0.230118401999789,0.1216
1755016174,8,2802,2429,0.8668807994289793,safe,0.115,6.853800005046651e-05,0.211519443000725,0.1216
1755016175,8,2528,2264,0.8955696202531646,safe,0.115,6.718299846397713e-05,0.5038687519991072,0.1216
1755016176,8,1012,736,0.7272727272727273,safe,0.115,7.794599878252484e-05,0.0063938340026652,0.1216
1755016177,8,400,351,0.8775,safe,0.115,7.499200000893325e-05,0.0039286600003833,0.1216
1755016178,8,116,79,0.6810344827586207,safe,0.115,7.154900231398642e-05,0.0006052009994164,0.1216
1755016179,8,2214,2117,0.9561878952122854,safe,0.115,9.451399819226936e-05,0.3881623080014833,0.1216
1755016180,8,2312,2156,0.9325259515570934,safe,0.115,8.411599992541596e-05,0.157313094001438,0.1216
1755016181,8,494,347,0.7024291497975709,safe,0.115,8.090800110949203e-05,0.0039807229986763,0.1216
1755016182,8,3014,2532,0.8400796284007963,safe,0.115,9.114500062423758e-05,0.0623163579984975,0.1216
1755016183,8,5020,3516,0.700398406374502,safe,0.115,9.572400085744448e-05,0.1226326489995699,0.1216
1755016184,8,2780,2400,0.8633093525179856,safe,0.115,8.355799946002662e-05,0.0065143749998242,0.1216
1755016185,8,1200,918,0.765,safe,0.115,8.457000149064697e-05,0.0071452320007665,0.1216
1755016186,8,4004,3124,0.7802197802197802,safe,0.115,9.063999823410997e-05,0.9076530299971636,0.1216
1755016187,8,4214,3412,0.8096820123398196,safe,0.115,9.606800085748546e-05,0.0625029939983505,0.1216
1755016188,8,6002,4053,0.6752749083638787,safe,0.115,8.595899998908862e-05,0.191136766999989,0.1216
1755016189,8,2668,2334,0.8748125937031485,safe,0.115,9.448199853068218e-05,0.0924561360006919,0.1216
1755016190,8,2230,2117,0.9493273542600896,safe,0.115,0.0001288690000365,0.5527941810032644,0.1216
1755016191,8,2272,2136,0.9401408450704224,safe,0.115,6.597500032512471e-05,0.177866553000058,0.1216
1755016192,8,1160,980,0.8448275862068966,safe,0.115,5.954500011284836e-05,0.0005208930015214,0.1216
1755016193,8,1342,921,0.6862891207153502,safe,0.115,6.476899943663739e-05,0.0036824570015596,0.1216
1755016194,8,0,3223,,,0.115,5.139499990036711e-05,0.1357860030002484,0.1216
1755016195,8,2942,2471,0.8399048266485384,safe,0.115,7.113799802027643e-05,0.0643644539995875,0.1216
1755016196,8,2514,2267,0.9017501988862372,safe,0.115,6.653899981756695e-05,0.3120213949987374,0.1216
1755016197,8,6224,5312,0.8534704370179949,safe,0.115,6.447300256695598e-05,0.0167792650026967,0.1216
1755016198,8,836,639,0.7643540669856459,safe,0.115,6.733800182701088e-05,0.009483801000897,0.1216
1755016199,8,3702,2951,0.7971366828741221,safe,0.115,6.772400229237974e-05,0.0217038400005549,0.1216
1755016200,8,6020,4520,0.7508305647840532,safe,0.115,7.127899880288169e-05,0.0212126940023154,0.1216
1755016201,8,2204,2112,0.9582577132486388,safe,0.115,7.109999933163635e-05,0.0820376250012486,0.1216
1755016202,8,0,3551,,,0.115,5.114400119055063e-05,0.0272254139999859,0.1216
1755016203,8,0,533,,,0.115,5.248299930826761e-05,0.0068385340018721,0.1216
1755016204,8,0,846,,,0.115,7.524899774580263e-05,0.0042930960007652,0.1216
1755016205,8,1106,765,0.6916817359855335,safe,0.115,6.455900074797682e-05,0.0093579630010935,0.1216
1755016206,8,5240,3621,0.691030534351145,safe,0.115,7.076900146785192e-05,0.0523521469986008,0.1216
1755016207,8,392,296,0.7551020408163265,safe,0.115,7.274499876075424e-05,0.0028939779986103,0.1216
1755016208,8,2424,2222,0.9166666666666666,safe,0.115,7.772699973429553e-05,0.0464849780000804,0.1216
1755016209,8,426,333,0.7816901408450704,safe,0.115,7.357399954344146e-05,0.003030967000086,0.1216
1755016210,8,866,641,0.7401847575057737,safe,0.115,8.168100248440169e-05,0.0136573220006539,0.1216
1755016211,8,0,334,,,0.115,9.768900054041296e-05,0.0052151050003885,0.1216
1755016212,8,4244,3190,0.7516493873704053,safe,0.115,9.302000034949742e-05,0.1032094889997097,0.1216
1755016213,8,680,541,0.7955882352941176,safe,0.115,7.583299884572625e-05,0.0135781300014059,0.1216
1755016214,8,6200,4218,0.6803225806451613,safe,0.115,8.292799975606613e-05,0.0485931529983645,0.1216
1755016215,8,4630,3317,0.716414686825054,safe,0.115,9.028100248542614e-05,0.3463277379996725,0.1216
1755016216,8,2830,2415,0.8533568904593639,safe,0.115,8.784300007391721e-05,0.5354338950019155,0.1216
1755016217,8,2242,2122,0.9464763603925068,safe,0.115,8.88680006028153e-05,0.6234963589995459,0.1216
1755016218,8,0,202,,,0.115,0.0001366590004181,0.0021740590018453,0.1216
1755016219,8,2966,2493,0.8405259608900877,safe,0.115,7.682700015720911e-05,0.2168020969984354,0.1216
1755016220,8,812,660,0.812807881773399,safe,0.115,7.767699935357086e-05,0.0094788819988025,0.1216
1755016221,8,0,625,,,0.115,7.869500041124411e-05,0.0012957289982296,0.1216
1755016222,8,2512,2256,0.8980891719745223,safe,0.115,8.304000220960006e-05,0.5886243339991779,0.1216
1755016223,8,4506,3284,0.7288060363959166,safe,0.115,9.90959997579921e-05,0.6593183709992445,0.1216
1755016224,8,0,164,,,0.115,6.957299774512649e-05,0.0019093510018137,0.1216
1755016225,8,2844,2422,0.8516174402250352,safe,0.115,8.144299863488413e-05,0.2954212550030206,0.1216
1755016226,8,2600,2310,0.8884615384615384,safe,0.115,0.0001081449991033,0.0057808999990811,0.1216
1755016227,8,2550,2275,0.8921568627450981,safe,0.115,8.364199675270356e-05,0.0283513039976242,0.1216
1755016228,8,2780,2390,0.8597122302158273,safe,0.115,8.551499922759831e-05,0.0096601729965186,0.1216
1755016229,8,1018,734,0.7210216110019646,safe,0.115,5.545199746848084e-05,0.0047650239976064,0.1216
1755016230,8,2958,2490,0.8417849898580122,safe,0.115,9.643299927120096e-05,0.1050895799999125,0.1216
1755016231,8,0,2524,,,0.115,9.08779984456487e-05,0.0850591310008894,0.1216
1755016232,8,3252,2626,0.8075030750307504,safe,0.115,8.860099842422642e-05,0.0855330569975194,0.1216
1755016233,8,3140,2570,0.8184713375796179,safe,0.115,8.611700104665942e-05,0.0195521900022868,0.1216
1755016234,8,0,365,,,0.115,7.6450000051409e-05,0.0088152130010712,0.1216
1755016235,8,4050,3325,0.8209876543209876,safe,0.115,0.0001173480013676,0.3331444180003018,0.1216
1755016236,8,0,717,,,0.115,5.553899973165244e-05,0.0138061249999736,0.1216
1755016237,8,404,324,0.801980198019802,safe,0.115,7.768599971313961e-05,0.0025083910004468,0.1216
1755016238,8,0,535,,,0.115,6.954099808353931e-05,0.0005013240006519,0.1216
1755016239,8,2904,2453,0.8446969696969697,safe,0.115,8.858599903760478e-05,0.1986881280026864,0.1216
1755016240,8,1540,1120,0.7272727272727273,safe,0.115,8.32739970064722e-05,0.0003304079982626,0.1216
1755016241,8,3024,2512,0.8306878306878307,safe,0.115,9.750100070959888e-05,0.3112935569988622,0.1216
1755016242,8,2768,2394,0.8648843930635838,safe,0.115,9.4671002443647e-05,0.1429890799990971,0.1216
1755016243,8,480,390,0.8125,safe,0.115,5.62189998163376e-05,0.0003856570001516,0.1216
1755016244,8,0,914,,,0.115,8.748499749344774e-05,0.0043024449987569,0.1216
1755016245,8,1108,954,0.8610108303249098,safe,0.115,8.448500011581928e-05,0.0179815330011479,0.1216
1755016246,8,2928,2464,0.8415300546448088,safe,0.115,6.754800051567145e-05,0.4056897000009485,0.1216
1755016247,8,0,364,,,0.115,7.867399835959077e-05,0.0121142210009566,0.1216
1755016248,8,730,550,0.7534246575342466,safe,0.115,6.76970012136735e-05,0.0002128759988409,0.1216
1755016249,8,696,548,0.7873563218390804,safe,0.115,8.076599988271482e-05,0.008034302998567,0.1216
1755016250,8,5170,4110,0.7949709864603481,safe,0.115,9.126599979936144e-05,0.0194504149985732,0.1216
1755016251,8,998,824,0.8256513026052105,safe,0.115,8.760499986237846e-05,0.0041413960025238,0.1216
1755016252,8,0,2142,,,0.115,6.951899922569282e-05,0.0568821689994365,0.1216
1755016253,8,2648,2325,0.8780211480362538,safe,0.115,7.90189988038037e-05,0.4213698929997918,0.1216
1755016254,8,4440,3265,0.7353603603603603,safe,0.115,8.881699977791868e-05,0.0308554309995088,0.1216
1755016255,8,1006,725,0.7206759443339961,safe,0.115,8.36770013847854e-05,0.012096169997676,0.1216
1755016256,8,2214,2117,0.9561878952122854,safe,0.115,9.37430013436824e-05,0.4621663719990465,0.1216
1755016257,8,514,368,0.7159533073929961,safe,0.115,9.013499948196112e-05,0.0015011340001365,0.1216
1755016258,8,2570,2312,0.8996108949416343,safe,0.115,8.893400081433356e-05,0.0477547490008873,0.1216
1755016259,8,2634,2318,0.880030372057707,safe,0.115,8.594500104663894e-05,0.0899943469994468,0.1216
1755016260,8,714,557,0.7801120448179272,safe,0.115,7.612300032633357e-05,0.0141504490020452,0.1216
1755016261,8,4740,3480,0.7341772151898734,safe,0.115,8.092200005194172e-05,0.0018598749993543,0.1216
1755016262,8,2468,2234,0.9051863857374391,safe,0.115,7.775400081300177e-05,0.1421677079997607,0.1216
1755016263,8,826,663,0.8026634382566586,safe,0.115,7.804599954397418e-05,0.0103917390006245,0.1216
1755016264,8,4803,3604,0.7503643556110764,safe,0.115,8.757400064496323e-05,0.5537622089977958,0.1216
1755016265,8,616,533,0.8652597402597403,safe,0.115,8.709699977771379e-05,0.0134993810024752,0.1216
1755016266,8,5650,4525,0.8008849557522124,safe,0.115,8.491999687976204e-05,0.0091048649992444,0.1216
1755016267,8,448,344,0.7678571428571429,safe,0.115,7.830600225133821e-05,0.0055344239990517,0.1216
1755016268,8,2462,2231,0.9061738424045492,safe,0.115,9.77039999270346e-05,0.110057270998368,0.1216
1755016269,8,1290,1045,0.810077519379845,safe,0.115,8.625700138509274e-05,0.0010119919970748,0.1216
1755016270,8,383,304,0.793733681462141,safe,0.115,7.655900117242709e-05,0.0017864490000647,0.1216
1755016271,8,484,442,0.9132231404958676,safe,0.115,7.897699833847582e-05,0.0165829359975759,0.1216
1755016272,8,5612,4316,0.7690662865288667,safe,0.115,8.743900252738968e-05,0.0902414970005338,0.1216
1755016273,8,396,309,0.7803030303030303,safe,0.115,8.835699918563478e-05,0.003368252000655,0.1216
1755016274,8,726,563,0.7754820936639119,safe,0.115,8.493600034853444e-05,0.0157394890011346,0.1216
1755016275,8,2174,2097,0.9645814167433304,safe,0.115,8.033899939619005e-05,0.3665688420005608,0.1216
1755016276,8,2576,2299,0.8924689440993789,safe,0.115,7.231300332932733e-05,0.2104681780001556,0.1216
1755016277,8,4206,3333,0.7924393723252496,safe,0.115,7.214200013549998e-05,0.1579724000002897,0.1216
1755016278,8,0,2536,,,0.115,7.674600055906922e-05,0.0908774899980926,0.1216
1755016279,8,516,459,0.8895348837209303,safe,0.115,5.827900167787448e-05,0.0124430159994517,0.1216
1755016280,8,2554,2287,0.8954581049334377,safe,0.115,7.907699909992516e-05,0.3971556929973303,0.1216
1755016281,8,4230,3715,0.8782505910165485,safe,0.115,8.341200009454042e-05,0.0093618950013478,0.1216
1755016282,8,583,504,0.8644939965694682,safe,0.115,6.710800153086893e-05,0.0232104070018976,0.1216
1755016283,8,2456,2229,0.90757328990228,safe,0.115,9.028099884744734e-05,0.2248498679982731,0.1216
1755016284,8,6060,4096,0.6759075907590759,safe,0.115,9.39050005399622e-05,0.1076179810006578,0.1216
1755016285,8,1232,817,0.6631493506493507,safe,0.115,8.597899795859121e-05,0.0137773089991242,0.1216
1755016286,8,3432,3216,0.9370629370629372,safe,0.115,8.989599882625043e-05,0.5741430230009428,0.1216
1755016287,8,2972,2496,0.8398384925975774,safe,0.115,8.653900295030326e-05,0.1230101189976267,0.1216
1755016288,8,4060,3292,0.8108374384236453,safe,0.115,9.649599815020338e-05,0.0673883890012803,0.1216
1755016289,8,430,317,0.7372093023255814,safe,0.115,8.480099859298207e-05,0.0051084780025121,0.1216
1755016290,8,0,2335,,,0.115,5.7370998547412455e-05,0.0133072759999777,0.1216
1755016291,8,5220,4316,0.8268199233716476,safe,0.115,9.08069996512495e-05,0.0916137450003589,0.1216
1755016292,8,4044,3182,0.7868447082096933,safe,0.115,8.721300036995672e-05,0.0341316570011258,0.1216
1755016293,8,1100,820,0.7454545454545455,safe,0.115,8.95529992703814e-05,0.0006692640017718,0.1216
1755016294,8,820,620,0.7560975609756098,safe,0.115,8.794599852990359e-05,0.0011017550023098,0.1216
1755016295,8,2486,2243,0.9022526146419952,safe,0.115,7.942700176499784e-05,0.3027665480003634,0.1216
1755016296,8,2470,2235,0.9048582995951416,safe,0.115,7.658499816898257e-05,0.3592400199995609,0.1216
1755016297,8,2530,2265,0.8952569169960475,safe,0.115,0.0001022559990815,0.445672130001185,0.1216
1755016298,8,372,296,0.7956989247311828,safe,0.115,9.40429999900516e-05,0.0056194259996118,0.1216
1755016299,8,2414,2218,0.9188069594034796,safe,0.115,8.82360000105109e-05,0.0827769370007445,0.1216
1755016300,8,1022,751,0.7348336594911937,safe,0.115,8.084400178631768e-05,0.0156600160007656,0.1216
1755016301,8,4264,3138,0.7359287054409006,safe,0.115,7.867000022088178e-05,0.076687976001267,0.1216
1755016302,8,590,455,0.7711864406779662,safe,0.115,6.07250003668014e-05,0.0003519719975884,0.1216
1755016303,8,722,561,0.7770083102493075,safe,0.115,6.181400021887384e-05,0.0076854489998368,0.1216
1755016304,8,4044,3330,0.8234421364985163,safe,0.115,9.199499982059932e-05,0.1047136189990851,0.1216
