seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,finalpercent_x,finalpercent_y,finalpercent
1755016066,8,0.2,2813.8,2652.84041508881,0.9427963661556648,safe,0.23,False,False,0.173,0.173,0.173
1755016067,8,0.2,5522.435501209875,5462.780370981267,0.9891976773263284,safe,0.23,,False,0.173,0.173,0.173
1755016068,8,0.2,929.340131537512,841.4322430648135,0.9054082725048552,safe,0.23,False,True,0.173,0.173,0.173
1755016069,8,0.2,0.0,154.4817954980614,,,0.23,False,False,0.173,0.173,0.173
1755016070,8,0.2,0.0,619.4946511304879,,,0.23,False,False,0.173,0.173,0.173
1755016071,8,0.2,5275.142359240676,5209.070452690416,0.9874748581079484,safe,0.23,True,False,0.173,0.173,0.173
1755016072,8,0.2,4559.316057539153,4339.735842564104,0.9518392205752094,safe,0.23,False,False,0.173,0.173,0.173
1755016073,8,0.2,3170.2,2983.5793499327847,0.9411328464869044,safe,0.23,False,False,0.173,0.173,0.173
1755016074,8,0.2,0.0,2642.767351880962,,,0.23,False,False,0.173,0.173,0.173
1755016075,8,0.2,0.0,3293.0896996519805,,,0.23,False,False,0.173,0.173,0.173
1755016076,8,0.2,3386.727169426136,3149.2704245964014,0.9298860720245232,safe,0.23,False,False,0.173,0.173,0.173
1755016077,8,0.2,2534.4,2464.888165512588,0.97257266631652,safe,0.23,False,False,0.173,0.173,0.173
1755016078,8,0.2,0.0,5016.76013865049,,,0.23,False,False,0.173,0.173,0.173
1755016079,8,0.2,435.4482346445508,423.25212639494566,0.9719918298450316,safe,0.23,False,False,0.173,0.173,0.173
1755016080,8,0.2,0.0,757.0000143463408,,,0.23,False,False,0.173,0.173,0.173
1755016081,8,0.2,454.6797316381328,436.78858663303447,0.9606511050302604,safe,0.23,,False,0.173,0.173,0.173
1755016082,8,0.2,2545.4,2400.9859000640936,0.9432646735538988,safe,0.23,False,False,0.173,0.173,0.173
1755016083,8,0.2,3025.0,2790.476192934788,0.9224714687387728,safe,0.23,False,False,0.173,0.173,0.173
1755016084,8,0.2,3642.486824731613,3559.1528654907147,0.9771216854718372,safe,0.23,False,False,0.173,0.173,0.173
1755016085,8,0.2,862.4,834.8368099673323,0.9680389725966284,safe,0.23,False,True,0.173,0.173,0.173
1755016086,8,0.2,939.4,800.3123240393579,0.8519398808168597,safe,0.23,False,False,0.173,0.173,0.173
1755016087,8,0.2,890.445198961183,861.0745119188168,0.9670157275522056,safe,0.23,True,False,0.173,0.173,0.173
1755016088,8,0.2,0.0,464.5453586368294,,,0.23,False,False,0.173,0.173,0.173
1755016089,8,0.2,594.0,531.0971260890074,0.8941029058737497,safe,0.23,False,False,0.173,0.173,0.173
1755016090,8,0.2,4320.917654749455,4167.438533979312,0.9644799709151034,safe,0.23,False,False,0.173,0.173,0.173
1755016091,8,0.2,750.2,635.0653374164334,0.8465280424106016,safe,0.23,False,False,0.173,0.173,0.173
1755016092,8,0.2,0.0,692.2501785831307,,,0.23,False,False,0.173,0.173,0.173
1755016093,8,0.2,4210.9584354096005,4207.369489726843,0.999147712869218,safe,0.23,True,False,0.173,0.173,0.173
1755016094,8,0.2,429.0,388.21185706067513,0.9049227437311774,safe,0.23,False,False,0.173,0.173,0.173
1755016095,8,0.2,0.0,566.8050824105229,,,0.23,False,False,0.173,0.173,0.173
1755016096,8,0.2,3389.4976904853324,3108.816067130785,0.9171907907940314,safe,0.23,False,False,0.173,0.173,0.173
1755016097,8,0.2,0.0,830.9153896614225,,,0.23,False,False,0.173,0.173,0.173
1755016098,8,0.2,0.0,382.792412249968,,,0.23,False,False,0.173,0.173,0.173
1755016099,8,0.2,2734.8,2604.4020851556743,0.952319030699018,safe,0.23,False,True,0.173,0.173,0.173
1755016100,8,0.2,2604.8,2444.6192795581337,0.9385055587984236,safe,0.23,False,False,0.173,0.173,0.173
1755016101,8,0.2,697.6786065660403,644.9274055631322,0.9243903990942928,safe,0.23,False,False,0.173,0.173,0.173
1755016102,8,0.2,2899.6,2658.3985021078497,0.9168155959814628,safe,0.23,False,False,0.173,0.173,0.173
1755016103,8,0.2,2866.6,2655.019466764257,0.9261911207577818,safe,0.23,False,False,0.173,0.173,0.173
1755016104,8,0.2,1083.8136042337237,1083.69203923826,0.999887835883413,safe,0.23,False,False,0.173,0.173,0.173
1755016105,8,0.2,2389.317730184095,2320.2644137375646,0.9710991486924554,safe,0.23,False,False,0.173,0.173,0.173
1755016106,8,0.2,0.0,1140.579420036148,,,0.23,False,False,0.173,0.173,0.173
1755016107,8,0.2,634.8614127107354,624.959408420902,0.9844028884232328,safe,0.23,False,False,0.173,0.173,0.173
1755016108,8,0.2,2873.2000000000003,2614.2993325552625,0.9098911779741272,safe,0.23,False,False,0.173,0.173,0.173
1755016109,8,0.2,3207.5999999999995,2996.1185017165044,0.934068618816718,safe,0.23,False,True,0.173,0.173,0.173
1755016110,8,0.2,0.0,438.1061998155656,,,0.17,False,False,0.173,0.173,0.173
1755016111,8,0.2,495.3301481615288,465.17731516041385,0.9391257868857156,safe,0.17,False,False,0.173,0.173,0.173
1755016112,8,0.2,2312.0724638605657,2223.032500775922,0.9614891122677142,safe,0.17,False,False,0.173,0.173,0.173
1755016113,8,0.2,726.1155805675269,618.6617957982489,0.85201559139484,safe,0.17,False,False,0.173,0.173,0.173
1755016114,8,0.2,745.8,684.0225577136516,0.917166207714738,safe,0.17,False,False,0.173,0.173,0.173
1755016115,8,0.2,587.4000000000001,534.3681658236546,0.909717681007243,safe,0.17,False,False,0.173,0.173,0.173
1755016116,8,0.2,2521.2,2364.527581578941,0.9378579968185552,safe,0.17,False,False,0.173,0.173,0.173
1755016117,8,0.2,2516.8,2357.981627358223,0.9368967050851172,safe,0.17,False,False,0.173,0.173,0.173
1755016118,8,0.2,2576.2,2465.7434965692228,0.9571242514436856,safe,0.17,False,False,0.173,0.173,0.173
1755016119,8,0.2,2725.8,2639.046927032876,0.968173353522957,safe,0.17,False,False,0.173,0.173,0.173
1755016120,8,0.2,5541.592078293806,5418.341847989863,0.9777590575844244,safe,0.17,False,False,0.173,0.173,0.173
1755016121,8,0.2,3271.677122469115,2990.424789736897,0.9140342025804922,safe,0.17,False,False,0.173,0.173,0.173
1755016122,8,0.2,845.5065615369617,834.3141573888686,0.9867624869430374,safe,0.17,True,False,0.173,0.173,0.173
1755016123,8,0.2,2883.954113069749,2703.250164435983,0.9373416006118696,safe,0.17,False,False,0.173,0.173,0.173
1755016124,8,0.2,0.0,634.6402928708015,,,0.17,False,False,0.173,0.173,0.173
1755016125,8,0.2,2347.4,2247.8376404886194,0.9575861125026072,safe,0.17,False,False,0.173,0.173,0.173
1755016126,8,0.2,5323.865293360728,5259.888623851271,0.9879830412709274,safe,0.17,True,False,0.173,0.173,0.173
1755016127,8,0.2,0.0,3200.388235225458,,,0.17,False,False,0.173,0.173,0.173
1755016128,8,0.2,530.2407349522974,518.1892064412532,0.9772715905877574,safe,0.17,False,True,0.173,0.173,0.173
1755016129,8,0.2,2624.5999999999995,2456.031442386099,0.935773619746285,safe,0.17,False,False,0.173,0.173,0.173
1755016130,8,0.2,3670.996869694853,3614.991778026287,0.984743901001141,safe,0.17,False,False,0.173,0.173,0.173
1755016131,8,0.2,4083.082685100383,4061.239972142859,0.9946504358000806,safe,0.17,False,False,0.173,0.173,0.173
1755016132,8,0.2,2712.5999999999995,2518.1373724087607,0.9283113516216034,safe,0.17,False,False,0.173,0.173,0.173
1755016133,8,0.2,2532.2,2356.701089621331,0.9306931086096404,safe,0.17,False,False,0.173,0.173,0.173
1755016134,8,0.2,4101.161229048252,4046.790801547832,0.98674267494891,safe,0.17,False,False,0.173,0.173,0.173
1755016135,8,0.2,0.0,696.9379435580631,,,0.17,False,False,0.173,0.173,0.173
1755016136,8,0.2,2813.8,2716.5908888889826,0.9654527290102292,safe,0.17,False,False,0.173,0.173,0.173
1755016137,8,0.2,633.6777218913746,612.2173723556485,0.9661336531262736,safe,0.17,,False,0.173,0.173,0.173
1755016138,8,0.2,593.1626691532341,549.9556996988881,0.9271583130542826,safe,0.17,False,False,0.173,0.173,0.173
1755016139,8,0.2,0.0,2652.030171089212,,,0.17,False,False,0.173,0.173,0.173
1755016140,8,0.2,3884.526764914448,3792.151912977068,0.976219792647145,safe,0.17,False,False,0.173,0.173,0.173
1755016141,8,0.2,0.0,4978.69422608873,,,0.17,False,False,0.173,0.173,0.173
1755016142,8,0.2,957.3096754293022,934.6443462754831,0.9763239318106184,safe,0.17,False,False,0.173,0.173,0.173
1755016143,8,0.2,6096.852123510467,6088.947209804319,0.9987034434252284,safe,0.17,True,False,0.173,0.173,0.173
1755016144,8,0.2,904.733228631205,875.0226912585163,0.967160996819318,safe,0.17,False,False,0.173,0.173,0.173
1755016145,8,0.2,8220.574493447393,8011.104216869513,0.9745187788584788,safe,0.17,False,False,0.173,0.173,0.173
1755016146,8,0.2,4075.4,3882.507094180575,0.95266896358163,safe,0.17,False,True,0.173,0.173,0.173
1755016147,8,0.2,0.0,578.6272396371442,,,0.17,False,False,0.173,0.173,0.173
1755016148,8,0.2,2940.2288310439035,2778.6754305457634,0.9450541404150568,safe,0.17,False,False,0.173,0.173,0.173
1755016149,8,0.2,721.6,660.0970902476881,0.914768694910876,safe,0.17,False,False,0.173,0.173,0.173
1755016150,8,0.2,3819.0,3408.810641823378,0.8925924697102325,safe,0.17,False,True,0.173,0.173,0.173
1755016151,8,0.2,3234.0,2872.193814815415,0.888124247005385,safe,0.17,False,False,0.173,0.173,0.173
1755016152,8,0.2,5040.067278827677,4729.826041155649,0.938445020570402,safe,0.17,False,False,0.173,0.173,0.173
1755016153,8,0.2,519.2,495.0010896292292,0.9533919291780224,safe,0.17,False,False,0.173,0.173,0.173
1755016154,8,0.2,4119.1686711237735,4055.826913140481,0.9846226840800836,safe,0.17,False,False,0.173,0.173,0.173
1755016155,8,0.2,3899.447290704681,3814.120706848341,0.9781182876712456,safe,0.17,True,False,0.173,0.173,0.173
1755016156,8,0.2,2606.443166707076,2505.179526129817,0.9611487248712228,safe,0.17,False,False,0.173,0.173,0.173
1755016157,8,0.2,1170.0408572352571,1154.5271811017856,0.9867409107660312,safe,0.17,False,False,0.173,0.173,0.173
1755016158,8,0.2,2578.4,2434.644384718742,0.9442461932666544,safe,0.17,False,False,0.173,0.173,0.173
1755016159,8,0.2,908.4851265883786,870.2442896811408,0.9579070302990615,safe,0.17,False,True,0.173,0.173,0.173
1755016160,8,0.2,4614.137512710327,4520.211506689433,0.9796438650208928,safe,0.17,True,False,0.173,0.173,0.173
1755016161,8,0.2,3949.432970018095,3867.181256792832,0.9791737918203264,safe,0.17,True,False,0.173,0.173,0.173
1755016162,8,0.2,864.3286824607596,828.6577341943605,0.9587298802061696,safe,0.17,False,False,0.173,0.173,0.173
1755016163,8,0.2,2994.2,2789.8978442430143,0.9317673649866456,safe,0.17,False,False,0.173,0.173,0.173
1755016164,8,0.2,543.2166555315399,455.68208199001856,0.8388588187601347,safe,0.17,False,False,0.173,0.173,0.173
1755016165,8,0.2,919.0,841.6680193934942,0.9158520341604942,safe,0.17,False,True,0.173,0.173,0.173
1755016166,8,0.2,0.0,2272.016011687042,,,0.17,False,False,0.173,0.173,0.173
1755016167,8,0.2,3822.4766726134967,3804.2263314448232,0.995225519281928,safe,0.17,,False,0.173,0.173,0.173
1755016168,8,0.2,5007.933739216003,4912.187479476238,0.980881084949268,safe,0.17,True,False,0.173,0.173,0.173
1755016169,8,0.2,1243.0895329470604,1205.91863161909,0.970097969339467,safe,0.17,,False,0.173,0.173,0.173
1755016170,8,0.2,5836.733677930305,5609.377846201338,0.9610474206509304,safe,0.17,,False,0.173,0.173,0.173
1755016171,8,0.2,947.2,862.7651147386059,0.9108584403912646,safe,0.17,False,True,0.173,0.173,0.173
1755016172,8,0.2,1145.0057713082883,1126.6989099749248,0.9840115554068816,safe,0.17,False,False,0.173,0.173,0.173
1755016173,8,0.2,2787.4,2667.804314515612,0.9570941789896004,safe,0.17,False,False,0.173,0.173,0.173
1755016174,8,0.2,2549.8,2400.1112380284835,0.941293920318646,safe,0.17,False,False,0.173,0.173,0.173
1755016175,8,0.2,352.6,344.5502181210759,0.9771702158850704,safe,0.17,False,True,0.173,0.173,0.173
1755016176,8,0.2,510.4000000000002,484.8541565903579,0.9499493663604188,safe,0.17,False,False,0.173,0.173,0.173
1755016177,8,0.2,0.0,666.442831469758,,,0.17,False,False,0.173,0.173,0.173
1755016178,8,0.2,6330.316273429909,6297.011079306691,0.9947387788090448,safe,0.17,True,False,0.173,0.173,0.173
1755016179,8,0.2,2739.0,2551.2199546354386,0.9314421156025696,safe,0.17,False,False,0.173,0.173,0.173
1755016180,8,0.2,3303.505137209944,2974.1602813200807,0.9003044214521732,safe,0.17,False,False,0.173,0.173,0.173
1755016181,8,0.2,2435.955218190793,2317.143286626312,0.9512257324448176,safe,0.17,False,True,0.173,0.173,0.173
1755016182,8,0.2,0.0,1575.704372931432,,,0.17,False,False,0.173,0.173,0.173
1755016183,8,0.2,4292.885012902845,4139.306579077322,0.9642248899367388,safe,0.17,False,False,0.173,0.173,0.173
1755016184,8,0.2,2879.8,2604.21774288507,0.904305070798344,safe,0.17,False,False,0.173,0.173,0.173
1755016185,8,0.2,4542.1312835820345,4292.964838086031,0.9451432752732974,safe,0.17,False,False,0.173,0.173,0.173
1755016186,8,0.2,745.8,624.7245549641666,0.8376569522179762,safe,0.17,False,False,0.173,0.173,0.173
1755016187,8,0.2,0.0,340.9030639042702,,,0.17,False,False,0.173,0.173,0.173
1755016188,8,0.2,0.0,701.9636688342133,,,0.17,False,False,0.173,0.173,0.173
1755016189,8,0.2,2666.929687646125,2574.4832850165403,0.9653360180218402,safe,0.17,False,True,0.173,0.173,0.173
1755016190,8,0.2,0.0,896.2421699230545,,,0.17,False,False,0.173,0.173,0.173
1755016191,8,0.2,1113.3075396000904,1088.325587016232,0.977560600557118,safe,0.17,False,False,0.173,0.173,0.173
1755016192,8,0.2,3604.411707745568,3580.2318165379984,0.993291584544682,safe,0.17,False,False,0.173,0.173,0.173
1755016193,8,0.2,734.8,665.8100617825335,0.9061105903409546,safe,0.17,False,False,0.173,0.173,0.173
1755016194,8,0.2,754.3483923510455,641.5831537373361,0.8505130523811966,safe,0.17,False,False,0.173,0.173,0.173
1755016195,8,0.2,3198.8,2867.758314776296,0.8965106648669178,safe,0.17,False,False,0.173,0.173,0.173
1755016196,8,0.2,3020.5999999999995,2803.8513274157685,0.9282431726861448,safe,0.17,False,False,0.173,0.173,0.173
1755016197,8,0.2,0.0,2555.757432393398,,,0.17,False,False,0.173,0.173,0.173
1755016198,8,0.2,3736.580559151838,3616.534505924888,0.967872751215566,safe,0.17,False,False,0.173,0.173,0.173
1755016199,8,0.2,237.0606719044929,221.85108232006723,0.9358409412146048,safe,0.17,False,True,0.173,0.173,0.173
1755016200,8,0.2,3196.6,2885.7403593139024,0.9027530373878192,safe,0.17,False,False,0.173,0.173,0.173
1755016201,8,0.2,0.0,2707.949903227098,,,0.17,False,False,0.173,0.173,0.173
1755016202,8,0.2,3847.8704430336784,3467.0988463390813,0.901043550625786,safe,0.17,False,False,0.173,0.173,0.173
1755016203,8,0.2,3829.279678981081,3758.5734425362753,0.9815353689538762,safe,0.17,False,False,0.173,0.173,0.173
1755016204,8,0.2,0.0,687.446449973897,,,0.17,False,False,0.173,0.173,0.173
1755016205,8,0.2,2763.2,2649.0982255271383,0.9587066537084316,safe,0.17,False,False,0.173,0.173,0.173
1755016206,8,0.2,5727.499353080089,5678.681154710648,0.9914765248566656,safe,0.17,False,False,0.173,0.173,0.173
1755016207,8,0.2,3317.6,2923.475904987761,0.8812020451494337,safe,0.17,False,False,0.173,0.173,0.173
1755016208,8,0.2,0.0,1329.5720275499152,,,0.17,False,False,0.173,0.173,0.173
1755016209,8,0.2,2769.8,2530.4799678173586,0.913596637958466,safe,0.17,False,False,0.173,0.173,0.173
1755016210,8,0.2,2721.168801347541,2556.592345952048,0.9395199388902322,safe,0.18,False,False,0.173,0.173,0.173
1755016211,8,0.2,3370.4,2960.035356163694,0.8782445277010723,safe,0.18,False,False,0.173,0.173,0.173
1755016212,8,0.2,1484.2233026444471,1457.7913179877578,0.9821913693110764,safe,0.18,,False,0.173,0.173,0.173
1755016213,8,0.2,2970.0,2699.878761300817,0.9090500879800733,safe,0.18,False,False,0.173,0.173,0.173
1755016214,8,0.2,686.288512042172,638.7174203135255,0.9306835377630168,safe,0.18,True,False,0.173,0.173,0.173
1755016215,8,0.2,3844.603399061711,3725.202075088494,0.9689431362406958,safe,0.18,False,False,0.173,0.173,0.173
1755016216,8,0.2,913.2,798.7993374997932,0.8747255119358225,safe,0.18,False,True,0.173,0.173,0.173
1755016217,8,0.2,0.0,949.766140922045,,,0.18,False,False,0.173,0.173,0.173
1755016218,8,0.2,523.8000000000001,473.7802986240968,0.9045061065752132,safe,0.18,False,True,0.173,0.173,0.173
1755016219,8,0.2,2899.6000000000004,2586.2292758143794,0.8919262228632843,safe,0.18,False,False,0.173,0.173,0.173
1755016220,8,0.2,3273.954292725144,2980.827177481464,0.9104669494332832,safe,0.18,False,False,0.173,0.173,0.173
1755016221,8,0.2,960.2369233846888,930.4537298202848,0.9689834947614568,safe,0.18,False,True,0.173,0.173,0.173
1755016222,8,0.2,3434.2,3075.831127760219,0.8956470583426182,safe,0.18,False,False,0.173,0.173,0.173
1755016223,8,0.2,2963.4,2666.056312916735,0.899661305566827,safe,0.18,False,False,0.173,0.173,0.173
1755016224,8,0.2,4009.820607287576,3705.873952825146,0.9241994382716208,safe,0.18,,False,0.173,0.173,0.173
1755016225,8,0.2,310.7803743444604,264.4588379889765,0.8509508959399655,safe,0.18,False,True,0.173,0.173,0.173
1755016226,8,0.2,3251.6,2892.9772553516086,0.88970883729598,safe,0.18,False,False,0.173,0.173,0.173
1755016227,8,0.2,807.5596403361981,756.0629727803766,0.9362317468783078,safe,0.18,False,True,0.173,0.173,0.173
1755016228,8,0.2,4405.528518572617,4255.720190089523,0.965995378794726,safe,0.18,False,False,0.173,0.173,0.173
1755016229,8,0.2,0.0,1023.183830187505,,,0.18,False,False,0.173,0.173,0.173
1755016230,8,0.2,857.0990234870158,845.9256305129047,0.986963708197154,safe,0.18,True,False,0.173,0.173,0.173
1755016231,8,0.2,4116.02238536788,4096.3652195396135,0.9952242325264932,safe,0.18,False,False,0.173,0.173,0.173
1755016232,8,0.2,0.0,662.3853052960949,,,0.18,False,False,0.173,0.173,0.173
1755016233,8,0.2,0.0,957.4897769882518,,,0.18,False,False,0.173,0.173,0.173
1755016234,8,0.2,3227.4,2888.598189248092,0.8950232971581126,safe,0.18,False,False,0.173,0.173,0.173
1755016235,8,0.2,3000.8,2802.777039251072,0.9340099437653532,safe,0.18,False,False,0.173,0.173,0.173
1755016236,8,0.2,506.1040104091236,494.0718383395779,0.9762258906823932,safe,0.18,False,True,0.173,0.173,0.173
1755016237,8,0.2,2448.8392425400016,2351.0533892068606,0.9600684881087928,safe,0.18,False,False,0.173,0.173,0.173
1755016238,8,0.2,2439.4413019172407,2340.4376184967264,0.9594154270722955,safe,0.18,False,False,0.173,0.173,0.173
1755016239,8,0.2,552.2,510.5555119498717,0.9245844113543492,safe,0.18,False,False,0.173,0.173,0.173
1755016240,8,0.2,3729.722841208984,3668.5337476691448,0.9835941982434262,safe,0.18,False,False,0.173,0.173,0.173
1755016241,8,0.2,0.0,951.1531649986572,,,0.18,False,False,0.173,0.173,0.173
1755016242,8,0.2,0.0,849.9078193838591,,,0.18,False,False,0.173,0.173,0.173
1755016243,8,0.2,1068.6,905.4816636274586,0.8473532319178911,safe,0.18,False,True,0.173,0.173,0.173
1755016244,8,0.2,3374.48586687039,2934.531021107312,0.869623147608229,safe,0.18,False,False,0.173,0.173,0.173
1755016245,8,0.2,771.9887550511328,719.7012672583623,0.9322691069647676,safe,0.18,False,True,0.173,0.173,0.173
1755016246,8,0.2,430.1911279503856,403.7088580403274,0.9384406878955616,safe,0.18,False,True,0.173,0.173,0.173
1755016247,8,0.2,5553.359978833609,5296.876181215325,0.953814663807882,safe,0.18,False,False,0.173,0.173,0.173
1755016248,8,0.2,3044.8,2816.05632982609,0.9248739916664772,safe,0.18,False,False,0.173,0.173,0.173
1755016249,8,0.2,4529.092638779119,4336.566237982936,0.9574911762352292,safe,0.18,False,False,0.173,0.173,0.173
1755016250,8,0.2,570.6442171991656,541.2706840274059,0.948525662249009,safe,0.18,False,False,0.173,0.173,0.173
1755016251,8,0.2,4018.87498973878,3955.59477987271,0.9842542477614654,safe,0.18,True,True,0.173,0.173,0.173
1755016252,8,0.2,0.0,1611.5795851585572,,,0.18,False,False,0.173,0.173,0.173
1755016253,8,0.2,638.0000000000001,563.6751300715041,0.8835033386700689,safe,0.18,False,False,0.173,0.173,0.173
1755016254,8,0.2,2565.2,2463.415854406401,0.9603211657595514,safe,0.18,False,False,0.173,0.173,0.173
1755016255,8,0.2,871.2,794.695491053506,0.9121849070862096,safe,0.18,False,True,0.173,0.173,0.173
1755016256,8,0.2,2640.0,2518.4670833236887,0.953964804289276,safe,0.18,False,False,0.173,0.173,0.173
1755016257,8,0.2,0.0,244.88579561377944,,,0.18,False,False,0.173,0.173,0.173
