seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent_x,finalpercent_y,finalpercent
1755016062,8,0.2,0.0,1055.3599689784533,,,0.52,0.537,0.537,0.537
1755016063,8,0.2,0.0,814.6742261274105,,,0.52,0.537,0.537,0.537
1755016064,8,0.2,0.0,705.9299333075626,,,0.52,0.537,0.537,0.537
1755016065,8,0.2,5000.4259079633175,4637.743642296282,0.9274697251109244,safe,0.52,0.537,0.537,0.537
1755016066,8,0.2,2813.8,2623.3179615992744,0.9323043434498808,safe,0.52,0.537,0.537,0.537
1755016067,8,0.2,0.0,5465.022313889269,,,0.52,0.537,0.537,0.537
1755016068,8,0.2,0.0,735.0260842565767,,,0.52,0.537,0.537,0.537
1755016069,8,0.2,0.0,153.6319405679302,,,0.52,0.537,0.537,0.537
1755016070,8,0.2,0.0,619.2844264818705,,,0.52,0.537,0.537,0.537
1755016071,8,0.2,0.0,5478.28197105063,,,0.52,0.537,0.537,0.537
1755016072,8,0.2,4559.316057539153,4325.081492664482,0.948625065268869,safe,0.52,0.537,0.537,0.537
1755016073,8,0.2,3170.2,2982.0284671797563,0.9406436398901508,safe,0.52,0.537,0.537,0.537
1755016074,8,0.2,0.0,2645.3885747477248,,,0.52,0.537,0.537,0.537
1755016075,8,0.2,0.0,3115.4527966008354,,,0.52,0.537,0.537,0.537
1755016076,8,0.2,3386.727169426136,3150.607640799052,0.9302809122746388,safe,0.52,0.537,0.537,0.537
1755016077,8,0.2,2534.4,2461.1257686674944,0.9710881347330708,safe,0.52,0.537,0.537,0.537
1755016078,8,0.2,0.0,4831.8196621625975,,,0.52,0.537,0.537,0.537
1755016079,8,0.2,0.0,462.8085156322304,,,0.52,0.537,0.537,0.537
1755016080,8,0.2,0.0,752.2441207549,,,0.52,0.537,0.537,0.537
1755016081,8,0.2,454.6797316381328,432.8874644363362,0.9520711707924988,safe,0.52,0.537,0.537,0.537
1755016082,8,0.2,2545.4,2416.5303884378227,0.9493715677055956,safe,0.52,0.537,0.537,0.537
1755016083,8,0.2,3025.0,2790.787105804688,0.9225742498527892,safe,0.52,0.537,0.537,0.537
1755016084,8,0.2,3642.486824731613,3507.226240572656,0.9628658686585848,safe,0.52,0.537,0.537,0.537
1755016085,8,0.2,0.0,776.5106216624056,,,0.52,0.537,0.537,0.537
1755016086,8,0.2,939.4,803.1156693379585,0.8549240678496471,safe,0.52,0.537,0.537,0.537
1755016087,8,0.2,0.0,786.5823562512978,,,0.52,0.537,0.537,0.537
1755016088,8,0.2,0.0,464.5409569292069,,,0.52,0.537,0.537,0.537
1755016089,8,0.2,594.0,530.7681840347359,0.8935491313716093,safe,0.52,0.537,0.537,0.537
1755016090,8,0.2,4320.917654749455,4172.1215661694905,0.9655637759223642,safe,0.52,0.537,0.537,0.537
1755016091,8,0.2,750.2,636.9527807240959,0.849043962575441,safe,0.52,0.537,0.537,0.537
1755016092,8,0.2,0.0,697.2264284120487,,,0.52,0.537,0.537,0.537
1755016093,8,0.2,0.0,4230.776142867282,,,0.52,0.537,0.537,0.537
1755016094,8,0.2,429.0,384.6663440157584,0.8966581445588773,safe,0.52,0.537,0.537,0.537
1755016095,8,0.2,0.0,570.1681752323458,,,0.52,0.537,0.537,0.537
1755016096,8,0.2,3389.4976904853324,3105.102237698185,0.9160951035354076,safe,0.52,0.537,0.537,0.537
1755016097,8,0.2,0.0,830.8220163448568,,,0.52,0.537,0.537,0.537
1755016098,8,0.2,0.0,382.80866587904165,,,0.52,0.537,0.537,0.537
1755016099,8,0.2,0.0,2509.4616661744512,,,0.52,0.537,0.537,0.537
1755016100,8,0.2,2604.8,2462.5182881353685,0.9453771069315756,safe,0.52,0.537,0.537,0.537
1755016101,8,0.2,0.0,641.311961906842,,,0.52,0.537,0.537,0.537
1755016102,8,0.2,2899.6,2659.091518600996,0.9170546001520886,safe,0.52,0.537,0.537,0.537
1755016103,8,0.2,2866.6,2652.155604119136,0.925192075671226,safe,0.52,0.537,0.537,0.537
1755016104,8,0.2,0.0,1277.5511373975387,,,0.52,0.537,0.537,0.537
1755016105,8,0.2,0.0,2339.548822314423,,,0.52,0.537,0.537,0.537
1755016106,8,0.2,0.0,1149.9070678138637,,,0.52,0.537,0.537,0.537
1755016107,8,0.2,0.0,683.5765775909495,,,0.52,0.537,0.537,0.537
1755016108,8,0.2,2873.2000000000003,2587.094657043686,0.9004227540873192,safe,0.52,0.537,0.537,0.537
1755016109,8,0.2,0.0,2988.6997884670564,,,0.52,0.537,0.537,0.537
1755016110,8,0.2,0.0,436.99640824826383,,,0.54,0.537,0.537,0.537
1755016111,8,0.2,0.0,466.2296464603351,,,0.54,0.537,0.537,0.537
1755016112,8,0.2,2312.0724638605657,2251.2300025065733,0.9736848812894034,safe,0.54,0.537,0.537,0.537
1755016113,8,0.2,0.0,618.5626324971802,,,0.54,0.537,0.537,0.537
1755016114,8,0.2,745.8,683.5527586102326,0.9165362813223822,safe,0.54,0.537,0.537,0.537
1755016115,8,0.2,587.4000000000001,533.8227739757767,0.9087891964177336,safe,0.54,0.537,0.537,0.537
1755016116,8,0.2,2521.2,2353.800540596195,0.933603260588686,safe,0.54,0.537,0.537,0.537
1755016117,8,0.2,2516.8,2388.759727132572,0.9491257657074744,safe,0.54,0.537,0.537,0.537
1755016118,8,0.2,2576.2,2468.7701056854567,0.9582990861289716,safe,0.54,0.537,0.537,0.537
1755016119,8,0.2,2725.8,2652.928741762531,0.973266102341526,safe,0.54,0.537,0.537,0.537
1755016120,8,0.2,5541.592078293806,5421.6491889891295,0.9783558790307776,safe,0.54,0.537,0.537,0.537
1755016121,8,0.2,0.0,2889.4650458584074,,,0.54,0.537,0.537,0.537
1755016122,8,0.2,0.0,914.5753828815918,,,0.54,0.537,0.537,0.537
1755016123,8,0.2,2883.954113069749,2703.333167262943,0.9373703815229748,safe,0.54,0.537,0.537,0.537
1755016124,8,0.2,0.0,638.8407644051931,,,0.54,0.537,0.537,0.537
1755016125,8,0.2,2347.4,2231.787393742606,0.9507486554241316,safe,0.54,0.537,0.537,0.537
1755016126,8,0.2,0.0,5377.438286952949,,,0.54,0.537,0.537,0.537
1755016127,8,0.2,0.0,3259.147828952561,,,0.54,0.537,0.537,0.537
1755016128,8,0.2,0.0,477.65102756056285,,,0.54,0.537,0.537,0.537
1755016129,8,0.2,2624.5999999999995,2469.153128777918,0.9407731192478545,safe,0.54,0.537,0.537,0.537
1755016130,8,0.2,3670.996869694853,3625.6762257427536,0.9876544040867388,safe,0.54,0.537,0.537,0.537
1755016131,8,0.2,0.0,4580.290307556745,,,0.54,0.537,0.537,0.537
1755016132,8,0.2,2712.5999999999995,2521.5944532487374,0.9295858044860053,safe,0.54,0.537,0.537,0.537
1755016133,8,0.2,2532.2,2400.76480127269,0.9480944638151372,safe,0.54,0.537,0.537,0.537
1755016134,8,0.2,0.0,4568.385551087704,,,0.54,0.537,0.537,0.537
1755016135,8,0.2,0.0,697.8916030321197,,,0.54,0.537,0.537,0.537
1755016136,8,0.2,2813.8,2720.6846344450314,0.9669076105071546,safe,0.54,0.537,0.537,0.537
1755016137,8,0.2,0.0,617.9115796264487,,,0.54,0.537,0.537,0.537
1755016138,8,0.2,0.0,551.3852349211411,,,0.54,0.537,0.537,0.537
1755016139,8,0.2,0.0,2697.4195785108286,,,0.54,0.537,0.537,0.537
1755016140,8,0.2,3884.526764914448,3788.800317558305,0.9753569860244607,safe,0.54,0.537,0.537,0.537
1755016141,8,0.2,0.0,4997.784730496205,,,0.54,0.537,0.537,0.537
1755016142,8,0.2,0.0,980.8514499042412,,,0.54,0.537,0.537,0.537
1755016143,8,0.2,0.0,5853.895982983639,,,0.54,0.537,0.537,0.537
1755016144,8,0.2,904.733228631205,870.3147680428807,0.9619573378106198,safe,0.54,0.537,0.537,0.537
1755016145,8,0.2,0.0,8405.823295275448,,,0.54,0.537,0.537,0.537
1755016146,8,0.2,0.0,3482.702009240922,,,0.54,0.537,0.537,0.537
1755016147,8,0.2,0.0,578.4493224504113,,,0.54,0.537,0.537,0.537
1755016148,8,0.2,0.0,2816.264048252656,,,0.54,0.537,0.537,0.537
1755016149,8,0.2,721.6,666.1572832456931,0.9231669668038984,safe,0.54,0.537,0.537,0.537
1755016150,8,0.2,0.0,3103.778294890172,,,0.54,0.537,0.537,0.537
1755016151,8,0.2,3234.0,2871.1315670130443,0.8877957844814608,safe,0.54,0.537,0.537,0.537
1755016152,8,0.2,5040.067278827677,4753.442700055768,0.9431308030398796,safe,0.54,0.537,0.537,0.537
1755016153,8,0.2,519.2,494.14211860370233,0.9517375165710752,safe,0.54,0.537,0.537,0.537
1755016154,8,0.2,0.0,4762.412942122435,,,0.54,0.537,0.537,0.537
1755016155,8,0.2,0.0,3507.4574816537424,,,0.54,0.537,0.537,0.537
1755016156,8,0.2,0.0,2509.832069036398,,,0.54,0.537,0.537,0.537
1755016157,8,0.2,0.0,1210.421940217051,,,0.54,0.537,0.537,0.537
1755016158,8,0.2,2578.4,2482.8460992620526,0.9629406218050156,safe,0.54,0.537,0.537,0.537
1755016159,8,0.2,0.0,781.3143848042128,,,0.54,0.537,0.537,0.537
1755016160,8,0.2,0.0,4652.667369470684,,,0.54,0.537,0.537,0.537
1755016161,8,0.2,0.0,4254.37881013283,,,0.54,0.537,0.537,0.537
1755016162,8,0.2,0.0,889.1102993505262,,,0.54,0.537,0.537,0.537
1755016163,8,0.2,2994.2,2728.3241547573625,0.9112030441377872,safe,0.54,0.537,0.537,0.537
1755016164,8,0.2,543.2166555315399,455.807317963141,0.8390893639244761,safe,0.54,0.537,0.537,0.537
1755016165,8,0.2,0.0,751.8896844580831,,,0.54,0.537,0.537,0.537
1755016166,8,0.2,0.0,2204.697300613488,,,0.54,0.537,0.537,0.537
1755016167,8,0.2,3822.4766726134967,3796.686757437274,0.9932530876222224,safe,0.54,0.537,0.537,0.537
1755016168,8,0.2,0.0,5468.27975141733,,,0.54,0.537,0.537,0.537
1755016169,8,0.2,1243.0895329470604,1205.4042214497786,0.9696841534753018,safe,0.54,0.537,0.537,0.537
1755016170,8,0.2,5836.733677930305,5621.202237689908,0.9630732782865596,safe,0.54,0.537,0.537,0.537
1755016171,8,0.2,0.0,764.2774197082776,,,0.54,0.537,0.537,0.537
1755016172,8,0.2,0.0,1236.0648035043491,,,0.54,0.537,0.537,0.537
1755016173,8,0.2,2787.4,2664.9734998807544,0.9560786036739451,safe,0.54,0.537,0.537,0.537
1755016174,8,0.2,2549.8,2401.611634302408,0.941882357166212,safe,0.54,0.537,0.537,0.537
1755016175,8,0.2,0.0,318.9060544122258,,,0.54,0.537,0.537,0.537
1755016176,8,0.2,510.4000000000002,485.133650028205,0.9504969632214044,safe,0.54,0.537,0.537,0.537
1755016177,8,0.2,0.0,665.4672537581955,,,0.54,0.537,0.537,0.537
1755016178,8,0.2,0.0,6764.36941739226,,,0.54,0.537,0.537,0.537
1755016179,8,0.2,2739.0,2544.68215412485,0.9290551858798284,safe,0.54,0.537,0.537,0.537
1755016180,8,0.2,3303.505137209944,2956.615641358163,0.8949935049458542,safe,0.54,0.537,0.537,0.537
1755016181,8,0.2,0.0,2320.001262012809,,,0.54,0.537,0.537,0.537
1755016182,8,0.2,0.0,1576.5055113136914,,,0.54,0.537,0.537,0.537
1755016183,8,0.2,4292.885012902845,4162.730630060802,0.969681372212196,safe,0.54,0.537,0.537,0.537
1755016184,8,0.2,2879.8,2609.902014085562,0.9062789131486778,safe,0.54,0.537,0.537,0.537
1755016185,8,0.2,0.0,4500.7395581452265,,,0.54,0.537,0.537,0.537
1755016186,8,0.2,745.8,624.3960819327185,0.8372165217655116,safe,0.54,0.537,0.537,0.537
1755016187,8,0.2,0.0,340.91338745644225,,,0.54,0.537,0.537,0.537
1755016188,8,0.2,0.0,722.4042203476221,,,0.54,0.537,0.537,0.537
1755016189,8,0.2,0.0,2485.8717617647126,,,0.54,0.537,0.537,0.537
1755016190,8,0.2,0.0,896.2278304884003,,,0.54,0.537,0.537,0.537
1755016191,8,0.2,0.0,1185.7503326993028,,,0.54,0.537,0.537,0.537
1755016192,8,0.2,3604.411707745568,3564.900337385605,0.989038052929676,safe,0.54,0.537,0.537,0.537
1755016193,8,0.2,734.8,618.6284534633044,0.8419004538150577,safe,0.54,0.537,0.537,0.537
1755016194,8,0.2,754.3483923510455,643.312081301741,0.8528050007460846,safe,0.54,0.537,0.537,0.537
1755016195,8,0.2,3198.8,2868.531544163612,0.8967523896972653,safe,0.54,0.537,0.537,0.537
1755016196,8,0.2,3020.5999999999995,2823.8403221396056,0.9348607303646976,safe,0.54,0.537,0.537,0.537
1755016197,8,0.2,0.0,2591.6218323196044,,,0.54,0.537,0.537,0.537
1755016198,8,0.2,0.0,4246.071520346803,,,0.54,0.537,0.537,0.537
1755016199,8,0.2,0.0,209.34526112602543,,,0.54,0.537,0.537,0.537
1755016200,8,0.2,3196.6,2886.827535303033,0.9030931412447704,safe,0.54,0.537,0.537,0.537
1755016201,8,0.2,0.0,2851.9493784622464,,,0.54,0.537,0.537,0.537
1755016202,8,0.2,3847.8704430336784,3509.792690201225,0.9121389979632704,safe,0.54,0.537,0.537,0.537
1755016203,8,0.2,3829.279678981081,3742.612081970829,0.9773671279520348,safe,0.54,0.537,0.537,0.537
1755016204,8,0.2,0.0,688.6015413584464,,,0.54,0.537,0.537,0.537
1755016205,8,0.2,2763.2,2560.5339171482683,0.9266552971729404,safe,0.54,0.537,0.537,0.537
1755016206,8,0.2,0.0,6273.092818629229,,,0.54,0.537,0.537,0.537
1755016207,8,0.2,3317.6,2923.5170768031094,0.8812144552698064,safe,0.54,0.537,0.537,0.537
1755016208,8,0.2,0.0,1327.9812996312758,,,0.54,0.537,0.537,0.537
1755016209,8,0.2,2769.8,2547.6369148513186,0.9197909288942592,safe,0.54,0.537,0.537,0.537
1755016210,8,0.2,2721.168801347541,2526.1913280857025,0.9283478947850334,safe,0.6,0.537,0.537,0.537
1755016211,8,0.2,3370.4,3018.258668132932,0.8955194244401058,safe,0.6,0.537,0.537,0.537
1755016212,8,0.2,0.0,1660.4391552478055,,,0.6,0.537,0.537,0.537
1755016213,8,0.2,2970.0,2703.0029233307723,0.9101019943874654,safe,0.6,0.537,0.537,0.537
1755016214,8,0.2,0.0,702.0217796300058,,,0.6,0.537,0.537,0.537
1755016215,8,0.2,3844.603399061711,3749.5941677771743,0.975287637911436,safe,0.6,0.537,0.537,0.537
1755016216,8,0.2,0.0,801.1948587786901,,,0.6,0.537,0.537,0.537
1755016217,8,0.2,0.0,946.5560390871796,,,0.6,0.537,0.537,0.537
1755016218,8,0.2,0.0,453.4829767343799,,,0.6,0.537,0.537,0.537
1755016219,8,0.2,2899.6000000000004,2598.9320766799488,0.8963071032831937,safe,0.6,0.537,0.537,0.537
1755016220,8,0.2,0.0,3182.674536534861,,,0.6,0.537,0.537,0.537
1755016221,8,0.2,0.0,835.9740448049997,,,0.6,0.537,0.537,0.537
1755016222,8,0.2,3434.2,3067.195619182384,0.8931324964132503,safe,0.6,0.537,0.537,0.537
1755016223,8,0.2,2963.4,2750.4762406065583,0.9281488292523988,safe,0.6,0.537,0.537,0.537
1755016224,8,0.2,4009.820607287576,3702.308449900833,0.9233102456434432,safe,0.6,0.537,0.537,0.537
1755016225,8,0.2,0.0,260.24109791987803,,,0.6,0.537,0.537,0.537
1755016226,8,0.2,3251.6,2887.1312397886686,0.8879109483911517,safe,0.6,0.537,0.537,0.537
1755016227,8,0.2,0.0,716.633553903368,,,0.6,0.537,0.537,0.537
1755016228,8,0.2,0.0,4798.589752221378,,,0.6,0.537,0.537,0.537
1755016229,8,0.2,0.0,1029.6752865721246,,,0.6,0.537,0.537,0.537
1755016230,8,0.2,0.0,986.0907795360008,,,0.6,0.537,0.537,0.537
1755016231,8,0.2,0.0,4052.5239250209415,,,0.6,0.537,0.537,0.537
1755016232,8,0.2,0.0,662.3326867743745,,,0.6,0.537,0.537,0.537
1755016233,8,0.2,0.0,956.3552774888522,,,0.6,0.537,0.537,0.537
1755016234,8,0.2,3227.4,2883.138384556398,0.8933315934053412,safe,0.6,0.537,0.537,0.537
1755016235,8,0.2,3000.8,2812.087745990321,0.9371126852806988,safe,0.6,0.537,0.537,0.537
1755016236,8,0.2,0.0,481.32997841670704,,,0.6,0.537,0.537,0.537
1755016237,8,0.2,2448.8392425400016,2380.4185986086723,0.9720599691712056,safe,0.6,0.537,0.537,0.537
1755016238,8,0.2,0.0,2351.978020006552,,,0.6,0.537,0.537,0.537
1755016239,8,0.2,552.2,510.5231021490709,0.92452571921237,safe,0.6,0.537,0.537,0.537
1755016240,8,0.2,3729.722841208984,3684.8256332552055,0.9879623205623436,safe,0.6,0.537,0.537,0.537
1755016241,8,0.2,0.0,950.9759010310518,,,0.6,0.537,0.537,0.537
1755016242,8,0.2,0.0,849.546059308236,,,0.6,0.537,0.537,0.537
1755016243,8,0.2,0.0,851.2635039408663,,,0.6,0.537,0.537,0.537
1755016244,8,0.2,0.0,2950.148421179889,,,0.6,0.537,0.537,0.537
1755016245,8,0.2,0.0,720.6376911996995,,,0.6,0.537,0.537,0.537
1755016246,8,0.2,0.0,364.4139013218055,,,0.6,0.537,0.537,0.537
1755016247,8,0.2,0.0,5746.076943216324,,,0.6,0.537,0.537,0.537
1755016248,8,0.2,3044.8,2814.620243167265,0.9244023394532528,safe,0.6,0.537,0.537,0.537
1755016249,8,0.2,0.0,4859.253766165341,,,0.6,0.537,0.537,0.537
1755016250,8,0.2,0.0,542.6992383021188,,,0.6,0.537,0.537,0.537
1755016251,8,0.2,0.0,4323.543756442036,,,0.6,0.537,0.537,0.537
1755016252,8,0.2,0.0,1610.6108483065036,,,0.6,0.537,0.537,0.537
1755016253,8,0.2,638.0000000000001,564.2334062684749,0.8843783797311517,safe,0.6,0.537,0.537,0.537
1755016254,8,0.2,2565.2,2426.381039391331,0.945883767110296,safe,0.6,0.537,0.537,0.537
1755016255,8,0.2,0.0,785.5167872048041,,,0.6,0.537,0.537,0.537
1755016256,8,0.2,2640.0,2548.7133156549826,0.9654217104753722,safe,0.6,0.537,0.537,0.537
1755016257,8,0.2,0.0,239.43057686417808,,,0.6,0.537,0.537,0.537
1755016258,8,0.2,0.0,4330.249441617743,,,0.6,0.537,0.537,0.537
1755016259,8,0.2,0.0,660.465109226695,,,0.6,0.537,0.537,0.537
1755016260,8,0.2,0.0,8164.065457682358,,,0.6,0.537,0.537,0.537
1755016261,8,0.2,0.0,1289.370154283297,,,0.6,0.537,0.537,0.537
1755016262,8,0.2,0.0,4458.91750490895,,,0.6,0.537,0.537,0.537
1755016263,8,0.2,517.0000000000002,474.4881815724566,0.9177721113587164,safe,0.6,0.537,0.537,0.537
1755016264,8,0.2,0.0,494.4683157516265,,,0.6,0.537,0.537,0.537
1755016265,8,0.2,3220.8,2962.089598652212,0.9196751113550086,safe,0.6,0.537,0.537,0.537
1755016266,8,0.2,0.0,5766.760797196939,,,0.6,0.537,0.537,0.537
1755016267,8,0.2,3172.4,2912.3789313875022,0.9180364807046724,safe,0.6,0.537,0.537,0.537
1755016268,8,0.2,0.0,2991.9056382695826,,,0.6,0.537,0.537,0.537
1755016269,8,0.2,3130.5999999999995,2740.686003498822,0.8754507134411368,safe,0.6,0.537,0.537,0.537
1755016270,8,0.2,3568.4,3204.413586428869,0.8979973059154996,safe,0.6,0.537,0.537,0.537
1755016271,8,0.2,0.0,205.7614400618145,,,0.6,0.537,0.537,0.537
1755016272,8,0.2,0.0,811.8023697217795,,,0.6,0.537,0.537,0.537
1755016273,8,0.2,509.0133415780507,467.4777989018933,0.9183998939057504,safe,0.6,0.537,0.537,0.537
1755016274,8,0.2,2739.0,2566.907649598201,0.9371696420584888,safe,0.6,0.537,0.537,0.537
1755016275,8,0.2,3332.9999999999995,2882.734813264775,0.8649069346728999,safe,0.6,0.537,0.537,0.537
1755016276,8,0.2,3550.8,3116.914429236116,0.8778062490808032,safe,0.6,0.537,0.537,0.537
1755016277,8,0.2,0.0,2442.7967598696778,,,0.6,0.537,0.537,0.537
1755016278,8,0.2,0.0,4549.675565547164,,,0.6,0.537,0.537,0.537
1755016279,8,0.2,0.0,2501.6428921359434,,,0.6,0.537,0.537,0.537
1755016280,8,0.2,1051.196311827276,990.179722444374,0.9419550956406628,safe,0.6,0.537,0.537,0.537
1755016281,8,0.2,0.0,4696.450453620171,,,0.6,0.537,0.537,0.537
1755016282,8,0.2,971.394800001072,940.2680004259493,0.9679565923401192,safe,0.6,0.537,0.537,0.537
1755016283,8,0.2,3447.4,3041.3307420136407,0.8822099965230727,safe,0.6,0.537,0.537,0.537
1755016284,8,0.2,418.5125126671673,381.2824357176691,0.9110419023980142,safe,0.6,0.537,0.537,0.537
1755016285,8,0.2,0.0,4641.151557435759,,,0.6,0.537,0.537,0.537
1755016286,8,0.2,536.8000000000001,497.75256633816406,0.927258879169456,safe,0.6,0.537,0.537,0.537
1755016287,8,0.2,0.0,488.73576383265936,,,0.6,0.537,0.537,0.537
1755016288,8,0.2,0.0,786.6973463594331,,,0.6,0.537,0.537,0.537
1755016289,8,0.2,0.0,1827.514570158433,,,0.6,0.537,0.537,0.537
1755016290,8,0.2,0.0,4962.813652984434,,,0.6,0.537,0.537,0.537
1755016291,8,0.2,0.0,474.5286581121554,,,0.6,0.537,0.537,0.537
1755016292,8,0.2,2424.4,2330.801431215821,0.9613930998250376,safe,0.6,0.537,0.537,0.537
1755016293,8,0.2,0.0,1061.1711873577042,,,0.6,0.537,0.537,0.537
1755016294,8,0.2,5214.617294592863,5176.417742355984,0.9926745243075674,safe,0.6,0.537,0.537,0.537
1755016295,8,0.2,0.0,716.2108721002663,,,0.6,0.537,0.537,0.537
1755016296,8,0.2,2536.6,2386.457111928716,0.9408093952253868,safe,0.6,0.537,0.537,0.537
1755016297,8,0.2,0.0,792.0187954675071,,,0.6,0.537,0.537,0.537
1755016298,8,0.2,4198.627900685277,4035.177670895653,0.9610705607508236,safe,0.6,0.537,0.537,0.537
1755016299,8,0.2,4479.30462421371,4439.703759280848,0.991159148962812,safe,0.6,0.537,0.537,0.537
1755016300,8,0.2,0.0,755.3240397919071,,,0.6,0.537,0.537,0.537
1755016301,8,0.2,0.0,182.90385862886933,,,0.6,0.537,0.537,0.537
1755016302,8,0.2,3242.8,2968.704224662506,0.915475584267456,safe,0.6,0.537,0.537,0.537
1755016303,8,0.2,0.0,5082.201571230126,,,0.6,0.537,0.537,0.537
1755016304,8,0.2,3370.4,3048.364724719664,0.9044519121527608,safe,0.6,0.537,0.537,0.537
1755016305,8,0.2,0.0,343.5710885646945,,,0.6,0.537,0.537,0.537
