seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,finalpercent_x,finalpercent_y,finalpercent
1755016049,10,0.0,2892.0,2094.331870037556,0.7241811445496391,safe,0.09,False,False,0.068,0.068,0.068
1755016050,10,0.0,2388.0,2216.2272297779323,0.9280683541783636,safe,0.09,False,False,0.068,0.068,0.068
1755016051,10,0.0,230.92959310851805,218.28979141518377,0.9452655611470524,safe,0.09,False,False,0.068,0.068,0.068
1755016052,10,0.0,0.0,1165.6347744557515,,,0.09,False,False,0.068,0.068,0.068
1755016053,10,0.0,6091.801768836763,6091.392837706708,0.9999328718915071,safe,0.09,False,False,0.068,0.068,0.068
1755016054,10,0.0,0.0,667.8557488685062,,,0.09,False,False,0.068,0.068,0.068
1755016055,10,0.0,2632.0,2162.0355975641924,0.8214420963389789,safe,0.09,False,True,0.068,0.068,0.068
1755016056,10,0.0,4251.555651234066,4178.445767359402,0.9828039687417844,safe,0.09,False,False,0.068,0.068,0.068
1755016057,10,0.0,5567.467890607925,4967.682642953684,0.8922696530201722,safe,0.09,False,False,0.068,0.068,0.068
1755016058,10,0.0,0.0,698.3338620173513,,,0.09,False,False,0.068,0.068,0.068
1755016059,10,0.0,2796.0,2505.77573358826,0.896200190839864,safe,0.09,False,False,0.068,0.068,0.068
1755016060,10,0.0,467.672727080168,440.4528841024617,0.941797241101382,safe,0.09,True,False,0.068,0.068,0.068
1755016061,10,0.0,5314.743434926053,4119.56207251096,0.7751196502617775,safe,0.09,False,False,0.068,0.068,0.068
1755016062,10,0.0,4006.1327808306505,3913.876067116953,0.9769711293257312,safe,0.09,False,False,0.068,0.068,0.068
1755016063,10,0.0,2770.0,2146.775169900595,0.775009086606713,safe,0.09,False,False,0.068,0.068,0.068
1755016064,10,0.0,2666.0,2490.7794666838345,0.9342758689736812,safe,0.09,False,False,0.068,0.068,0.068
1755016065,10,0.0,4191.54674602951,3786.4811085182623,0.9033612978562268,safe,0.09,False,False,0.068,0.068,0.068
1755016066,10,0.0,2834.0,1609.316240831573,0.5678603531515783,safe,0.09,False,False,0.068,0.068,0.068
1755016067,10,0.0,846.0,751.0316643984366,0.8877442841589086,safe,0.09,False,False,0.068,0.068,0.068
1755016068,10,0.0,0.0,525.1221801687951,,,0.09,False,False,0.068,0.068,0.068
1755016069,10,0.0,3676.775778862024,2715.6901140002,0.7386063979241934,safe,0.09,False,False,0.068,0.068,0.068
1755016070,10,0.0,607.4916445973181,586.5654427828877,0.965553103486219,safe,0.09,False,False,0.068,0.068,0.068
1755016071,10,0.0,452.4205529392959,399.5157024363061,0.8830626721989611,safe,0.09,False,False,0.068,0.068,0.068
1755016072,10,0.0,3102.0,2012.140308197152,0.648659029077096,safe,0.09,False,False,0.068,0.068,0.068
1755016073,10,0.0,3103.4108673180053,2210.0705938216133,0.7121424420774731,safe,0.09,False,False,0.068,0.068,0.068
1755016074,10,0.0,1102.5419000772858,1086.548405038509,0.985493979831827,safe,0.09,,False,0.068,0.068,0.068
1755016075,10,0.0,1076.520621585885,849.0137045203256,0.7886645991691216,safe,0.09,False,False,0.068,0.068,0.068
1755016076,10,0.0,4172.156509825726,3073.3611640096547,0.7366361153450668,safe,0.09,False,False,0.068,0.068,0.068
1755016077,10,0.0,1417.72567237291,1369.056922182898,0.965671249989744,safe,0.09,False,False,0.068,0.068,0.068
1755016078,10,0.0,3182.0,2520.886781077101,0.792233432142395,safe,0.09,False,False,0.068,0.068,0.068
1755016079,10,0.0,3044.0,2620.6875430105742,0.8609354609101755,safe,0.09,False,False,0.068,0.068,0.068
1755016080,10,0.0,0.0,5018.164426612141,,,0.09,False,False,0.068,0.068,0.068
1755016081,10,0.0,1270.9022803663493,1270.9022803663495,1.0000000000000002,safe,0.09,,False,0.068,0.068,0.068
1755016082,10,0.0,339.1898435358694,321.96008536918714,0.9492032014075912,safe,0.09,False,False,0.068,0.068,0.068
1755016083,10,0.0,2510.0,2012.8676456351327,0.8019393010498537,safe,0.09,False,False,0.068,0.068,0.068
1755016084,10,0.0,0.0,1103.2383989590278,,,0.09,False,False,0.068,0.068,0.068
1755016085,10,0.0,2790.0,1900.486002363844,0.6811777786250337,safe,0.09,False,False,0.068,0.068,0.068
1755016086,10,0.0,3032.633420538945,2466.231649836505,0.8132310463683469,safe,0.09,False,False,0.068,0.068,0.068
1755016087,10,0.0,4374.549848087232,3517.940381948229,0.8041834026617494,safe,0.09,False,False,0.068,0.068,0.068
1755016088,10,0.0,0.0,633.4797679262009,,,0.09,False,False,0.068,0.068,0.068
1755016089,10,0.0,2992.0,2142.5329072213044,0.7160872016113985,safe,0.09,False,False,0.068,0.068,0.068
1755016090,10,0.0,0.0,1811.3938964549309,,,0.09,False,False,0.068,0.068,0.068
1755016091,10,0.0,2838.0,2664.231690236499,0.9387708563201196,safe,0.09,False,False,0.068,0.068,0.068
1755016092,10,0.0,2924.0,2395.4244455343296,0.8192286065438884,safe,0.09,False,False,0.068,0.068,0.068
1755016093,10,0.0,916.3782811758496,735.8584819626317,0.8030073355933488,safe,0.09,False,False,0.068,0.068,0.068
1755016094,10,0.0,6254.548557951385,5989.55359895691,0.9576316409507144,safe,0.09,False,False,0.068,0.068,0.068
1755016095,10,0.0,0.0,433.85587726023954,,,0.09,False,False,0.068,0.068,0.068
1755016096,10,0.0,2782.0,2083.0086318753924,0.7487450150522619,safe,0.09,False,False,0.068,0.068,0.068
1755016097,10,0.0,664.0,600.5177446546776,0.9043941937570446,safe,0.09,False,False,0.068,0.068,0.068
1755016098,10,0.0,2762.0,2326.717009001989,0.8424029721223711,safe,0.09,False,False,0.068,0.068,0.068
1755016099,10,0.0,3774.0,3421.249309731258,0.906531348630434,safe,0.09,False,False,0.068,0.068,0.068
1755016100,10,0.0,5185.80870902913,4752.718174604776,0.9164854396441022,safe,0.09,,False,0.068,0.068,0.068
1755016101,10,0.0,6691.540989491048,6432.550169076666,0.9612957880970732,safe,0.09,,False,0.068,0.068,0.068
1755016102,10,0.0,3909.053609618162,3508.384427092491,0.8975022543717919,safe,0.09,False,False,0.068,0.068,0.068
1755016103,10,0.0,2719.4806187912045,2485.678943958343,0.9140270854598754,safe,0.09,False,False,0.068,0.068,0.068
1755016104,10,0.0,951.721673720022,933.253125349588,0.9805945909603534,safe,0.09,False,False,0.068,0.068,0.068
1755016105,10,0.0,2712.0,1754.731853585499,0.6470250197586649,safe,0.09,False,False,0.068,0.068,0.068
1755016106,10,0.0,2514.143518817073,1865.5560034808527,0.7420244665899637,safe,0.09,False,False,0.068,0.068,0.068
1755016107,10,0.0,1646.3734163279323,1646.3734163279323,1.0,safe,0.09,True,True,0.068,0.068,0.068
1755016108,10,0.0,3833.810375919864,3302.974339431635,0.8615382649537373,safe,0.09,False,False,0.068,0.068,0.068
1755016109,10,0.0,3994.191969998096,3876.4709805125367,0.9705269575499108,safe,0.09,False,False,0.068,0.068,0.068
1755016010,10,0.02,0.0,3047.3839370018904,,,0.12,False,False,0.087,0.087,0.087
1755016011,10,0.02,3572.1717635877694,3518.8983124820165,0.9850865370896256,safe,0.12,False,False,0.087,0.087,0.087
1755016012,10,0.02,4643.706486094019,4577.738130939812,0.985794029973308,safe,0.12,,False,0.087,0.087,0.087
1755016013,10,0.02,2636.0999999999995,2470.878844872961,0.9373236390398548,safe,0.12,False,False,0.087,0.087,0.087
1755016014,10,0.02,2951.2200000000003,2614.790105722904,0.8860031125171637,safe,0.12,False,False,0.087,0.087,0.087
1755016015,10,0.02,5642.21725059726,5530.081317412483,0.98012555557429,safe,0.12,False,False,0.087,0.087,0.087
1755016016,10,0.02,7174.256357697324,7154.398060356497,0.9972320061689012,safe,0.12,False,False,0.087,0.087,0.087
1755016017,10,0.02,953.44,796.1889362672664,0.8350697854791769,safe,0.12,False,False,0.087,0.087,0.087
1755016018,10,0.02,1051.5005511890963,1009.610665058426,0.9601618029745216,safe,0.12,False,False,0.087,0.087,0.087
1755016019,10,0.02,1688.989572359974,1688.8222715657903,0.9999009462243452,safe,0.12,True,False,0.087,0.087,0.087
1755016020,10,0.02,3335.02,2948.778503745366,0.8841861529302271,safe,0.12,False,False,0.087,0.087,0.087
1755016021,10,0.02,7429.873089165028,7302.245384143011,0.9828223573282648,safe,0.12,False,False,0.087,0.087,0.087
1755016022,10,0.02,4417.425395063608,4277.849062784371,0.9684032394898596,safe,0.12,False,False,0.087,0.087,0.087
1755016023,10,0.02,3072.42,2839.0128456187404,0.9240314949189044,safe,0.12,False,False,0.087,0.087,0.087
1755016024,10,0.02,4357.150535723031,4134.647132008344,0.9489337350430184,safe,0.12,False,False,0.087,0.087,0.087
1755016025,10,0.02,4634.842185658737,4503.148040764267,0.9715860563058732,safe,0.12,False,False,0.087,0.087,0.087
1755016026,10,0.02,4207.698168103885,4174.488213357062,0.9921073343619158,safe,0.12,,False,0.087,0.087,0.087
1755016027,10,0.02,4468.34771338467,4278.777605983443,0.9575748980247484,safe,0.12,False,False,0.087,0.087,0.087
1755016028,10,0.02,5224.495681780078,5181.472258306429,0.9917650571281572,safe,0.12,,False,0.087,0.087,0.087
1755016029,10,0.02,4960.097177452467,4946.954038288852,0.9973502254707104,safe,0.12,,False,0.087,0.087,0.087
1755016030,10,0.02,5050.503875784869,5037.517132836629,0.9974286242981604,safe,0.12,,False,0.087,0.087,0.087
1755016031,10,0.02,4279.252707416372,4046.136774374463,0.9455241489622952,safe,0.12,False,False,0.087,0.087,0.087
1755016032,10,0.02,364.01882131809566,317.6487089628053,0.8726161680668426,safe,0.12,False,False,0.087,0.087,0.087
1755016033,10,0.02,0.0,838.6576069301973,,,0.12,False,False,0.087,0.087,0.087
1755016034,10,0.02,2967.7914728775977,2648.2094252595434,0.8923165422710159,safe,0.12,False,False,0.087,0.087,0.087
1755016035,10,0.02,5840.698726647003,5800.481481671119,0.9931143092876196,safe,0.12,False,False,0.087,0.087,0.087
1755016036,10,0.02,6314.6739514727815,6107.475253264041,0.9671877440068912,safe,0.12,False,False,0.087,0.087,0.087
1755016037,10,0.02,2875.81222870314,2765.345019096272,0.9615874748343064,safe,0.12,False,False,0.087,0.087,0.087
1755016038,10,0.02,690.369082170027,662.7162892191236,0.9599449140103684,safe,0.12,False,False,0.087,0.087,0.087
1755016039,10,0.02,5371.774168116742,5246.552430532843,0.976688942300082,safe,0.12,,False,0.087,0.087,0.087
1755016040,10,0.02,4286.300725510803,4174.329200772092,0.9738768854755596,safe,0.12,False,False,0.087,0.087,0.087
1755016041,10,0.02,6296.989559610361,6139.64474151501,0.9750126919211396,safe,0.12,False,False,0.087,0.087,0.087
1755016042,10,0.02,224.58934912663105,209.0230962575916,0.9306901554789996,safe,0.12,False,False,0.087,0.087,0.087
1755016043,10,0.02,2955.26,2731.0746935904817,0.924140242682702,safe,0.12,False,False,0.087,0.087,0.087
1755016044,10,0.02,431.2806333409293,427.1813990823988,0.9904952044176536,safe,0.12,False,False,0.087,0.087,0.087
1755016045,10,0.02,3013.84,2775.3457991788164,0.9208669999664272,safe,0.12,False,False,0.087,0.087,0.087
1755016046,10,0.02,3692.56,3274.0444935187124,0.8866597952419766,safe,0.12,False,False,0.087,0.087,0.087
1755016047,10,0.02,2269.031391477847,2204.873153154277,0.971724393693036,safe,0.12,False,False,0.087,0.087,0.087
1755016048,10,0.02,1231.8786048922748,1119.774940019376,0.9089977986242386,safe,0.12,False,False,0.087,0.087,0.087
1755016049,10,0.02,2920.92,2654.4106713335823,0.9087584293077464,safe,0.12,False,False,0.087,0.087,0.087
1755016050,10,0.02,2411.88,2321.233837491106,0.9624168024491708,safe,0.12,False,False,0.087,0.087,0.087
1755016051,10,0.02,232.3495931085181,218.375539911729,0.9398576386132832,safe,0.12,False,False,0.087,0.087,0.087
1755016052,10,0.02,0.0,1165.6574999440563,,,0.12,False,False,0.087,0.087,0.087
1755016053,10,0.02,6111.821768836762,6111.337784865405,0.9999208118316172,safe,0.12,False,False,0.087,0.087,0.087
1755016054,10,0.02,0.0,848.7508466702366,,,0.12,False,False,0.087,0.087,0.087
1755016055,10,0.02,0.0,2412.017222891519,,,0.12,False,False,0.087,0.087,0.087
1755016056,10,0.02,4351.135651234066,4280.022174676764,0.9836563411813802,safe,0.12,False,False,0.087,0.087,0.087
1755016057,10,0.02,5588.767890607925,5526.681413531918,0.9888908470898666,safe,0.12,False,False,0.087,0.087,0.087
1755016058,10,0.02,0.0,784.4107591856548,,,0.12,False,False,0.087,0.087,0.087
1755016059,10,0.02,2823.9600000000005,2675.782698258292,0.9475285408639964,safe,0.12,False,False,0.087,0.087,0.087
1755016060,10,0.02,472.072727080168,469.7349364452984,0.995047816785924,safe,0.12,True,False,0.087,0.087,0.087
1755016061,10,0.02,5349.243434926053,4873.210924983088,0.911009376235362,safe,0.12,False,False,0.087,0.087,0.087
1755016062,10,0.02,4028.6927808306505,3964.752450957545,0.9841287649985756,safe,0.12,False,False,0.087,0.087,0.087
1755016063,10,0.02,2797.7,2647.5318695170354,0.946324434184164,safe,0.12,False,False,0.087,0.087,0.087
1755016064,10,0.02,2692.66,2492.5282459675745,0.9256750744496426,safe,0.12,False,False,0.087,0.087,0.087
1755016065,10,0.02,4215.286746029511,4106.385667796407,0.9741652027977264,safe,0.12,False,False,0.087,0.087,0.087
1755016066,10,0.02,2862.34,2580.084279726258,0.9013898697311492,safe,0.12,False,False,0.087,0.087,0.087
1755016067,10,0.02,854.46,752.0074769361709,0.8800967592820855,safe,0.12,False,False,0.087,0.087,0.087
1755016068,10,0.02,0.0,618.8799197258247,,,0.12,False,False,0.087,0.087,0.087
1755016069,10,0.02,3700.975778862024,3535.7143164989247,0.955346516098002,safe,0.12,False,False,0.087,0.087,0.087
1755016070,10,0.02,613.7516445973181,608.5785377423127,0.9915713352452206,safe,0.12,False,False,0.087,0.087,0.087
1755016071,10,0.02,455.7205529392959,401.5301979146752,0.8810886305761174,safe,0.12,False,False,0.087,0.087,0.087
1755016072,10,0.02,3133.02,2772.85914021803,0.8850435491053457,safe,0.12,False,False,0.087,0.087,0.087
1755016073,10,0.02,3133.810867318006,2762.056291140766,0.8813730017806094,safe,0.12,False,False,0.087,0.087,0.087
1755016074,10,0.02,1113.6819000772855,1110.3034369231054,0.996966402027414,safe,0.12,,False,0.087,0.087,0.087
1755016075,10,0.02,1082.860621585885,1021.0261266294684,0.9428970878395616,safe,0.12,False,False,0.087,0.087,0.087
1755016076,10,0.02,4198.896509825726,3904.359947586449,0.929853817175527,safe,0.12,False,False,0.087,0.087,0.087
1755016077,10,0.02,1416.86567237291,1367.0815004863398,0.9648631674425469,safe,0.12,False,False,0.087,0.087,0.087
1755016078,10,0.02,3213.82,2724.7823058009235,0.8478328922593437,safe,0.12,False,False,0.087,0.087,0.087
1755016079,10,0.02,3074.44,2869.025672527163,0.933186425016316,safe,0.12,False,False,0.087,0.087,0.087
1755016080,10,0.02,0.0,5022.156140795327,,,0.12,False,False,0.087,0.087,0.087
1755016081,10,0.02,1274.9022803663493,1274.7297796379448,0.99986469494089,safe,0.12,,False,0.087,0.087,0.087
1755016082,10,0.02,340.8098435358694,332.0027758069482,0.9741584115131514,safe,0.12,False,False,0.087,0.087,0.087
1755016083,10,0.02,2535.1000000000004,2452.849536669767,0.9675553377262304,safe,0.12,False,False,0.087,0.087,0.087
1755016084,10,0.02,0.0,1105.2278304234678,,,0.12,False,False,0.087,0.087,0.087
1755016085,10,0.02,2817.9,2676.49114411282,0.9498176458046133,safe,0.12,False,False,0.087,0.087,0.087
1755016086,10,0.02,3059.4334205389446,2886.325354703982,0.9434182601677704,safe,0.12,False,False,0.087,0.087,0.087
1755016087,10,0.02,4404.189848087232,4121.615886504402,0.9358397409445112,safe,0.12,False,False,0.087,0.087,0.087
1755016088,10,0.02,0.0,633.7598357781978,,,0.12,False,False,0.087,0.087,0.087
1755016089,10,0.02,3021.92,2842.8690027401026,0.9407492596561466,safe,0.12,False,False,0.087,0.087,0.087
1755016090,10,0.02,0.0,2631.1335716367685,,,0.12,False,False,0.087,0.087,0.087
1755016091,10,0.02,2866.380000000001,2666.2053523713257,0.930164651013238,safe,0.12,False,False,0.087,0.087,0.087
1755016092,10,0.02,2953.24,2657.0235144554645,0.899697794441178,safe,0.12,False,False,0.087,0.087,0.087
1755016093,10,0.02,938.2382811758498,841.6458925280358,0.8970491925284062,safe,0.12,False,False,0.087,0.087,0.087
1755016094,10,0.02,6282.648557951385,5993.289483570348,0.953943138516825,safe,0.12,False,False,0.087,0.087,0.087
1755016095,10,0.02,0.0,518.8823216933274,,,0.12,False,False,0.087,0.087,0.087
1755016096,10,0.02,2809.82,2706.1100267581887,0.963090171882252,safe,0.12,False,False,0.087,0.087,0.087
1755016097,10,0.02,670.64,600.8555723001127,0.8959435349816783,safe,0.12,False,False,0.087,0.087,0.087
1755016098,10,0.02,2789.62,2562.3282225835173,0.918522315793376,safe,0.12,False,False,0.087,0.087,0.087
1755016099,10,0.02,3811.74,3425.281892090803,0.8986137281374917,safe,0.12,False,False,0.087,0.087,0.087
1755016100,10,0.02,5207.8687090291305,5117.438838199086,0.9826359157877268,safe,0.12,,False,0.087,0.087,0.087
1755016101,10,0.02,6733.6409894910485,6654.913540469846,0.988308338810449,safe,0.12,,True,0.087,0.087,0.087
1755016102,10,0.02,3892.793208304077,3511.0394046221954,0.9019331921183156,safe,0.12,False,False,0.087,0.087,0.087
1755016103,10,0.02,2746.6606187912043,2485.741763103998,0.9050050618186546,safe,0.12,False,False,0.087,0.087,0.087
1755016104,10,0.02,892.4416737200219,873.313337800304,0.9785662901195727,safe,0.12,False,False,0.087,0.087,0.087
1755016105,10,0.02,2739.12,2632.7583869228697,0.9611694219029724,safe,0.12,False,False,0.087,0.087,0.087
1755016106,10,0.02,2538.8835188170733,2426.477211503151,0.9557260872817454,safe,0.12,False,False,0.087,0.087,0.087
1755016107,10,0.02,1684.073416327932,1683.9376741253027,0.9999193965053343,safe,0.12,True,True,0.087,0.087,0.087
1755016108,10,0.02,3860.410375919864,3756.679943095917,0.9731296875920272,safe,0.12,False,False,0.087,0.087,0.087
1755016109,10,0.02,4018.591969998096,3896.4284477588153,0.9696004164763864,safe,0.12,False,False,0.087,0.087,0.087
1755016010,10,0.05,0.0,3077.630114511634,,,0.13,False,False,0.093,0.093,0.093
1755016011,10,0.05,3897.5917635877695,3842.902297736459,0.9859683955712776,safe,0.13,False,False,0.093,0.093,0.093
1755016012,10,0.05,4680.06648609402,4606.763960175711,0.9843372896226764,safe,0.13,,False,0.093,0.093,0.093
1755016013,10,0.05,2675.25,2570.9353972897225,0.9610075309932614,safe,0.13,False,False,0.093,0.093,0.093
1755016014,10,0.05,2995.05,2823.788180533308,0.9428183771667612,safe,0.13,False,False,0.093,0.093,0.093
1755016015,10,0.05,5227.71725059726,5132.081086916471,0.98170594179135,safe,0.13,False,False,0.093,0.093,0.093
1755016016,10,0.05,7204.466357697325,7172.484503137262,0.9955608294949018,safe,0.13,False,False,0.093,0.093,0.093
1755016017,10,0.05,967.6,796.2435963773023,0.8229057424321025,safe,0.13,False,False,0.093,0.093,0.093
1755016018,10,0.05,1061.4305511890966,1010.1789660491922,0.951714612809582,safe,0.13,False,False,0.093,0.093,0.093
1755016019,10,0.05,1735.389572359974,1735.2511870182934,0.9999202569014564,safe,0.13,True,False,0.093,0.093,0.093
1755016020,10,0.05,3384.55,2946.9721886469656,0.8707131490588013,safe,0.13,False,False,0.093,0.093,0.093
1755016021,10,0.05,7467.613089165028,7328.170069829228,0.9813269624884392,safe,0.13,False,False,0.093,0.093,0.093
1755016022,10,0.05,4451.875395063609,4284.115811027732,0.9623170980432438,safe,0.13,False,False,0.093,0.093,0.093
1755016023,10,0.05,3118.05,2841.3717935300647,0.9112656286878223,safe,0.13,False,False,0.093,0.093,0.093
1755016024,10,0.05,4402.54053572303,4139.335720481744,0.9402152431975144,safe,0.13,False,False,0.093,0.093,0.093
1755016025,10,0.05,4671.442185658737,4504.989563032927,0.9643680439550728,safe,0.13,False,False,0.093,0.093,0.093
1755016026,10,0.05,4241.238168103886,4204.567347734076,0.9913537464965791,safe,0.13,,False,0.093,0.093,0.093
1755016027,10,0.05,4504.737713384669,4380.780943251637,0.9724830216496896,safe,0.13,False,False,0.093,0.093,0.093
1755016028,10,0.05,5256.145681780079,5209.682318352083,0.991160183480253,safe,0.13,,False,0.093,0.093,0.093
1755016029,10,0.05,4990.247177452466,4976.9638344879095,0.9973381392760312,safe,0.13,,False,0.093,0.093,0.093
1755016030,10,0.05,5081.103875784869,5046.153393615186,0.9931214785164604,safe,0.13,,False,0.093,0.093,0.093
1755016031,10,0.05,3938.7827074163706,3746.188732275128,0.9511031733792764,safe,0.13,False,False,0.093,0.093,0.093
1755016032,10,0.05,369.3888213180957,317.74549509326425,0.8601925038214426,safe,0.13,False,False,0.093,0.093,0.093
1755016033,10,0.05,962.4645165708872,894.4899004184663,0.9293744185036512,safe,0.13,False,True,0.093,0.093,0.093
1755016034,10,0.05,3011.8314728775977,2649.237280387349,0.879610065916532,safe,0.13,False,False,0.093,0.093,0.093
1755016035,10,0.05,5872.378726647003,5828.625446147113,0.9925493088003076,safe,0.13,False,False,0.093,0.093,0.093
1755016036,10,0.05,6357.003951472782,6107.663061644067,0.9607769805191094,safe,0.13,False,False,0.093,0.093,0.093
1755016037,10,0.05,2913.73222870314,2790.12934572872,0.9575791894132172,safe,0.13,False,False,0.093,0.093,0.093
1755016038,10,0.05,698.4990821700271,663.3114242560696,0.9496239024328564,safe,0.13,False,False,0.093,0.093,0.093
1755016039,10,0.05,5409.8441681167415,5270.799071187343,0.97429776300233,safe,0.13,,False,0.093,0.093,0.093
1755016040,10,0.05,4322.900725510803,4214.630686442586,0.9749543082427776,safe,0.13,False,False,0.093,0.093,0.093
1755016041,10,0.05,6345.349559610361,6142.73078301532,0.9680681458615364,safe,0.13,False,False,0.093,0.093,0.093
1755016042,10,0.05,227.07934912663103,209.6187411696608,0.923107900281882,safe,0.13,False,False,0.093,0.093,0.093
1755016043,10,0.05,2999.15,2736.5833007509773,0.9124529619228704,safe,0.13,False,False,0.093,0.093,0.093
1755016044,10,0.05,434.7306333409292,427.22986785646935,0.9827461768065064,safe,0.13,False,False,0.093,0.093,0.093
1755016045,10,0.05,3058.6,2778.144351210445,0.908305875632788,safe,0.13,False,False,0.093,0.093,0.093
1755016046,10,0.05,3747.4,3285.0735154346994,0.8766273991126379,safe,0.13,False,False,0.093,0.093,0.093
1755016047,10,0.05,2302.6313914778466,2238.2922734704407,0.9720584379047692,safe,0.13,False,False,0.093,0.093,0.093
1755016048,10,0.05,0.0,1122.9645800257265,,,0.13,False,False,0.093,0.093,0.093
1755016049,10,0.05,2964.3,2654.544642850336,0.8955047204568822,safe,0.13,False,False,0.093,0.093,0.093
1755016050,10,0.05,2447.7000000000007,2326.475179218801,0.9504739875061486,safe,0.13,False,False,0.093,0.093,0.093
1755016051,10,0.05,234.4795931085181,226.3213669816432,0.9652070953436908,safe,0.13,False,False,0.093,0.093,0.093
1755016052,10,0.05,0.0,1175.7295726597422,,,0.13,False,False,0.093,0.093,0.093
