seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent_x,finalpercent_y,finalpercent
1755016042,10,0.2,239.52934912663105,217.0911272216082,0.9063237052710376,safe,0.6,0.655,0.655,0.655
1755016043,10,0.2,0.0,2764.676448998096,,,0.6,0.655,0.655,0.655
1755016044,10,0.2,0.0,439.3613047455583,,,0.6,0.655,0.655,0.655
1755016045,10,0.2,3282.4,2984.0325914453715,0.9091008382419484,safe,0.6,0.655,0.655,0.655
1755016046,10,0.2,0.0,3609.9882660793937,,,0.6,0.655,0.655,0.655
1755016047,10,0.2,2470.6313914778466,2369.589831081604,0.9591029399428932,safe,0.6,0.655,0.655,0.655
1755016048,10,0.2,0.0,1330.9084609246909,,,0.6,0.655,0.655,0.655
1755016049,10,0.2,3181.2,2949.0532526678835,0.9270254157764,safe,0.6,0.655,0.655,0.655
1755016050,10,0.2,2626.8,2391.89186501572,0.9105725083811936,safe,0.6,0.655,0.655,0.655
1755016051,10,0.2,245.129593108518,229.01365066032304,0.9342554187610448,safe,0.6,0.655,0.655,0.655
1755016052,10,0.2,0.0,1223.624470486473,,,0.6,0.655,0.655,0.655
1755016053,10,0.2,0.0,6285.776737148059,,,0.6,0.655,0.655,0.655
1755016054,10,0.2,0.0,1052.389456652533,,,0.6,0.655,0.655,0.655
1755016055,10,0.2,0.0,2556.2295291378578,,,0.6,0.655,0.655,0.655
1755016056,10,0.2,0.0,4793.228429727256,,,0.6,0.655,0.655,0.655
1755016057,10,0.2,5780.467890607925,5682.857325775255,0.983113725968227,safe,0.6,0.655,0.655,0.655
1755016058,10,0.2,0.0,805.9157383018673,,,0.6,0.655,0.655,0.655
1755016059,10,0.2,0.0,2838.5614309900047,,,0.6,0.655,0.655,0.655
1755016060,10,0.2,0.0,505.3485478563898,,,0.6,0.655,0.655,0.655
1755016061,10,0.2,5659.743434926053,5098.104622458857,0.9007660296045674,safe,0.6,0.655,0.655,0.655
1755016062,10,0.2,4231.732780830651,4134.068074044189,0.9769208709895688,safe,0.6,0.655,0.655,0.655
1755016063,10,0.2,3047.0,2705.194614890337,0.8878223219200319,safe,0.6,0.655,0.655,0.655
1755016064,10,0.2,2932.6,2705.5282706924336,0.9225698256470142,safe,0.6,0.655,0.655,0.655
1755016065,10,0.2,0.0,4287.978031685212,,,0.6,0.655,0.655,0.655
1755016066,10,0.2,3117.4,2773.1413874538885,0.8895686750028513,safe,0.6,0.655,0.655,0.655
1755016067,10,0.2,0.0,809.9439214996164,,,0.6,0.655,0.655,0.655
1755016068,10,0.2,0.0,632.3885453753334,,,0.6,0.655,0.655,0.655
1755016069,10,0.2,0.0,4571.8748991893335,,,0.6,0.655,0.655,0.655
1755016070,10,0.2,0.0,643.4954342546018,,,0.6,0.655,0.655,0.655
1755016071,10,0.2,0.0,521.7850995206827,,,0.6,0.655,0.655,0.655
1755016072,10,0.2,3412.2,3049.798206290861,0.8937923352355844,safe,0.6,0.655,0.655,0.655
1755016073,10,0.2,3407.4108673180053,3043.815729447877,0.8932928396286074,safe,0.6,0.655,0.655,0.655
1755016074,10,0.2,0.0,1125.7422890730977,,,0.6,0.655,0.655,0.655
1755016075,10,0.2,1139.920621585885,1076.782916705636,0.944612191687163,safe,0.6,0.655,0.655,0.655
1755016076,10,0.2,4439.556509825727,4197.239243315425,0.9454185872003206,safe,0.6,0.655,0.655,0.655
1755016077,10,0.2,0.0,1438.9572933351658,,,0.6,0.655,0.655,0.655
1755016078,10,0.2,3500.2000000000003,3150.6601599342976,0.9001371807137585,safe,0.6,0.655,0.655,0.655
1755016079,10,0.2,3348.4,3071.221131649794,0.917220502822182,safe,0.6,0.655,0.655,0.655
1755016080,10,0.2,0.0,5249.246592005278,,,0.6,0.655,0.655,0.655
1755016081,10,0.2,0.0,1309.822517809298,,,0.6,0.655,0.655,0.655
1755016082,10,0.2,0.0,337.68591635335906,,,0.6,0.655,0.655,0.655
1755016083,10,0.2,0.0,2631.9056749956235,,,0.6,0.655,0.655,0.655
1755016084,10,0.2,0.0,1257.579176336032,,,0.6,0.655,0.655,0.655
1755016085,10,0.2,3069.0000000000005,2749.3090151252063,0.8958321978250915,safe,0.6,0.655,0.655,0.655
1755016086,10,0.2,3300.633420538945,3044.8374981045126,0.92250095971195,safe,0.6,0.655,0.655,0.655
1755016087,10,0.2,4670.949848087232,4353.662040677591,0.9320721014507208,safe,0.6,0.655,0.655,0.655
1755016088,10,0.2,0.0,751.5842050087322,,,0.6,0.655,0.655,0.655
1755016089,10,0.2,3291.2,2999.370665832874,0.9113304162107664,safe,0.6,0.655,0.655,0.655
1755016090,10,0.2,0.0,2782.058316307412,,,0.6,0.655,0.655,0.655
1755016091,10,0.2,3121.8,2877.0505407215096,0.9215998913195944,safe,0.6,0.655,0.655,0.655
1755016092,10,0.2,3216.4,2840.579296532841,0.8831548615013186,safe,0.6,0.655,0.655,0.655
1755016093,10,0.2,0.0,872.605111712755,,,0.6,0.655,0.655,0.655
1755016094,10,0.2,0.0,6220.049536872291,,,0.6,0.655,0.655,0.655
1755016095,10,0.2,0.0,524.8056113271193,,,0.6,0.655,0.655,0.655
1755016096,10,0.2,0.0,2809.235371537025,,,0.6,0.655,0.655,0.655
1755016097,10,0.2,730.4,643.9778160776459,0.8816782805006105,safe,0.6,0.655,0.655,0.655
1755016098,10,0.2,3038.2000000000003,2743.9574485046924,0.9031523430006886,safe,0.6,0.655,0.655,0.655
1755016099,10,0.2,0.0,3623.428703941812,,,0.6,0.655,0.655,0.655
1755016100,10,0.2,0.0,6272.687907572837,,,0.6,0.655,0.655,0.655
1755016101,10,0.2,0.0,7774.231416831501,,,0.6,0.655,0.655,0.655
1755016102,10,0.2,0.0,3753.579891682929,,,0.6,0.655,0.655,0.655
1755016103,10,0.2,2991.280618791205,2736.557498607945,0.9148447930350998,safe,0.6,0.655,0.655,0.655
1755016104,10,0.2,0.0,1069.0346218054185,,,0.6,0.655,0.655,0.655
1755016105,10,0.2,2983.2,2708.7841991822274,0.9080129388516452,safe,0.6,0.655,0.655,0.655
1755016106,10,0.2,0.0,2563.138702263226,,,0.6,0.655,0.655,0.655
1755016107,10,0.2,0.0,1803.1680396422453,,,0.6,0.655,0.655,0.655
1755016108,10,0.2,0.0,4743.445101182743,,,0.6,0.655,0.655,0.655
1755016109,10,0.2,0.0,4485.401498149651,,,0.6,0.655,0.655,0.655
1755016110,10,0.2,0.0,3055.862277813525,,,0.69,0.655,0.655,0.655
1755016111,10,0.2,0.0,1628.9908684586835,,,0.69,0.655,0.655,0.655
1755016112,10,0.2,3537.6,3137.0624647610966,0.8867770422775602,safe,0.69,0.655,0.655,0.655
1755016113,10,0.2,0.0,386.9255648029903,,,0.69,0.655,0.655,0.655
1755016114,10,0.2,0.0,574.6321532049842,,,0.69,0.655,0.655,0.655
1755016115,10,0.2,998.3157738511828,958.4606536143868,0.9600776414830672,safe,0.69,0.655,0.655,0.655
1755016116,10,0.2,0.0,2495.7176111567205,,,0.69,0.655,0.655,0.655
1755016117,10,0.2,0.0,1190.181935010285,,,0.69,0.655,0.655,0.655
1755016118,10,0.2,4546.553667914049,4161.830694418766,0.9153814071941236,safe,0.69,0.655,0.655,0.655
1755016119,10,0.2,0.0,2441.990129831017,,,0.69,0.655,0.655,0.655
1755016120,10,0.2,2930.4,2698.3801616079822,0.9208231509718752,safe,0.69,0.655,0.655,0.655
1755016121,10,0.2,0.0,5045.378655517765,,,0.69,0.655,0.655,0.655
1755016122,10,0.2,567.6000000000001,516.5126537702777,0.9099941045987976,safe,0.69,0.655,0.655,0.655
1755016123,10,0.2,4605.676228766835,4556.191137237998,0.9892556295599428,safe,0.69,0.655,0.655,0.655
1755016124,10,0.2,3828.0,3416.7856889350805,0.8925772437134484,safe,0.69,0.655,0.655,0.655
1755016125,10,0.2,3473.8,3076.486786490258,0.8856257661610508,safe,0.69,0.655,0.655,0.655
1755016126,10,0.2,0.0,955.5707905096788,,,0.69,0.655,0.655,0.655
1755016127,10,0.2,0.0,2799.795577136305,,,0.69,0.655,0.655,0.655
1755016128,10,0.2,0.0,461.93323496003904,,,0.69,0.655,0.655,0.655
1755016129,10,0.2,0.0,1127.524818816717,,,0.69,0.655,0.655,0.655
1755016130,10,0.2,0.0,400.9056894130063,,,0.69,0.655,0.655,0.655
1755016131,10,0.2,0.0,692.8891480921895,,,0.69,0.655,0.655,0.655
1755016132,10,0.2,0.0,1169.4789760334097,,,0.69,0.655,0.655,0.655
1755016133,10,0.2,0.0,6076.133610650315,,,0.69,0.655,0.655,0.655
1755016134,10,0.2,3846.010645498317,3683.367942534046,0.9577113227300498,safe,0.69,0.655,0.655,0.655
1755016135,10,0.2,2490.370841447404,2319.080120131095,0.9312187894005558,safe,0.69,0.655,0.655,0.655
1755016136,10,0.2,0.0,856.6408286720689,,,0.69,0.655,0.655,0.655
1755016137,10,0.2,0.0,1659.9271834158571,,,0.69,0.655,0.655,0.655
1755016138,10,0.2,0.0,1190.4934510854473,,,0.69,0.655,0.655,0.655
1755016139,10,0.2,906.4,775.6480977475794,0.8557459154320161,safe,0.69,0.655,0.655,0.655
1755016140,10,0.2,2778.6000000000004,2624.4958558401354,0.9445389245807728,safe,0.69,0.655,0.655,0.655
1755016141,10,0.2,0.0,1548.3438381984324,,,0.69,0.655,0.655,0.655
1755016142,10,0.2,0.0,4422.392017107733,,,0.69,0.655,0.655,0.655
1755016143,10,0.2,0.0,6947.211071434511,,,0.69,0.655,0.655,0.655
1755016144,10,0.2,0.0,3604.395950847417,,,0.69,0.655,0.655,0.655
1755016145,10,0.2,4623.0790979397125,4353.830597852502,0.9417599192263006,safe,0.69,0.655,0.655,0.655
1755016146,10,0.2,0.0,878.8144190102794,,,0.69,0.655,0.655,0.655
1755016147,10,0.2,0.0,709.6603182970147,,,0.69,0.655,0.655,0.655
1755016148,10,0.2,3038.2,2733.466533227096,0.8996993394862406,safe,0.69,0.655,0.655,0.655
1755016149,10,0.2,2936.9999999999995,2677.2458200784167,0.9115579911741292,safe,0.69,0.655,0.655,0.655
1755016150,10,0.2,0.0,4050.85701165814,,,0.69,0.655,0.655,0.655
1755016151,10,0.2,0.0,882.6480469353846,,,0.69,0.655,0.655,0.655
1755016152,10,0.2,0.0,4594.247067001714,,,0.69,0.655,0.655,0.655
1755016153,10,0.2,5507.319639718211,5505.982346967503,0.9997571790202509,safe,0.69,0.655,0.655,0.655
1755016154,10,0.2,0.0,5888.461928343984,,,0.69,0.655,0.655,0.655
1755016155,10,0.2,0.0,2864.512536958284,,,0.69,0.655,0.655,0.655
1755016156,10,0.2,0.0,1160.4022584482257,,,0.69,0.655,0.655,0.655
1755016157,10,0.2,0.0,7786.37564679503,,,0.69,0.655,0.655,0.655
1755016158,10,0.2,3520.0,3205.8075739587075,0.910740788056451,safe,0.69,0.655,0.655,0.655
1755016159,10,0.2,0.0,910.9614700409091,,,0.69,0.655,0.655,0.655
1755016160,10,0.2,0.0,870.3016304510093,,,0.69,0.655,0.655,0.655
1755016161,10,0.2,2679.6,2527.3009036476324,0.9431634959126856,safe,0.69,0.655,0.655,0.655
1755016162,10,0.2,2965.6,2792.665977793089,0.9416866663720964,safe,0.69,0.655,0.655,0.655
1755016163,10,0.2,0.0,402.83921763810577,,,0.69,0.655,0.655,0.655
1755016164,10,0.2,0.0,1399.4980443710858,,,0.69,0.655,0.655,0.655
1755016165,10,0.2,0.0,4071.598112468022,,,0.69,0.655,0.655,0.655
1755016166,10,0.2,0.0,1521.7294790676533,,,0.69,0.655,0.655,0.655
1755016167,10,0.2,1033.0536498945162,963.9739158406956,0.933130545484376,safe,0.69,0.655,0.655,0.655
1755016168,10,0.2,0.0,3270.988921906493,,,0.69,0.655,0.655,0.655
1755016169,10,0.2,3165.8,2967.015894393513,0.9372088869775452,safe,0.69,0.655,0.655,0.655
1755016170,10,0.2,0.0,3225.988311323279,,,0.69,0.655,0.655,0.655
1755016171,10,0.2,0.0,6893.952277863216,,,0.69,0.655,0.655,0.655
1755016172,10,0.2,0.0,3808.2510468743567,,,0.69,0.655,0.655,0.655
1755016173,10,0.2,2910.417433872992,2723.5254643784738,0.9357851669937894,safe,0.69,0.655,0.655,0.655
1755016174,10,0.2,0.0,8890.955814949819,,,0.69,0.655,0.655,0.655
1755016175,10,0.2,836.0,690.9244712246509,0.8264646784983862,safe,0.69,0.655,0.655,0.655
1755016176,10,0.2,0.0,3073.196033887172,,,0.69,0.655,0.655,0.655
1755016177,10,0.2,0.0,1133.288828701399,,,0.69,0.655,0.655,0.655
1755016178,10,0.2,0.0,5176.125891111686,,,0.69,0.655,0.655,0.655
1755016179,10,0.2,0.0,3682.915541122668,,,0.69,0.655,0.655,0.655
1755016180,10,0.2,0.0,5049.752388470701,,,0.69,0.655,0.655,0.655
1755016181,10,0.2,0.0,1139.285420728922,,,0.69,0.655,0.655,0.655
1755016182,10,0.2,0.0,6595.636663055622,,,0.69,0.655,0.655,0.655
1755016183,10,0.2,0.0,3003.3054559699767,,,0.69,0.655,0.655,0.655
1755016184,10,0.2,4988.065142862259,4925.759451134043,0.987509046104305,safe,0.69,0.655,0.655,0.655
1755016185,10,0.2,4405.9981474671295,4268.206142560165,0.9687262680793052,safe,0.69,0.655,0.655,0.655
1755016186,10,0.2,0.0,422.7467060051361,,,0.69,0.655,0.655,0.655
1755016187,10,0.2,0.0,6751.594816778554,,,0.69,0.655,0.655,0.655
1755016188,10,0.2,0.0,4825.780163353848,,,0.69,0.655,0.655,0.655
1755016189,10,0.2,0.0,950.746696860122,,,0.69,0.655,0.655,0.655
1755016190,10,0.2,0.0,2333.663311406722,,,0.69,0.655,0.655,0.655
1755016191,10,0.2,0.0,3219.8630316465424,,,0.69,0.655,0.655,0.655
1755016192,10,0.2,0.0,1071.7913499424983,,,0.69,0.655,0.655,0.655
1755016193,10,0.2,3139.4,2846.508678324365,0.9067046818896493,safe,0.69,0.655,0.655,0.655
1755016194,10,0.2,0.0,2811.98481432318,,,0.69,0.655,0.655,0.655
1755016195,10,0.2,0.0,4824.700159121613,,,0.69,0.655,0.655,0.655
1755016196,10,0.2,0.0,5828.468963623727,,,0.69,0.655,0.655,0.655
1755016197,10,0.2,3792.7999999999993,3357.4832247227314,0.885225486374903,safe,0.69,0.655,0.655,0.655
1755016198,10,0.2,0.0,3009.041914842608,,,0.69,0.655,0.655,0.655
1755016199,10,0.2,3568.4,3199.171986157924,0.8965284122177793,safe,0.69,0.655,0.655,0.655
1755016200,10,0.2,2679.6000000000004,2540.5282798676167,0.9480998208193822,safe,0.69,0.655,0.655,0.655
1755016201,10,0.2,0.0,3452.2235595236707,,,0.69,0.655,0.655,0.655
1755016202,10,0.2,0.0,1611.830203428403,,,0.69,0.655,0.655,0.655
1755016203,10,0.2,3051.4,2850.1530771573307,0.9340476755447764,safe,0.69,0.655,0.655,0.655
1755016204,10,0.2,0.0,1126.548851897729,,,0.69,0.655,0.655,0.655
1755016205,10,0.2,0.0,3274.5581547997426,,,0.69,0.655,0.655,0.655
1755016206,10,0.2,0.0,2638.5788036959966,,,0.69,0.655,0.655,0.655
1755016207,10,0.2,0.0,968.9749957502216,,,0.69,0.655,0.655,0.655
1755016208,10,0.2,0.0,1341.4444969798787,,,0.69,0.655,0.655,0.655
1755016209,10,0.2,3287.185389893806,2994.168284680301,0.9108607910845664,safe,0.69,0.655,0.655,0.655
1755016210,10,0.2,3341.8,3042.478880862138,0.9104311690891548,safe,0.65,0.655,0.655,0.655
1755016211,10,0.2,0.0,1071.7888257813263,,,0.65,0.655,0.655,0.655
1755016212,10,0.2,0.0,3138.4544272572457,,,0.65,0.655,0.655,0.655
1755016213,10,0.2,0.0,4881.187339926051,,,0.65,0.655,0.655,0.655
1755016214,10,0.2,0.0,2868.741759243268,,,0.65,0.655,0.655,0.655
1755016215,10,0.2,4458.067948496392,4261.5604086313615,0.9559209186276963,safe,0.65,0.655,0.655,0.655
1755016216,10,0.2,0.0,712.1425786506497,,,0.65,0.655,0.655,0.655
1755016217,10,0.2,0.0,2944.949947376584,,,0.65,0.655,0.655,0.655
1755016218,10,0.2,0.0,912.5764866893368,,,0.65,0.655,0.655,0.655
1755016219,10,0.2,2893.0,2624.385426908545,0.907150164849134,safe,0.65,0.655,0.655,0.655
1755016220,10,0.2,3217.452615899424,2950.93633286819,0.9171654364964966,safe,0.65,0.655,0.655,0.655
1755016221,10,0.2,4188.257787551507,4159.717890084838,0.9931857352354247,safe,0.65,0.655,0.655,0.655
1755016222,10,0.2,0.0,4983.553246702926,,,0.65,0.655,0.655,0.655
1755016223,10,0.2,3476.0,3246.272462106019,0.9339103745989698,safe,0.65,0.655,0.655,0.655
1755016224,10,0.2,0.0,457.1885009917765,,,0.65,0.655,0.655,0.655
1755016225,10,0.2,5525.470784143242,5437.30009792879,0.984042864461888,safe,0.65,0.655,0.655,0.655
1755016226,10,0.2,0.0,3103.593970184079,,,0.65,0.655,0.655,0.655
1755016227,10,0.2,0.0,1279.4176515871195,,,0.65,0.655,0.655,0.655
1755016228,10,0.2,0.0,4696.607722567051,,,0.65,0.655,0.655,0.655
1755016229,10,0.2,0.0,2360.9819048112386,,,0.65,0.655,0.655,0.655
1755016230,10,0.2,0.0,1053.615641276987,,,0.65,0.655,0.655,0.655
1755016231,10,0.2,2857.8,2640.999194888369,0.9241371666625968,safe,0.65,0.655,0.655,0.655
1755016232,10,0.2,0.0,518.8807826734519,,,0.65,0.655,0.655,0.655
1755016233,10,0.2,0.0,2958.602390620965,,,0.65,0.655,0.655,0.655
1755016234,10,0.2,0.0,644.2258306749973,,,0.65,0.655,0.655,0.655
1755016235,10,0.2,0.0,546.6364445811832,,,0.65,0.655,0.655,0.655
1755016236,10,0.2,0.0,6122.302087767515,,,0.65,0.655,0.655,0.655
1755016237,10,0.2,4282.190321973758,4119.120297166962,0.9619190151427848,safe,0.65,0.655,0.655,0.655
1755016238,10,0.2,3491.4,2998.639918547993,0.8588646154975063,safe,0.65,0.655,0.655,0.655
1755016239,10,0.2,0.0,1260.5931474746612,,,0.65,0.655,0.655,0.655
1755016240,10,0.2,0.0,5649.064596441225,,,0.65,0.655,0.655,0.655
1755016241,10,0.2,4701.092795544073,4556.970871587157,0.9693428889356276,safe,0.65,0.655,0.655,0.655
1755016242,10,0.2,0.0,655.9815549020832,,,0.65,0.655,0.655,0.655
1755016243,10,0.2,0.0,852.986217261071,,,0.65,0.655,0.655,0.655
1755016244,10,0.2,0.0,387.7084875730078,,,0.65,0.655,0.655,0.655
1755016245,10,0.2,0.0,4901.676034343205,,,0.65,0.655,0.655,0.655
1755016246,10,0.2,0.0,4950.575901753826,,,0.65,0.655,0.655,0.655
1755016247,10,0.2,0.0,2940.3021565710487,,,0.65,0.655,0.655,0.655
1755016248,10,0.2,3456.2000000000003,3164.391975490289,0.9155696937359784,safe,0.65,0.655,0.655,0.655
1755016249,10,0.2,3016.2,2689.684152486493,0.8917459559997658,safe,0.65,0.655,0.655,0.655
1755016250,10,0.2,0.0,3125.416977462286,,,0.65,0.655,0.655,0.655
1755016251,10,0.2,0.0,1187.0347185057271,,,0.65,0.655,0.655,0.655
1755016252,10,0.2,0.0,5961.609334424589,,,0.65,0.655,0.655,0.655
1755016253,10,0.2,0.0,1684.9416292081296,,,0.65,0.655,0.655,0.655
1755016254,10,0.2,2501.4,2345.346909846269,0.9376137002663588,safe,0.65,0.655,0.655,0.655
1755016255,10,0.2,0.0,2734.129836506536,,,0.65,0.655,0.655,0.655
1755016256,10,0.2,0.0,1451.4521720395423,,,0.65,0.655,0.655,0.655
1755016257,10,0.2,4610.457597220236,4482.693611089024,0.9722882201089444,safe,0.65,0.655,0.655,0.655
1755016258,10,0.2,0.0,981.3642377739598,,,0.65,0.655,0.655,0.655
1755016259,10,0.2,0.0,3644.406871627967,,,0.65,0.655,0.655,0.655
1755016260,10,0.2,3957.7622231663368,3778.3646861776288,0.9546719770231208,safe,0.65,0.655,0.655,0.655
1755016261,10,0.2,0.0,3644.3323788301714,,,0.65,0.655,0.655,0.655
1755016262,10,0.2,0.0,4695.729131976608,,,0.65,0.655,0.655,0.655
1755016263,10,0.2,0.0,4467.064889027075,,,0.65,0.655,0.655,0.655
1755016264,10,0.2,3058.0,2875.963594958186,0.9404720716017614,safe,0.65,0.655,0.655,0.655
1755016265,10,0.2,4510.066636115604,4250.022904671379,0.9423414879589912,safe,0.65,0.655,0.655,0.655
1755016266,10,0.2,741.4000000000001,688.6647886898404,0.9288707697462104,safe,0.65,0.655,0.655,0.655
1755016267,10,0.2,0.0,2728.9212923365703,,,0.65,0.655,0.655,0.655
1755016268,10,0.2,0.0,1409.2054444588357,,,0.65,0.655,0.655,0.655
1755016269,10,0.2,0.0,1003.8448162254936,,,0.65,0.655,0.655,0.655
1755016270,10,0.2,0.0,725.7085122799217,,,0.65,0.655,0.655,0.655
1755016271,10,0.2,2789.6,2564.5477150391125,0.919324532205016,safe,0.65,0.655,0.655,0.655
1755016272,10,0.2,3365.9999999999995,3008.9093021036947,0.8939124486344905,safe,0.65,0.655,0.655,0.655
1755016273,10,0.2,3106.4,2882.375650255359,0.9278829675043004,safe,0.65,0.655,0.655,0.655
1755016274,10,0.2,6887.36261504414,6785.65512225641,0.985232737337574,safe,0.65,0.655,0.655,0.655
1755016275,10,0.2,2560.8,2425.300796523108,0.9470871589046816,safe,0.65,0.655,0.655,0.655
1755016276,10,0.2,2560.638581991676,2407.286838781076,0.9401119141572404,safe,0.65,0.655,0.655,0.655
1755016277,10,0.2,0.0,1018.468356689692,,,0.65,0.655,0.655,0.655
1755016278,10,0.2,2875.4,2666.117403945276,0.9272161799907058,safe,0.65,0.655,0.655,0.655
1755016279,10,0.2,4158.259157433897,4074.790193335088,0.979926945161754,safe,0.65,0.655,0.655,0.655
1755016280,10,0.2,0.0,1383.202703918505,,,0.65,0.655,0.655,0.655
1755016281,10,0.2,2727.9999999999995,2614.997338197514,0.9585767368759218,safe,0.65,0.655,0.655,0.655
1755016282,10,0.2,0.0,3010.886156016102,,,0.65,0.655,0.655,0.655
1755016283,10,0.2,0.0,2738.9268189601426,,,0.65,0.655,0.655,0.655
1755016284,10,0.2,803.9583693331218,795.2012486569984,0.9891074948527652,safe,0.65,0.655,0.655,0.655
1755016285,10,0.2,0.0,4194.702042554738,,,0.65,0.655,0.655,0.655
1755016286,10,0.2,2937.0,2743.1334046731936,0.933991625697376,safe,0.65,0.655,0.655,0.655
1755016287,10,0.2,0.0,2354.3062117604563,,,0.65,0.655,0.655,0.655
1755016288,10,0.2,2736.8,2555.770880473883,0.9338537271535674,safe,0.65,0.655,0.655,0.655
1755016289,10,0.2,0.0,1262.320898996688,,,0.65,0.655,0.655,0.655
1755016290,10,0.2,3669.592814668106,3221.021913166609,0.8777600338357792,safe,0.65,0.655,0.655,0.655
1755016291,10,0.2,2919.38799894701,2679.220097400668,0.917733476457063,safe,0.65,0.655,0.655,0.655
1755016292,10,0.2,0.0,4965.989194239723,,,0.65,0.655,0.655,0.655
1755016293,10,0.2,0.0,3237.8506088570584,,,0.65,0.655,0.655,0.655
1755016294,10,0.2,0.0,3248.26942557907,,,0.65,0.655,0.655,0.655
1755016295,10,0.2,0.0,1403.539776739718,,,0.65,0.655,0.655,0.655
1755016296,10,0.2,0.0,4556.027976968568,,,0.65,0.655,0.655,0.655
1755016297,10,0.2,0.0,936.9667345914949,,,0.65,0.655,0.655,0.655
1755016298,10,0.2,0.0,1277.402444258851,,,0.65,0.655,0.655,0.655
1755016299,10,0.2,4226.740950934906,4014.028036834825,0.9496744852430496,safe,0.65,0.655,0.655,0.655
1755016300,10,0.2,0.0,5115.421062499758,,,0.65,0.655,0.655,0.655
1755016301,10,0.2,0.0,4525.7352130379,,,0.65,0.655,0.655,0.655
1755016302,10,0.2,0.0,712.3263327935492,,,0.65,0.655,0.655,0.655
1755016303,10,0.2,0.0,4742.427143104847,,,0.65,0.655,0.655,0.655
1755016304,10,0.2,0.0,4474.744991053604,,,0.65,0.655,0.655,0.655
1755016305,10,0.2,0.0,4551.347781504193,,,0.65,0.655,0.655,0.655
1755016306,10,0.2,0.0,4318.436142625375,,,0.65,0.655,0.655,0.655
1755016307,10,0.2,0.0,3190.823860098222,,,0.65,0.655,0.655,0.655
1755016308,10,0.2,0.0,3319.3208569386043,,,0.65,0.655,0.655,0.655
1755016309,10,0.2,3295.6000000000004,2858.358725025369,0.8673257449403353,safe,0.65,0.655,0.655,0.655
1755016310,10,0.2,0.0,2603.9134411010564,,,0.63,0.655,0.655,0.655
1755016311,10,0.2,0.0,4616.700054595924,,,0.63,0.655,0.655,0.655
1755016312,10,0.2,0.0,4816.830830126506,,,0.63,0.655,0.655,0.655
