seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G
1756843571,3,328.52009834084436,283.57668281608915,0.8631943197638832,safe,0.003,False,False,1.93621963262558e-05,0.0004015208687633276
1756843572,3,44.850605189751136,38.311823534429905,0.8542097341238237,safe,0.003,False,False,1.1272961273789406e-05,2.5434186682105064e-05
1756843573,3,346.8156912823954,341.13914598125154,0.9836323861813919,safe,0.003,False,False,1.6961945220828056e-05,0.0008991421200335026
1756843574,3,1395.5945651114548,1188.2664975239081,0.8514410468695189,safe,0.003,False,False,1.25120859593153e-05,0.0004822129849344492
1756843575,3,270.50306324779336,278.3796254444792,1.0291181996318857,exceed,0.003,False,False,1.3111159205436707e-05,1.8764054402709007e-05
1756843576,3,185.07029007944703,153.96587145998208,0.8319318643413136,safe,0.003,True,False,0.00018175295554101467,3.8152094930410385e-05
1756843577,3,291.8936919976377,288.41038683175924,0.9880665281183718,safe,0.003,False,False,2.9637012630701065e-05,0.001321254065260291
1756843578,3,1492.5524508891626,1485.3826160709655,0.995196259391805,safe,0.003,False,False,1.6737962141633034e-05,0.017576963175088167
1756843579,3,152.2458742492623,146.12390760444615,0.9597889487974364,safe,0.003,False,False,1.3236887753009796e-05,3.606313839554787e-05
1756843580,3,1231.2899867021479,1197.9573398741777,0.9729286787126018,safe,0.003,False,False,1.9822968170046806e-05,0.0013870708644390106
1756843581,3,1164.8821863339415,1155.448857929301,0.9919019034582987,safe,0.003,False,False,1.78611371666193e-05,0.013943475903943181
1756843582,3,1365.9956456787022,1363.155024080948,0.9979204753640756,safe,0.003,False,False,1.4584977179765701e-05,0.02278254902921617
1756843583,3,335.23645712338805,286.1292513573227,0.8535147215566986,safe,0.003,False,False,1.1688098311424255e-05,4.9070920795202255e-05
1756843584,3,119.79760807731321,116.79760807731313,0.9749577637805257,safe,0.003,False,False,1.1389143764972687e-05,0.0014033899642527103
1756843585,3,1118.2471775814288,1115.4199936951468,0.9974717719454507,safe,0.003,False,False,1.571793109178543e-05,0.1116830250248313
1756843586,3,435.8154801723336,295.8770889647511,0.6789044961132474,safe,0.003,True,False,0.0003514199052006006,7.688603363931179e-05
1756843587,3,195.9119681876433,150.5671277624781,0.7685448171204415,safe,0.003,False,False,1.254701055586338e-05,8.612684905529022e-05
1756843588,3,1306.1928296843703,1277.138065886163,0.9777561450821713,safe,0.003,False,False,1.7269980162382126e-05,0.00027954112738370895
1756843589,3,199.66251918494126,163.87520945502848,0.8207610027360013,safe,0.003,False,False,1.2661097571253777e-05,0.00020765908993780613
1756843590,3,128.22180554102175,122.22180554101502,0.9532060871028121,safe,0.003,False,False,1.1603115126490593e-05,0.0006219758652150631
1756843591,3,175.84550071036912,154.65235042291965,0.8794785752161143,safe,0.003,False,False,9.427801705896854e-05,3.662100061774254e-05
1756843592,3,3.6592884959859093,2.659288495985909,0.7267228312014864,safe,0.003,False,False,1.1644093319773674e-05,1.7470913007855415e-05
1756843593,3,38.852721216396404,29.80897914757538,0.767230150535648,safe,0.003,False,False,1.1372147127985954e-05,7.800501771271229e-05
1756843594,3,64.4720112583344,61.959945340246065,0.9610363339213557,safe,0.003,False,False,1.403014175593853e-05,0.0004223780706524849
1756843595,3,19.659916729125037,13.073238370805939,0.6649691629384517,safe,0.003,False,False,1.1147931218147278e-05,3.119488246738911e-05
1756843596,3,121.58414327118635,109.5841432711862,0.9013029193022741,safe,0.003,False,False,1.580989919602871e-05,0.0003032709937542677
1756843597,3,72.97312301681174,67.60862951797813,0.9264867217263303,safe,0.003,False,False,2.7430010959506035e-05,0.00033136806450784206
1756843598,3,1308.9265925906802,1293.926592590677,0.9885402282412838,safe,0.003,False,False,1.8096063286066055e-05,0.011488957796245813
1756843599,3,1537.2981680431762,1336.2981680431756,0.8692511289102405,safe,0.003,False,False,1.995195634663105e-05,0.004877143073827028
1756843600,3,282.7043107147384,277.19642841986024,0.9805171619741028,safe,0.003,False,False,1.2814067304134369e-05,4.977593198418617e-05
1756843601,3,73.23773244242919,69.23773244242447,0.9453833445328329,safe,0.003,False,False,1.3845041394233704e-05,0.00023943698033690453
1756843602,3,4.605374072641151,2.7461767569973796,0.5962983057796357,safe,0.003,True,False,4.9756839871406555e-05,1.637497916817665e-05
1756843603,3,375.21561226666023,274.2156122666591,0.7308214352013106,safe,0.003,False,False,1.3123033568263054e-05,0.0007260879501700401
1756843604,3,80.66420232615557,67.1966415114854,0.8330416662373256,safe,0.003,False,False,1.2238044291734695e-05,4.969979636371136e-05
1756843605,3,400.69218307877185,362.0308509273233,0.9035136351940058,safe,0.003,False,False,1.199520193040371e-05,0.0004205978475511074
1756843606,3,91.42959298769338,74.8238342014561,0.8183765426094322,safe,0.003,False,False,1.3230834156274796e-05,9.879912249743938e-05
1756843607,3,118.03900474555252,113.15881012794677,0.9586560846719641,safe,0.003,False,False,1.0834075510501862e-05,0.0003346540033817291
1756843608,3,4.71802069355445,3.7180206935544513,0.788046711756446,safe,0.003,,False,1.237494871020317e-05,1.912098377943039e-05
1756843609,3,35.80606595254872,23.939501132705708,0.6685878634204343,safe,0.003,False,False,1.1925119906663895e-05,4.3664127588272095e-05
1756843610,3,264.20377983761614,259.8878916128475,0.9836645477690696,safe,0.003,False,False,2.7837930247187614e-05,0.0016980799846351147
1756843611,3,5.569746794197374,2.884873397098684,0.5179541375389234,safe,0.003,False,False,6.77590724080801e-05,1.7353100702166557e-05
1756843612,3,88.07237792871976,71.72750225095211,0.81441541534173,safe,0.003,False,False,1.1970987543463707e-05,0.000422030920162797
1756843613,3,482.0355477090585,482.0355477090585,1.0,safe,0.003,,False,1.2144912034273148e-05,1.574493944644928e-05
1756843614,3,14.653797276487275,11.653797276487094,0.7952749076982369,safe,0.003,False,False,1.2617092579603195e-05,5.0680944696068764e-05
1756843615,3,1302.6170113858493,1280.5717698400854,0.9830761909655163,safe,0.003,False,False,1.740199513733387e-05,0.003852840978652239
1756843616,3,43.32702136588408,29.77728815074109,0.68726829613512,safe,0.003,False,False,1.35018490254879e-05,3.058300353586674e-05
1756843617,3,127.72595472433392,121.72595472432789,0.9530244262964751,safe,0.003,False,False,1.3361917808651924e-05,0.000853479141369462
1756843618,3,1581.8087438959997,1371.8087438959983,0.8672405872009717,safe,0.003,False,False,2.974085509777069e-05,0.0037674058694392443
1756843619,3,118.7714462106949,116.5678119944481,0.9814464310526483,safe,0.003,False,False,1.3952143490314484e-05,0.0012766059953719378
1756843620,3,30.90103554159188,27.901035541591174,0.9029158749077262,safe,0.003,False,False,1.299288123846054e-05,0.00010936916805803776
1756843621,3,20.218068247534223,12.789483578378995,0.6325769317718466,safe,0.003,False,False,1.14471185952425e-05,2.6158057153224945e-05
1756843622,3,164.14961885480304,143.85240353107866,0.8763492997100525,safe,0.003,False,False,1.3641780242323875e-05,0.000412103021517396
1756843623,3,366.57769077418584,333.6216335681144,0.910098028233877,safe,0.003,False,False,1.1703930795192719e-05,0.0003838499542325735
1756843624,3,9.579486074690344,6.902309706310172,0.7205302719262305,safe,0.003,False,False,1.2113945558667183e-05,4.931492730975151e-05
1756843625,3,33.35714862986916,27.478660198706265,0.8237712552595371,safe,0.003,False,False,1.1471100151538849e-05,8.206302300095558e-05
1756843626,3,248.09203868944962,222.9622101309891,0.8987076381361963,safe,0.003,False,False,1.2272968888282776e-05,0.00011247699148952961
1756843627,3,11.314290962948917,9.265882863820195,0.8189539136091979,safe,0.003,False,False,1.3144919648766518e-05,2.8333161026239395e-05
1756843628,3,23.410221420416626,13.221617544373132,0.5647796877667391,safe,0.003,True,False,0.00017089210450649261,2.856808714568615e-05
1756843629,3,268.3296282796198,263.83257493499457,0.9832405635804818,safe,0.003,False,False,1.1302996426820755e-05,0.00047317217104136944
1756843630,3,1512.9105130278754,1449.7103104540174,0.958226080108749,safe,0.003,False,False,1.2236880138516426e-05,0.00029156310483813286
1756843631,3,67.99523207852278,61.99523207852272,0.9117585186992069,safe,0.003,False,False,1.309695653617382e-05,0.00028009689413011074
1756843632,3,471.9289315097731,361.731464949585,0.7664956327054383,safe,0.003,False,False,1.416192390024662e-05,2.2654887288808823e-05
1756843633,3,336.5930940807902,292.4236157109769,0.8687748526438526,safe,0.003,False,False,1.1418946087360382e-05,0.00015750201418995857
1756843634,3,92.08530776731851,85.60262165841164,0.9296012983386301,safe,0.003,False,False,1.2417091056704521e-05,0.0004053779412060976
1756843635,3,144.6069973487822,133.60699734877787,0.9239317584786504,safe,0.003,False,False,1.4974037185311317e-05,0.0005953940562903881
1756843636,3,1355.1046163054325,1337.8791627118426,0.98728846954964,safe,0.003,False,False,1.7972197383642197e-05,0.005750373937189579
1756843637,3,203.9502234787759,148.39870861521194,0.7276221917484442,safe,0.003,False,False,1.0950956493616104e-05,2.705608494579792e-05
1756843638,3,1233.2319494108276,1192.155380761719,0.9666919360394994,safe,0.003,False,False,1.2723961845040321e-05,0.0006457348354160786
1756843639,3,283.9493114690191,276.38802867300666,0.9733710120412198,safe,0.003,False,False,1.2869946658611298e-05,0.0003064058255404234
1756843640,3,1285.3746804963505,1201.212138070915,0.9345229498429704,safe,0.003,False,False,1.4557968825101852e-05,0.0011222921311855316
1756843641,3,406.98000222069186,318.9647686177533,0.783735728727008,safe,0.003,False,False,1.216912642121315e-05,2.7246074751019478e-05
1756843642,3,9.334794979644112,7.822222349752561,0.8379640224354218,safe,0.003,False,False,1.2069940567016602e-05,3.2051000744104385e-05
1756843643,3,1450.6817956538762,1376.9761736626897,0.9491924264769831,safe,0.003,False,False,1.7230864614248276e-05,0.004867271054536104
1756843644,3,48.453682517754146,42.45368251775412,0.8761704025736013,safe,0.003,,False,1.2245029211044312e-05,8.288491517305374e-05
1756843645,3,120.97884126127983,117.97884126126223,0.9752022753008648,safe,0.003,False,False,1.168600283563137e-05,0.001127840019762516
1756843646,3,85.49772610728866,80.24658916093247,0.9385815601719433,safe,0.003,False,False,1.1045020073652267e-05,4.974403418600559e-05
1756843647,3,320.6306667483652,291.7449136363242,0.9099095747609481,safe,0.003,False,False,1.2771924957633018e-05,0.00038799201138317585
1756843648,3,350.64850820369884,289.2979464983992,0.8250368666343795,safe,0.003,False,False,1.1824071407318115e-05,0.00038593891076743603
1756843649,3,37.87554488206709,32.74610498156276,0.8645711918739164,safe,0.003,False,False,1.2001022696495056e-05,7.887277752161026e-05
1756843650,3,40.23188162835983,29.231881628359773,0.7265849978976361,safe,0.003,False,False,1.0533025488257408e-05,6.842217408120632e-05
1756843651,3,1136.4622492096987,1085.0400423616964,0.9547523845303603,safe,0.003,False,False,1.3784971088171005e-05,0.0025557908229529858
1756843652,3,1454.4411661220074,1425.201721140476,0.9798964401843129,safe,0.003,False,False,2.0178034901618958e-05,0.0004756650887429714
1756843653,3,16.079693449575906,13.74878177614228,0.8550400428501265,safe,0.003,False,False,1.1868076398968697e-05,4.188599996268749e-05
1756843654,3,36.747326572549966,30.541284010597124,0.8311158078479451,safe,0.003,False,False,1.150788739323616e-05,4.928908310830593e-05
1756843655,3,1557.4936449304955,1522.1345382510306,0.9772974311679822,safe,0.003,False,False,1.2876931577920914e-05,0.00011626211926341057
1756843656,3,66.63806278540179,60.361934149340385,0.9058176607523427,safe,0.003,False,False,1.030811108648777e-05,0.00014792708680033684
1756843657,3,231.79147961690532,223.39873471629699,0.9637918317166814,safe,0.003,False,False,1.254398375749588e-05,0.0004943371750414371
1756843658,3,1438.6123652404249,1423.6123652402105,0.9895732857838271,safe,0.003,False,False,1.647183671593666e-05,0.00519780395552516
1756843659,3,134.08171719363895,129.71133006363533,0.9674050480447535,safe,0.003,False,False,1.412397250533104e-05,0.00031960709020495415
1756843660,3,10.09969553208251,7.843432125406082,0.7766008490543875,safe,0.003,False,False,1.2069009244441986e-05,5.000387318432331e-05
1756843661,3,1332.4958170597465,1328.9838642748482,0.9973643798802703,safe,0.003,False,False,1.5890924260020256e-05,0.072504797950387
1756843662,3,78.9018519350126,72.90185193501063,0.9239561575190419,safe,0.003,False,False,1.8313061445951462e-05,0.0006424791645258665
1756843663,3,29.63988972651301,23.639889726512983,0.797570097076542,safe,0.003,False,False,1.4042016118764877e-05,7.918290793895721e-05
1756843664,3,31.744783372927778,27.744783372927763,0.8739950450123012,safe,0.003,False,False,1.5634112060070038e-05,7.23171979188919e-05
1756843665,3,106.84623229492445,104.57228621707367,0.9787175829319459,safe,0.003,False,False,1.3868091627955437e-05,0.0008825811091810465
1756843666,3,1539.8504793197558,1393.7254644785116,0.9051044131857553,safe,0.003,False,False,1.699896529316902e-05,0.00011535198427736759
1756843667,3,183.08965454338897,149.38785389748242,0.8159273349990409,safe,0.003,False,False,1.2955162674188614e-05,0.00020343996584415436
1756843668,3,88.36277622213817,84.92287466449349,0.9610706939651037,safe,0.003,False,False,1.2334901839494705e-05,6.479397416114807e-05
1756843669,3,105.72433935164379,95.72433935164368,0.9054144006827068,safe,0.003,,False,1.2252945452928543e-05,2.7395086362957954e-05
1756843670,3,121.47765530520799,71.80295336750466,0.591079513241365,safe,0.003,True,False,0.00010144291445612907,0.00016615306958556175
1756843671,3,286.8260916770248,276.14381388536924,0.9627569523776653,safe,0.003,False,False,1.4415942132472992e-05,0.001679206034168601
1756843672,3,1586.4591217697848,1584.4591217697778,0.9987393308957271,safe,0.003,,False,1.9499100744724274e-05,0.002303964225575328
1756843673,3,369.9865739137239,261.8994614777032,0.7078620683646072,safe,0.003,False,False,1.1449912562966347e-05,5.056499503552914e-05
1756843674,3,67.84536512740402,62.988474836158034,0.9284123494342549,safe,0.003,False,False,1.5069963410496712e-05,0.0002662348560988903
1756843675,3,1369.7029054195273,1364.2528227361995,0.9960209745764842,safe,0.003,False,False,1.651700586080551e-05,0.012638394953683019
1756843676,3,183.8412829258117,163.8412829258112,0.8912105067931266,safe,0.003,False,False,1.233699731528759e-05,2.8690090402960777e-05
1756843677,3,442.02654855092493,342.99910989933704,0.7759694774528251,safe,0.003,False,False,1.2296019122004509e-05,3.0979979783296585e-05
1756843678,3,60.27124578375437,57.271245783750004,0.9502250208869419,safe,0.003,False,False,1.2615928426384926e-05,0.0004054380115121603
1756843679,3,285.9747543179492,268.8357878022186,0.9400682533791939,safe,0.003,False,False,1.8042046576738358e-05,0.00219148606993258
1756843680,3,320.6313535087444,269.6313535087429,0.840938824472727,safe,0.003,False,False,2.0620180293917656e-05,0.001627025892958045
1756843681,3,28.869503300838577,26.858201094314758,0.9303312500542607,safe,0.003,False,False,1.217215321958065e-05,9.238207712769508e-05
1756843682,3,231.46455328117264,227.4645532811725,0.9827187362241979,safe,0.003,False,False,1.1960044503211975e-05,0.002080917824059725
1756843683,3,181.53919740955325,138.1984373231531,0.7612594926889359,safe,0.003,False,False,1.1438969522714615e-05,8.062110282480717e-05
1756843684,3,174.4112293142619,154.41122931426167,0.8853284844179193,safe,0.003,,False,1.2048985809087753e-05,4.3113948777318e-05
1756843685,3,20.895818466372198,13.381308067886872,0.6403820979504351,safe,0.003,False,False,1.3754935935139656e-05,3.2472191378474236e-05
