seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G
1756848318,3,0,74.28009056667737,,,0.411,False,False,3.264099359512329e-05,2.838997170329094e-05
1756848319,3,490.8562878738019,266.0,0.5419101406487189,safe,0.411,False,True,2.933107316493988e-05,0.00011083204299211502
1756848320,3,1084.9341244733755,1020.7364768273801,0.9408280685454918,safe,0.411,False,False,1.8035992980003357e-05,0.05316142085939646
1756848321,3,0,125.0,,,0.411,False,False,2.1827872842550278e-05,4.5086024329066277e-05
1756848322,3,0,276.8820743823692,,,0.411,False,False,2.869497984647751e-05,0.00018116598948836327
1756848323,3,0,16.0,,,0.411,False,False,2.3309839889407158e-05,1.8357066437602043e-05
1756848324,3,288.4156109694705,217.09430390522232,0.7527134303704603,safe,0.411,False,False,1.2532109394669533e-05,0.00019221496768295765
1756848325,3,0,35.576777728707405,,,0.411,False,False,2.3450935259461403e-05,1.7416896298527718e-05
1756848326,3,229.2676370482782,149.14641102715723,0.6505340786312139,safe,0.411,False,False,1.5682075172662735e-05,2.2173160687088966e-05
1756848327,3,0,70.8485713696748,,,0.411,False,False,2.0159874111413956e-05,6.483402103185654e-05
1756848328,3,0,1199.0,,,0.411,False,False,0.001091768965125084,0.0002236650325357914
1756848329,3,37.05153126519818,27.014426728749065,0.7291041910087862,safe,0.411,False,False,1.1831987649202347e-05,5.382206290960312e-05
1756848330,3,0,7.812587131235883,,,0.411,False,False,2.498691901564598e-05,3.096298314630985e-05
1756848331,3,0,27.391362332031996,,,0.411,False,False,2.576783299446106e-05,8.35079699754715e-05
1756848332,3,0,1254.0,,,0.411,False,False,2.9259826987981796e-05,0.0012961020693182945
1756848333,3,342.3613163410582,327.34543786700755,0.9561402595523031,safe,0.411,False,False,1.3701850548386574e-05,0.00015346193686127663
1756848334,3,36.98666672306322,26.894216274340728,0.7271327388247912,safe,0.411,False,False,1.0968884453177452e-05,7.042684592306614e-05
1756848335,3,41.60054567926788,27.3584046894048,0.6576453323553201,safe,0.411,False,False,1.2229196727275848e-05,2.3910077288746834e-05
1756848336,3,371.240660872143,314.8265678231105,0.8480390242908716,safe,0.411,False,False,1.3253185898065567e-05,0.00012272014282643795
1756848337,3,136.54299976048725,110.74070944455198,0.8110317602425934,safe,0.411,False,False,1.3942830264568329e-05,0.00021585007198154926
1756848338,3,0,197.42683062043432,,,0.411,False,False,2.0137988030910492e-05,5.302904173731804e-05
1756848339,3,276.9205398850463,249.48491673966615,0.9009260087504918,safe,0.411,False,False,2.535991370677948e-05,0.000172831816598773
1756848340,3,149.66430447625947,143.22688318033835,0.956987597554083,safe,0.411,False,False,1.2936070561408997e-05,0.00042640301398932934
1756848341,3,0,254.22582441925124,,,0.411,False,False,2.547004260122776e-05,0.004143474856391549
1756848342,3,141.31209404495505,114.73335734815032,0.8119146356408155,safe,0.411,False,False,1.2837117537856102e-05,7.933913730084896e-05
1756848343,3,0,1204.0,,,0.411,False,False,0.001254682894796133,0.0002656050492078066
1756848344,3,442.49393991561055,442.49393991561055,1.0,safe,0.411,,False,1.1674128472805023e-05,1.254212111234665e-05
1756848345,3,0,1304.0,,,0.411,False,False,2.889009192585945e-05,0.024820180842652917
1756848346,3,0,84.7059172715746,,,0.411,False,False,2.6937108486890793e-05,0.00015171687118709087
1756848347,3,0,271.9654515515533,,,0.411,False,False,0.0002397601492702961,9.37280710786581e-05
1756848348,3,105.08194058251793,58.847227199077295,0.5600127564532956,safe,0.411,False,True,0.0001282950397580862,3.441213630139828e-05
1756848349,3,0,1472.1284334303177,,,0.411,False,False,2.290797419846058e-05,4.167482256889343e-05
1756848350,3,0,1159.0,,,0.411,False,False,0.0018686719704419374,6.237206980586052e-05
1756848351,3,1344.036997331389,1317.803958463347,0.9804819071795432,safe,0.411,False,False,1.4545861631631851e-05,0.0001569320447742939
1756848352,3,0,1740.9687259580282,,,0.411,False,False,2.6406953111290932e-05,0.0001221969723701477
1756848353,3,92.38791290470502,82.12772476307691,0.8889444753210181,safe,0.411,False,False,1.0107876732945442e-05,8.484488353133202e-05
1756848354,3,0,177.0,,,0.411,False,False,2.6131048798561096e-05,8.188094943761826e-05
1756848355,3,516.7457149835225,318.0,0.6153897183455892,safe,0.411,False,False,1.1587049812078476e-05,5.0247181206941605e-05
1756848356,3,143.56314710202713,111.57916046036331,0.7772131129242137,safe,0.411,False,False,6.292201578617096e-05,2.92179174721241e-05
1756848357,3,1481.4196870089713,1471.3788827929297,0.9932221744424673,safe,0.411,False,False,2.281484194099903e-05,0.0036951659712940454
1756848358,3,36.13877364135364,26.544019161672985,0.7345024882443336,safe,0.411,False,False,1.1435011401772499e-05,8.665304630994797e-05
1756848359,3,62.271067607283534,58.08475271897713,0.9327727137310754,safe,0.411,False,False,1.5622004866600037e-05,0.00020727794617414474
1756848360,3,52.94047066667451,25.449215524889134,0.480713813164286,safe,0.411,False,True,8.26898030936718e-05,1.9328901544213295e-05
1756848361,3,1749.7695915635843,1233.0000000000011,0.7046642060445223,safe,0.411,False,False,1.2834090739488602e-05,1.992611214518547e-05
1756848362,3,0,135.08500474399486,,,0.411,False,False,1.812889240682125e-05,4.3445033952593803e-05
1756848363,3,2433.90331126774,1314.4751113225743,0.5400687468714226,safe,0.411,False,False,1.2635020539164543e-05,4.7835055738687515e-05
1756848364,3,0,2194.611271923286,,,0.411,False,False,2.420414239168167e-05,1.7629005014896393e-05
1756848365,3,13.74868533399161,11.74868533399161,0.8545315460049628,safe,0.411,False,False,1.2017088010907173e-05,2.9548071324825287e-05
1756848366,3,0,1223.154764429054,,,0.411,False,False,0.0011108461767435074,0.00010416400618851185
1756848367,3,230.65263931185353,230.65263931185353,1.0,safe,0.411,,False,1.0679941624403e-05,1.4573102816939354e-05
1756848368,3,0,1202.3040323004832,,,0.411,False,False,2.8594862669706345e-05,0.06721740495413542
1756848369,3,1339.6948053265164,1096.1797554894843,0.8182309516549319,safe,0.411,False,False,1.4513963833451271e-05,0.0005669828969985247
1756848370,3,0,1335.0490124740695,,,0.411,False,False,3.4942058846354485e-05,0.01204664004035294
1756848371,3,1794.7751154246853,1165.3883084300583,0.6493227471310802,safe,0.411,False,False,1.1085998266935349e-05,3.868597559630871e-05
1756848372,3,300.66938346645713,300.6693834664569,0.9999999999999992,safe,0.411,,False,1.3990094885230064e-05,3.078998997807503e-05
1756848373,3,1236.4008189939977,1233.4008189928738,0.9975736023827897,safe,0.411,False,False,1.555006019771099e-05,0.07588601903989911
1756848374,3,334.1111811345211,287.58303417393415,0.8607405271425095,safe,0.411,False,False,1.2394972145557404e-05,3.4047989174723625e-05
