seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G,finalpercent
1755016010,8,2261.548861310778,2204.5302788974936,0.9747878175931884,safe,0.0,,False,0.0001264910006284,0.087590368999372,0.0
1755016011,8,1308.2252513866072,1249.4311947847912,0.9550581549014596,safe,0.0,False,False,5.798299935122486e-05,0.3783383350000804,0.0
1755016012,8,130.4345060102317,112.7001455513988,0.8640362814925541,safe,0.0,,False,0.0001203689989779,0.0043703569990611,0.0
1755016013,8,1434.3639637067215,1304.9831978122706,0.9097992077547028,safe,0.0,False,False,0.0001205460011988,0.0312592999998742,0.0
1755016014,8,2394.6142715564883,2334.429842279015,0.9748667541188778,safe,0.0,,False,5.627800055663101e-05,0.4683447459992749,0.0
1755016015,8,481.3200813845736,415.5340852971614,0.8633217299012934,safe,0.0,False,False,0.0001231509995704,0.017886350999106,0.0
1755016016,8,345.9537328017412,275.7924394552302,0.7971945763431928,safe,0.0,False,False,0.0002115079987561,0.0232818190015677,0.0
1755016017,8,1555.891942157797,1436.82829653455,0.9234756332383064,safe,0.0,False,False,6.513300104415976e-05,0.2566044470004271,0.0
1755016018,8,2292.283337902571,2244.19887784107,0.9790233348267068,safe,0.0,,False,6.848900011391379e-05,0.1072172559997852,0.0
1755016019,8,2564.415041281989,2511.354870202668,0.9793090548038602,safe,0.0,,False,6.570000005012844e-05,0.0552014900003996,0.0
1755016020,8,214.4652398604437,174.97990967584073,0.8158893711153528,safe,0.0,False,False,0.0001797739987523,0.0141328479985531,0.0
1755016021,8,2467.768118535636,2346.722656299649,0.9509494180888376,safe,0.0,,False,6.091099930927157e-05,0.1680318389990134,0.0
1755016022,8,1469.0367970352931,1336.2319773542972,0.9095973498083824,safe,0.0,False,False,0.0001243250007973,0.6527369119994546,0.0
1755016023,8,319.85345556206494,283.8801344294724,0.8875318665250055,safe,0.0,False,False,0.000131329999931,0.0327710689998639,0.0
1755016024,8,1672.116484121089,1343.4444839872758,0.8034395311241894,safe,0.0,False,False,0.0001801369999157,0.0501074080002581,0.0
1755016025,8,1760.0058007121695,1542.0050945319326,0.8761363706346735,safe,0.0,,False,5.576900002779439e-05,0.0177120539992756,0.0
1755016026,8,2680.430798317454,1639.1607815336056,0.6115288566906972,safe,0.0,True,False,0.0030404619992623,0.0168008440014091,0.0
1755016027,8,357.79220409681545,335.5698982759195,0.937890469477969,safe,0.0,False,False,6.054799996491056e-05,0.0171115720004308,0.0
1755016028,8,1537.088292928741,1363.4623672578966,0.8870423212058814,safe,0.0,False,False,0.0001417660005245,0.3954320799984998,0.0
1755016029,8,221.72179536749576,213.4575963181867,0.9627271688125588,safe,0.0,,False,0.0001314769997406,0.0028489969990914,0.0
1755016030,8,1715.0221296339764,1576.519429400771,0.9192414501014252,safe,0.0,False,False,0.0002671559996088,0.0258518869995896,0.0
1755016031,8,472.308409450401,365.9408450938855,0.7747921438022043,safe,0.0,False,False,3.438400017330423e-05,0.0185904970003321,0.0
1755016032,8,202.7090652243336,145.30005684795597,0.7167911148283164,safe,0.0,False,False,0.0001845799997681,0.0058116020009038,0.0
1755016033,8,416.1864964934748,377.7231305352607,0.907581417748336,safe,0.0,,False,6.16449997323798e-05,0.0233045000004494,0.0
1755016034,8,352.4951618233108,307.55296257869026,0.8725026493636019,safe,0.0,False,False,0.0001983310012292,0.0206269070004054,0.0
1755016035,8,1193.0764797976642,1142.9169573925114,0.9579578314932004,safe,0.0,False,False,6.231100087461527e-05,0.2545999409994692,0.0
1755016036,8,254.3054654549835,188.2784035672441,0.7403631818545113,safe,0.0,False,False,0.0001804099993023,0.0040605710000818,0.0
1755016037,8,1797.517624895121,1533.1551256124503,0.852929119792027,safe,0.0,False,False,0.0001161769996542,0.0792308950003644,0.0
1755016038,8,510.2707851049589,487.4919522404269,0.9553593238542032,safe,0.0,,False,3.529699824866839e-05,0.0163110310004412,0.0
1755016039,8,302.1082390984285,274.60690245207337,0.908968597717075,safe,0.0,False,False,5.139700078871101e-05,0.0231175789995177,0.0
1755016040,8,224.1921980658904,171.50352815584384,0.764984373387689,safe,0.0,False,False,0.0001759700007823,0.0052015580004081,0.0
1755016041,8,156.79988672888095,123.09440617168062,0.7850414227946497,safe,0.0,False,False,0.0002152289998775,0.0007947360008984,0.0
1755016042,8,256.24165248365983,219.25272370461303,0.8556482585070531,safe,0.0,,False,6.608699914067984e-05,0.0014035590011189,0.0
1755016043,8,100.96547559378617,86.12864858852768,0.8530504915863378,safe,0.0,False,False,0.0001780390011845,0.0050637530002859,0.0
1755016044,8,2051.57066783664,1942.42411986382,0.9467985433385466,safe,0.0,,False,7.681699935346842e-05,0.0472314939997886,0.0
1755016045,8,1887.5294611695435,1740.580809464143,0.9221476248564888,safe,0.0,,False,7.852300041122362e-05,0.0184472990003996,0.0
1755016046,8,1192.1537677059196,1130.7870691595442,0.9485245106724242,safe,0.0,False,False,0.0001856119997682,0.9227857570003836,0.0
1755016047,8,1423.5241149863089,1198.712397763011,0.842073825896894,safe,0.0,False,False,7.319699943764135e-05,0.4716929909991449,0.0
1755016048,8,1370.441717406788,1300.6120614474576,0.9490458769078736,safe,0.0,False,False,7.574200026283506e-05,0.1790224310007033,0.0
1755016049,8,471.2543933884236,375.3902352945692,0.7965766273189097,safe,0.0,False,False,7.500199899368454e-05,0.0008741719993849,0.0
1755016050,8,2231.09267587794,2159.528093927687,0.967923976119866,safe,0.0,,False,8.096999954432249e-05,0.1092448189992865,0.0
1755016051,8,1459.130153090828,1338.2773044997816,0.9171747302082356,safe,0.0,False,False,8.091600102488883e-05,0.458776150999256,0.0
1755016052,8,2291.9353390448005,2190.484673432019,0.9557358081249088,safe,0.0,,False,0.0003389089997654,0.0025338440009363,0.0
1755016053,8,439.4086660618082,326.9096727992454,0.7439763892896495,safe,0.0,,False,0.000265369999397,0.0374381500005256,0.0
1755016054,8,1668.4723661801245,1386.3831413741373,0.8309296392772659,safe,0.0,False,False,0.0005316810002113,0.1674264249995758,0.0
1755016055,8,1454.1827204918543,1411.4873605988523,0.970639618191474,safe,0.0,False,False,8.379400060221087e-05,0.0144051820007007,0.0
1755016056,8,2172.9420745325847,1971.9355106821629,0.9074956639634952,safe,0.0,,False,8.011499994609039e-05,0.1842668050012434,0.0
1755016057,8,1193.402189723835,1170.1509103988774,0.9805168119137286,safe,0.0,False,False,0.0003470219999144,0.2015649200002371,0.0
1755016058,8,1289.5552703091744,1201.056529735192,0.9313726657464132,safe,0.0,False,False,0.0009279859987145,0.2540985260002344,0.0
1755016059,8,1534.5885673767111,1358.246001676534,0.8850880493645118,safe,0.0,False,False,0.0001263779995497,0.8710719249993417,0.0
1755016060,8,320.7996631727888,286.7425301347449,0.8938367556212177,safe,0.0,False,False,0.0002178160011681,0.0423703600008593,0.0
1755016061,8,231.03934237088143,196.1466953933699,0.8489753016977546,safe,0.0,False,False,7.502500011469238e-05,0.0043574259998422,0.0
1755016062,8,297.85650379606466,263.6495005487201,0.8851560976128112,safe,0.0,False,False,0.0001621920000616,0.0381395439999323,0.0
1755016063,8,1370.303774398278,1295.7344341464188,0.9455818909317362,safe,0.0,,False,4.959900070389267e-05,0.4126290730000619,0.0
1755016064,8,2571.4607420839147,1445.079479672533,0.5619683225268447,safe,0.0,,False,0.0024006339990592,0.1733575729995209,0.0
1755016065,8,2113.286980494042,1899.9567399003813,0.8990528770759814,safe,0.0,,False,0.0002011239994317,0.1936422889993991,0.0
1755016066,8,402.0475468475847,283.63670846872867,0.7054805101851664,safe,0.0,,False,4.385499960335437e-05,0.0339014740002312,0.0
1755016067,8,1268.8595332894813,1096.0995904243737,0.8638462821670791,safe,0.0,False,False,0.0001309850013058,0.4434860190012841,0.0
1755016068,8,1943.39777322718,1838.5790149829704,0.9460641770366192,safe,0.0,,False,4.878999970969744e-05,0.0093826039992563,0.0
1755016069,8,1468.0940270894366,1141.222382258573,0.7773496528155613,safe,0.0,False,False,6.411100002878811e-05,0.0474922129997139,0.0
1755016070,8,1306.5536503928686,1117.4064172727897,0.8552319431634483,safe,0.0,False,False,7.68549998610979e-05,0.1292403530005685,0.0
1755016071,8,1573.0021985955343,1187.4892470146065,0.7549190001608796,safe,0.0,False,False,0.0010136640012206,0.1513015029995585,0.0
1755016072,8,1652.8516932701486,1413.7861211573477,0.8553617526084192,safe,0.0,False,False,0.0001899090002552,0.7630067570007668,0.0
1755016073,8,1441.689454974002,1218.790522628136,0.8453904677065939,safe,0.0,False,False,7.686600110901054e-05,0.0661322949999885,0.0
1755016074,8,294.8642278770861,251.8655279039912,0.8541745796610538,safe,0.0,,False,6.495399975392502e-05,0.0082822010008385,0.0
1755016075,8,1323.6959650797894,1222.521641222219,0.9235667959058318,safe,0.0,False,False,0.000114394000775,0.5243114160002733,0.0
1755016076,8,1431.413960408787,1228.5072129881935,0.8582473323351921,safe,0.0,False,False,7.340299998759292e-05,0.0550164560008852,0.0
1755016077,8,1366.169369583671,1300.8988610746242,0.9522237066924304,safe,0.0,False,False,0.0001297339986194,0.7172959109993826,0.0
1755016078,8,419.2217012798041,293.7105963439195,0.7006092371823238,safe,0.0,False,False,0.0001418079991708,0.0419112340005085,0.0
1755016079,8,247.5856559574296,219.1118459328744,0.8849941047091556,safe,0.0,False,False,0.0004552780010271,0.0551224079990788,0.0
1755016080,8,1735.0885161038152,1492.2434229461755,0.8600387871259996,safe,0.0,,False,8.400899969274178e-05,0.0677860570012853,0.0
1755016081,8,152.68673985849017,123.40290706533295,0.8082097186677938,safe,0.0,False,False,0.0001928780002344,0.00694462499996,0.0
1755016082,8,366.1920697089883,247.84231293740828,0.6768096128743798,safe,0.0,False,False,0.0004362090003269,0.0012227940005686,0.0
1755016083,8,441.9171177316709,347.96178483326105,0.7873915059442008,safe,0.0,False,False,0.0001873199998954,0.0242147050012135,0.0
1755016084,8,286.4071293505409,243.280780787236,0.849422922323552,safe,0.0,False,False,0.0001352899998892,0.0327348810005787,0.0
1755016085,8,1468.2009716885486,1382.66994333018,0.941744332003812,safe,0.0,False,False,6.78610012982972e-05,0.8656385040012538,0.0
1755016086,8,414.3027815668728,260.5647035982523,0.6289233748632085,safe,0.0,False,False,6.930299969098996e-05,0.0254057099991769,0.0
1755016087,8,1429.0221334205776,1368.8432301487308,0.9578880537505744,safe,0.0,False,False,0.0001476899997214,0.0667372030002297,0.0
1755016088,8,1428.3945041669149,1270.170307448047,0.8892293436741068,safe,0.0,False,False,6.756600123480894e-05,0.2003482929994788,0.0
1755016089,8,1440.9503833981096,1383.6598136150926,0.960241122495896,safe,0.0,False,False,5.5472000894951634e-05,0.3883368669994524,0.0
1755016090,8,1447.2734967884264,1253.5807499033576,0.8661671430348978,safe,0.0,False,False,0.0001745120007399,0.0766146930000104,0.0
1755016091,8,1462.1515848554247,1202.1485594712576,0.8221777905401814,safe,0.0,False,False,0.0001801720009098,0.0327024720008921,0.0
1755016092,8,1325.8780116021544,1186.6476593885395,0.8949900737509232,safe,0.0,False,False,0.0002598339997348,0.7077302289999352,0.0
1755016093,8,1288.1810027801434,1268.561520287301,0.9847696228631692,safe,0.0,,False,0.000184263999472,1.6664678119996097,0.0
1755016094,8,419.42076413430925,401.89983174606033,0.9582258822487904,safe,0.0,,False,0.0003095339998253,0.0177551090000633,0.0
1755016095,8,667.7738131855016,520.1680066645187,0.7789583784113149,safe,0.0,,False,4.556999920168892e-05,0.0113373220010544,0.0
1755016096,8,2135.472367754138,1885.6201854697297,0.882999103122474,safe,0.0,,False,0.0001853920002758,0.6913961290010775,0.0
1755016097,8,453.9628331586858,394.5866604201179,0.8692047709601536,safe,0.0,False,False,0.0001737700004014,0.0360232989987707,0.0
1755016098,8,1489.15799713891,1284.6169042869008,0.8626464799269183,safe,0.0,False,False,0.0006301009998423,1.0666449419986748,0.0
1755016099,8,1896.3192597051093,1506.5237927906023,0.7944462859196383,safe,0.0,True,False,0.0034506280007917,0.3410502120004821,0.0
1755016100,8,501.741439941233,345.6623534171966,0.688925262895731,safe,0.0,False,False,0.0005864149989065,0.0371519300006184,0.0
1755016101,8,412.79168274433874,398.6006498647129,0.9656218052038248,safe,0.0,,False,4.423000063979998e-05,0.0033386979994247,0.0
1755016102,8,1472.920701701376,1145.4184712190336,0.7776511457106663,safe,0.0,False,False,0.0008014839986572,0.1026892400004726,0.0
1755016103,8,188.52878681234267,142.97200485436807,0.7583563617617675,safe,0.0,False,False,7.153099977585953e-05,0.0050552659995446,0.0
1755016104,8,268.806011073625,216.79602663015712,0.806514801377628,safe,0.0,,False,4.247800097800791e-05,0.0079206289992725,0.0
