seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted
1755016177,3,0,414,225.0,0.5434782608695652,safe,0.0,False,False
1755016178,3,0,140,128.0,0.9142857142857143,safe,0.0,False,False
1755016179,3,0,150,130.0,0.8666666666666667,safe,0.0,False,False
1755016180,3,0,208,161.0,0.7740384615384616,safe,0.0,False,False
1755016181,3,0,310,280.0,0.9032258064516129,safe,0.0,,False
1755016182,3,0,386,384.0,0.9948186528497409,safe,0.0,,False
1755016183,3,0,2420,2364.0,0.9768595041322314,safe,0.0,False,False
1755016184,3,0,40,36.0,0.9,safe,0.0,False,False
1755016185,3,0,9,8.0,0.8888888888888888,safe,0.0,,False
1755016186,3,0,440,436.0,0.990909090909091,safe,0.0,False,False
1755016187,3,0,361,358.0,0.9916897506925207,safe,0.0,False,False
1755016188,3,0,422,345.0,0.8175355450236966,safe,0.0,False,False
1755016189,3,0,212,173.0,0.8160377358490566,safe,0.0,False,False
1755016190,3,0,2440,2240.0,0.9180327868852459,safe,0.0,False,False
1755016191,3,0,40,33.0,0.825,safe,0.0,False,False
1755016192,3,0,34,31.0,0.9117647058823529,safe,0.0,False,False
1755016193,3,0,2440,2241.0,0.9184426229508197,safe,0.0,False,False
1755016194,3,0,310,218.0,0.7032258064516129,safe,0.0,False,False
1755016195,3,0,214,151.0,0.705607476635514,safe,0.0,False,False
1755016196,3,0,424,416.0,0.9811320754716981,safe,0.0,False,False
1755016177,3,0.02,418.14,413.50929374194453,0.9889254645380603,safe,0.1,False,False
1755016178,3,0.02,141.39999999999998,128.17304088006586,0.9064571490810882,safe,0.1,False,False
1755016179,3,0.02,151.5,140.89976503719936,0.9300314523907548,safe,0.1,False,False
1755016180,3,0.02,210.08,207.01756187610175,0.9854225146425254,safe,0.1,False,False
1755016181,3,0.02,312.02,310.16066653488787,0.9940409798567011,safe,0.1,,False
1755016182,3,0.02,388.04,384.98433733154377,0.9921253925666007,safe,0.1,,False
1755016183,3,0.02,2444.2000000000003,2383.822933666903,0.9752978208276338,safe,0.1,False,False
1755016184,3,0.02,0,36.096731347235334,,,0.1,False,False
1755016185,3,0.02,9.059999999999999,9.037147980640697,0.9974777020574722,safe,0.1,,False
