seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755017037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.016770415008068085,5.145999602973461e-05
1755017038,3,406,403,0.9926108374384236,safe,0.0,False,False,0.0032240470172837377,2.2621999960392714e-05
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.00555341097060591,2.5915971491485834e-05
1755017040,3,700,550,0.7857142857142857,safe,0.0,False,False,4.690198693424463e-05,2.295698504894972e-05
1755017041,3,222,211,0.9504504504504504,safe,0.0,False,False,0.00047790800454095006,2.1306041162461042e-05
1755017042,3,70,55,0.7857142857142857,safe,0.0,False,False,4.867400275543332e-05,2.1404004655778408e-05
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00016286299796774983,1.998402876779437e-05
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,False,False,0.0012282860116101801,2.3578002583235502e-05
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.010936600039713085,2.5689019821584225e-05
1755017046,3,62,51,0.8225806451612904,safe,0.0,False,False,9.85960359685123e-05,2.239900641143322e-05
1755017047,3,142,131,0.9225352112676056,safe,0.0,False,False,0.00042749603744596243,2.0207022316753864e-05
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,False,False,0.000849394011311233,2.2374035324901342e-05
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.000562952016480267,2.1945976186543703e-05
1755017050,3,32,31,0.96875,safe,0.0,False,False,5.523103754967451e-05,2.028502058237791e-05
1755017051,3,160,140,0.875,safe,0.0,False,False,6.312696496024728e-05,2.160598523914814e-05
1755017052,3,32,26,0.8125,safe,0.0,False,False,5.815201438963413e-05,2.0549981854856014e-05
1755017053,3,260,230,0.8846153846153846,safe,0.0,False,False,7.191899931058288e-05,1.8669001292437315e-05
1755017054,3,130,115,0.8846153846153846,safe,0.0,False,False,6.221700459718704e-05,2.027896698564291e-05
1755017055,3,800,602,0.7525,safe,0.0,,False,0.0004130769520998001,2.075103111565113e-05
1755017056,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.08067265298450366,2.9763963539153337e-05
1755017057,3,144,132,0.9166666666666666,safe,0.0,False,False,0.00022004800848662853,1.8919992726296186e-05
1755017058,3,280,240,0.8571428571428571,safe,0.0,False,False,3.958598244935274e-05,1.8233025912195444e-05
1755017059,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.033470537047833204,2.3702974431216717e-05
1755017060,3,7,6,0.8571428571428571,safe,0.0,False,False,2.648797817528248e-05,1.989200245589018e-05
1755017061,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0012123709893785417,2.8202019166201353e-05
