seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1855019037,3,70,55,0.7857142857142857,safe,0.0,False,False,0.00010428798850625753,5.1314011216163635e-05
1855019038,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0004982730024494231,4.5949011109769344e-05
1855019039,3,44,42,0.9545454545454546,safe,0.0,False,False,0.0002647420042194426,3.4510972909629345e-05
1855019040,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.02597024798160419,6.245099939405918e-05
1855019041,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0016534070018678904,3.610196290537715e-05
1855019042,3,242,221,0.9132231404958677,safe,0.0,False,False,0.0008277270244434476,3.443699097260833e-05
1855019043,3,610,505,0.8278688524590164,safe,0.0,False,False,0.00037222797982394695,3.466999623924494e-05
1855019044,3,3400,3200,0.9411764705882353,safe,0.0,False,False,6.894301623106003e-05,3.294501220807433e-05
1855019045,3,154,152,0.987012987012987,safe,0.0,False,False,0.0001517589553259313,2.6434019673615694e-05
1855019046,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.0003797240206040442,3.187399124726653e-05
1855019047,3,620,510,0.8225806451612904,safe,0.0,False,False,0.0001299339928664267,2.7447997126728296e-05
1855019048,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0003946669748984277,3.171904245391488e-05
1855019049,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.004694341972935945,3.466801717877388e-05
1855019050,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.011452067992649972,3.727199509739876e-05
1855019051,3,32,26,0.8125,safe,0.0,False,False,8.672097465023398e-05,2.9218965210020542e-05
1855019052,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0015951310051605105,3.142596688121557e-05
1855019053,3,8,7,0.875,safe,0.0,,False,4.969595465809107e-05,3.0307972338050604e-05
1855019054,3,14,12,0.8571428571428571,safe,0.0,False,False,6.160198245197535e-05,2.6170979253947735e-05
1855019055,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0008767250110395253,2.8803013265132904e-05
1855019056,3,80,70,0.875,safe,0.0,,False,4.667200846597552e-05,2.893002238124609e-05
1855019057,3,414,408,0.9855072463768116,safe,0.0,False,False,0.001110607001464814,3.39929829351604e-05
1855019058,3,604,602,0.9966887417218543,safe,0.0,False,False,0.0005411480087786913,3.6398996599018574e-05
1855019059,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0015780330286361277,3.183499211445451e-05
1855019060,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00013316096737980843,2.8153008315712214e-05
