seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755023037,3,34,28,0.8235294117647058,safe,0.0,False,False,9.076501009985805e-05,4.048796836286783e-05
1755023038,3,142,131,0.9225352112676056,safe,0.0,False,False,0.000625387008767575,2.4661014322191477e-05
1755023039,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0006231320439837873,2.3636966943740845e-05
1755023040,3,800,600,0.75,safe,0.0,False,False,4.093698225915432e-05,2.3063039407134056e-05
1755023041,3,64,52,0.8125,safe,0.0,False,False,6.548198871314526e-05,2.360396320000291e-05
1755023042,3,2600,2300,0.8846153846153846,safe,0.0,False,False,6.996101001277566e-05,2.2735039237886667e-05
1755023043,3,260,230,0.8846153846153846,safe,0.0,False,False,7.018796168267727e-05,1.92360021173954e-05
1755023044,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.0034623160026967525,2.9012036975473166e-05
1755023045,3,34,28,0.8235294117647058,safe,0.0,False,False,3.9183010812848806e-05,2.058199606835842e-05
1755023046,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0006928980001248419,2.2579042706638575e-05
1755023047,3,540,480,0.8888888888888888,safe,0.0,False,False,7.86749878898263e-05,2.044602297246456e-05
1755023048,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0008675410063005984,1.9471975974738598e-05
1755023049,3,620,610,0.9838709677419355,safe,0.0,,False,0.00010105594992637634,2.226402284577489e-05
1755023050,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.005580572003964335,2.406496787443757e-05
1755023051,3,106,103,0.9716981132075472,safe,0.0,False,False,0.00033707096008583903,2.0409992430359125e-05
1755023052,3,32,26,0.8125,safe,0.0,False,False,6.385298911482096e-05,2.0133971702307463e-05
1755023053,3,8,7,0.875,safe,0.0,,False,2.7600035537034273e-05,2.0153995137661695e-05
1755023054,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.009039881988428533,2.298603067174554e-05
1755023055,3,160,140,0.875,safe,0.0,False,False,6.89930166117847e-05,1.961400266736746e-05
1755023056,3,204,202,0.9901960784313726,safe,0.0,False,False,0.0015944850165396929,2.291501732543111e-05
1755023057,3,2500,2250,0.9,safe,0.0,False,False,0.00012375001097097993,2.296303864568472e-05
1755023058,3,4000,3100,0.775,safe,0.0,,False,7.066101534292102e-05,2.2477994207292795e-05
