seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,adjusted,inserted,run_time_our,run_time_G
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.0,False,False,3.299300078651868e-05,0.0025875959981931373
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.0,False,False,4.658699981519021e-05,0.001526220999949146
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.0,False,False,1.577800139784813e-05,0.0004789199992956128
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.0,,False,2.205900091212243e-05,5.381499795475975e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.0,False,False,1.7594000382814556e-05,0.0011543959990376607
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.0,False,False,2.4890003260225058e-05,9.971899999072775e-05
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.0,False,False,1.2993001291761175e-05,5.4195999837247655e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.0,,False,1.9880997569998726e-05,0.00025571699734427966
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.0,False,False,1.5650999557692558e-05,0.00045591199886985123
1755021046,3,13.237070928165883,7.258753006669414,0.5483654991395578,safe,0.0,True,False,9.780899927136488e-05,5.5929998779902235e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.0,False,False,2.3616001271875575e-05,3.10889990942087e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.0,False,False,2.2149997676024213e-05,0.0008189229993149638
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.0,False,False,2.3811000573914498e-05,0.001023482000164222
1755021050,3,7.554019970823176,6.527474890571437,0.8641061204210883,safe,0.0,False,False,4.798800000571646e-05,3.478299913695082e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.0,False,False,1.7882000975077972e-05,0.004405771996971453
1755021052,3,5.705468720343852,3.7054687203438528,0.6494591245643592,safe,0.0,,False,6.69129985908512e-05,1.546099883853458e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.0,False,False,2.1756000933237374e-05,0.0005341699979908299
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.0,False,False,1.5796998923178762e-05,0.0005509799993888009
1755021055,3,129.50468300725976,119.49191786356934,0.9226841461545516,safe,0.0,False,False,6.565700095961802e-05,7.410399848595262e-05
1755021056,3,1308.330573859642,1122.775362243146,0.858174061415458,safe,0.0,False,False,1.9569000869523734e-05,0.002928494999650866
1755021057,3,37.74655485669369,28.62182185381323,0.7582631570610119,safe,0.0,False,False,2.641500032041222e-05,0.00019260499902884476
1755021058,3,1316.9381111482294,1094.530739205134,0.8311178254616841,safe,0.0,False,False,1.5855999663472176e-05,0.0001097999993362464
1755021059,3,96.60361054893103,94.60361054893086,0.9792968400597497,safe,0.0,,False,1.4610999642172828e-05,0.00011460899986559525
1755021060,3,284.8094159923264,235.71555786842157,0.8276255791865126,safe,0.0,False,False,1.6460999177070335e-05,0.0010468280015629716
1755021061,3,138.8886468660836,118.8886468660836,0.8559997490703182,safe,0.0,False,False,1.9279999833088368e-05,4.467500184546225e-05
1755021062,3,162.8338111207157,139.54502773661767,0.8569782084948374,safe,0.0,False,False,1.4724999346071854e-05,0.0001256340001418721
1755021063,3,89.18588086034478,76.86906069220865,0.8618971966266397,safe,0.0,False,False,1.633200008654967e-05,0.0002675870018720161
1755021064,3,332.8820471751436,315.5495590746592,0.9479320430537816,safe,0.0,False,False,1.4140001439955086e-05,0.0010900810011662543
1755021065,3,200.28876480605282,186.54994703989158,0.9314049503502353,safe,0.0,False,False,1.587999940966256e-05,0.0002105999992636498
1755021066,3,407.18704144111484,403.0482034051264,0.989835535970545,safe,0.0,,False,1.583099947310984e-05,9.984300049836747e-05
1755021067,3,1460.7671103694352,1257.3548966217134,0.8607497305328309,safe,0.0,False,False,2.3043001419864595e-05,0.0008494000030623283
1755021068,3,275.544112435616,272.87224819355697,0.9903033157978168,safe,0.0,False,False,1.6874997527338564e-05,0.0006282609974732623
1755021069,3,1283.069072837155,1267.228834846565,0.9876544152408226,safe,0.0,False,False,1.7330999980913475e-05,0.0008090850024018437
1755021070,3,419.1280525559805,344.3231595575379,0.821522581124652,safe,0.0,False,False,1.3746001059189439e-05,6.0979997215326875e-05
1755021071,3,16.996247022053744,14.558938836492477,0.8565972721861067,safe,0.0,False,False,1.954500112333335e-05,5.126999894855544e-05
1755021072,3,1259.7488084198126,1256.7488084170145,0.9976185728593296,safe,0.0,False,False,2.968099943245761e-05,0.312712251998164
1755021073,3,33.53375398820167,25.16838847210458,0.7505389489336532,safe,0.0,False,False,2.634699922055006e-05,0.00010661999840522185
1755021074,3,73.47768812545058,68.79567271622551,0.9362797669786326,safe,0.0,False,False,2.8111000574426726e-05,0.000258178999501979
1755021075,3,372.6142144566654,339.87752244496824,0.9121432013552333,safe,0.0,False,False,2.7535999834071845e-05,0.0001717630002531223
1755021076,3,1289.5400748362285,1274.2237511526641,0.9881226462190331,safe,0.0,False,False,2.9812999855494127e-05,0.0030092279994278215
1755021077,3,117.47526339802359,112.95735794371218,0.96154164439705,safe,0.0,False,False,2.725100057432428e-05,0.0005535020027309656
1755021078,3,135.98052631978456,131.989952006105,0.97065333969737,safe,0.0,False,False,0.00010045999806607142,0.0019367849999980535
1755021079,3,1410.954331478397,1378.4443412620267,0.9769588643012234,safe,0.0,False,False,3.227799970773049e-05,7.061100041028112e-05
1755021080,3,40.28733893975952,34.69869189877774,0.861280313168901,safe,0.0,False,False,2.65260023297742e-05,9.690599836176261e-05
1755021081,3,1383.6769286624663,1372.7263052362996,0.9920858524129964,safe,0.0,False,False,3.270300294389017e-05,0.008180768996680854
1755021082,3,70.97560198014752,55.97560198014736,0.7886597706604055,safe,0.0,False,False,2.8627000574488193e-05,0.00011378799899830483
1755021083,3,508.0204302803826,303.0525217014484,0.5965360911453701,safe,0.0,True,False,0.001112858997657895,9.753700214787386e-05
1755021084,3,1119.5398642495456,1109.5349411790214,0.9910633614844695,safe,0.0,False,False,3.405499955988489e-05,0.03569193700241158
1755021085,3,1354.576936857298,1353.5480272074851,0.9992404199260914,safe,0.0,False,False,0.00011370300126145594,0.5730810169989127
1755021086,3,139.74987975377755,136.74987975377752,0.9785330763412057,safe,0.0,False,False,2.65179987763986e-05,0.0038471829975605942
1755021087,3,81.3450566068767,75.27868808815116,0.9254242510636755,safe,0.0,False,False,2.7012996724806726e-05,0.00046283999836305156
1755021088,3,1387.8350106969556,1385.8350106969556,0.9985589065093583,safe,0.0,,False,3.299099989817478e-05,0.003985838000517106
1755021089,3,251.39024458036204,235.6215629810606,0.9372740910228096,safe,0.0,False,False,2.8763999580405653e-05,0.0014094860016484745
1755021090,3,97.47583241116763,71.54793289615738,0.734006893055886,safe,0.0,False,False,2.7866997697856277e-05,0.00011616499978117645
1755021091,3,269.8474768710038,255.4209518158259,0.9465382251394026,safe,0.0,False,False,5.351100116968155e-05,0.0011238850020163227
1755021092,3,347.94926830250085,289.66109444506003,0.8324808264670178,safe,0.0,False,False,2.5545999960741028e-05,0.00010841499897651374
1755021093,3,19.94777094935037,12.54893306099066,0.6290894903923756,safe,0.0,False,False,2.6320001779822633e-05,5.8872003137366846e-05
1755021094,3,329.3188653340211,319.898033099951,0.971392977367043,safe,0.0,,False,2.9710001399507746e-05,0.00019288400289951824
1755021095,3,1158.7506504154117,1137.5723287788378,0.9817231415326658,safe,0.0,False,False,3.2717998692533e-05,0.0045675549990846775
1755021096,3,1319.866257502894,1180.5483547108224,0.8944454394525908,safe,0.0,False,False,3.397999898879789e-05,0.010385664998466382
1755021097,3,1398.60887628526,1394.89686986636,0.9973459296005905,safe,0.0,False,False,6.244700125535019e-05,0.02468603899978916
1755021098,3,167.79719985472286,152.52424608633663,0.9089796863022184,safe,0.0,,False,2.93119992420543e-05,5.982800212223083e-05
1755021099,3,1108.6482137689475,1107.644251020577,0.9990944262247469,safe,0.0,False,False,0.0002046549998340197,0.5135489319982298
1755021100,3,1178.4197291105133,1157.8771978891527,0.9825677297198119,safe,0.0,False,False,3.293999907327816e-05,0.004445493999810424
1755021101,3,94.29416809509057,83.4797326773803,0.8853117256752878,safe,0.0,False,False,2.7613001293502748e-05,0.000496448999911081
1755021102,3,1185.356016366086,1177.7036726141787,0.9935442654812123,safe,0.0,False,False,3.1424999178852886e-05,0.05323512199902325
1755021103,3,362.67449754770655,299.75007295728335,0.8264988991067781,safe,0.0,False,False,2.5426001229789108e-05,0.0003562300007615704
1755021104,3,87.4830685823774,79.25697392948882,0.9059692945596373,safe,0.0,False,False,2.9537000955315307e-05,7.700599962845445e-05
1755021105,3,63.80151006971316,61.54841551295045,0.9646858741383887,safe,0.0,False,False,2.766699981293641e-05,0.0009079640003619716
1755021106,3,1886.2838583201842,1786.2838583201792,0.9469857097281958,safe,0.0,,False,3.537800148478709e-05,0.00015848900147830136
1755021107,3,13.492904984526117,11.492904984526115,0.8517739506582434,safe,0.0,False,False,3.156000093440525e-05,0.00010876500164158642
1755021108,3,230.79481387631108,229.79481387631077,0.9956671470073143,safe,0.0,,False,2.7997997676720843e-05,0.0005479079991346225
