seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,adjusted,inserted,run_time_our,run_time_G
1755020037,3,80.92146833882634,74.7248222680634,0.9234239541376467,safe,0.0,False,False,3.923597978428006e-05,0.000298176018986851
1755020038,3,290.1885263282486,278.71882408702174,0.9604749974564714,safe,0.0,False,False,2.032599877566099e-05,0.00018625304801389575
1755020039,3,382.0450219147216,379.60408946762834,0.9936108774959038,safe,0.0,False,False,2.30710138566792e-05,4.919001366943121e-05
1755020040,3,176.18659731557494,125.18659731557426,0.7105341678819501,safe,0.0,False,False,1.979799708351493e-05,0.0005400900263339281
1755020041,3,87.926700202093,71.56681439764739,0.8139372253610834,safe,0.0,False,False,2.2734049707651138e-05,0.0007636040099896491
1755020042,3,190.42376769501038,130.4237676950101,0.6849132819591173,safe,0.0,False,False,2.0516978111118078e-05,7.442501373589039e-05
1755020043,3,346.141826754734,246.85295148668223,0.7131555114302758,safe,0.0,False,False,2.193503314629197e-05,0.0014215059927664697
1755020044,3,146.60722521296475,118.23807684619214,0.8064955644200824,safe,0.0,False,False,2.1822983399033546e-05,8.653203258290887e-05
1755020045,3,131.97516382564868,115.1527610331411,0.8725335714321861,safe,0.0,False,False,2.107402542605996e-05,0.0003696950152516365
1755020046,3,1443.9636450115097,1432.6136829243985,0.9921397175570714,safe,0.0,False,False,2.4890003260225058e-05,0.007002493948675692
1755020047,3,1390.3849585084522,1307.2001284492253,0.9401713679724613,safe,0.0,False,False,2.5705026928335428e-05,0.003843039972707629
1755020048,3,128.48712722604614,104.74867542587549,0.815246458437756,safe,0.0,False,False,2.3168977349996567e-05,0.00017438200302422047
1755020049,3,1002.544865989862,1001.5216011272214,0.9989793325991149,safe,0.0,False,False,0.00011227402137592435,0.39352871500886977
1755020050,3,22.300874879016177,17.30087487901617,0.7757935494851498,safe,0.0,,False,2.1295039914548397e-05,2.9391027055680752e-05
1755020051,3,153.74524024334966,142.74524024334582,0.9284530696196324,safe,0.0,False,False,2.258300082758069e-05,0.0009884869796223938
1755020052,3,268.09868978896316,253.09868978896026,0.9440504539137796,safe,0.0,False,False,2.1571002434939146e-05,0.0006477650022134185
1755020053,3,1128.7736048299894,1087.9251752997334,0.9638116719283063,safe,0.0,False,False,2.4451001081615686e-05,0.0011932560009881854
