seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0007206459995359182,5.0995033234357834e-05
1755025038,3,502,451,0.898406374501992,safe,0.0,False,False,0.000585590023547411,2.361304359510541e-05
1755025039,3,222,211,0.9504504504504504,safe,0.0,False,False,0.000645408988930285,2.321600914001465e-05
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0009873990202322602,2.5531044229865074e-05
1755025041,3,70,55,0.7857142857142857,safe,0.0,False,False,4.912301665171981e-05,2.386298729106784e-05
1755025042,3,80,62,0.775,safe,0.0,,False,7.655099034309387e-05,2.5920977350324392e-05
1755025043,3,60,50,0.8333333333333334,safe,0.0,False,False,4.154798807576299e-05,2.071104245260358e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011271279654465616,2.32529710046947e-05
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0007553999894298613,2.3394008167088032e-05
1755025046,3,70,55,0.7857142857142857,safe,0.0,False,False,4.399899626150727e-05,2.200802555307746e-05
1755025047,3,430,415,0.9651162790697675,safe,0.0,False,False,0.00035887700505554676,2.248596865683794e-05
1755025048,3,260,230,0.8846153846153846,safe,0.0,False,False,7.945799734443426e-05,2.118799602612853e-05
1755025049,3,34,32,0.9411764705882353,safe,0.0,,False,5.283701466396451e-05,2.455298090353608e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,False,False,0.00019272096687927842,2.3144995793700218e-05
1755025051,3,430,415,0.9651162790697675,safe,0.0,False,False,0.0003528110100887716,2.2258027456700802e-05
1755025052,3,420,410,0.9761904761904762,safe,0.0,False,False,0.0004705740138888359,0.0006036820122972131
1755025053,3,32,26,0.8125,safe,0.0,False,False,6.98859803378582e-05,1.9863015040755272e-05
1755025054,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0016863929922692478,2.295599551871419e-05
1755025055,3,800,602,0.7525,safe,0.0,,False,0.0005971939535811543,2.511602360755205e-05
1755025056,3,224,212,0.9464285714285714,safe,0.0,False,False,0.0003437649575062096,2.381298691034317e-05
1755025057,3,124,112,0.9032258064516129,safe,0.0,False,False,0.00015790300676599145,2.134899841621518e-05
1755025058,3,4,4,1.0,safe,0.0,,False,2.625299384817481e-05,2.1296029444783926e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0003172819851897657,2.453901106491685e-05
1755025060,3,800,700,0.875,safe,0.0,,False,5.281902849674225e-05,2.647895598784089e-05
1755025061,3,320,260,0.8125,safe,0.0,False,False,9.454297833144665e-05,2.4227018002420664e-05
1755025062,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.05540741403819993,4.804995842278004e-05
1755025063,3,20,20,1.0,safe,0.0,,False,4.2456958908587694e-05,2.8733978979289532e-05
1755025064,3,3200,3100,0.96875,safe,0.0,,False,0.00010737200500443578,3.156100865453482e-05
1755025065,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00020687701180577278,2.618198050186038e-05
1755025066,3,26,24,0.9230769230769231,safe,0.0,False,False,5.738099571317434e-05,2.4348031729459763e-05
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.007314732996746898,3.162003122270107e-05
1755025068,3,34,28,0.8235294117647058,safe,0.0,False,False,6.149499677121639e-05,2.3934990167617798e-05
1755025069,3,70,55,0.7857142857142857,safe,0.0,False,False,6.732699694111943e-05,3.170699346810579e-05
1755025070,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0009451460209675133,3.4635013435035944e-05
1755025071,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0019247340387664735,3.613700391724706e-05
1755025072,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.024260936013888568,4.221801646053791e-05
1755025073,3,700,550,0.7857142857142857,safe,0.0,False,False,7.449201075360179e-05,3.473402466624975e-05
1755025074,3,150,135,0.9,safe,0.0,False,False,0.007207907969132066,3.849196946248412e-05
1755025075,3,304,302,0.993421052631579,safe,0.0,,False,0.0004061320214532316,3.39389662258327e-05
1755025076,3,800,602,0.7525,safe,0.0,,False,0.0008150329813361168,3.8190046325325966e-05
1755025077,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006495370180346072,3.664399264380336e-05
1755025078,3,540,480,0.8888888888888888,safe,0.0,False,False,0.0001276959665119648,3.444100730121136e-05
1755025079,3,3004,3002,0.9993342210386151,safe,0.0,,False,0.00398674001917243,6.26049586571753e-05
1755025080,3,244,222,0.9098360655737705,safe,0.0,False,False,0.00043438299326226115,3.178301267325878e-05
1755025081,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00020195601973682642,3.4285010769963264e-05
1755025082,3,510,455,0.8921568627450981,safe,0.0,False,False,0.0003854940296150744,3.8555997889488935e-05
1755025083,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006255990010686219,3.5325996577739716e-05
1755025084,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006361139821819961,3.540801117196679e-05
1755025085,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.08014089497737586,6.805697921663523e-05
1755025086,3,122,111,0.9098360655737705,safe,0.0,False,False,0.0004033080185763538,3.47009627148509e-05
1755025087,3,430,415,0.9651162790697675,safe,0.0,False,False,0.000513101986143738,3.410299541428685e-05
1755025088,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0004478659830056131,3.486999776214361e-05
1755025089,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.00460828299401328,5.264295032247901e-05
1755025090,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.0001369949895888567,3.4930999390780926e-05
1755025091,3,220,210,0.9545454545454546,safe,0.0,False,False,0.00026832602452486753,3.268697764724493e-05
1755025092,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006196540198288858,3.165099769830704e-05
1755025093,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.032863694010302424,5.701498594135046e-05
1755025094,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0019319739658385515,3.752403426915407e-05
1755025095,3,450,425,0.9444444444444444,safe,0.0,False,False,0.00044305698247626424,3.6842015106230974e-05
1755025096,3,2202,2101,0.9541326067211626,safe,0.0,False,False,0.011455579020548612,4.234595689922571e-05
1755025097,3,302,251,0.8311258278145696,safe,0.0,False,False,0.0008019029628485441,3.2454030588269234e-05
1755025098,3,320,260,0.8125,safe,0.0,False,False,0.0001125400303862989,3.151904093101621e-05
1755025099,3,16,14,0.875,safe,0.0,False,False,0.0001282599987462163,3.2960029784590006e-05
1755025100,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.0023996229865588248,5.223799962550402e-05
1755025101,3,444,422,0.9504504504504504,safe,0.0,False,False,0.001088332966901362,3.893801476806402e-05
1755025102,3,520,460,0.8846153846153846,safe,0.0,False,False,0.0002331529976800084,3.7622987292706966e-05
1755025103,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.10925880400463939,6.581697380170226e-05
1755025104,3,2402,2201,0.9163197335553706,safe,0.0,False,False,0.010346877039410174,4.7375971917063e-05
1755025105,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.0029917649808339775,3.557599848136306e-05
1755025106,3,2402,2201,0.9163197335553706,safe,0.0,False,False,0.021248419012408704,5.121302092447877e-05
1755025107,3,108,104,0.9629629629629629,safe,0.0,False,False,0.00024560699239373207,2.7055037207901478e-05
1755025108,3,340,320,0.9411764705882353,safe,0.0,False,False,6.998097524046898e-05,3.004702739417553e-05
1755025109,3,200,200,1.0,safe,0.0,,False,4.099099896848202e-05,3.073900006711483e-05
1755025110,3,26,23,0.8846153846153846,safe,0.0,False,False,9.379099356010556e-05,3.627996193245053e-05
1755025111,3,602,501,0.8322259136212624,safe,0.0,False,False,0.004060535982716829,3.101798938587308e-05
1755025112,3,242,221,0.9132231404958677,safe,0.0,False,False,0.0005589590291492641,2.855702769011259e-05
1755025113,3,2300,2150,0.9347826086956522,safe,0.0,False,False,0.00016664504073560238,2.7062022127211094e-05
1755025114,3,400,350,0.875,safe,0.0,,False,4.564103437587619e-05,2.729496918618679e-05
1755025115,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.004753976012580097,7.105001714080572e-05
1755025116,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0003017309936694801,3.0399998649954796e-05
1755025117,3,24,22,0.9166666666666666,safe,0.0,False,False,9.438901906833053e-05,2.5048968382179737e-05
1755025118,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0002889769966714084,2.5763001758605242e-05
1755025119,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.0141741749830544,4.011497367173433e-05
1755025120,3,40,35,0.875,safe,0.0,,False,4.467397229745984e-05,2.811499871313572e-05
1755025121,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00012039096327498555,2.6641995646059513e-05
1755025122,3,120,110,0.9166666666666666,safe,0.0,False,False,0.00010448601096868515,2.6219990104436874e-05
1755025123,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.00010931398719549179,3.0791969038546085e-05
1755025124,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011474700295366347,3.506900975480676e-05
1755025125,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.0015712419990450144,4.2112020310014486e-05
1755025126,3,304,252,0.8289473684210527,safe,0.0,False,False,0.00027328700525686145,2.9681017622351646e-05
1755025127,3,4000,3050,0.7625,safe,0.0,,False,0.00013622897677123547,3.23670101352036e-05
1755025128,3,3002,3001,0.9996668887408394,safe,0.0,,False,0.005527371016796678,3.299902891740203e-05
1755025129,3,800,600,0.75,safe,0.0,False,False,4.474702291190624e-05,2.579402644187212e-05
1755025130,3,16,15,0.9375,safe,0.0,False,False,6.654899334535003e-05,2.7203001081943512e-05
1755025131,3,80,70,0.875,safe,0.0,False,False,3.543100319802761e-05,2.5733024813234806e-05
1755025132,3,800,800,1.0,safe,0.0,,False,3.781303530558944e-05,2.7515983674675226e-05
1755025133,3,46,43,0.9347826086956522,safe,0.0,False,False,0.0002214210107922554,3.676500637084246e-05
1755025134,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0018868640181608498,3.933202242478728e-05
1755025135,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.005053059954661876,4.3482985347509384e-05
1755025136,3,450,425,0.9444444444444444,safe,0.0,False,False,0.00042467203456908464,3.228697460144758e-05
1755025137,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0051828770083375275,4.488095873966813e-05
1755025138,3,610,505,0.8278688524590164,safe,0.0,False,False,0.0003682820242829621,3.4814991522580385e-05
1755025139,3,640,520,0.8125,safe,0.0,False,False,0.00012366595910862088,3.2471027225255966e-05
1755025140,3,2080,2040,0.9807692307692307,safe,0.0,False,False,0.0010856840526685119,4.093401366844773e-05
1755025141,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0009586920496076345,3.19270184263587e-05
1755025142,3,244,222,0.9098360655737705,safe,0.0,False,False,0.0004324279725551605,3.0315015465021133e-05
1755025143,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0010938229970633984,4.541996167972684e-05
1755025144,3,230,215,0.9347826086956522,safe,0.0,False,False,0.00022668502060696483,3.4840020816773176e-05
1755025145,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0004447169485501945,3.363797441124916e-05
1755025146,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.007276705000549555,4.460295895114541e-05
1755025147,3,70,55,0.7857142857142857,safe,0.0,False,False,5.956698441877961e-05,3.0171999242156744e-05
1755025148,3,520,460,0.8846153846153846,safe,0.0,False,False,0.0002182779717259109,3.537698648869991e-05
1755025149,3,160,140,0.875,safe,0.0,False,False,0.00013005099026486278,3.1914038117974997e-05
1755025150,3,212,206,0.9716981132075472,safe,0.0,False,False,0.0011135159875266254,3.235897747799754e-05
1755025151,3,2080,2040,0.9807692307692307,safe,0.0,False,False,0.0010175200295634568,3.582099452614784e-05
1755025152,3,3400,3200,0.9411764705882353,safe,0.0,False,False,8.368899580091238e-05,3.668700810521841e-05
1755025153,3,152,151,0.993421052631579,safe,0.0,,False,0.00040101102786138654,3.7375022657215595e-05
1755025154,3,20,20,1.0,safe,0.0,,False,4.401494516059756e-05,3.2193027436733246e-05
1755025155,3,3010,3005,0.9983388704318937,safe,0.0,,False,0.0017123110010288656,4.672800423577428e-05
1755025156,3,412,406,0.9854368932038835,safe,0.0,False,False,0.0066827149712480605,4.005798837170005e-05
1755025157,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.005511152965482324,3.893004031851888e-05
1755025158,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001348049845546484,3.03490087389946e-05
1755025159,3,150,135,0.9,safe,0.0,False,False,0.00014766398817300797,2.9338989406824112e-05
1755025160,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0005610439693555236,2.9221992008388042e-05
1755025161,3,200,200,1.0,safe,0.0,,False,4.2113999370485544e-05,2.7681991923600435e-05
1755025162,3,140,120,0.8571428571428571,safe,0.0,False,False,5.4074975196272135e-05,2.451299224048853e-05
1755025163,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.1255540300044231,4.379602614790201e-05
1755025164,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0005875719944015145,2.7757021598517895e-05
1755025165,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00021732598543167114,3.9060949347913265e-05
1755025166,3,34,28,0.8235294117647058,safe,0.0,False,False,7.71030317991972e-05,3.224401734769344e-05
1755025167,3,540,480,0.8888888888888888,safe,0.0,False,False,0.00014305399963632226,3.4680007956922054e-05
1755025168,3,2420,2210,0.9132231404958677,safe,0.0,False,False,0.0010342420428059995,4.265602910891175e-05
