seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755022037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.050866163976024836,7.915700552985072e-05
1755022038,3,46,43,0.9347826086956522,safe,0.0,False,False,0.0042277059983462095,3.501499304547906e-05
1755022039,3,640,520,0.8125,safe,0.0,False,False,9.977997979149222e-05,3.621494397521019e-05
1755022040,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.00996645400300622,4.886201350018382e-05
1755022041,3,142,131,0.9225352112676056,safe,0.0,False,False,0.004796569002792239,3.131298581138253e-05
1755022042,3,340,280,0.8235294117647058,safe,0.0,False,False,7.221102714538574e-05,2.8841954190284014e-05
1755022043,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00020825600950047374,3.057700814679265e-05
1755022044,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0054493999923579395,3.940705209970474e-05
1755022045,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.004215203982312232,3.8717989809811115e-05
1755022046,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.010585907031781971,4.466099198907614e-05
1755022047,3,160,140,0.875,safe,0.0,False,False,0.00011436099885031581,2.894899807870388e-05
1755022048,3,222,211,0.9504504504504504,safe,0.0,False,False,0.000903043954167515,3.0499999411404133e-05
1755022049,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0008438130025751889,3.391597419977188e-05
1755022050,3,510,455,0.8921568627450981,safe,0.0,False,False,0.0003625479876063764,3.522599581629038e-05
1755022051,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0004709340282715857,3.4117023460567e-05
1755022052,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.012078298954293132,3.9722013752907515e-05
1755022053,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0004099839716218412,3.1502044294029474e-05
1755022054,3,406,403,0.9926108374384236,safe,0.0,False,False,0.005247174995020032,3.4727039746940136e-05
1755022055,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.20934188598766923,5.200097803026438e-05
1755022056,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.33235079899895936,5.2727991715073586e-05
1755022057,3,112,106,0.9464285714285714,safe,0.0,False,False,0.0004456790047697723,7.298099808394909e-05
1755022058,3,26,23,0.8846153846153846,safe,0.0,False,False,0.00012456998229026794,4.128494765609503e-05
1755022059,3,19,18,0.9473684210526315,safe,0.0,,False,6.762199336662889e-05,2.9471004381775856e-05
1755022060,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.06410742900334299,5.1243987400084734e-05
1755022061,3,412,406,0.9854368932038835,safe,0.0,False,False,0.002225867996457964,4.043203080072999e-05
1755022062,3,320,260,0.8125,safe,0.0,False,False,9.274599142372608e-05,2.957700053229928e-05
1755022063,3,130,115,0.8846153846153846,safe,0.0,False,False,0.000101523008197546,3.273598849773407e-05
1755022064,3,3040,3020,0.993421052631579,safe,0.0,,False,0.0003290879540145397,3.653694875538349e-05
1755022065,3,32,26,0.8125,safe,0.0,False,False,9.186397073790431e-05,2.5939021725207567e-05
1755022066,3,48,44,0.9166666666666666,safe,0.0,False,False,0.00010684598237276077,2.7860980480909348e-05
1755022067,3,230,215,0.9347826086956522,safe,0.0,False,False,0.00016547797713428736,3.0708033591508865e-05
1755022068,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00011983496369794011,2.853298792615533e-05
1755022069,3,206,203,0.9854368932038835,safe,0.0,False,False,0.0012633309816010296,3.280799137428403e-05
1755022070,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.014153115975204855,6.75490009598434e-05
1755022071,3,8,6,0.75,safe,0.0,False,False,5.664903437718749e-05,3.374804509803653e-05
1755022072,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.013088953972328454,4.4410000555217266e-05
1755022073,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.0005430579767562449,3.6559998989105225e-05
1755022074,3,415,410,0.9879518072289156,safe,0.0,False,False,0.000633972987998277,3.4221040550619364e-05
1755022075,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.009732042031828314,4.07960033044219e-05
1755022076,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00036968098720535636,3.1949952244758606e-05
1755022077,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.1832774059730582,5.248701199889183e-05
1755022078,3,422,411,0.9739336492890995,safe,0.0,False,False,0.002424777951091528,3.49970068782568e-05
1755022079,3,480,440,0.9166666666666666,safe,0.0,False,False,0.00014287099475041032,3.6582001484930515e-05
1755022080,3,34,28,0.8235294117647058,safe,0.0,False,False,7.2420050855726e-05,3.322499105706811e-05
1755022081,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.019720737007446587,3.987504169344902e-05
1755022082,3,14,12,0.8571428571428571,safe,0.0,False,False,6.928300717845559e-05,3.082398325204849e-05
1755022083,3,700,550,0.7857142857142857,safe,0.0,False,False,7.261795690283179e-05,3.288604784756899e-05
1755022084,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.0066618709824979305,3.737799124792218e-05
1755022085,3,215,210,0.9767441860465116,safe,0.0,False,False,0.004261188965756446,3.5995966754853725e-05
1755022086,3,64,62,0.96875,safe,0.0,,False,0.00010796700371429324,3.269297303631902e-05
1755022087,3,160,140,0.875,safe,0.0,False,False,0.00012315099593251944,3.364199073985219e-05
1755022088,3,140,120,0.8571428571428571,safe,0.0,False,False,8.019799133762717e-05,3.2265030313283205e-05
1755022089,3,200,151,0.755,safe,0.0,,False,0.00038973899791017175,3.491697134450078e-05
1755022090,3,340,320,0.9411764705882353,safe,0.0,,False,8.255697321146727e-05,3.6887999158352613e-05
1755022091,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00018087198259308934,3.420602297410369e-05
1755022092,3,2012,2006,0.9970178926441352,safe,0.0,False,False,0.06870215700473636,5.9579964727163315e-05
1755022093,3,32,31,0.96875,safe,0.0,,False,0.00010376796126365662,3.667001146823168e-05
1755022094,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.0025935110170394182,3.714801277965307e-05
1755022095,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0016073639853857458,3.67760076187551e-05
1755022096,3,800,700,0.875,safe,0.0,,False,5.758897168561816e-05,3.7466001231223345e-05
1755022097,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.02816395298577845,4.7877023462206125e-05
1755022098,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0020281209726817906,3.777298843488097e-05
1755022099,3,220,210,0.9545454545454546,safe,0.0,False,False,0.0002597620477899909,3.626395482569933e-05
1755022100,3,203,202,0.9950738916256158,safe,0.0,False,False,0.0025862359907478094,3.734300844371319e-05
1755022101,3,54,48,0.8888888888888888,safe,0.0,False,False,8.77639977261424e-05,2.8601032681763172e-05
1755022102,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.1504660050268285,4.682299913838506e-05
1755022103,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00013353099348023534,2.5246990844607353e-05
1755022104,3,700,650,0.9285714285714286,safe,0.0,,False,6.62420061416924e-05,3.242201637476683e-05
1755022105,3,400,305,0.7625,safe,0.0,,False,0.00013323803432285786,3.1452043913304806e-05
1755022106,3,2500,2250,0.9,safe,0.0,False,False,0.000158915005158633,2.9980961699038744e-05
1755022107,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011250579846091568,2.813700120896101e-05
1755022108,3,214,208,0.9719626168224299,safe,0.0,False,False,0.00040677899960428476,3.475300036370754e-05
1755022109,3,302,301,0.9966887417218543,safe,0.0,,False,0.0005443289992399514,2.9938004445284605e-05
1755022110,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0005568580236285925,2.7824018616229296e-05
