seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755017037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.018358657020144165,7.588497828692198e-05
1755017038,3,406,403,0.9926108374384236,safe,0.0,False,False,0.0019746869802474976,1.5469035133719444e-05
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.005717739986721426,2.9129034373909235e-05
1755017040,3,700,550,0.7857142857142857,safe,0.0,False,False,5.212303949519992e-05,2.516905078664422e-05
1755017041,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0004867249517701566,2.2205989807844162e-05
1755017042,3,70,55,0.7857142857142857,safe,0.0,False,False,3.621599171310663e-05,2.0665989723056555e-05
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00017468200530856848,2.365198452025652e-05
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,False,False,0.0011474229977466166,2.3640983272343874e-05
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.011565500986762345,2.6801018975675106e-05
1755017046,3,62,51,0.8225806451612904,safe,0.0,False,False,9.965000208467245e-05,2.2696040105074644e-05
1755017047,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0004321590531617403,2.0826002582907677e-05
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,False,False,0.0008754640002734959,2.4739012587815523e-05
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0005809160065837204,2.4409033358097076e-05
1755017050,3,32,31,0.96875,safe,0.0,False,False,5.829799920320511e-05,2.604199107736349e-05
1755017051,3,160,140,0.875,safe,0.0,False,False,7.147097494453192e-05,2.1261977963149548e-05
1755017052,3,32,26,0.8125,safe,0.0,False,False,6.532698171213269e-05,1.9914994481951e-05
1755017053,3,260,230,0.8846153846153846,safe,0.0,False,False,7.127894787117839e-05,1.946999691426754e-05
1755017054,3,130,115,0.8846153846153846,safe,0.0,False,False,6.281101377680898e-05,2.14359606616199e-05
1755017055,3,800,602,0.7525,safe,0.0,,False,0.0004202899872325361,2.072396455332637e-05
1755017056,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.08280714397551492,2.820702502503991e-05
1755017057,3,144,132,0.9166666666666666,safe,0.0,False,False,0.00022833299590274692,2.429698361083865e-05
1755017058,3,280,240,0.8571428571428571,safe,0.0,False,False,6.0421996749937534e-05,2.4397042579948902e-05
1755017059,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.02028258703649044,3.4099037293344736e-05
1755017060,3,7,6,0.8571428571428571,safe,0.0,False,False,2.8630951419472694e-05,2.1079962607473135e-05
1755017061,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011404550168663263,2.4594017304480076e-05
