seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1855018037,3,19,18,0.9473684210526315,safe,0.0,False,False,0.00010611303150653839,5.581602454185486e-05
1855018038,3,2420,2210,0.9132231404958677,safe,0.0,False,False,0.0006463530007749796,3.457197453826666e-05
1855018039,3,40,35,0.875,safe,0.0,,False,4.8114045057445765e-05,3.066397039219737e-05
1855018040,3,2300,2150,0.9347826086956522,safe,0.0,False,False,0.00017282797489315271,2.8661044780164957e-05
1855018041,3,154,152,0.987012987012987,safe,0.0,False,False,0.0001575350179336965,3.198999911546707e-05
1855018042,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.006006726995110512,3.629201091825962e-05
1855018043,3,2140,2080,0.9719626168224299,safe,0.0,False,False,0.00048632698599249125,3.4926983062177896e-05
1855018044,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.005411519028712064,3.4516036976128817e-05
1855018045,3,140,120,0.8571428571428571,safe,0.0,False,False,6.357196252793074e-05,2.8473965357989073e-05
1855018046,3,502,451,0.898406374501992,safe,0.0,False,False,0.0010991760063916445,3.1349947676062584e-05
1855018047,3,190,180,0.9473684210526315,safe,0.0,False,False,5.771400174126029e-05,3.429100615903735e-05
1855018048,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.007116166991181672,3.701599780470133e-05
1855018049,3,412,406,0.9854368932038835,safe,0.0,False,False,0.006232820975128561,4.262104630470276e-05
1855018050,3,17,16,0.9411764705882353,safe,0.0,,False,6.19160127826035e-05,3.05370194837451e-05
1855018051,3,450,425,0.9444444444444444,safe,0.0,False,False,0.000341815990395844,2.862600376829505e-05
1855018052,3,442,421,0.9524886877828054,safe,0.0,False,False,0.005297368974424899,2.97910301014781e-05
1855018053,3,3004,3002,0.9993342210386151,safe,0.0,,False,0.00350911304121837,5.00790192745626e-05
1855018054,3,32,31,0.96875,safe,0.0,,False,8.144398452714086e-05,2.6908994186669588e-05
1855018055,3,450,425,0.9444444444444444,safe,0.0,False,False,0.000910963979549706,3.6703015211969614e-05
1855018056,3,44,42,0.9545454545454546,safe,0.0,False,False,0.00017604499589651823,2.5321030989289284e-05
1855018057,3,4000,3002,0.7505,safe,0.0,,False,0.0050462299841456115,4.2437983211129904e-05
1855018058,3,440,420,0.9545454545454546,safe,0.0,False,False,0.00020453298930078745,2.8263952117413282e-05
1855018059,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.025932251999620348,4.6128989197313786e-05
1855018060,3,8,7,0.875,safe,0.0,,False,6.022199522703886e-05,3.37379751726985e-05
1855018061,3,212,206,0.9716981132075472,safe,0.0,False,False,0.0007419540197588503,3.418501000851393e-05
1855018062,3,600,500,0.8333333333333334,safe,0.0,False,False,6.273598410189152e-05,2.8731999918818474e-05
1855018063,3,450,425,0.9444444444444444,safe,0.0,False,False,0.00028467801166698337,2.787896664813161e-05
1855018064,3,80,70,0.875,safe,0.0,,False,4.0553975850343704e-05,2.8288981411606073e-05
1855018065,3,2012,2006,0.9970178926441352,safe,0.0,False,False,0.04386836901539937,5.067698657512665e-05
1855018066,3,18,15,0.8333333333333334,safe,0.0,False,False,6.634800229221582e-05,2.7824018616229296e-05
1855018067,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0006215479806996882,2.850999590009451e-05
1855018068,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.21057863801252097,4.615000216290355e-05
