seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755018037,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0017036449862644076,6.134103750810027e-05
1755018038,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.03242551098810509,6.0677994042634964e-05
1755018039,3,800,600,0.75,safe,0.0,False,False,5.9237005189061165e-05,3.4630007576197386e-05
1755018040,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00018576497677713633,3.20610124617815e-05
1755018041,3,70,65,0.9285714285714286,safe,0.0,,False,5.085195880383253e-05,2.6799971237778664e-05
1755018042,3,70,55,0.7857142857142857,safe,0.0,False,False,4.718895070254803e-05,2.5818997528403997e-05
1755018043,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.005950746999587864,2.957700053229928e-05
1755018044,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0006113119889050722,2.8145965188741684e-05
1755018045,3,800,601,0.75125,safe,0.0,,False,0.0010370410163886845,2.8767972253262997e-05
1755018046,3,400,301,0.7525,safe,0.0,,False,0.0004977950011380017,2.691202098503709e-05
1755018047,3,144,132,0.9166666666666666,safe,0.0,False,False,0.000301798980217427,2.87200091406703e-05
1755018048,3,610,505,0.8278688524590164,safe,0.0,False,False,0.00023098400561138988,2.9082992114126682e-05
1755018049,3,17,16,0.9411764705882353,safe,0.0,,False,5.821901140734553e-05,2.9153015930205584e-05
1755018050,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00024444295559078455,2.859695814549923e-05
1755018051,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0012127470108680427,3.6530953366309404e-05
1755018052,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00015667901607230306,3.1790987122803926e-05
1755018053,3,550,500,0.9090909090909091,safe,0.0,False,False,6.238697096705437e-05,3.074301639571786e-05
1755018054,3,406,404,0.9950738916256158,safe,0.0,False,False,0.002057680976577103,3.029400249943137e-05
1755018055,3,2300,2150,0.9347826086956522,safe,0.0,False,False,0.00399115402251482,5.085195880383253e-05
1755018056,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.05794873397098854,5.311297718435526e-05
1755018057,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.002154765010345727,5.308899562805891e-05
1755018058,3,2140,2080,0.9719626168224299,safe,0.0,False,False,0.0006946019711904228,3.294897032901645e-05
1755018059,3,40,35,0.875,safe,0.0,,False,5.997100379317999e-05,3.619602648541331e-05
1755018060,3,2500,2250,0.9,safe,0.0,False,False,0.00017272599507123232,3.749999450519681e-05
1755018061,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.01108452898915857,5.120300920680165e-05
1755018062,3,2202,2101,0.9541326067211626,safe,0.0,False,False,0.010611528996378183,5.151599179953337e-05
1755018063,3,242,221,0.9132231404958677,safe,0.0,False,False,0.0008443020051345229,3.173795994371176e-05
1755018064,3,620,510,0.8225806451612904,safe,0.0,False,False,0.0002202950417995453,3.3165968488901854e-05
1755018065,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0002218229928985238,3.322196425870061e-05
1755018066,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0002280519693158567,3.98969859816134e-05
1755018067,3,124,112,0.9032258064516129,safe,0.0,False,False,0.00024336797650903463,3.24180000461638e-05
1755018068,3,160,140,0.875,safe,0.0,False,False,0.0001194580108858645,3.183598164469004e-05
1755018069,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00030450301710516214,3.211601870134473e-05
1755018070,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0005635269917547703,2.8473034035414457e-05
1755018071,3,80,62,0.775,safe,0.0,,False,7.909000851213932e-05,2.6097986847162247e-05
1755018072,3,112,106,0.9464285714285714,safe,0.0,False,False,0.00033976801205426455,2.8274022042751312e-05
1755018073,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.04144705197541043,5.0264992751181126e-05
1755018074,3,600,500,0.8333333333333334,safe,0.0,False,False,6.699800724163651e-05,2.9477989301085472e-05
1755018075,3,160,155,0.96875,safe,0.0,False,False,0.00011212698882445693,3.3566029742360115e-05
1755018076,3,224,212,0.9464285714285714,safe,0.0,False,False,0.00047779903979972005,3.457901766523719e-05
1755018077,3,2012,2006,0.9970178926441352,safe,0.0,False,False,0.05329478398198262,4.5321998186409473e-05
1755018078,3,18,15,0.8333333333333334,safe,0.0,False,False,7.801898755133152e-05,3.198295598849654e-05
1755018079,3,302,251,0.8311258278145696,safe,0.0,False,False,0.0007586640422232449,3.0816998332738876e-05
1755018080,3,80,80,1.0,safe,0.0,,False,4.323996836319566e-05,3.201799700036645e-05
1755018081,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.16765400901203975,5.0490954890847206e-05
1755018082,3,2420,2210,0.9132231404958677,safe,0.0,False,False,0.0049518480082042515,3.608298720791936e-05
1755018083,3,120,110,0.9166666666666666,safe,0.0,False,False,0.00012492097448557615,3.199500497430563e-05
1755018084,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.01225833996431902,3.745598951354623e-05
1755018085,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0010073930025100708,3.6378041841089725e-05
1755018086,3,480,440,0.9166666666666666,safe,0.0,False,False,0.00013979797950014472,3.463996108621359e-05
1755018087,3,152,151,0.993421052631579,safe,0.0,,False,0.0002563989837653935,3.028404898941517e-05
1755018088,3,170,160,0.9411764705882353,safe,0.0,,False,4.9311958719044924e-05,2.832297468557954e-05
1755018089,3,200,200,1.0,safe,0.0,,False,4.2621977627277374e-05,2.653803676366806e-05
1755018090,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011277549783699214,2.807303098961711e-05
1755018091,3,152,151,0.993421052631579,safe,0.0,,False,0.0002515210071578622,2.8085021767765284e-05
1755018092,3,17,16,0.9411764705882353,safe,0.0,False,False,7.205602014437318e-05,3.1419971492141485e-05
1755018093,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00028320500859990716,3.233901225030422e-05
1755018094,3,4000,3005,0.75125,safe,0.0,,False,0.0018023820011876523,3.740598913282156e-05
1755018095,3,3004,3002,0.9993342210386151,safe,0.0,False,False,0.004457634000573307,4.0490005630999804e-05
1755018096,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006145130028016865,3.315298818051815e-05
1755018097,3,604,502,0.8311258278145696,safe,0.0,False,False,0.0008535670349374413,3.567099338397384e-05
1755018098,3,240,220,0.9166666666666666,safe,0.0,False,False,0.00013578904327005148,3.522395854815841e-05
1755018099,3,502,451,0.898406374501992,safe,0.0,False,False,0.001745981047861278,4.072097362950444e-05
1755018100,3,242,221,0.9132231404958677,safe,0.0,False,False,0.0008316339808516204,3.448402276262641e-05
1755018101,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.000581075029913336,4.0605023968964815e-05
1755018102,3,230,215,0.9347826086956522,safe,0.0,False,False,0.00023265002528205514,3.622402437031269e-05
1755018103,3,302,251,0.8311258278145696,safe,0.0,False,False,0.0007975550252012908,3.2258976716548204e-05
1755018104,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.03195686195977032,4.492799052968621e-05
1755018105,3,52,46,0.8846153846153846,safe,0.0,False,False,0.0001922160154208541,3.394403029233217e-05
1755018106,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0016337760025635362,3.6393990740180016e-05
1755018107,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.007093127991538495,4.0902988985180855e-05
1755018108,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006028439966030419,3.11079784296453e-05
1755018109,3,602,501,0.8322259136212624,safe,0.0,False,False,0.004670761001762003,3.630598075687885e-05
1755018110,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0005582090234383941,3.288895823061466e-05
1755018111,3,2060,2030,0.9854368932038835,safe,0.0,False,False,0.0019705509766936302,3.304099664092064e-05
1755018112,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0015905170002952218,3.5137985832989216e-05
1755018113,3,3400,3200,0.9411764705882353,safe,0.0,,False,8.548598270863295e-05,3.506604116410017e-05
1755018114,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.0005804740358144045,4.1713996324688196e-05
1755018115,3,2400,2200,0.9166666666666666,safe,0.0,False,False,0.00014670600648969412,3.2799027394503355e-05
