seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755021037,3,80,70,0.875,safe,0.0,False,False,8.432200411334634e-05,4.33590030297637e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,False,False,0.0025034150457940996,4.018598701804876e-05
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.005104192008730024,3.257900243625045e-05
1755021040,3,520,460,0.8846153846153846,safe,0.0,False,False,0.0001591350301168859,2.5066954549402e-05
1755021041,3,19,18,0.9473684210526315,safe,0.0,,False,5.616300040856004e-05,2.413999754935503e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00021493603708222508,2.7064001187682152e-05
1755021043,3,130,120,0.9230769230769231,safe,0.0,False,False,5.11630205437541e-05,2.4170964024960995e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.20069056400097907,3.957096487283707e-05
1755021045,3,320,260,0.8125,safe,0.0,False,False,8.255802094936371e-05,2.3077009245753288e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,False,False,8.780899224802852e-05,2.4800014216452837e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,False,False,0.0002483749995008111,2.5157001800835133e-05
1755021048,3,34,32,0.9411764705882353,safe,0.0,,False,5.047302693128586e-05,2.3965956643223763e-05
1755021049,3,150,135,0.9,safe,0.0,False,False,0.0001509360154159367,6.908201612532139e-05
1755021050,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001490960130468011,2.5245011784136295e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.0002426559804007411,2.7022964786738157e-05
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.01439210498938337,4.304497269913554e-05
1755021053,3,160,140,0.875,safe,0.0,False,False,8.391798473894596e-05,2.4404958821833134e-05
1755021054,3,260,230,0.8846153846153846,safe,0.0,False,False,9.25679923966527e-05,2.6886991690844297e-05
