seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0003499410013318993,2.4716002371860668e-05
1755025038,3,502,451,0.898406374501992,safe,0.0,False,False,0.0005236959987087175,1.412499841535464e-05
1755025039,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0002929479996964801,1.3161999959265813e-05
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0006755710019206163,2.417399809928611e-05
1755025041,3,70,55,0.7857142857142857,safe,0.0,False,False,2.691999907256104e-05,1.1446001735748723e-05
1755025042,3,80,62,0.775,safe,0.0,,False,4.330999945523217e-05,1.4998997357906774e-05
1755025043,3,60,50,0.8333333333333334,safe,0.0,False,False,2.286100061610341e-05,1.1240001185797155e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0005323129989847075,1.3409997336566448e-05
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.00033762100065359846,1.3741999282501638e-05
1755025046,3,70,55,0.7857142857142857,safe,0.0,False,False,3.0375998903764412e-05,1.0638003004714847e-05
1755025047,3,430,415,0.9651162790697675,safe,0.0,False,False,0.00016122399756568484,2.6041001547127962e-05
1755025048,3,260,230,0.8846153846153846,safe,0.0,False,False,3.86179999622982e-05,1.0490999557077885e-05
1755025049,3,34,32,0.9411764705882353,safe,0.0,,False,3.1515002774540335e-05,1.4684999769087881e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,False,False,8.982500003185123e-05,1.2204000086057931e-05
1755025051,3,430,415,0.9651162790697675,safe,0.0,False,False,0.00017396999828633852,1.2281998351681978e-05
1755025052,3,420,410,0.9761904761904762,safe,0.0,False,False,0.00021083400133647956,1.2472999515011907e-05
1755025053,3,32,26,0.8125,safe,0.0,False,False,3.7568999687209725e-05,1.1002000974258408e-05
1755025054,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0007630769978277385,1.2101998436264694e-05
1755025055,3,800,602,0.7525,safe,0.0,,False,0.0002546880023146514,1.4599998394260183e-05
1755025056,3,224,212,0.9464285714285714,safe,0.0,False,False,0.00015768900266266428,1.3201999536249787e-05
1755025057,3,124,112,0.9032258064516129,safe,0.0,False,False,7.569399895146489e-05,1.095400148187764e-05
1755025058,3,4,4,1.0,safe,0.0,,False,1.2723001418635249e-05,1.1298001481918618e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,False,False,0.00015633499788236804,1.2681997759500518e-05
1755025060,3,800,700,0.875,safe,0.0,,False,2.6762001652969047e-05,1.4153996744425967e-05
1755025061,3,320,260,0.8125,safe,0.0,False,False,4.1698000131873414e-05,1.2883996532764286e-05
1755025062,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.022801918003096944,2.1878997358726338e-05
1755025063,3,20,20,1.0,safe,0.0,,False,2.2067000827519223e-05,1.3926000974606723e-05
1755025064,3,3200,3100,0.96875,safe,0.0,,False,4.634700235328637e-05,1.4568999176844954e-05
1755025065,3,114,108,0.9473684210526315,safe,0.0,False,False,9.635400056140497e-05,1.2738997611450031e-05
1755025066,3,26,24,0.9230769230769231,safe,0.0,False,False,3.2913998438743874e-05,1.7423000826966017e-05
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.003134682003292255,1.6287998732877895e-05
1755025068,3,34,28,0.8235294117647058,safe,0.0,False,False,2.9473998438334092e-05,1.2603999493876472e-05
1755025069,3,70,55,0.7857142857142857,safe,0.0,False,False,3.032600216101855e-05,1.2364998838165775e-05
1755025070,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0002954379997390788,1.2649001291720197e-05
1755025071,3,442,421,0.9524886877828054,safe,0.0,False,False,0.000618580001173541,1.3183998817112297e-05
1755025072,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.004340486000728561,1.554999835207127e-05
1755025073,3,700,550,0.7857142857142857,safe,0.0,False,False,2.5550998543621972e-05,1.1864998668897897e-05
