seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our,finalpercent
1755016062,5,526.0,464,0.8821292775665399,safe,0.009,False,False,0.0033446419984102,5.4750998970121145e-05,0.0112
1755016063,5,2606.0,2403,0.922102839600921,safe,0.009,False,False,0.135028246033471,8.373300079256296e-05,0.0112
1755016064,5,2540.0,2270,0.8937007874015748,safe,0.009,False,False,0.0047429639962501,8.025002898648381e-05,0.0112
1755016065,5,196.0,183,0.9336734693877552,safe,0.009,False,False,0.0020051090396009,5.478400271385908e-05,0.0112
1755016066,5,362.0,341,0.9419889502762432,safe,0.009,,False,0.0012620270135812,5.8850040659308434e-05,0.0112
1755016067,5,2308.0,2154,0.9332755632582322,safe,0.009,False,False,0.0736651369952596,8.757802424952388e-05,0.0112
1755016068,5,2622.0,2411,0.91952707856598,safe,0.009,False,False,0.0360284210182726,6.808998296037316e-05,0.0112
1755016069,5,2620.0,2310,0.8816793893129771,safe,0.009,False,False,0.0022102929651737,5.691003752872348e-05,0.0112
1755016070,5,2244.0,2122,0.9456327985739752,safe,0.009,False,False,0.0157084030215628,5.884701386094093e-05,0.0112
1755016071,5,3640.0,3320,0.912087912087912,safe,0.009,False,False,0.0006975919823162,5.669501842930913e-05,0.0112
1755016072,5,2900.0,2450,0.8448275862068966,safe,0.009,False,False,0.0003005329635925,4.876096500083804e-05,0.0112
1755016073,5,348.0,284,0.8160919540229885,safe,0.009,False,False,0.0007800069870427,4.41179727204144e-05,0.0112
1755016074,5,2640.0,2320,0.8787878787878788,safe,0.009,False,False,0.0008267119992524,4.648097092285752e-05,0.0112
1755016075,5,156.0,139,0.8910256410256411,safe,0.009,False,False,0.0017085610306821,4.125497071072459e-05,0.0112
1755016076,5,354.0,288,0.8135593220338984,safe,0.009,False,False,0.000554893980734,4.1275983676314354e-05,0.0112
1755016077,5,95.0,78,0.8210526315789474,safe,0.009,True,False,0.0001050770515576,0.0001658049877732,0.0112
1755016078,5,2702.0,2351,0.8700962250185048,safe,0.009,False,False,0.013612107024528,5.376402987167239e-05,0.0112
1755016079,5,456.0,429,0.9407894736842104,safe,0.009,False,False,0.0058209020062349,3.9489008486270905e-05,0.0112
1755016080,5,2060.0,2035,0.9878640776699028,safe,0.009,False,False,0.0123721759882755,4.447903484106064e-05,0.0112
1755016081,5,2122.0,2061,0.971253534401508,safe,0.009,False,False,0.0839274419704452,4.7613983042538166e-05,0.0112
1755016082,5,340.0,270,0.7941176470588235,safe,0.009,False,False,0.000266010989435,4.075799370184541e-05,0.0112
1755016083,5,2900.0,2600,0.896551724137931,safe,0.009,False,False,0.0001522420207038,4.67160134576261e-05,0.0112
1755016084,5,434.0,418,0.9631336405529954,safe,0.009,False,False,0.0024834279902279,3.8417987525463104e-05,0.0112
1755016085,5,2490.0,2245,0.9016064257028112,safe,0.009,False,False,0.0052445150213316,4.637596430256963e-05,0.0112
1755016086,5,2205.0,2103,0.9537414965986396,safe,0.009,False,False,0.4084192999871447,6.079598097130656e-05,0.0112
1755016087,5,760.0,590,0.7763157894736842,safe,0.009,False,False,0.0002243919880129,4.27470076829195e-05,0.0112
1755016088,5,1002.0,801,0.7994011976047904,safe,0.009,False,False,0.0016308680060319,4.105997504666448e-05,0.0112
1755016089,5,4100.0,3053,0.7446341463414634,safe,0.009,False,False,0.1125901800114661,6.218103226274252e-05,0.0112
1755016090,5,364.0,292,0.8021978021978022,safe,0.009,False,False,0.0004759190487675,4.039303166791797e-05,0.0112
1755016091,5,2450.0,2225,0.9081632653061223,safe,0.009,False,False,0.0040703450213186,4.290597280487418e-05,0.0112
1755016092,5,2216.0,2109,0.9517148014440432,safe,0.009,False,False,0.1431568749831058,4.842597991228104e-05,0.0112
1755016093,5,502.0,451,0.898406374501992,safe,0.009,,False,0.0007724920287728,4.318903665989637e-05,0.0112
1755016094,5,172.0,146,0.8488372093023255,safe,0.009,False,False,0.001161647029221,4.0206010453403e-05,0.0112
1755016095,5,50.0,46,0.92,safe,0.009,False,False,0.0002669359673745,4.6298024244606495e-05,0.0112
1755016096,5,3020.0,2510,0.8311258278145696,safe,0.009,False,False,0.0011662280303426,4.543602699413896e-05,0.0112
1755016097,5,474.0,438,0.9240506329113924,safe,0.009,False,False,0.0017808119882829,4.212098428979516e-05,0.0112
1755016098,5,600.0,520,0.8666666666666667,safe,0.009,False,False,0.0001489050337113,4.789698868989945e-05,0.0112
1755016099,5,332.0,266,0.8012048192771084,safe,0.009,False,False,0.0011221970198675,4.321400774642825e-05,0.0112
1755016100,5,2146.0,2084,0.9711090400745572,safe,0.009,False,False,0.0587581470026634,5.614804103970528e-05,0.0112
1755016101,5,61.0,53,0.8688524590163934,safe,0.009,False,False,0.0002071390044875,4.142202669754624e-05,0.0112
1755016102,5,230.0,215,0.9347826086956522,safe,0.009,False,False,0.0022546970285475,4.052900476381183e-05,0.0112
1755016103,5,2530.0,2265,0.8952569169960475,safe,0.009,False,False,0.0058833980001509,6.32900046184659e-05,0.0112
1755016104,5,4400.0,3212,0.73,safe,0.009,False,False,0.0139778919983655,5.964399315416813e-05,0.0112
1755016105,5,2350.0,2185,0.9297872340425531,safe,0.009,False,False,0.0043430220102891,5.014805356040597e-05,0.0112
1755016106,5,340.0,275,0.8088235294117647,safe,0.009,False,False,0.0002304569934494,4.810403333976865e-05,0.0112
1755016107,5,274.0,242,0.8832116788321168,safe,0.009,False,False,0.0005276129813864,4.43090102635324e-05,0.0112
1755016108,5,220.0,170,0.7727272727272727,safe,0.009,False,False,0.0001163450069725,3.986898809671402e-05,0.0112
1755016109,5,2820.0,2410,0.8546099290780141,safe,0.009,False,False,0.0012236959883011,4.54919645562768e-05,0.0112
1755016110,5,304.0,252,0.8289473684210527,safe,0.009,False,False,0.0004918699851259,4.265800816938281e-05,0.0112
1755016111,5,46.0,39,0.8478260869565217,safe,0.009,,False,0.0001085589756257,4.687800537794829e-05,0.0112
1755016112,5,308.0,254,0.8246753246753247,safe,0.009,False,False,0.002865559014026,4.727597115561366e-05,0.0112
1755016113,5,2452.0,2226,0.9078303425774876,safe,0.009,False,False,0.0556326039950363,6.119499448686838e-05,0.0112
1755016114,5,612.0,506,0.826797385620915,safe,0.009,False,False,0.0046149269910529,5.655799759551883e-05,0.0112
1755016115,5,2234.0,2118,0.9480752014324082,safe,0.009,False,False,0.032724627002608,5.123100709170103e-05,0.0112
1755016116,5,252.0,226,0.8968253968253969,safe,0.009,False,False,0.0012529110535979,4.3279025703668594e-05,0.0112
1755016117,5,548.0,484,0.8832116788321168,safe,0.009,False,False,0.0024638089817017,4.331499803811312e-05,0.0112
1755016118,5,428.0,414,0.9672897196261684,safe,0.009,False,False,0.0034076640149578,4.419602919369936e-05,0.0112
1755016119,5,3340.0,3180,0.9520958083832336,safe,0.009,False,False,0.0006675469921901,4.3072039261460304e-05,0.0112
1755016120,5,2340.0,2220,0.9487179487179488,safe,0.009,False,False,0.0036039779661223,5.268299719318748e-05,0.0112
1755016121,5,2524.0,2262,0.8961965134706814,safe,0.009,False,False,0.0149201499880291,4.767201608046889e-05,0.0112
1755016122,5,730.0,665,0.910958904109589,safe,0.009,False,False,0.0004697670228779,4.387600347399712e-05,0.0112
1755016123,5,450.0,425,0.9444444444444444,safe,0.009,False,False,0.0079143380280584,4.467397229745984e-05,0.0112
1755016124,5,546.0,483,0.8846153846153846,safe,0.009,False,False,0.0048196550342254,4.175095818936825e-05,0.0112
1755016125,5,234.0,217,0.9273504273504274,safe,0.009,False,False,0.0026130769983865,4.335702396929264e-05,0.0112
1755016126,5,2260.0,2130,0.9424778761061948,safe,0.009,False,False,0.0112077739904634,4.209898179396987e-05,0.0112
1755016127,5,2126.0,2063,0.9703668861712136,safe,0.009,False,False,0.1576813709689304,7.359799928963184e-05,0.0112
1755016128,5,2206.0,2103,0.9533091568449684,safe,0.009,False,False,0.1415076869889162,6.92320172674954e-05,0.0112
1755016129,5,2810.0,2455,0.8736654804270463,safe,0.009,False,False,0.0037123169749975,6.30319700576365e-05,0.0112
1755016130,5,550.0,475,0.8636363636363636,safe,0.009,False,False,0.0008054889622144,5.7029013987630606e-05,0.0112
1755016131,5,1004.0,702,0.6992031872509961,safe,0.009,False,False,0.0012719579972326,5.219399463385344e-05,0.0112
1755016132,5,2542.0,2281,0.8973249409913454,safe,0.009,False,False,0.028059596021194,6.631796713918447e-05,0.0112
1755016133,5,2812.0,2406,0.8556187766714083,safe,0.009,False,False,0.0581857429933734,6.883603055030107e-05,0.0112
1755016134,5,2408.0,2204,0.915282392026578,safe,0.009,False,False,0.0683378349640406,6.386800669133663e-05,0.0112
1755016135,5,344.0,272,0.7906976744186046,safe,0.009,False,False,0.0007149580051191,5.1156035624444485e-05,0.0112
1755016136,5,5000.0,4250,0.85,safe,0.009,,False,0.000324429012835,5.671399412676692e-05,0.0112
1755016137,5,2314.0,2158,0.9325842696629212,safe,0.009,False,False,0.0311545680160634,5.6814984418451786e-05,0.0112
1755016138,5,2510.0,2255,0.898406374501992,safe,0.009,False,False,0.0040632680174894,5.312997382134199e-05,0.0112
1755016139,5,500.0,460,0.92,safe,0.009,False,False,0.0004188310122117,5.339202471077442e-05,0.0112
1755016140,5,4100.0,3062,0.7468292682926829,safe,0.009,False,False,0.0189478199463337,6.107497029006481e-05,0.0112
1755016141,5,2038.0,2024,0.9931305201177624,safe,0.009,False,False,0.0896885669790208,7.158902008086443e-05,0.0112
1755016142,5,522.0,461,0.8831417624521073,safe,0.009,False,False,0.0051845730049535,5.024002166464925e-05,0.0112
1755016143,5,742.0,681,0.9177897574123988,safe,0.009,,False,0.002710108004976,5.526101449504495e-05,0.0112
1755016144,5,3204.0,3102,0.9681647940074908,safe,0.009,False,False,0.0103536730166524,5.998497363179922e-05,0.0112
1755016145,5,2320.0,2160,0.9310344827586208,safe,0.009,False,False,0.0018379599787294,5.088601028546691e-05,0.0112
1755016146,5,2214.0,2107,0.9516711833785004,safe,0.009,False,False,0.3082671699812636,7.70490150898695e-05,0.0112
1755016147,5,120.0,100,0.8333333333333334,safe,0.009,,False,5.344999954104424e-05,5.074904765933752e-05,0.0112
1755016148,5,2480.0,2240,0.9032258064516128,safe,0.009,False,False,0.0045660260366275,5.648098886013031e-05,0.0112
1755016149,5,268.0,234,0.8731343283582089,safe,0.009,False,False,0.0010733600356616,5.086400778964162e-05,0.0112
1755016150,5,2644.0,2322,0.8782148260211801,safe,0.009,False,False,0.0130747369839809,6.474897963926196e-05,0.0112
1755016151,5,4022.0,3031,0.7536051715564396,safe,0.009,,False,0.0444781109690666,6.824801675975323e-05,0.0112
1755016152,5,2234.0,2118,0.9480752014324082,safe,0.009,False,False,0.0662643769755959,5.909701576456428e-05,0.0112
1755016153,5,2480.0,2240,0.9032258064516128,safe,0.009,False,False,0.0050584420096129,4.391901893541217e-05,0.0112
1755016154,5,138.0,120,0.8695652173913043,safe,0.009,False,False,0.0003542769700288,4.133599577471614e-05,0.0112
1755016155,5,80.0,65,0.8125,safe,0.009,,False,0.0002918550162576,5.265203071758151e-05,0.0112
1755016156,5,280.0,250,0.8928571428571429,safe,0.009,False,False,0.000349637994077,5.623500328511e-05,0.0112
1755016157,5,2226.0,2113,0.949236298292902,safe,0.009,False,False,0.1549682180047966,9.158998727798462e-05,0.0112
1755016158,5,2018.0,2010,0.99603567888999,safe,0.009,False,False,0.4284008299582638,8.438195800408721e-05,0.0112
1755016159,5,850.0,725,0.8529411764705882,safe,0.009,,False,0.0005943630239926,5.7353987358510494e-05,0.0112
1755016160,5,80.0,70,0.875,safe,0.009,,False,0.0001592730404809,5.281704943627119e-05,0.0112
1755016161,5,274.0,238,0.8686131386861314,safe,0.009,False,False,0.0008140680147334,6.042001768946648e-05,0.0112
1755016162,5,2360.0,2190,0.9279661016949152,safe,0.009,False,False,0.0030402849661186,5.686696385964751e-05,0.0112
1755016163,5,76.0,59,0.7763157894736842,safe,0.009,False,False,0.0002839459921233,4.708603955805302e-05,0.0112
1755016164,5,510.0,455,0.8921568627450981,safe,0.009,False,False,0.0096191950142383,5.129800410941243e-05,0.0112
1755016165,5,354.0,328,0.9265536723163842,safe,0.009,False,False,0.0007359869778156,4.9850030336529016e-05,0.0112
1755016166,5,2219.0,2112,0.9517800811176206,safe,0.009,False,False,0.051920102967415,6.146804662421346e-05,0.0112
1755016167,5,2408.0,2204,0.915282392026578,safe,0.009,False,False,0.0678381250472739,5.614396650344133e-05,0.0112
1755016168,5,2414.0,2207,0.9142502071251036,safe,0.009,False,False,0.3039054919499904,7.047702092677355e-05,0.0112
1755016169,5,2234.0,2118,0.9480752014324082,safe,0.009,False,False,0.0426541449851356,8.966401219367981e-05,0.0112
1755016170,5,2248.0,2124,0.9448398576512456,safe,0.009,False,False,0.0732310679741203,8.000701200217009e-05,0.0112
1755016171,5,2560.0,2290,0.89453125,safe,0.009,False,False,0.0027916140388697,5.706201773136854e-05,0.0112
1755016172,5,68.0,54,0.7941176470588235,safe,0.009,False,False,0.0003390649799257,4.551501478999853e-05,0.0112
1755016173,5,2324.0,2212,0.9518072289156626,safe,0.009,False,False,0.0189662480261176,6.161700002849102e-05,0.0112
1755016174,5,2454.0,2228,0.9079054604726976,safe,0.009,False,False,0.0340859409770928,7.25289573892951e-05,0.0112
1755016175,5,4500.0,3251,0.7224444444444444,safe,0.009,False,False,0.0175572320003993,5.932804197072983e-05,0.0112
1755016176,5,244.0,224,0.918032786885246,safe,0.009,False,False,0.001175618963316,5.430495366454125e-05,0.0112
1755016177,5,456.0,429,0.9407894736842104,safe,0.009,False,False,0.0077728989999741,6.125500658527017e-05,0.0112
1755016178,5,2508.0,2254,0.8987240829346093,safe,0.009,False,False,0.0704225309891626,6.644899258390069e-05,0.0112
1755016179,5,324.0,312,0.9629629629629628,safe,0.009,False,False,0.0009363540448248,5.24509814567864e-05,0.0112
1755016180,5,2454.0,2228,0.9079054604726976,safe,0.009,False,False,0.0349220989737659,5.845498526468873e-05,0.0112
1755016181,5,730.0,565,0.773972602739726,safe,0.009,False,False,0.0006978280143812,5.550700007006526e-05,0.0112
1755016182,5,4000.0,3081,0.77025,safe,0.009,,False,0.0281966020120307,6.557896267622709e-05,0.0112
1755016183,5,2454.0,2228,0.9079054604726976,safe,0.009,False,False,0.0262354929582215,5.376298213377595e-05,0.0112
1755016184,5,324.0,262,0.808641975308642,safe,0.009,False,False,0.0004507889971137,3.635097527876496e-05,0.0112
1755016185,5,190.0,170,0.8947368421052632,safe,0.009,False,False,8.450902532786131e-05,3.5746023058891296e-05,0.0112
1755016186,5,2224.0,2112,0.9496402877697842,safe,0.009,False,False,0.0108672910137102,4.464498488232493e-05,0.0112
1755016187,5,222.0,211,0.9504504504504504,safe,0.009,False,False,0.0005967839970253,5.248998058959842e-05,0.0112
1755016188,5,706.0,653,0.9249291784702548,safe,0.009,,False,0.002900056017097,4.786899080500007e-05,0.0112
1755016189,5,646.0,523,0.8095975232198143,safe,0.009,False,False,0.0030514529789797,4.041800275444984e-05,0.0112
1755016190,5,1200.0,810,0.675,safe,0.009,False,False,0.0002947190077975,5.6626973673701286e-05,0.0112
1755016191,5,250.0,225,0.9,safe,0.009,False,False,0.0028552950243465,5.759496707469225e-05,0.0112
1755016192,5,840.0,620,0.7380952380952381,safe,0.009,False,False,0.0001208630274049,5.1700975745916367e-05,0.0112
1755016193,5,504.0,452,0.8968253968253969,safe,0.009,False,False,0.0012823269935324,3.937701694667339e-05,0.0112
1755016194,5,62.0,52,0.8387096774193549,safe,0.009,False,False,0.000132218003273,3.896700218319893e-05,0.0112
1755016195,5,644.0,522,0.8105590062111802,safe,0.009,False,False,0.0009733260376378,4.1992985643446445e-05,0.0112
1755016196,5,90.0,80,0.8888888888888888,safe,0.009,False,False,4.435202572494745e-05,4.127202555537224e-05,0.0112
1755016197,5,2440.0,2220,0.9098360655737704,safe,0.009,False,False,0.0029533249908126,4.689698107540608e-05,0.0112
1755016198,5,406.0,305,0.7512315270935961,safe,0.009,False,False,0.0022051889682188,4.235300002619624e-05,0.0112
1755016199,5,850.0,725,0.8529411764705882,safe,0.009,False,False,0.000401541008614,4.265300231054425e-05,0.0112
1755016200,5,706.0,653,0.9249291784702548,safe,0.009,False,False,0.0047869810368865,4.9085007049143314e-05,0.0112
1755016201,5,2216.0,2109,0.9517148014440432,safe,0.009,False,False,0.1417336990125477,5.4517004173249006e-05,0.0112
1755016202,5,190.0,165,0.868421052631579,safe,0.009,False,False,0.0002224259660579,4.321802407503128e-05,0.0112
1755016203,5,2248.0,2124,0.9448398576512456,safe,0.009,False,False,0.0591433480149135,5.227403016760945e-05,0.0112
1755016204,5,2210.0,2105,0.9524886877828054,safe,0.009,False,False,0.2016153230215422,5.832704482600093e-05,0.0112
1755016205,5,2432.0,2216,0.9111842105263158,safe,0.009,False,False,0.0633396880002692,4.92919934913516e-05,0.0112
1755016206,5,400.0,325,0.8125,safe,0.009,False,False,0.0001883200020529,4.262698348611593e-05,0.0112
1755016207,5,730.0,665,0.910958904109589,safe,0.009,False,False,0.0004842950147576,4.265701863914728e-05,0.0112
1755016208,5,460.0,335,0.7282608695652174,safe,0.009,False,False,0.0002104379818774,4.181795520707965e-05,0.0112
1755016209,5,2314.0,2158,0.9325842696629212,safe,0.009,False,False,0.025797140027862,5.058397073298693e-05,0.0112
1755016210,5,2208.0,2105,0.9533514492753624,safe,0.009,False,False,0.2055594020057469,6.026995833963156e-05,0.0112
1755016211,5,4002.0,3201,0.7998500749625187,safe,0.009,False,False,0.0114625309943221,4.8389018047600985e-05,0.0112
1755016212,5,2426.0,2213,0.9122011541632316,safe,0.009,False,False,0.1467147250077687,8.414901094511151e-05,0.0112
1755016213,5,616.0,509,0.8262987012987013,safe,0.009,False,False,0.0057779580238275,4.27409540861845e-05,0.0112
1755016214,5,2058.0,2030,0.9863945578231292,safe,0.009,False,False,0.0775321509572677,6.406201282516122e-05,0.0112
1755016215,5,2132.0,2066,0.9690431519699813,safe,0.009,False,False,0.0743575359811075,6.319000385701656e-05,0.0112
1755016216,5,616.0,509,0.8262987012987013,safe,0.009,False,False,0.007649743987713,5.8587989769876e-05,0.0112
1755016217,5,332.0,266,0.8012048192771084,safe,0.009,False,False,0.0020218360004946,5.396699998527765e-05,0.0112
1755016218,5,2210.0,2105,0.9524886877828054,safe,0.009,False,False,0.2568634719937108,8.064002031460404e-05,0.0112
1755016219,5,2342.0,2181,0.9312553373185312,safe,0.009,False,False,0.0292921380023472,6.791297346353531e-05,0.0112
1755016220,5,712.0,556,0.7808988764044944,safe,0.009,False,False,0.0019147130078636,3.1269039027392864e-05,0.0112
1755016221,5,490.0,455,0.9285714285714286,safe,0.009,False,False,0.0013891300186514,9.827397298067808e-05,0.0112
1755016222,5,3112.0,3056,0.9820051413881749,safe,0.009,False,False,0.0568694919929839,8.098100079223514e-05,0.0112
1755016223,5,4022.0,3012,0.748881153654898,safe,0.009,False,False,0.2918801620253362,7.44989956729114e-05,0.0112
1755016224,5,4100.0,3056,0.7453658536585366,safe,0.009,False,False,0.0478991989511996,5.5025971960276365e-05,0.0112
1755016225,5,420.0,332,0.7904761904761904,safe,0.009,,False,0.0004780759918503,4.245899617671967e-05,0.0112
1755016226,5,857.1,702,0.8190409520476024,safe,0.009,True,False,0.0008831539889797,0.0009283180115744,0.0112
1755016227,5,544.0,482,0.8860294117647058,safe,0.009,False,False,0.0151757160201668,4.401203477755189e-05,0.0112
1755016228,5,4100.0,3081,0.7514634146341463,safe,0.009,False,False,0.0384162500267848,6.443401798605919e-05,0.0112
1755016229,5,744.0,582,0.782258064516129,safe,0.009,False,False,0.0049435929977335,4.4293992687016726e-05,0.0112
1755016230,5,2074.0,2038,0.982642237222758,safe,0.009,False,False,0.0681374380365014,5.355000030249357e-05,0.0112
1755016231,5,4020.0,3032,0.7542288557213931,safe,0.009,False,False,0.0190566629753448,6.101100007072091e-05,0.0112
1755016232,5,2624.0,2312,0.8810975609756098,safe,0.009,False,False,0.019164525961969,8.939998224377632e-05,0.0112
1755016233,5,2164.0,2108,0.9741219963031424,safe,0.009,False,False,0.0380926499492488,7.839896716177464e-05,0.0112
1755016234,5,654.0,528,0.8073394495412844,safe,0.009,False,False,0.0021060659782961,6.726401625201106e-05,0.0112
1755016235,5,2604.0,2302,0.8840245775729647,safe,0.009,False,False,0.2990213549928739,0.0001097890199162,0.0112
1755016236,5,220.0,172,0.7818181818181819,safe,0.009,False,False,0.0004859890323132,4.772399552166462e-05,0.0112
1755016237,5,472.0,436,0.923728813559322,safe,0.009,False,False,0.0036082350416108,4.790996899828315e-05,0.0112
1755016238,5,2072.0,2036,0.9826254826254828,safe,0.009,False,False,0.13669649802614,7.535400800406933e-05,0.0112
1755016239,5,4500.0,3255,0.7233333333333334,safe,0.009,False,False,0.0027208590181544,6.4711959566921e-05,0.0112
1755016240,5,2820.0,2510,0.8900709219858156,safe,0.009,False,False,0.0011655400157906,5.930697079747915e-05,0.0112
1755016241,5,242.0,221,0.9132231404958676,safe,0.009,False,False,0.0014638609718531,4.9478025175631046e-05,0.0112
1755016242,5,446.0,423,0.9484304932735426,safe,0.009,False,False,0.0064280549995601,5.460198735818267e-05,0.0112
1755016243,5,442.0,381,0.8619909502262444,safe,0.009,False,False,0.0008388209971599,5.041295662522316e-05,0.0112
1755016244,5,2214.0,2107,0.9516711833785004,safe,0.009,False,False,0.2536567589850165,8.589297067373991e-05,0.0112
1755016245,5,642.0,521,0.8115264797507789,safe,0.009,False,False,0.0023581790155731,5.292199784889817e-05,0.0112
1755016246,5,625.0,515,0.824,safe,0.009,False,False,0.0008263880154117,4.779000300914049e-05,0.0112
1755016247,5,2232.0,2116,0.9480286738351256,safe,0.009,False,False,0.0806200650404207,7.505598478019238e-05,0.0112
1755016248,5,3620.0,3310,0.914364640883978,safe,0.009,False,False,0.0015907139750197,6.304203998297453e-05,0.0112
1755016249,5,902.0,651,0.7217294900221729,safe,0.009,False,False,0.0026348229730501,5.724403308704496e-05,0.0112
1755016250,5,248.0,224,0.9032258064516128,safe,0.009,False,False,0.0011700949980877,5.240004975348711e-05,0.0112
1755016251,5,2344.0,2182,0.930887372013652,safe,0.009,False,False,0.0150840750429779,7.397099398076534e-05,0.0112
1755016252,5,2134.0,2068,0.9690721649484536,safe,0.009,False,False,0.0431616810383275,6.741704419255257e-05,0.0112
1755016253,5,390.0,305,0.782051282051282,safe,0.009,False,False,0.0002908500027842,7.419195026159286e-05,0.0112
1755016254,5,104.0,78,0.75,safe,0.009,False,False,0.0001556489733047,5.313701694831252e-05,0.0112
1755016255,5,446.0,423,0.9484304932735426,safe,0.009,False,False,0.0171310779987834,7.857696618884802e-05,0.0112
1755016256,5,2142.0,2071,0.9668534080298786,safe,0.009,False,False,0.0771976980031468,8.461502147838473e-05,0.0112
1755016257,5,2206.0,2103,0.9533091568449684,safe,0.009,False,False,0.1131428779917769,6.677303463220596e-05,0.0112
1755016258,5,382.0,301,0.7879581151832461,safe,0.009,False,False,0.0008556369575671,4.396802978590131e-05,0.0112
1755016259,5,2402.0,2201,0.9163197335553706,safe,0.009,False,False,0.0171696160105057,5.313300061970949e-05,0.0112
1755016260,5,484.0,452,0.9338842975206612,safe,0.009,False,False,0.0013614809722639,4.889402771368623e-05,0.0112
1755016261,5,118.0,110,0.9322033898305084,safe,0.009,False,False,0.0010953249875456,6.297702202573419e-05,0.0112
1755016262,5,3620.0,3410,0.9419889502762432,safe,0.009,False,False,0.0013741899747401,5.507201422005892e-05,0.0112
1755016263,5,494.0,448,0.9068825910931174,safe,0.009,False,False,0.0021602420019917,5.684996722266078e-05,0.0112
1755016264,5,222.0,171,0.7702702702702703,safe,0.009,False,False,0.0006032160017639,4.991295281797648e-05,0.0112
1755016265,5,4000.0,3208,0.802,safe,0.009,,False,0.0281602260074578,8.004397386685014e-05,0.0112
1755016266,5,844.0,722,0.8554502369668247,safe,0.009,False,False,0.001032350002788,6.888702046126127e-05,0.0112
1755016267,5,800.0,628,0.785,safe,0.009,,False,0.0019019529572688,6.345502333715558e-05,0.0112
1755016268,5,2416.0,2209,0.91432119205298,safe,0.009,False,False,0.1779902050038799,7.398700108751655e-05,0.0112
1755016269,5,4202.0,3201,0.7617801047120419,safe,0.009,False,False,0.0168673050357028,6.605696398764849e-05,0.0112
1755016270,5,2454.0,2228,0.9079054604726976,safe,0.009,False,False,0.0361657470348291,8.749699918553233e-05,0.0112
1755016271,5,454.0,427,0.9405286343612336,safe,0.009,False,False,0.0121684320038184,7.023097714409232e-05,0.0112
1755016272,5,24.0,19,0.7916666666666666,safe,0.009,False,False,9.490200318396091e-05,4.675501259043813e-05,0.0112
1755016273,5,2026.0,2014,0.9940769990128332,safe,0.009,False,False,0.113020510005299,7.414299761876464e-05,0.0112
