seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,8,1184,812,0.6858108108108109,safe,0.113,7.533497409895062e-05,0.0019102660007774,0.1206
1755016038,8,2656,2329,0.8768825301204819,safe,0.113,7.424905197694898e-05,0.1867971150204539,0.1206
1755016039,8,664,533,0.802710843373494,safe,0.113,5.979801062494517e-05,0.0130726050119847,0.1206
1755016040,8,0,830,,,0.113,6.406300235539675e-05,0.0003622689982876,0.1206
1755016041,8,1200,920,0.7666666666666667,safe,0.113,6.634299643337727e-05,0.0004242759896442,0.1206
1755016042,8,736,569,0.7730978260869565,safe,0.113,5.925301229581237e-05,0.0089400470023974,0.1206
1755016043,8,2618,2310,0.8823529411764706,safe,0.113,6.554997526109219e-05,0.0804590029874816,0.1206
1755016044,8,2218,2120,0.9558160504959424,safe,0.113,6.837199907749891e-05,0.0926070120185613,0.1206
1755016045,8,438,344,0.7853881278538812,safe,0.113,5.5495009291917086e-05,0.0033363130060024,0.1206
1755016046,8,822,661,0.8041362530413625,safe,0.113,6.193999433889985e-05,0.0041041320073418,0.1206
1755016047,8,0,808,,,0.113,0.0001179139944724,0.0020915860077366,0.1206
1755016048,8,3072,2536,0.8255208333333334,safe,0.113,7.217301754280925e-05,0.0772517160512507,0.1206
1755016049,8,2750,2375,0.8636363636363636,safe,0.113,6.474903784692287e-05,0.0119004999869503,0.1206
1755016050,8,2636,2319,0.879742033383915,safe,0.113,6.722600664943457e-05,0.171557976049371,0.1206
1755016051,8,5224,4312,0.8254211332312404,safe,0.113,5.95059827901423e-05,0.0438148279790766,0.1206
1755016052,8,4020,3176,0.7900497512437811,safe,0.113,6.0416990891098976e-05,0.08965406101197,0.1206
1755016053,8,0,2236,,,0.113,5.0641014240682125e-05,0.0841401609941385,0.1206
1755016054,8,306,253,0.826797385620915,safe,0.113,5.805399268865585e-05,0.0046697249636054,0.1206
1755016055,8,2348,2174,0.9258943781942078,safe,0.113,6.395101081579924e-05,0.1028446270502172,0.1206
1755016056,8,2230,2115,0.9484304932735426,safe,0.113,6.128998938947916e-05,0.6120337430038489,0.1206
1755016057,8,1350,1185,0.8777777777777778,safe,0.113,5.8322970289736986e-05,0.0006214500172063,0.1206
1755016058,8,0,2024,,,0.113,5.14629646204412e-05,0.685094014974311,0.1206
1755016059,8,3462,2731,0.7888503755054882,safe,0.113,9.977800073102117e-05,0.0665777900139801,0.1206
1755016060,8,946,783,0.8276955602536998,safe,0.113,7.81840062700212e-05,0.0080025820061564,0.1206
1755016061,8,766,593,0.7741514360313316,safe,0.113,7.78239918872714e-05,0.0103556659887544,0.1206
1755016062,8,832,616,0.7403846153846154,safe,0.113,7.609999738633633e-05,0.0080579399946145,0.1206
1755016063,8,482,442,0.91701244813278,safe,0.113,8.000800153240561e-05,0.0081003290251828,0.1206
1755016064,8,4910,3458,0.7042769857433808,safe,0.113,9.092799155041575e-05,0.0365540490020066,0.1206
1755016065,8,3594,3308,0.9204229271007234,safe,0.113,8.093897486105561e-05,0.0464618700207211,0.1206
1755016066,8,962,711,0.739085239085239,safe,0.113,8.023204281926155e-05,0.0071367159835062,0.1206
1755016067,8,3600,3020,0.8388888888888889,safe,0.113,9.745900752022862e-05,0.0014804929960519,0.1206
1755016068,8,3664,3342,0.912117903930131,safe,0.113,8.52230004966259e-05,0.2896229079924524,0.1206
1755016069,8,2537,2270,0.8947575877020102,safe,0.113,8.611299563199282e-05,0.4517977479845285,0.1206
1755016070,8,766,593,0.7741514360313316,safe,0.113,8.26850300654769e-05,0.0103024649433791,0.1206
1755016071,8,723,564,0.7800829875518672,safe,0.113,7.293099770322442e-05,0.0156196329626254,0.1206
1755016072,8,2654,2327,0.8767897513187641,safe,0.113,6.926601054146886e-05,0.2767390480148606,0.1206
1755016073,8,4016,3120,0.7768924302788844,safe,0.113,6.739702075719833e-05,0.361913286964409,0.1206
1755016074,8,862,732,0.8491879350348028,safe,0.113,5.943299038335681e-05,0.0050830809632316,0.1206
1755016075,8,826,613,0.7421307506053268,safe,0.113,5.634501576423645e-05,0.007914351997897,0.1206
1755016076,8,0,757,,,0.113,6.632000440731645e-05,0.0114846199867315,0.1206
1755016077,8,460,382,0.8304347826086956,safe,0.113,5.939300172030926e-05,0.0010216090013273,0.1206
1755016078,8,2946,2483,0.8428377460964019,safe,0.113,6.392999785020947e-05,0.1257522300002165,0.1206
1755016079,8,0,1152,,,0.113,5.1157025154680014e-05,0.0086671680328436,0.1206
1755016080,8,4610,3307,0.717353579175705,safe,0.113,6.726203719154e-05,0.3049518339685164,0.1206
1755016081,8,802,677,0.844139650872818,safe,0.113,5.829700967296958e-05,0.0108086599502712,0.1206
1755016082,8,822,812,0.9878345498783456,safe,0.113,5.492102354764938e-05,0.0162407759926281,0.1206
1755016083,8,724,562,0.7762430939226519,safe,0.113,5.771900760009885e-05,0.0028897739830426,0.1206
1755016084,8,5204,4203,0.8076479631053036,safe,0.113,6.621697684749961e-05,0.4381660009967163,0.1206
1755016085,8,3070,2535,0.8257328990228013,safe,0.113,6.701500387862325e-05,0.0093295210390351,0.1206
1755016086,8,2194,2107,0.9603463992707384,safe,0.113,6.211304571479559e-05,0.2977728890255093,0.1206
1755016087,8,826,623,0.7542372881355932,safe,0.113,6.0304999351501465e-05,0.0084730220260098,0.1206
1755016088,8,648,534,0.8240740740740741,safe,0.113,5.365099059417844e-05,0.0033129510120488,0.1206
1755016089,8,838,670,0.7995226730310262,safe,0.113,6.981298793107271e-05,0.0036103209713473,0.1206
1755016090,8,4030,3250,0.8064516129032258,safe,0.113,6.623001536354423e-05,0.0197847640374675,0.1206
1755016091,8,776,599,0.7719072164948454,safe,0.113,6.262201350182295e-05,0.0073911090148612,0.1206
1755016092,8,2830,2425,0.8568904593639576,safe,0.113,6.371201016008854e-05,0.0091408430016599,0.1206
1755016093,8,580,501,0.8637931034482759,safe,0.113,5.835498450323939e-05,0.0104046600172296,0.1206
1755016094,8,4334,3368,0.777111213659437,safe,0.113,6.129196844995022e-05,0.0374839379801414,0.1206
1755016095,8,4000,3241,0.81025,safe,0.113,5.723000504076481e-05,0.1131587710115127,0.1206
1755016096,8,714,558,0.7815126050420168,safe,0.113,5.94549928791821e-05,0.0032368109677918,0.1206
1755016097,8,2180,2101,0.9637614678899082,safe,0.113,5.7357014156878e-05,0.3953618430532515,0.1206
1755016098,8,2356,2179,0.9248726655348048,safe,0.113,6.549397949129343e-05,0.1862029670155607,0.1206
1755016099,8,2418,2260,0.934656741108354,safe,0.113,6.534100975841284e-05,0.3517133409623056,0.1206
1755016100,8,1006,809,0.8041749502982107,safe,0.113,6.16069883108139e-05,0.0068036540178582,0.1206
1755016101,8,2684,2342,0.8725782414307004,safe,0.113,6.179796764627099e-05,0.0576998190372251,0.1206
1755016102,8,2430,2215,0.911522633744856,safe,0.113,5.72619610466063e-05,0.5883908359683119,0.1206
1755016103,8,514,358,0.6964980544747081,safe,0.113,6.203498924151063e-05,0.0008466650033369,0.1206
