seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our,finalpercent
1755016037,10,782.0,591,0.7557544757033248,safe,0.068,False,False,0.0075613600201904,0.0001054389867931,0.0626
1755016038,10,800.0,671,0.83875,safe,0.068,,False,0.0118884280091151,8.374702883884311e-05,0.0626
1755016039,10,2240.0,2145,0.9575892857142856,safe,0.068,False,False,0.5713003339478746,0.0001037080073729,0.0626
1755016040,10,4440.0,3223,0.7259009009009009,safe,0.068,False,False,0.3665676050004549,0.0001071720034815,0.0626
1755016041,10,4350.0,3705,0.8517241379310345,safe,0.068,False,False,0.0131382049876265,9.156303713098168e-05,0.0626
1755016042,10,3466.0,2733,0.7885170225043278,safe,0.068,False,False,0.2047207199502736,0.0001237909891642,0.0626
1755016043,10,4062.0,3132,0.7710487444608567,safe,0.068,False,False,0.7640318120247684,0.0001131310127675,0.0626
1755016044,10,626.0,419,0.6693290734824281,safe,0.068,,True,0.0031106899841688,0.0001422149944119,0.0626
1755016045,10,4200.0,3299,0.7854761904761904,safe,0.068,,False,0.1832562219933606,9.409000631421804e-05,0.0626
1755016046,10,820.0,641,0.7817073170731708,safe,0.068,False,False,0.0226260659983381,8.55450052767992e-05,0.0626
1755016047,10,2182.0,2102,0.9633363886342804,safe,0.068,False,False,0.8151058119838126,0.0001188500318676,0.0626
1755016048,10,2212.0,2116,0.9566003616636528,safe,0.068,False,False,0.5071030549588613,9.466800838708878e-05,0.0626
1755016049,10,2864.0,2433,0.8495111731843575,safe,0.068,False,False,0.3815078299958259,0.0001021400094032,0.0626
1755016050,10,916.0,759,0.8286026200873362,safe,0.068,False,False,0.0100717489840462,8.3099992480129e-05,0.0626
1755016051,10,3282.0,2641,0.8046922608165753,safe,0.068,False,False,0.0697993009816855,9.156297892332076e-05,0.0626
1755016052,10,4400.0,3420,0.7772727272727272,safe,0.068,False,False,0.0165056959958747,7.97110260464251e-05,0.0626
1755016053,10,2896.0,2449,0.8456491712707183,safe,0.068,False,False,0.1763481459929607,0.0001025179517455,0.0626
1755016054,10,4862.0,3433,0.7060880296174414,safe,0.068,False,False,0.2205730979912914,9.221700020134448e-05,0.0626
1755016055,10,2674.0,2337,0.8739715781600599,safe,0.068,False,False,0.2908409379888326,9.274500189349057e-05,0.0626
1755016056,10,4452.0,3846,0.8638814016172507,safe,0.068,False,False,0.0730619659880176,0.000101014971733,0.0626
1755016057,10,4840.0,3491,0.7212809917355372,safe,0.068,False,False,0.0780437550274655,8.811498992145061e-05,0.0626
1755016058,10,4070.0,3252,0.799017199017199,safe,0.068,,False,0.4605036689899862,0.000148580991663,0.0626
1755016059,10,3048.0,2584,0.847769028871391,safe,0.068,False,False,0.0879859120468609,0.000149703992065,0.0626
1755016060,10,2796.0,2519,0.9009298998569384,safe,0.068,False,False,0.2338628260185942,0.0001400529872626,0.0626
1755016061,10,1507.5,1127,0.7475953565505804,safe,0.068,False,False,0.0138350299675948,0.001923348987475,0.0626
1755016062,10,2504.0,2252,0.8993610223642172,safe,0.068,False,False,0.0887463640538044,0.0001350050442852,0.0626
1755016063,10,4324.0,3292,0.7613320999074931,safe,0.068,False,False,0.0467188609763979,0.0001251050271093,0.0626
1755016064,10,710.0,555,0.7816901408450704,safe,0.068,False,False,0.014113480981905,0.0001088280114345,0.0626
1755016065,10,709.0,555,0.7827926657263752,safe,0.068,False,False,0.025840638030786,0.0001071830047294,0.0626
1755016066,10,2954.0,2578,0.8727149627623562,safe,0.068,False,False,0.0647502679494209,0.0001288019702769,0.0626
1755016067,10,4802.0,3715,0.7736359850062474,safe,0.068,,False,0.2950813890201971,0.0001477309851907,0.0626
1755016068,10,3136.0,2518,0.8029336734693877,safe,0.068,False,True,0.5841688700020313,0.0001898980117402,0.0626
1755016069,10,4014.0,3044,0.7583457897359243,safe,0.068,False,False,0.1810264330124482,0.0001266389735974,0.0626
1755016070,10,2946.0,2473,0.8394433129667346,safe,0.068,False,False,0.6672584560001269,0.0001249230117537,0.0626
1755016071,10,0.0,1035,,,0.068,False,False,0.0011618409771472,0.0008597740088589,0.0626
1755016072,10,2644.0,2323,0.8785930408472012,safe,0.068,False,False,0.6614825939759612,0.0001051040017046,0.0626
1755016073,10,2788.0,2404,0.8622668579626973,safe,0.068,False,False,0.359603579971008,9.599601617082952e-05,0.0626
1755016074,10,4684.0,3454,0.737403928266439,safe,0.068,False,False,0.076267002034001,8.849502773955464e-05,0.0626
1755016075,10,3192.0,2606,0.8164160401002506,safe,0.068,False,False,0.1015188780147582,8.667202200740576e-05,0.0626
1755016076,10,3154.0,2688,0.8522511097019657,safe,0.068,False,False,0.0371486749500036,8.343497756868601e-05,0.0626
1755016077,10,2536.0,2303,0.9081230283911672,safe,0.068,False,False,0.1680268770433031,9.310600580647588e-05,0.0626
1755016078,10,0.0,638,,,0.068,False,False,0.006502463016659,0.0004224550211802,0.0626
1755016079,10,1026.0,883,0.8606237816764133,safe,0.068,False,False,0.016927630000282,8.410500595346093e-05,0.0626
1755016080,10,3234.0,2717,0.8401360544217688,safe,0.068,False,False,0.2748482159804553,9.919202420860528e-05,0.0626
1755016081,10,2962.0,2481,0.837609723160027,safe,0.068,False,False,0.1316778879845515,9.826995665207504e-05,0.0626
1755016082,10,2304.0,2155,0.9353298611111112,safe,0.068,False,False,0.4575680500129238,9.953300468623638e-05,0.0626
1755016083,10,311.0,225,0.7234726688102894,safe,0.068,False,True,0.0036375850322656,0.0001332410029135,0.0626
1755016084,10,322.0,262,0.8136645962732919,safe,0.068,False,False,0.0055448900093324,7.902702782303095e-05,0.0626
1755016085,10,2310.0,2155,0.9329004329004328,safe,0.068,False,False,0.3280348530388437,9.16150165721774e-05,0.0626
1755016086,10,1194.0,772,0.6465661641541038,safe,0.068,False,True,0.0024159210151992,0.00014394702157,0.0626
1755016087,10,2445.0,2223,0.90920245398773,safe,0.068,False,False,0.5141909089870751,9.841803694143891e-05,0.0626
1755016088,10,0.0,2531,,,0.068,False,False,0.2615237929858267,0.0010737540433183,0.0626
1755016089,10,9020.0,6191,0.6863636363636364,safe,0.068,False,False,0.0479940319783054,9.567197412252426e-05,0.0626
1755016090,10,896.6999999999999,731,0.8152113304338129,safe,0.068,True,False,0.013262913969811,0.0009340289980173,0.0626
1755016091,10,5218.0,4116,0.7888079724032196,safe,0.068,False,False,0.2247081859968602,0.0001112819882109,0.0626
1755016092,10,3148.0,2574,0.8176620076238882,safe,0.068,False,False,0.1048105409718118,9.402696741744876e-05,0.0626
1755016093,10,742.0,571,0.7695417789757413,safe,0.068,False,False,0.0072404620004817,8.122902363538742e-05,0.0626
1755016094,10,2760.0,2380,0.8623188405797102,safe,0.068,False,False,0.0252921000355854,8.489500032737851e-05,0.0626
1755016095,10,2302.0,2156,0.9365768896611644,safe,0.068,False,False,0.1663116270210594,0.0001109470031224,0.0626
1755016096,10,6004.0,4313,0.7183544303797469,safe,0.068,False,False,0.1550002210424281,9.780103573575616e-05,0.0626
1755016097,10,3164.0,2592,0.8192161820480405,safe,0.068,False,False,0.3003956709872,0.0001068799756467,0.0626
1755016098,10,2690.0,2347,0.8724907063197026,safe,0.068,False,False,0.3386662569828331,0.0001132679753936,0.0626
1755016099,10,1262.0,931,0.7377179080824089,safe,0.068,False,True,0.0047368719824589,0.0001544979750178,0.0626
1755016100,10,1086.0,943,0.8683241252302025,safe,0.068,False,False,0.0072528549935668,8.511001942679286e-05,0.0626
1755016101,10,2504.0,2262,0.9033546325878594,safe,0.068,False,False,0.0464065570267848,8.509599138051271e-05,0.0626
1755016102,10,3772.0,3412,0.9045599151643692,safe,0.068,False,False,0.2885804380057379,0.0001172549673356,0.0626
