seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust
1747829711,3,0.02,2028.08,2008.0092397561293,0.9901035658140356,safe,0.0,False
1747829712,3,0.02,214.11999999999998,211.09785176382684,0.9858857265263724,safe,0.0,False
1747829713,3,0.02,313.1,291.8872510305973,0.9322492846713424,safe,0.0,False
1747829714,3,0.02,515.1,477.7139650067734,0.9274198505276128,safe,0.0,False
1747829715,3,0.02,2464.3999999999996,2386.263291563453,0.9682938206311692,safe,0.0,False
1747829716,3,0.02,479.0,432.7485716154988,0.9034416943956134,safe,0.0,False
1747829717,3,0.02,323.20000000000005,313.1559230795283,0.9689230293302236,safe,0.0,False
1747829718,3,0.02,115.14,110.86469637718164,0.9628686501405389,safe,0.0,False
1747829719,3,0.02,2262.4,2165.1624576232143,0.957020181056937,safe,0.0,False
1747829720,3,0.02,252.5,248.80943465557004,0.98538389962602,safe,0.0,False
1747829721,3,0.02,2161.4,2100.8450585421406,0.9719834637467107,safe,0.0,False
1747829722,3,0.02,606.0,591.7940094765017,0.9765577714133692,safe,0.0,False
1747829723,3,0.02,313.1,273.0916823490347,0.8722187235676612,safe,0.0,False
1747829724,3,0.02,2444.2,2359.9910207257635,0.965547426857771,safe,0.0,False
1747829725,3,0.02,739.0,738.8936167350075,0.9998560442963565,safe,0.0,
1747829726,3,0.02,2141.2,2087.6482132418196,0.9749898249774985,safe,0.0,False
1747829727,3,0.02,107.06,105.0114379770448,0.980865290276899,safe,0.0,False
1747829728,3,0.02,2226.04,2195.339945302112,0.9862086688927926,safe,0.0,False
1747829729,3,0.02,426.22,415.99478618823923,0.9760095401159946,safe,0.0,False
1747829730,3,0.02,252.5,246.08676483768977,0.9746010488621377,safe,0.0,False
1747829731,3,0.02,454.49999999999994,443.05393517791435,0.9748161390053123,safe,0.0,False
1747829732,3,0.02,252.5,245.35742898286117,0.9717125900311333,safe,0.0,False
1747829733,3,0.02,2044.24,2021.1467265776319,0.988703247455109,safe,0.0,False
1747829734,3,0.02,418.14,412.56423893465904,0.9866653248544962,safe,0.0,False
1747829735,3,0.02,16.16,16.016260948581987,0.9911052567191824,safe,0.0,False
1747829736,3,0.02,3801.02,3799.794274108426,0.9996775271133607,safe,0.0,False
1747829737,3,0.02,2262.4,2227.5540220038934,0.9845977820031353,safe,0.0,False
1747829738,3,0.02,141.39999999999998,137.1721035475332,0.9700997422032053,safe,0.0,False
1747829739,3,0.02,2034.14,2030.9638793626655,0.9984385929005208,safe,0.0,False
1747829740,3,0.02,2050.3,2035.007253259308,0.9925412150706276,safe,0.0,False
1747829741,3,0.02,626.2,612.3235003550085,0.9778401474848426,safe,0.0,False
1747829742,3,0.02,40.4,36.078226960695076,0.893025419819185,safe,0.0,False
1747829743,3,0.02,64.64,62.037848046067666,0.9597439363562448,safe,0.0,False
1747829744,3,0.02,448.44,431.9583079762233,0.9632466059589316,safe,0.0,False
1747829745,3,0.02,32.32,32.01202388942238,0.9904710361826231,safe,0.0,False
1747829746,3,0.02,54.54,50.03472348686478,0.9173950034261968,safe,0.0,False
1747829747,3,0.02,143.42000000000002,139.92839645397726,0.9756546956768738,safe,0.0,False
1747829748,3,0.02,448.44,439.8688589817666,0.980886760730012,safe,0.0,False
1747829699,3,0.05,2296.0,2268.7614170723828,0.9881365056935465,safe,0.0,False
1747829700,3,0.05,533.0,481.8095803531737,0.9039579368727462,safe,0.0,False
1747829701,3,0.05,2162.75,2111.797385465692,0.9764408209296923,safe,0.0,False
1747829702,3,0.05,309.54999999999995,264.3364308515431,0.8539377510952776,safe,0.0,False
1747829703,3,0.05,533.0,511.4341528109426,0.9595387482381662,safe,0.0,False
1747829704,3,0.05,179.6,178.95601069018812,0.9964143134197557,safe,0.0,False
1747829705,3,0.05,108.64999999999999,105.99705341757414,0.9755826361488646,safe,0.0,False
1747829706,3,0.05,2193.5,2144.194735842524,0.9775221043275697,safe,0.0,False
1747829707,3,0.05,432.55,429.62345675937127,0.9932342082056901,safe,0.0,False
1747829708,3,0.05,619.0999999999999,560.0194594565291,0.9045702785600537,safe,0.0,False
1747829709,3,0.05,2095.1,2067.517432751289,0.9868347251927303,safe,0.0,False
1747829710,3,0.05,2665.0,2505.1284761985316,0.9400106852527323,safe,0.0,False
1747829711,3,0.05,2058.2,2029.9735420173859,0.9862858526952609,safe,0.0,False
1747829712,3,0.05,217.29999999999998,215.57599578861846,0.9920662484519949,safe,0.0,False
1747829713,3,0.05,317.75,294.2525515204866,0.9260505161935061,safe,0.0,False
1747829714,3,0.05,522.75,483.3878324204179,0.9247017358592404,safe,0.0,False
1747829715,3,0.05,2501.0,2386.1901758426247,0.9540944325640243,safe,0.0,False
1747829716,3,0.05,483.5,434.2003268084263,0.8980358362118435,safe,0.0,False
1747829717,3,0.05,328.0,313.3985236383123,0.9554833037753424,safe,0.0,False
1747829718,3,0.05,116.85,112.30618166683473,0.9611140921423598,safe,0.0,False
1747829719,3,0.05,2296.0,2244.2736241637767,0.9774710906636658,safe,0.0,False
1747829720,3,0.05,256.25,251.56302980050282,0.981709384587328,safe,0.0,False
1747829721,3,0.05,2193.5,2129.280445337986,0.9707227924950927,safe,0.0,False
1747829722,3,0.05,615.0,593.029864448752,0.9642762023556944,safe,0.0,False
1747829723,3,0.05,317.75,273.20130592519126,0.8597995465781,safe,0.0,False
1747829724,3,0.05,2480.5,2381.3218159300013,0.9600168578633346,safe,0.0,False
1747829725,3,0.05,745.0,744.3422300094717,0.9991170872610358,safe,0.0,
1747829726,3,0.05,2173.0,2148.398077990175,0.988678360787011,safe,0.0,False
1747829727,3,0.05,108.65,107.00688765884524,0.9848770148075954,safe,0.0,False
1747829728,3,0.05,2259.1000000000004,2197.010417114332,0.9725157881963311,safe,0.0,False
1747829729,3,0.05,432.54999999999995,425.9655895681717,0.9847776894420801,safe,0.0,False
1747829730,3,0.05,256.25,251.18767219907295,0.9802445744354066,safe,0.0,False
1747829731,3,0.05,461.25,448.1117135669783,0.9715159101723108,safe,0.0,False
1747829732,3,0.05,256.25,245.6883684376371,0.9587838768298034,safe,0.0,False
1747829733,3,0.05,2074.6,2048.967128152839,0.987644426951142,safe,0.0,False
1747829734,3,0.05,424.35,411.87725420711297,0.9706074094665087,safe,0.0,False
1747829735,3,0.05,16.4,16.013037000819338,0.976404695171911,safe,0.0,False
1747829736,3,0.05,3831.0499999999997,3829.6538676772034,0.9996355744971231,safe,0.0,False
1747829737,3,0.05,2296.0,2263.45312257801,0.9858245307395515,safe,0.0,False
1747829738,3,0.05,143.5,137.4264077767898,0.9576753155176989,safe,0.0,False
1747829739,3,0.05,2064.3500000000004,2060.589344567299,0.9981782859337316,safe,0.0,False
1747829740,3,0.05,2080.75,2034.609051572168,0.977824847565622,safe,0.0,False
1747829741,3,0.05,635.5,618.509012848966,0.9732635922092305,safe,0.0,False
1747829742,3,0.05,41.0,36.1995016881184,0.882914675319961,safe,0.0,False
1747829743,3,0.05,65.6,62.09026066478691,0.9464978759876054,safe,0.0,False
1747829744,3,0.05,455.1,437.3442983778423,0.9609850546645622,safe,0.0,False
1747829745,3,0.05,32.8,31.97448097853936,0.9748317371505903,safe,0.0,False
1747829746,3,0.05,55.35,50.076845240295825,0.9047307179818577,safe,0.0,False
1747829747,3,0.05,145.55,141.4316555212281,0.9717049503347859,safe,0.0,False
1747829748,3,0.05,455.1,447.6981834664633,0.9837358458942282,safe,0.0,False
1747829699,3,0.1,2352.0,2274.471290482965,0.9670371133005803,safe,0.0,False
1747829700,3,0.1,546.0,491.8666404221185,0.9008546527877629,safe,0.0,False
1747829701,3,0.1,2215.5,2151.245962517689,0.9709979519375711,safe,0.0,False
1747829702,3,0.1,317.1,266.36904025821786,0.8400158948540456,safe,0.0,False
1747829703,3,0.1,546.0,516.0799475501135,0.945201369139402,safe,0.0,False
1747829704,3,0.1,182.20000000000002,180.82245996371557,0.9924394070456397,safe,0.0,False
1747829705,3,0.1,111.30000000000001,108.06309218929255,0.970917270344048,safe,0.0,False
1747829706,3,0.1,2247.0,2194.330415053242,0.9765600423022884,safe,0.0,False
1747829707,3,0.1,443.1,419.45648033733994,0.9466406687820806,safe,0.0,False
1747829708,3,0.1,634.2,569.682203992983,0.8982690066114521,safe,0.0,False
1747829709,3,0.1,2146.2,2079.348345049918,0.9688511532242653,safe,0.0,False
1747829710,3,0.1,2730.0,2606.3616742667073,0.9547112359951309,safe,0.0,False
1747829711,3,0.1,2108.3999999999996,2096.004918468548,0.9941210958397593,safe,0.0,False
1747829712,3,0.1,222.60000000000002,219.4917488767187,0.9860366077121234,safe,0.0,False
1747829713,3,0.1,325.5,297.543419915351,0.9141118891408634,safe,0.0,False
1747829714,3,0.1,535.5,493.73153581749284,0.9220010005928905,safe,0.0,False
1747829715,3,0.1,2562.0,2403.971666690106,0.9383183710734215,safe,0.0,False
1747829716,3,0.1,491.0,485.8388549793217,0.9894885030128752,safe,0.0,False
1747829717,3,0.1,336.0,323.30400483690755,0.9622143001098439,safe,0.0,False
1747829718,3,0.1,119.7,114.27927781403343,0.954714100367865,safe,0.0,False
1747829719,3,0.1,2352.0,2245.4272561476523,0.9546884592464508,safe,0.0,False
1747829720,3,0.1,262.5,255.84580523204409,0.9746506865982631,safe,0.0,False
1747829721,3,0.1,2247.0,2180.3778904967076,0.9703506410755263,safe,0.0,False
1747829722,3,0.1,630.0,593.8980028580063,0.942695242631756,safe,0.0,False
1747829723,3,0.1,325.5,278.44745589179456,0.855445333000905,safe,0.0,False
1747829724,3,0.1,2541.0,2431.396668944166,0.956866064126,safe,0.0,False
1747829725,3,0.1,755.0,752.7489596000541,0.9970184895364955,safe,0.0,
1747829726,3,0.1,2226.0,2127.250640226217,0.9556382031564317,safe,0.0,False
1747829727,3,0.1,111.3,108.97877831809001,0.9791444592820306,safe,0.0,False
1747829728,3,0.1,2314.2,2287.873970300221,0.9886241337396169,safe,0.0,False
1747829729,3,0.1,443.1,435.50031205703453,0.9828488198082476,safe,0.0,False
1747829730,3,0.1,262.5,255.6820887190447,0.9740270046439798,safe,0.0,False
1747829731,3,0.1,472.5,457.9896712168845,0.9692903094537239,safe,0.0,False
1747829732,3,0.1,262.5,246.6255530932367,0.9395259165456636,safe,0.0,False
1747829733,3,0.1,2125.2,2079.461931125824,0.9784782284612384,safe,0.0,False
1747829734,3,0.1,434.7,424.54907742653745,0.9766484412848803,safe,0.0,False
1747829735,3,0.1,16.8,16.015204072914116,0.9532859567210783,safe,0.0,False
1747829736,3,0.1,3881.1,3875.9362905774615,0.9986695242527792,safe,0.0,False
1747829737,3,0.1,2352.0,2267.837435874675,0.9642165968854911,safe,0.0,False
1747829738,3,0.1,147.0,137.75081293992343,0.9370803601355335,safe,0.0,False
1747829739,3,0.1,2114.7,2104.7526089778694,0.9952960746100485,safe,0.0,False
1747829740,3,0.1,2131.5,2069.7556263247016,0.9710324308349526,safe,0.0,False
1747829741,3,0.1,651.0,624.9310373572009,0.9599555105333347,safe,0.0,False
1747829742,3,0.1,42.0,36.439056083062894,0.8675965734062594,safe,0.0,False
1747829743,3,0.1,67.19999999999999,64.08492953292125,0.9536447847160902,safe,0.0,False
1747829744,3,0.1,466.2,447.3337935873178,0.9595319467767435,safe,0.0,False
1747829745,3,0.1,33.599999999999994,32.04231721630208,0.953640393342324,safe,0.0,False
1747829746,3,0.1,56.7,50.163315005421396,0.8847145503601657,safe,0.0,False
1747829747,3,0.1,149.1,143.36021013517757,0.9615037567751682,safe,0.0,False
1747829748,3,0.1,466.2,452.74835843948796,0.9711461999989017,safe,0.0,False
1747829699,3,0.2,2464.0,2374.534027677815,0.9636907579861262,safe,0.02,False
1747829700,3,0.2,572.0,546.5046568733742,0.9554277218065982,safe,0.02,False
1747829701,3,0.2,2321.0,2204.5703298683165,0.9498364195899683,safe,0.02,False
1747829702,3,0.2,332.20000000000005,321.2404357541618,0.9670091383328169,safe,0.02,False
1747829703,3,0.2,572.0,513.7318864005315,0.8981326685323977,safe,0.02,False
1747829704,3,0.2,187.4,185.0760440721042,0.9875989544936189,safe,0.02,False
1747829705,3,0.2,116.6,111.8801902641826,0.9595213573257514,safe,0.02,False
1747829706,3,0.2,2354.0,2285.015228060365,0.9706946593289572,safe,0.02,False
1747829707,3,0.2,464.2,440.0128649767132,0.9478950128752978,safe,0.02,False
1747829708,3,0.2,664.4000000000001,589.2480665500298,0.8868875173841506,safe,0.02,False
1747829709,3,0.2,2248.4,2198.6353573453894,0.9778666417654285,safe,0.02,False
1747829710,3,0.2,2860.0,2610.2682103437273,0.9126811924278767,safe,0.02,False
1747829711,3,0.2,2208.8,2102.1380832638356,0.9517104686996719,safe,0.02,False
1747829712,3,0.2,233.20000000000002,227.56363798161692,0.9758303515506729,safe,0.02,False
1747829713,3,0.2,341.0,300.580629680505,0.88146812223022,safe,0.02,False
1747829714,3,0.2,561.0,509.61059494325673,0.9083967824300476,safe,0.02,False
1747829715,3,0.2,2684.0,2601.4699800599774,0.9692511103055057,safe,0.02,False
1747829716,3,0.2,506.0,490.5995541917182,0.9695643363472691,safe,0.02,False
1747829717,3,0.2,0,324.26159856050344,,,0.02,False
1747829718,3,0.2,125.4,116.97011368761832,0.932776026217052,safe,0.02,False
1747829719,3,0.2,2464.0,2348.125851345175,0.9529731539550222,safe,0.02,False
1747829720,3,0.2,275.0,264.37584039089074,0.9613666923305118,safe,0.02,False
1747829721,3,0.2,2354.0,2265.857648019344,0.9625563500506985,safe,0.02,False
1747829722,3,0.2,660.0,599.4629838794372,0.9082772483021775,safe,0.02,False
1747829723,3,0.2,341.0,288.84167127108776,0.8470430242553894,safe,0.02,False
1747829724,3,0.2,2662.0,2522.409377936303,0.947561749788243,safe,0.02,False
1747829725,3,0.2,775.0,772.5622105447301,0.9968544652190066,safe,0.02,
1747829726,3,0.2,2332.0,2238.6217755283346,0.9599578797291315,safe,0.02,False
1747829727,3,0.2,116.6,114.58396050201736,0.9827097813209037,safe,0.02,False
1747829728,3,0.2,2424.3999999999996,2395.1578273181804,0.9879383877735443,safe,0.02,False
1747829729,3,0.2,464.20000000000005,457.1434022855756,0.9847983676983532,safe,0.02,False
1747829730,3,0.2,275.0,260.1205525229453,0.9458929182652556,safe,0.02,False
1747829731,3,0.2,495.0,472.75325095070616,0.9550570726276892,safe,0.02,False
1747829732,3,0.2,275.0,266.9808185614165,0.9708393402233328,safe,0.02,False
1747829733,3,0.2,2226.4,2121.4505608436493,0.9528613729984051,safe,0.02,False
1747829734,3,0.2,455.4,434.4837194608175,0.9540705302169906,safe,0.02,False
1747829735,3,0.2,17.6,16.039196432195297,0.9113179791020054,safe,0.02,False
1747829736,3,0.2,3981.2000000000003,3972.326599830296,0.9977711744776188,safe,0.02,False
1747829737,3,0.2,2464.0,2251.853208276042,0.9139014643977443,safe,0.02,False
1747829738,3,0.2,154.0,138.5632533000121,0.8997613850650136,safe,0.02,False
1747829739,3,0.2,2215.3999999999996,2184.6130836858065,0.9861032245580061,safe,0.02,False
1747829740,3,0.2,2233.0,2179.860674718857,0.976202720429403,safe,0.02,False
1747829741,3,0.2,682.0,646.1092981927104,0.9473743375259683,safe,0.02,False
1747829742,3,0.2,44.0,41.679626654333674,0.9472642421439471,safe,0.02,False
1747829743,3,0.2,70.4,66.08795790152112,0.9387494020102432,safe,0.02,False
1747829744,3,0.2,488.4,465.0037754608111,0.9520961823521931,safe,0.02,False
1747829745,3,0.2,35.2,32.97588269126868,0.9368148491837692,safe,0.02,False
1747829746,3,0.2,59.400000000000006,52.36240332595349,0.8815219415143684,safe,0.02,False
1747829747,3,0.2,156.2,147.38314707792097,0.9435540786038474,safe,0.02,False
1747829748,3,0.2,488.4,470.0432609242217,0.9624145391568832,safe,0.02,False
1747829699,3,0.3,2576.0,2492.1673211948364,0.9674562582278091,safe,0.02,False
1747829700,3,0.3,598.0,569.2256642251095,0.9518823816473404,safe,0.02,False
1747829701,3,0.3,2426.5,2312.8682955977274,0.9531705318762528,safe,0.02,False
1747829702,3,0.3,347.29999999999995,323.9554026402111,0.9327826162977574,safe,0.02,False
1747829703,3,0.3,598.0,540.5556816455687,0.9039392669658339,safe,0.02,False
1747829704,3,0.3,192.60000000000002,190.99795597676712,0.9916820144172747,safe,0.02,False
1747829705,3,0.3,121.9,112.70395063140973,0.9245607106760436,safe,0.02,False
1747829706,3,0.3,2461.0,2386.9362552672683,0.9699050204255458,safe,0.02,False
1747829707,3,0.3,485.3,458.84266009730493,0.9454825058671027,safe,0.02,False
1747829708,3,0.3,694.5999999999999,607.8394864383163,0.8750928396750883,safe,0.02,False
1747829709,3,0.3,2350.6,2227.4720541774022,0.9476185034363152,safe,0.02,False
1747829710,3,0.3,2990.0,2722.9156602897565,0.9106741338761727,safe,0.02,False
1747829711,3,0.3,2309.2,2085.8287153398182,0.9032689742507441,safe,0.02,False
1747829712,3,0.3,243.79999999999998,235.84618234934896,0.9673756454034003,safe,0.02,False
1747829713,3,0.3,356.5,313.7613884915786,0.8801160967505711,safe,0.02,False
1747829714,3,0.3,586.5,528.8639994731329,0.9017288993574304,safe,0.02,False
1747829715,3,0.3,2806.0,2625.3732394939434,0.9356283818581409,safe,0.02,False
1747829716,3,0.3,496.5,446.21680637360623,0.8987246855460347,safe,0.02,False
1747829717,3,0.3,0,328.01896522385687,,,0.02,False
1747829718,3,0.3,131.1,119.7303273260556,0.9132748079790665,safe,0.02,False
1747829719,3,0.3,2576.0,2427.484015326708,0.9423462792417344,safe,0.02,False
1747829720,3,0.3,287.5,252.4866915467352,0.878214579292992,safe,0.02,False
1747829721,3,0.3,2461.0,2359.7275317716944,0.9588490580136914,safe,0.02,False
1747829722,3,0.3,690.0,646.5586809654769,0.9370415666166332,safe,0.02,False
1747829723,3,0.3,356.5,299.04769649649825,0.8388434684333752,safe,0.02,False
1747829724,3,0.3,2783.0,2615.0469889621672,0.93965037332453,safe,0.02,False
1747829725,3,0.3,795.0,793.3358153242443,0.9979066859424457,safe,0.02,
1747829726,3,0.3,2438.0,2314.9663752435895,0.9495350185576659,safe,0.02,False
1747829727,3,0.3,121.9,118.74324873409387,0.9741037632001137,safe,0.02,False
1747829728,3,0.3,2534.6000000000004,2413.81320976367,0.9523448314383609,safe,0.02,False
1747829729,3,0.3,485.29999999999995,472.0980560553144,0.9727963240373262,safe,0.02,False
1747829730,3,0.3,287.5,276.45003832797056,0.9615653507059846,safe,0.02,False
1747829731,3,0.3,517.5,488.7083121586677,0.9443638882293096,safe,0.02,False
1747829732,3,0.3,287.5,268.53438577323686,0.9340326461677804,safe,0.02,False
1747829733,3,0.3,2327.6,2235.1314925076626,0.9602730247927749,safe,0.02,False
1747829734,3,0.3,476.1,448.75790526130356,0.9425706894797385,safe,0.02,False
1747829735,3,0.3,18.4,16.99008978527695,0.9233744448520083,safe,0.02,False
1747829736,3,0.3,3753.9999999999995,3745.782394935086,0.9978109736108381,safe,0.02,False
1747829737,3,0.3,2576.0,2511.7447539808745,0.9750561933155569,safe,0.02,False
1747829738,3,0.3,161.0,147.91167230007784,0.9187060391309183,safe,0.02,False
1747829739,3,0.3,2316.1000000000004,2299.3433002771344,0.9927651225236968,safe,0.02,False
1747829740,3,0.3,2334.5,2245.9539705999505,0.9620706663525168,safe,0.02,False
1747829741,3,0.3,713.0,649.2160990611478,0.9105415134097444,safe,0.02,False
1747829742,3,0.3,46.0,42.047313373375545,0.9140720298559901,safe,0.02,False
1747829743,3,0.3,73.6,68.05985294936636,0.9247262628989995,safe,0.02,False
1747829744,3,0.3,510.6,462.6018309427934,0.905996535336454,safe,0.02,False
1747829745,3,0.3,36.8,33.96852050056452,0.9230576222979491,safe,0.02,False
1747829746,3,0.3,62.099999999999994,58.75074226605648,0.9460667031571092,safe,0.02,False
1747829747,3,0.3,163.3,151.0337269760812,0.9248850396575701,safe,0.02,False
1747829748,3,0.3,510.6,468.1378661056956,0.9168387506966228,safe,0.02,False
1747829699,3,0.4,2688.0,2572.457918192842,0.9570155945657894,safe,0.2,False
1747829700,3,0.4,624.0,576.6540176009294,0.9241250282066176,safe,0.2,False
1747829701,3,0.4,2532.0,2371.491546178084,0.936608035615357,safe,0.2,False
1747829702,3,0.4,0,329.8205416171695,,,0.2,False
1747829703,3,0.4,624.0,574.2012836827305,0.9201943648761707,safe,0.2,False
1747829704,3,0.4,197.79999999999998,194.91474450972783,0.985413268502163,safe,0.2,False
1747829705,3,0.4,127.19999999999999,117.27637729621256,0.9219840982406649,safe,0.2,False
1747829706,3,0.4,2568.0,2488.4116340844776,0.9690076456715255,safe,0.2,False
1747829707,3,0.4,506.4,473.3940981675863,0.9348224687353601,safe,0.2,False
1747829708,3,0.4,0,619.8689142111762,,,0.2,False
1747829709,3,0.4,2452.8,2242.832574850183,0.9143968423231339,safe,0.2,False
1747829710,3,0.4,3120.0,2791.8702411656122,0.8948302055017988,safe,0.2,False
1747829711,3,0.4,2409.6000000000004,2092.0136806532287,0.8681995686641883,safe,0.2,False
1747829712,3,0.4,254.39999999999995,247.13562359362186,0.9714450612956836,safe,0.2,False
1747829713,3,0.4,0,323.83486756679713,,,0.2,False
1747829714,3,0.4,612.0,547.3642689293774,0.89438606034212,safe,0.2,False
1747829715,3,0.4,2928.0,2852.6052860305645,0.974250439218089,safe,0.2,False
1747829716,3,0.4,0,493.066904652067,,,0.2,False
1747829717,3,0.4,0,335.43629616541875,,,0.2,False
1747829718,3,0.4,136.8,127.32235829028599,0.9307189933500437,safe,0.2,False
1747829719,3,0.4,2688.0,2530.2479594383017,0.9413124849100825,safe,0.2,False
1747829720,3,0.4,300.0,265.32036149070314,0.8844012049690104,safe,0.2,False
1747829721,3,0.4,2568.0,2452.182737230265,0.954899819793717,safe,0.2,False
1747829722,3,0.4,720.0,650.4674671616758,0.9034270377245497,safe,0.2,False
1747829723,3,0.4,0,349.34815927477484,,,0.2,False
1747829724,3,0.4,2904.0,2684.4216790339306,0.924387630521326,safe,0.2,False
1747829725,3,0.4,792.0,788.8075380459777,0.9959691136944163,safe,0.2,True
1747829726,3,0.4,2544.0,2276.57450078652,0.8948799138311792,safe,0.2,False
1747829727,3,0.4,127.19999999999999,123.04942226400976,0.9673696718868693,safe,0.2,False
1747829728,3,0.4,2644.8,2516.126092497034,0.9513483410832705,safe,0.2,False
1747829729,3,0.4,506.4,490.7769387196313,0.9691487731430318,safe,0.2,False
1747829730,3,0.4,300.0,280.79735555287516,0.9359911851762506,safe,0.2,False
1747829731,3,0.4,540.0,491.88366020473813,0.9108956670458114,safe,0.2,False
1747829732,3,0.4,300.0,289.4318553190569,0.9647728510635231,safe,0.2,False
1747829733,3,0.4,2428.8,2340.542766725728,0.963662206326469,safe,0.2,False
1747829734,3,0.4,496.8,457.4805096057659,0.9208544879343115,safe,0.2,False
1747829735,3,0.4,19.2,17.149032985148153,0.8931788013097997,safe,0.2,False
1747829736,3,0.4,3966.0999999999995,3935.244173384941,0.9922201087680446,safe,0.2,False
1747829737,3,0.4,2688.0,2450.5645562297314,0.9116683616926083,safe,0.2,False
1747829738,3,0.4,168.0,159.63559082986603,0.950211850177774,safe,0.2,False
1747829739,3,0.4,2416.8,2373.157917876524,0.9819422036893926,safe,0.2,False
1747829740,3,0.4,2436.0,2348.5578942094794,0.9641042258659603,safe,0.2,False
1747829741,3,0.4,0,679.798642370321,,,0.2,False
1747829742,3,0.4,0,42.34537076127049,,,0.2,False
1747829743,3,0.4,0,70.34746856593188,,,0.2,False
