seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
1750605010,3,0,5787.974712841875,4374.3137702032345,0.75575896357976,safe,0.0,1.0
1750605011,3,0,3553.290130224176,3035.8282419521574,0.8543710563146804,safe,0.0,1.0
1750605012,3,0,2843.1404072059822,2283.709506557756,0.8032348668991725,safe,0.0,1.0
1750605013,3,0,5695.672918666725,5647.207552821233,0.9914908446223001,safe,0.0,1.0
1750605014,3,0,3510.910257643678,2769.878063622751,0.78893445299332,safe,0.0,1.0
1750605015,3,0,5156.499831211386,4525.804037822268,0.8776891662884138,safe,0.0,1.0
1750605016,3,0,4209.84684512935,3146.44026540012,0.7474001741988416,safe,0.0,1.0
1750605017,3,0,5782.620512027785,4918.716435711196,0.8506033597536484,safe,0.0,1.0
1750605018,3,0,5834.570490382639,4459.355800574696,0.7642988987664533,safe,0.0,1.0
1750605019,3,0,3356.4974707972115,2096.8132191234363,0.6247027555856958,safe,0.0,1.0
1750605020,3,0,3957.2330569660435,3288.850585002597,0.8310985321456185,safe,0.0,1.0
1750605021,3,0,4801.900249942737,3964.5266378569713,0.825616200149982,safe,0.0,1.0
1750605022,3,0,4712.867899980335,3718.266837446977,0.7889605472418381,safe,0.0,1.0
1750605023,3,0,5415.270498756974,4975.168153993767,0.9187293885200696,safe,0.0,1.0
1750605024,3,0,4415.735004559,4103.919167407472,0.9293852921813479,safe,0.0,1.0
1750605025,3,0,2894.689158171107,2544.023156583703,0.8788588403015409,safe,0.0,1.0
1750605026,3,0,5436.949871078788,4320.670150246465,0.7946864055579689,safe,0.0,1.0
1750605027,3,0,3710.483849266448,3304.3863328145076,0.8905540266582147,safe,0.0,1.0
1750605028,3,0,4951.995885162554,3849.1969470359318,0.7773021295452022,safe,0.0,1.0
1750605029,3,0,3155.766662687019,2616.5974986883534,0.8291479625621043,safe,0.0,1.0
1750605030,3,0,4270.702339906327,3832.3899023574822,0.8973675984268061,safe,0.0,1.0
1750605031,3,0,4548.7451954728285,3869.2489414334427,0.8506189674647726,safe,0.0,1.0
1750605032,3,0,5997.783339619869,4310.376806117617,0.7186616391499734,safe,0.0,1.0
1750605033,3,0,3852.7880207175167,2695.140648651774,0.6995299596446133,safe,0.0,1.0
1750605034,3,0,5533.300551311678,4062.370732951568,0.7341677350218354,safe,0.0,1.0
1750605035,3,0,5907.543089805157,4897.318670079613,0.8289941513132724,safe,0.0,1.0
1750605036,3,0,4671.812736552125,3712.5449733964897,0.7946690466314387,safe,0.0,1.0
1750605037,3,0,3120.523162750607,2890.1744444660153,0.9261826603198327,safe,0.0,1.0
1750605038,3,0,4820.55621319404,3824.3966361936928,0.7933517351641245,safe,0.0,1.0
1750605039,3,0,5315.511509419131,4097.4630127780165,0.7708501816837905,safe,0.0,1.0
1750605040,3,0,3964.520883968533,3053.2891677692287,0.7701533822449813,safe,0.0,1.0
1750605041,3,0,4794.416324869524,3921.745904027734,0.8179819269521741,safe,0.0,1.0
1750605042,3,0,2389.3244277208687,1550.0521119753857,0.648740746125444,safe,0.0,1.0
1750605043,3,0,4813.133318471712,4168.644729712707,0.8660979145776817,safe,0.0,1.0
1750605044,3,0,2543.6209263392557,2056.8925611490254,0.808647444220109,safe,0.0,1.0
1750605045,3,0,3817.8777123062528,2833.5611291404184,0.7421822652954378,safe,0.0,1.0
1750605046,3,0,3128.8161535473087,1927.1477997980223,0.6159351349593073,safe,0.0,1.0
1750605047,3,0,2822.4007477516207,2457.0399214723443,0.870549628159527,safe,0.0,1.0
1750605048,3,0,4934.715092310871,4456.283254973633,0.9030477285137056,safe,0.0,1.0
1750605049,3,0,3957.4246880881087,3289.314740129882,0.8311755748708889,safe,0.0,1.0
1750605050,3,0,2779.3330145356795,2460.1415433603624,0.8851553701891884,safe,0.0,1.0
1750605051,3,0,4279.656348262025,3943.2435934944924,0.9213925774895103,safe,0.0,1.0
1750605052,3,0,5612.867611729378,5244.3236355043355,0.934339449686131,safe,0.0,1.0
1750605053,3,0,3999.562271574134,3586.8747025636003,0.8968168161942108,safe,0.0,1.0
1750605054,3,0,4864.510721016579,4176.982261915038,0.8586644169307408,safe,0.0,1.0
1750605055,3,0,3634.2802863010447,3050.2452394780694,0.839298292697891,safe,0.0,1.0
1750605056,3,0,5008.232811008671,4386.529391189273,0.8758637141522609,safe,0.0,1.0
1750605057,3,0,5823.9303994766115,4936.710369751326,0.847659575429504,safe,0.0,1.0
1750605058,3,0,4627.2140665680645,4294.800097746992,0.9281610999536879,safe,0.0,1.0
1750605059,3,0,5351.944544379344,4845.17643439695,0.9053114048958886,safe,0.0,1.0
1750605060,3,0,3036.328433614128,2560.7552645942997,0.8433722901136371,safe,0.0,1.0
1750605061,3,0,1648.3075188067683,1295.2973099453413,0.7858347396746842,safe,0.0,1.0
1750605062,3,0,4921.863315744932,4235.72734578797,0.8605942656387819,safe,0.0,1.0
1750605063,3,0,5065.384219361559,4171.905109776719,0.8236107922140101,safe,0.0,1.0
1750605064,3,0,5730.839106599854,5131.439936165158,0.8954081314646567,safe,0.0,1.0
1750605065,3,0,2798.937718963956,2668.266081675436,0.9533138460340987,safe,0.0,1.0
1750605066,3,0,2453.235526251523,2161.8606068169534,0.8812283140706907,safe,0.0,1.0
1750605067,3,0,2886.3596753944566,2354.4451012919435,0.8157143828480695,safe,0.0,1.0
1750605068,3,0,2038.4182485943456,1801.6878568970428,0.8838656434416501,safe,0.0,1.0
1750605069,3,0,3250.951799858117,2936.6153644146143,0.9033094137362414,safe,0.0,1.0
1750605070,3,0,4849.3619357762855,4521.14954527728,0.9323184380036452,safe,0.0,1.0
1750605071,3,0,5042.778922975224,4903.877158711643,0.972455313551277,safe,0.0,1.0
1750605072,3,0,5727.349313249407,4688.642448433026,0.8186409090827619,safe,0.0,1.0
1750605073,3,0,4711.795605804881,3691.3323281029584,0.7834236959589836,safe,0.0,1.0
1750605074,3,0,3649.703452041278,3350.3485002618727,0.9179782807800518,safe,0.0,1.0
1750605075,3,0,5663.188321924035,5070.617973717341,0.8953645341595541,safe,0.0,1.0
1750605076,3,0,4779.713391877801,4361.36734695193,0.9124746589122332,safe,0.0,1.0
1750605077,3,0,2599.2872529743936,2152.0184983362224,0.8279263847709188,safe,0.0,1.0
1750605078,3,0,4838.9299555995485,4368.6522903102905,0.9028137068309785,safe,0.0,1.0
1750605079,3,0,1896.1910661306758,1419.7129769724409,0.7487183134289703,safe,0.0,1.0
1750605080,3,0,5967.333680549956,5344.415757924804,0.8956120176997135,safe,0.0,1.0
1750605081,3,0,2465.525270525638,1756.8965652976146,0.7125850975046193,safe,0.0,1.0
1750605082,3,0,5009.241193780016,4380.724480623265,0.8745285585495101,safe,0.0,1.0
1750605083,3,0,3347.955910637734,3051.352186101145,0.911407517765044,safe,0.0,1.0
1750605084,3,0,5776.589421944789,5079.709601258559,0.8793613722936858,safe,0.0,1.0
1750605085,3,0,5962.9687738167,4895.420116791267,0.82097027545859,safe,0.0,1.0
1750605086,3,0,3701.858568362021,3250.7509552409874,0.878140235562636,safe,0.0,1.0
1750605087,3,0,5074.973092674789,4329.374043847276,0.8530831523217907,safe,0.0,1.0
1750605088,3,0,5936.053179624595,5305.102674657952,0.8937087512739322,safe,0.0,1.0
1750605089,3,0,3486.3595654848873,2429.49767424537,0.6968580344659523,safe,0.0,1.0
1750605090,3,0,4811.217212354724,4622.209968673344,0.9607152960801626,safe,0.0,1.0
1750605091,3,0,2911.56245775733,2410.9580837945255,0.8280633229663218,safe,0.0,1.0
1750605092,3,0,5590.387626654228,5216.201723927705,0.9330661972449898,safe,0.0,1.0
1750605093,3,0,3892.301899570391,3394.07279810988,0.8719962854074853,safe,0.0,1.0
1750605094,3,0,2450.8343955119517,2248.291362941656,0.9173575199771967,safe,0.0,1.0
1750605095,3,0,2060.8126111338206,1715.009671580394,0.8322006873962343,safe,0.0,1.0
1750605096,3,0,3574.2058569859237,3271.223002524732,0.9152307207294733,safe,0.0,1.0
1750605097,3,0,2410.7087481702924,1567.9441333251891,0.6504079493282817,safe,0.0,1.0
1750605098,3,0,4724.394867853458,4139.9223887963735,0.8762862767813815,safe,0.0,1.0
1750605099,3,0,2580.3527990571033,2540.1194286271407,0.9844078025126392,safe,0.0,1.0
1750605100,3,0,5092.978868679425,4393.2836363673305,0.8626157205137744,safe,0.0,1.0
1750605101,3,0,4950.209608380688,4852.776511978202,0.9803173796443826,safe,0.0,1.0
1750605102,3,0,5109.347564011022,4754.095178226106,0.9304701077125336,safe,0.0,1.0
1750605103,3,0,5300.8486560380925,4728.370894971344,0.8920026210492445,safe,0.0,1.0
1750605104,3,0,5262.503704919807,4205.842646694957,0.7992094414609153,safe,0.0,1.0
1750605105,3,0,5112.865830516533,4120.29943766082,0.8058688755469577,safe,0.0,1.0
1750605106,3,0,1521.8642828417169,1338.3529557816096,0.8794167593463433,safe,0.0,1.0
1750605107,3,0,2064.5688832843944,1872.1712712264434,0.9068097879340904,safe,0.0,1.0
1750605108,3,0,4038.3990407911506,3470.4637819498003,0.8593662357026294,safe,0.0,1.0
1750605109,3,0,3414.4890880005696,2468.114957129586,0.7228358016440011,safe,0.0,1.0
1750605010,3,0.02,0,5708.8347455219755,,,0.47,1.0
1750605011,3,0.02,3588.8230315264177,3500.6816840126758,0.9754400407210234,safe,0.47,1.0
1750605012,3,0.02,2871.5718112780423,2829.5339956706334,0.98536069498861,safe,0.47,1.0
1750605013,3,0.02,0,5669.128655620703,,,0.47,1.0
1750605014,3,0.02,0,3491.1027673877634,,,0.47,1.0
1750605015,3,0.02,5208.064829523499,5127.969117691724,0.984620830490103,safe,0.47,1.0
1750605016,3,0.02,0,4125.898410584973,,,0.47,1.0
1750605017,3,0.02,0,5763.60287538885,,,0.47,1.0
1750605018,3,0.02,0,5601.5122989134525,,,0.47,1.0
1750605019,3,0.02,3390.062445505184,3321.640392558591,0.9798168753388857,safe,0.47,1.0
1750605020,3,0.02,3996.8053875357036,3870.510115751806,0.9684009453705809,safe,0.47,1.0
1750605021,3,0.02,4849.919252442163,4764.010528179243,0.9822865660660925,safe,0.47,1.0
1750605022,3,0.02,0,4434.215153718843,,,0.47,1.0
1750605023,3,0.02,0,5238.727215751323,,,0.47,1.0
1750605024,3,0.02,0,4397.95783987823,,,0.47,1.0
1750605025,3,0.02,2923.636049752818,2546.5411036823675,0.8710185058422945,safe,0.47,1.0
1750605026,3,0.02,5491.319369789577,5390.050101819701,0.9815582993538844,safe,0.47,1.0
1750605027,3,0.02,0,3676.465301956269,,,0.47,1.0
1750605028,3,0.02,0,4938.030153657859,,,0.47,1.0
1750605029,3,0.02,3187.324329313889,3155.029090200269,0.9898676018575832,safe,0.47,1.0
1750605030,3,0.02,0,4237.162216973362,,,0.47,1.0
1750605031,3,0.02,0,4484.252450205381,,,0.47,1.0
1750605032,3,0.02,0,4659.24192107314,,,0.47,1.0
1750605033,3,0.02,0,3770.0650882443724,,,0.47,1.0
1750605034,3,0.02,0,5489.810709235566,,,0.47,1.0
1750605035,3,0.02,0,5692.692890350553,,,0.47,1.0
1750605036,3,0.02,4718.530863917646,4635.995350489831,0.9825082179584839,safe,0.47,1.0
1750605037,3,0.02,3151.7283943781126,3112.2194541975887,0.9874643575724996,safe,0.47,1.0
1750605038,3,0.02,0,4709.040858742868,,,0.47,1.0
1750605039,3,0.02,5368.666624513323,5255.618710585884,0.9789430184747807,safe,0.47,1.0
1750605040,3,0.02,4004.166092808218,3947.7303610309073,0.9859057465476586,safe,0.47,1.0
1750605041,3,0.02,4842.360488118219,4773.177576639647,0.9857129778651698,safe,0.47,1.0
1750605042,3,0.02,2413.2176719980775,2370.537863318375,0.9823141487919054,safe,0.47,1.0
1750605043,3,0.02,4861.26465165643,4746.822273504547,0.9764583114986576,safe,0.47,1.0
1750605044,3,0.02,2569.057135602648,2541.1912943989173,0.9891532808602974,safe,0.47,1.0
1750605045,3,0.02,3856.0564894293148,3787.095242273711,0.9821161211344677,safe,0.47,1.0
1750605046,3,0.02,3160.1043150827813,3073.2274113450267,0.9725082164778226,safe,0.47,1.0
1750605047,3,0.02,2850.624755229137,2803.398827362721,0.9834331306567847,safe,0.47,1.0
1750605048,3,0.02,4984.06224323398,4918.102423273753,0.986765851479931,safe,0.47,1.0
1750605049,3,0.02,3996.9989349689895,3925.5089869905155,0.9821140938134805,safe,0.47,1.0
1750605050,3,0.02,2807.1263446810362,2563.3191050155956,0.9131470373154352,safe,0.47,1.0
1750605051,3,0.02,0,4221.802412951512,,,0.47,1.0
1750605052,3,0.02,0,5567.820916905179,,,0.47,1.0
1750605053,3,0.02,4039.5578942898755,3944.298654564046,0.9764183996816871,safe,0.47,1.0
1750605054,3,0.02,0,4828.991483442986,,,0.47,1.0
1750605055,3,0.02,3670.623089164055,3576.4125670449157,0.9743339155694696,safe,0.47,1.0
1750605056,3,0.02,5058.315139118758,4955.183034198157,0.9796113721497849,safe,0.47,1.0
1750605057,3,0.02,0,5772.09289894809,,,0.47,1.0
1750605058,3,0.02,0,4546.40299571609,,,0.47,1.0
1750605059,3,0.02,0,5307.28866293213,,,0.47,1.0
1750605060,3,0.02,0,2999.8460418926616,,,0.47,1.0
1750605061,3,0.02,1664.790593994836,1625.0107578425695,0.9761052012813152,safe,0.47,1.0
1750605062,3,0.02,0,4894.117570278659,,,0.47,1.0
1750605063,3,0.02,0,4982.789200802255,,,0.47,1.0
1750605064,3,0.02,0,5669.795418151027,,,0.47,1.0
1750605065,3,0.02,2826.9270961535954,2757.784143680543,0.9755413032875413,safe,0.47,1.0
1750605066,3,0.02,2477.7678815140384,2437.3505308797903,0.9836879996161904,safe,0.47,1.0
1750605067,3,0.02,2915.223272148401,2848.038535466092,0.976953828091254,safe,0.47,1.0
1750605068,3,0.02,2058.8024310802894,2018.3914408373396,0.9803716035920235,safe,0.47,1.0
1750605069,3,0.02,3283.461317856698,3095.313250920747,0.9426982538479346,safe,0.47,1.0
1750605070,3,0.02,0,4797.015817149715,,,0.47,1.0
1750605071,3,0.02,5093.2067122049775,4944.267035691081,0.9707571899336054,safe,0.47,1.0
1750605072,3,0.02,0,5641.072072292169,,,0.47,1.0
1750605073,3,0.02,0,4649.847487357631,,,0.47,1.0
1750605074,3,0.02,0,3635.9795866435943,,,0.47,1.0
1750605075,3,0.02,0,5656.950951862669,,,0.47,1.0
1750605076,3,0.02,0,4704.665703992542,,,0.47,1.0
1750605077,3,0.02,2625.2801255041372,2573.528889857099,0.9802873471884832,safe,0.47,1.0
1750605078,3,0.02,4887.319255155544,4765.898213703546,0.9751559014026119,safe,0.47,1.0
1750605079,3,0.02,1915.1529767919826,1866.9190029560527,0.9748145581995621,safe,0.47,1.0
1750605080,3,0.02,0,5665.382604985687,,,0.47,1.0
1750605081,3,0.02,2490.1805232308943,2403.924838315515,0.965361673938616,safe,0.47,1.0
1750605082,3,0.02,5059.333605717817,4970.732351518457,0.982487564350525,safe,0.47,1.0
1750605083,3,0.02,3381.4354697441117,3282.016278666608,0.9705985248078599,safe,0.47,1.0
1750605084,3,0.02,0,5696.060369008143,,,0.47,1.0
1750605085,3,0.02,0,5283.386216908362,,,0.47,1.0
1750605086,3,0.02,0,3647.9684359538105,,,0.47,1.0
1750605087,3,0.02,5125.722823601536,4993.907927635696,0.9742836473016264,safe,0.47,1.0
1750605088,3,0.02,0,5891.447916773475,,,0.47,1.0
1750605089,3,0.02,3521.223161139736,3483.339315621436,0.9892412824224303,safe,0.47,1.0
1750605090,3,0.02,0,4770.948313129878,,,0.47,1.0
1750605091,3,0.02,2940.6780823349027,2907.0026279071317,0.9885484049988115,safe,0.47,1.0
1750605092,3,0.02,5646.291502920771,5516.852311976753,0.9770753616108804,safe,0.47,1.0
1750605093,3,0.02,3931.224918566095,3826.273774127274,0.9733031951585458,safe,0.47,1.0
1750605094,3,0.02,2475.342739467071,2418.609078327623,0.9770804825388898,safe,0.47,1.0
1750605095,3,0.02,2081.4207372451588,2038.9634900857748,0.979601794870374,safe,0.47,1.0
1750605096,3,0.02,3609.947915555783,3547.290020205848,0.9826429918614801,safe,0.47,1.0
1750605097,3,0.02,2434.8158356519953,2008.800067937936,0.8250316260161908,safe,0.47,1.0
1750605098,3,0.02,0,4619.628035240947,,,0.47,1.0
1750605099,3,0.02,2606.1563270476745,2543.2058315736285,0.9758454645177184,safe,0.47,1.0
1750605100,3,0.02,0,5067.721802197099,,,0.47,1.0
1750605101,3,0.02,0,4861.746901958884,,,0.47,1.0
1750605102,3,0.02,0,5063.927000204263,,,0.47,1.0
1750605103,3,0.02,0,5181.372620953682,,,0.47,1.0
1750605104,3,0.02,5315.128741969005,5238.55523043581,0.9855932912915993,safe,0.47,1.0
1750605105,3,0.02,5163.994488821698,5060.254109312349,0.9799108268349411,safe,0.47,1.0
1750605106,3,0.02,1537.082925670134,1511.416687144854,0.9833019818926879,safe,0.47,1.0
1750605107,3,0.02,0,2010.5412793246462,,,0.47,1.0
1750605108,3,0.02,0,3989.669826453841,,,0.47,1.0
1750605109,3,0.02,3448.6339788805753,3372.7959590283353,0.9780092580666224,safe,0.47,1.0
1750605010,3,0.05,0,5806.282205593392,,,0.66,1.0
1750605011,3,0.05,0,3503.7512288884154,,,0.66,1.0
1750605012,3,0.05,2914.2189173861316,2821.516053230934,0.9681894645587072,safe,0.66,1.0
1750605013,3,0.05,0,5646.589388555935,,,0.66,1.0
1750605014,3,0.05,0,3514.912045047555,,,0.66,1.0
1750605015,3,0.05,5285.412326991671,5145.026905370554,0.9734390785551029,safe,0.66,1.0
1750605016,3,0.05,0,4153.532353552683,,,0.66,1.0
1750605017,3,0.05,0,5728.871951111575,,,0.66,1.0
1750605018,3,0.05,0,5809.207638266858,,,0.66,1.0
1750605019,3,0.05,3440.409907567142,3311.2870568819562,0.9624687597831928,safe,0.66,1.0
1750605020,3,0.05,4056.163883390194,3900.6826009178135,0.9616678992904923,safe,0.66,1.0
1750605021,3,0.05,4921.9477561913045,4779.63278377169,0.9710856393709997,safe,0.66,1.0
1750605022,3,0.05,0,4455.468568675383,,,0.66,1.0
1750605023,3,0.05,0,5257.598331973962,,,0.66,1.0
1750605024,3,0.05,0,4386.125980991667,,,0.66,1.0
1750605025,3,0.05,2967.0563871253844,2925.30314608897,0.985927722433052,safe,0.66,1.0
1750605026,3,0.05,0,5347.652700714576,,,0.66,1.0
1750605027,3,0.05,0,3724.7829114898345,,,0.66,1.0
1750605028,3,0.05,0,4937.531936943818,,,0.66,1.0
1750605029,3,0.05,3234.6608292541946,3164.381479814452,0.9782730390759558,safe,0.66,1.0
1750605030,3,0.05,0,4215.0341962043985,,,0.66,1.0
1750605031,3,0.05,0,4565.236531105317,,,0.66,1.0
1750605032,3,0.05,0,4781.507080509874,,,0.66,1.0
1750605033,3,0.05,0,3774.308474416467,,,0.66,1.0
1750605034,3,0.05,0,5475.011891353135,,,0.66,1.0
1750605035,3,0.05,0,5742.811130438166,,,0.66,1.0
