seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our,finalpercent
1755016066,10,2954.0,2578,0.8727149627623562,safe,0.065,False,False,0.0508897760009858,9.843500083661638e-05,0.0632
1755016067,10,4802.0,3715,0.7736359850062474,safe,0.065,,False,0.2142396950002876,0.0001059160022123,0.0632
1755016068,10,3136.0,2518,0.8029336734693877,safe,0.065,False,True,0.3955740940000396,0.0001299190007557,0.0632
1755016069,10,4014.0,3044,0.7583457897359243,safe,0.065,False,False,0.1217723879999539,9.368900282424876e-05,0.0632
1755016070,10,2946.0,2473,0.8394433129667346,safe,0.065,False,False,0.4645072909988812,0.0001272480003535,0.0632
1755016071,10,0.0,1035,,,0.065,False,False,0.0010436350021336,0.0008152400005201,0.0632
1755016072,10,2644.0,2323,0.8785930408472012,safe,0.065,False,False,0.5890991060005035,6.998500248300843e-05,0.0632
1755016073,10,2788.0,2404,0.8622668579626973,safe,0.065,False,False,0.3253943829986383,7.389999882434495e-05,0.0632
1755016074,10,4684.0,3454,0.737403928266439,safe,0.065,False,False,0.0372304919983434,6.743700214428827e-05,0.0632
1755016075,10,3192.0,2606,0.8164160401002506,safe,0.065,False,False,0.0658148779984912,6.402800136129372e-05,0.0632
1755016076,10,3214.0,2758,0.8581207218419415,safe,0.065,False,False,0.020262055000785,0.000544364000234,0.0632
1755016077,10,982.0,642,0.6537678207739308,safe,0.065,False,True,0.0082955210018553,7.907300096121617e-05,0.0632
1755016078,10,0.0,638,,,0.065,False,False,0.0046435069998551,0.0002930269984062,0.0632
1755016079,10,1206.0,973,0.806799336650083,safe,0.065,False,False,0.0166624890007369,0.000108635998913,0.0632
1755016080,10,3234.0,2717,0.8401360544217688,safe,0.065,False,False,0.2649810849979985,0.0001057860026776,0.0632
1755016081,10,2962.0,2481,0.837609723160027,safe,0.065,False,False,0.082585079002456,0.0002405060004093,0.0632
1755016082,10,2304.0,2155,0.9353298611111112,safe,0.065,False,False,0.3337297350008157,0.0001097390013455,0.0632
1755016083,10,311.0,225,0.7234726688102894,safe,0.065,False,True,0.0036831859979429,0.0001272940025955,0.0632
1755016084,10,322.0,262,0.8136645962732919,safe,0.065,False,False,0.0048916599989752,8.16489991848357e-05,0.0632
1755016085,10,2310.0,2155,0.9329004329004328,safe,0.065,False,False,0.2939462369977264,0.0001112409991037,0.0632
1755016086,10,1194.0,772,0.6465661641541038,safe,0.065,False,True,0.0013537149970943,6.632200165768154e-05,0.0632
1755016087,10,2445.0,2223,0.90920245398773,safe,0.065,False,False,0.3079626920007285,7.000299956416711e-05,0.0632
1755016088,10,0.0,2531,,,0.065,False,False,0.2525522790019749,0.0007143240000004,0.0632
1755016089,10,9020.0,6191,0.6863636363636364,safe,0.065,False,False,0.0519371789996512,0.0001085969997802,0.0632
1755016090,10,860.0,731,0.85,safe,0.065,True,False,0.0126580059986736,0.0008611930024926,0.0632
1755016091,10,5218.0,4116,0.7888079724032196,safe,0.065,False,False,0.2183642359996156,0.0001010320011118,0.0632
1755016092,10,3148.0,2574,0.8176620076238882,safe,0.065,False,False,0.1221127949975198,0.0001030709972837,0.0632
1755016093,10,742.0,571,0.7695417789757413,safe,0.065,False,False,0.014172969997162,0.0001692710029601,0.0632
1755016094,10,2760.0,2380,0.8623188405797102,safe,0.065,False,False,0.0385278230023686,0.0001025769997795,0.0632
1755016095,10,2302.0,2156,0.9365768896611644,safe,0.065,False,False,0.1747854700006428,0.0001035669993143,0.0632
1755016096,10,6004.0,4313,0.7183544303797469,safe,0.065,False,False,0.1682840529974782,9.88020001386758e-05,0.0632
1755016097,10,3164.0,2592,0.8192161820480405,safe,0.065,False,False,0.2378509209993353,0.0001035579989547,0.0632
1755016098,10,2690.0,2347,0.8724907063197026,safe,0.065,False,False,0.2767675229988526,0.000155319001351,0.0632
1755016099,10,1262.0,931,0.7377179080824089,safe,0.065,False,True,0.0039834969975345,0.0001303209974139,0.0632
1755016100,10,1086.0,943,0.8683241252302025,safe,0.065,False,False,0.0061317239997151,7.874699804233387e-05,0.0632
1755016101,10,2504.0,2262,0.9033546325878594,safe,0.065,False,False,0.0393884519980929,8.039200110943057e-05,0.0632
1755016102,10,3772.0,3412,0.9045599151643692,safe,0.065,False,False,0.2595546999982616,0.0001070069993147,0.0632
1755016103,10,2574.0,2287,0.8885003885003885,safe,0.065,False,False,0.4261031130008632,0.0001006799975584,0.0632
1755016104,10,2712.0,2356,0.8687315634218289,safe,0.065,False,False,0.5393216020020191,9.58720011112746e-05,0.0632
1755016105,10,772.0,596,0.772020725388601,safe,0.065,False,False,0.0147183380031492,7.088300117175095e-05,0.0632
1755016106,10,1428.0,1040,0.7282913165266106,safe,0.065,False,False,0.0033926449978025,0.0008124029991449,0.0632
1755016107,10,706.0,569,0.8059490084985835,safe,0.065,False,True,0.0074637209982029,0.000338052999723,0.0632
1755016108,10,2636.0,2329,0.883535660091047,safe,0.065,False,False,0.2691315629999735,0.000102527999843,0.0632
1755016109,10,4362.0,3193,0.7320036680421825,safe,0.065,False,False,0.1555833689999417,9.77199997578282e-05,0.0632
1755016110,10,4468.0,3236,0.7242614145031334,safe,0.065,False,False,0.6302378639993549,0.0001237159995071,0.0632
1755016111,10,518.0,420,0.8108108108108109,safe,0.065,False,False,0.0015176689994405,0.0044962690008105,0.0632
1755016112,10,4226.0,3127,0.7399432087079981,safe,0.065,,True,0.4290360439990763,0.0002922899984696,0.0632
1755016113,10,778.0,590,0.7583547557840618,safe,0.065,False,False,0.0055371220005326,9.40829995670356e-05,0.0632
1755016114,10,2640.0,2345,0.8882575757575758,safe,0.065,False,False,0.3331250180017377,0.0003912890024366,0.0632
1755016115,10,3262.0,2633,0.8071735131820968,safe,0.065,False,False,0.2804940739988524,0.0001282999983232,0.0632
1755016116,10,6004.0,4264,0.7101932045303131,safe,0.065,,False,0.4421436630000244,0.0001504350002505,0.0632
1755016117,10,4138.0,3174,0.7670372160463992,safe,0.065,False,False,0.1273620219981239,0.000117992000014,0.0632
1755016118,10,0.0,778,,,0.065,False,False,0.0030832390002615,0.0007401109978673,0.0632
1755016119,10,3870.0,3436,0.8878552971576228,safe,0.065,False,False,0.2012528240011306,0.0001214950025314,0.0632
1755016120,10,5654.0,4428,0.7831623629288998,safe,0.065,False,False,0.1106433109998761,0.0001595069988979,0.0632
1755016121,10,3046.0,2523,0.8282994090610637,safe,0.065,False,False,0.2763809460011543,0.0001364729978376,0.0632
1755016122,10,0.0,963,,,0.065,False,False,0.021381239999755,0.0019798610010184,0.0632
1755016123,10,4404.0,3423,0.7772479564032697,safe,0.065,False,False,0.5068290199997136,0.0001449400006094,0.0632
1755016124,10,444.0,334,0.7522522522522522,safe,0.065,False,False,0.001902523003082,0.0007474080011888,0.0632
1755016125,10,2538.0,2270,0.8944050433412135,safe,0.065,False,False,0.1732330019985966,0.0001379410023218,0.0632
1755016126,10,4352.0,3188,0.7325367647058824,safe,0.065,False,False,0.5433102539973333,0.0001349470003333,0.0632
1755016127,10,6004.0,5185,0.8635909393737509,safe,0.065,,False,0.2890667840001697,0.0001350429993181,0.0632
1755016128,10,3288.0,2644,0.8041362530413625,safe,0.065,False,False,0.4593142650010122,0.0001385659998049,0.0632
1755016129,10,4354.0,4177,0.9593477262287552,safe,0.065,False,False,0.4185057479990064,0.0001360220012429,0.0632
1755016130,10,0.0,405,,,0.065,False,False,0.0042063319997396,0.0006270090016187,0.0632
1755016131,10,2814.0,2418,0.8592750533049041,safe,0.065,False,False,0.0876637490000575,0.0002102340004057,0.0632
1755016132,10,3680.0,3340,0.907608695652174,safe,0.065,False,False,0.0240918919989781,0.000137975999678,0.0632
1755016133,10,2740.0,2371,0.8653284671532847,safe,0.065,False,False,0.4988997479995305,0.0001363699993817,0.0632
1755016134,10,2534.0,2267,0.8946329913180742,safe,0.065,False,False,0.4223270490001596,0.0001348530022369,0.0632
1755016135,10,904.0,752,0.831858407079646,safe,0.065,False,False,0.0217518440003914,0.0001338590009254,0.0632
1755016136,10,6730.0,4416,0.6561664190193165,safe,0.065,False,False,0.1156525650003459,0.0001571310021972,0.0632
1755016137,10,0.0,1109,,,0.065,False,False,0.013487404998159,0.0009388709986524,0.0632
1755016138,10,4760.0,3510,0.7373949579831933,safe,0.065,False,False,0.0090938829998776,0.0001450849995308,0.0632
1755016139,10,848.0,634,0.7476415094339622,safe,0.065,False,False,0.0064243500019074,0.0001092499987862,0.0632
1755016140,10,2816.0,2419,0.8590198863636364,safe,0.065,False,False,0.2902530809988093,0.0001378880006086,0.0632
1755016141,10,1232.0,877,0.7118506493506493,safe,0.065,False,False,0.0191867040011857,0.0001248259977728,0.0632
1755016142,10,3128.0,2564,0.819693094629156,safe,0.065,False,False,0.997669340998982,0.0001619559989194,0.0632
1755016143,10,2646.0,2333,0.881708238851096,safe,0.065,False,False,0.2856441419971816,0.0001444860026822,0.0632
1755016144,10,860.0,672,0.7813953488372093,safe,0.065,False,False,0.0046889799996279,0.000106555999082,0.0632
1755016145,10,2878.0,2440,0.8478109798471161,safe,0.065,False,False,0.5580335529994045,0.0001575900023453,0.0632
1755016146,10,6000.0,4155,0.6925,safe,0.065,,False,0.3649678269975993,0.0001408390016877,0.0632
1755016147,10,1390.0,1045,0.7517985611510791,safe,0.065,False,False,0.0013746039985562,0.0001142270011769,0.0632
1755016148,10,4240.0,3230,0.7617924528301887,safe,0.065,False,False,0.030991976000223,0.0001429880030627,0.0632
1755016149,10,2810.0,2417,0.8601423487544484,safe,0.065,False,False,0.4766111079989059,0.0001505149994045,0.0632
1755016150,10,6018.0,4291,0.7130275839149219,safe,0.065,,False,0.3337041049999243,0.0001541349993203,0.0632
1755016151,10,1098.0,724,0.6593806921675774,safe,0.065,False,True,0.0206279910016746,0.0002603419998195,0.0632
1755016152,10,688.0,545,0.7921511627906976,safe,0.065,False,False,0.017946629999642,0.0001223389990627,0.0632
1755016153,10,1145.0,735,0.6419213973799127,safe,0.065,False,True,0.0019483449977997,0.0002388489992881,0.0632
1755016154,10,2686.0,2343,0.8723008190618019,safe,0.065,False,False,0.2890398189992993,0.0001416769991919,0.0632
1755016155,10,850.0,655,0.7705882352941177,safe,0.065,False,False,0.0018448480004735,0.0001166619986179,0.0632
1755016156,10,0.0,1082,,,0.065,False,False,0.0038029649986128,0.0010662429995136,0.0632
1755016157,10,0.0,1420,,,0.065,False,False,0.0003867220002575,0.0009341019977,0.0632
1755016158,10,4550.0,3299,0.725054945054945,safe,0.065,False,False,0.230370531000517,0.0001201769991894,0.0632
1755016159,10,954.0,677,0.709643605870021,safe,0.065,False,False,0.0269840919972921,0.001211022001371,0.0632
1755016160,10,4690.0,3356,0.7155650319829424,safe,0.065,False,False,0.117024527000467,0.0001078339992091,0.0632
1755016161,10,1240.0,929,0.7491935483870967,safe,0.065,False,False,0.0077636699970753,8.79340004757978e-05,0.0632
1755016162,10,310.0,265,0.8548387096774194,safe,0.065,False,False,0.0099426460001268,0.0002362859995628,0.0632
1755016163,10,570.0,435,0.7631578947368421,safe,0.065,False,False,0.0077982619986869,9.864300227491184e-05,0.0632
1755016164,10,2080.0,2041,0.98125,safe,0.065,False,False,0.8740207400005602,0.0001130419987021,0.0632
1755016165,10,5742.0,4441,0.7734238941135493,safe,0.065,False,False,0.0469107669996446,0.0001072929990186,0.0632
1755016166,10,3150.0,2585,0.8206349206349206,safe,0.065,False,False,0.309481735999725,0.0001237700016645,0.0632
1755016167,10,2566.0,2336,0.9103663289166016,safe,0.065,False,False,0.5222251329978462,0.0001089249999495,0.0632
1755016168,10,2984.0,2502,0.8384718498659517,safe,0.065,False,False,0.062579284000094,0.0001144189991464,0.0632
1755016169,10,748.0,574,0.767379679144385,safe,0.065,False,False,0.00509832500029,7.910599742899649e-05,0.0632
1755016170,10,850.0,640,0.7529411764705882,safe,0.065,False,False,0.0014576419998775,9.309599772677755e-05,0.0632
1755016171,10,1316.0,933,0.708966565349544,safe,0.065,False,True,0.0071779579993744,0.0001289769970753,0.0632
1755016172,10,1324.0,973,0.7348942598187311,safe,0.065,False,False,0.0165521220005757,8.40680004330352e-05,0.0632
1755016173,10,6680.0,4501,0.6738023952095809,safe,0.065,False,False,0.0548520080010348,0.0001229129993589,0.0632
1755016174,10,1204.0,787,0.6536544850498339,safe,0.065,False,True,0.011191197001608,0.0001260950011783,0.0632
1755016175,10,2836.0,2418,0.8526093088857546,safe,0.065,False,False,0.8531033119979838,0.0001227149987244,0.0632
1755016176,10,3464.0,3233,0.9333140877598152,safe,0.065,False,False,0.6669380439998349,0.0001256020004802,0.0632
1755016177,10,2862.0,2432,0.8497554157931516,safe,0.065,False,False,0.8174188359989785,0.0001197860001411,0.0632
1755016178,10,2640.0,2320,0.8787878787878788,safe,0.065,False,False,1.033189264999237,0.00015138299932,0.0632
1755016179,10,2847.0,2426,0.8521250439058659,safe,0.065,False,False,0.2661421449993213,0.000145830999827,0.0632
1755016180,10,4196.0,3119,0.7433269780743565,safe,0.065,False,False,0.2840752370029804,0.0001438849976693,0.0632
1755016181,10,3884.0,2942,0.7574665293511843,safe,0.065,False,False,0.0428288980001525,0.0001525530024082,0.0632
1755016182,10,874.0,650,0.7437070938215103,safe,0.065,False,False,0.0224083679968316,0.0003895539994118,0.0632
1755016183,10,1002.0,720,0.718562874251497,safe,0.065,False,False,0.0475796519967843,0.0001288659987039,0.0632
1755016184,10,2614.0,2317,0.886381025248661,safe,0.065,False,False,0.5718833899991296,0.0001547360006952,0.0632
1755016185,10,0.0,760,,,0.065,False,False,0.0008093819997156,0.0009291420028603,0.0632
1755016186,10,578.0,500,0.8650519031141869,safe,0.065,False,False,0.0100876049982616,0.0001345079981547,0.0632
1755016187,10,3254.0,2627,0.8073140749846343,safe,0.065,False,False,0.3740679359980277,0.0001361279973934,0.0632
1755016188,10,4846.0,3584,0.7395790342550557,safe,0.065,False,False,0.4250216109976463,0.0001554179980303,0.0632
1755016189,10,2342.0,2169,0.926131511528608,safe,0.065,False,True,0.2850957179980469,0.0002011500000662,0.0632
1755016190,10,2322.0,2162,0.9310938845822568,safe,0.065,False,False,0.5665834710016497,0.0001162039989139,0.0632
1755016191,10,0.0,720,,,0.065,False,False,0.0145799809979507,0.0004498489979596,0.0632
1755016192,10,3958.0,3480,0.8792319353208691,safe,0.065,False,False,0.1567185800013248,0.0001313790016865,0.0632
1755016193,10,3754.0,2988,0.7959509856153436,safe,0.065,False,False,0.0388042000013229,0.0001178300008177,0.0632
1755016194,10,6076.0,4051,0.6667215273206056,safe,0.065,,False,0.3597752179994131,0.0001338500005658,0.0632
1755016195,10,330.0,235,0.7121212121212122,safe,0.065,False,True,0.0034052789997076,0.0004540860027191,0.0632
1755016196,10,2648.0,2394,0.9040785498489426,safe,0.065,False,False,0.4868724879997899,0.0001092330021492,0.0632
1755016197,10,3022.0,2512,0.8312375909993381,safe,0.065,False,False,0.5174291869989247,0.0001206519991683,0.0632
1755016198,10,5010.0,4372,0.8726546906187624,safe,0.065,False,False,0.0568752069993934,0.000107277999632,0.0632
1755016199,10,4242.0,3152,0.7430457331447431,safe,0.065,False,False,0.3769375170013518,0.0001201069972012,0.0632
1755016200,10,2654.0,2327,0.8767897513187641,safe,0.065,False,False,0.3946683289977954,0.0001217630015162,0.0632
1755016201,10,4006.0,3297,0.8230154767848228,safe,0.065,False,False,0.3827109810008551,0.0001191859992104,0.0632
1755016202,10,6630.0,4340,0.6546003016591252,safe,0.065,False,False,0.0219710739984293,0.0001053640007739,0.0632
1755016203,10,2620.0,2341,0.8935114503816793,safe,0.065,False,False,0.3487185500016494,0.0001239210032508,0.0632
1755016204,10,3224.0,2612,0.8101736972704715,safe,0.065,False,False,0.3131578319989785,0.0001042330004565,0.0632
1755016205,10,1018.0,694,0.6817288801571709,safe,0.065,False,True,0.01400199300042,0.0001710969991108,0.0632
1755016206,10,3026.0,2613,0.8635161929940516,safe,0.065,False,False,0.1985664979983994,0.0001415160004398,0.0632
1755016207,10,4090.0,3253,0.7953545232273839,safe,0.065,False,False,0.2754704660001152,0.0003872960005537,0.0632
1755016208,10,3164.0,2592,0.8192161820480405,safe,0.065,False,False,0.0684261639980832,0.0001189040012832,0.0632
1755016209,10,602.0,513,0.8521594684385382,safe,0.065,False,False,0.0186933239965583,0.0001097260028473,0.0632
1755016210,10,980.0,701,0.7153061224489796,safe,0.065,False,False,0.0148907039983896,0.0001115790000767,0.0632
1755016211,10,1264.0,860,0.680379746835443,safe,0.065,,True,0.0191380079995724,0.0002569429998402,0.0632
1755016212,10,2934.0,2477,0.8442399454669394,safe,0.065,False,False,0.3851454690011451,0.0001372110018564,0.0632
1755016213,10,4440.0,3340,0.7522522522522522,safe,0.065,False,False,0.0233987200008414,0.0001121400018746,0.0632
1755016214,10,1014.0,757,0.7465483234714004,safe,0.065,False,False,0.017024623000907,0.0001282429984712,0.0632
1755016215,10,3148.0,2574,0.8176620076238882,safe,0.065,False,False,0.1349610910001502,0.0001403159985784,0.0632
1755016216,10,3056.0,2529,0.8275523560209425,safe,0.065,False,False,0.2471825610009546,0.0001494080024713,0.0632
1755016217,10,4312.0,3407,0.7901205936920223,safe,0.065,,False,0.3456278710000333,0.0001313430002483,0.0632
1755016218,10,844.0,642,0.7606635071090048,safe,0.065,False,False,0.0048350890028814,0.0001296089976676,0.0632
1755016219,10,2958.0,2480,0.8384043272481406,safe,0.065,False,False,0.1635082430002512,0.0001457189973734,0.0632
1755016220,10,1054.0,712,0.6755218216318786,safe,0.065,False,True,0.0147096690016041,0.0002466430014465,0.0632
1755016221,10,1200.0,876,0.73,safe,0.065,False,False,0.0084087889990769,0.0001151579999714,0.0632
1755016222,10,4088.0,3050,0.7460861056751468,safe,0.065,False,False,0.573852457000612,0.0001381399997626,0.0632
1755016223,10,5134.0,3768,0.7339306583560576,safe,0.065,False,False,0.1004612849974364,0.0001482730003772,0.0632
1755016224,10,4444.0,3433,0.7725022502250225,safe,0.065,False,False,0.2313709259979077,0.000130292999529,0.0632
1755016225,10,4668.0,3340,0.715509854327335,safe,0.065,,False,0.1258851189995766,0.0002047660018433,0.0632
1755016226,10,7002.0,5239,0.7482147957726364,safe,0.065,,False,0.2891531200002646,0.0001466370013076,0.0632
1755016227,10,1034.0,799,0.7727272727272727,safe,0.065,False,False,0.0100616540003102,0.000626581000688,0.0632
1755016228,10,4040.0,3214,0.7955445544554456,safe,0.065,,False,0.4592756339989137,0.0001292739980272,0.0632
1755016229,10,474.0,344,0.7257383966244726,safe,0.065,False,False,0.0089300830004503,0.0001258769989362,0.0632
1755016230,10,2888.0,2444,0.8462603878116344,safe,0.065,False,False,0.1481045189975702,0.0001426350027031,0.0632
1755016231,10,2284.0,2143,0.9382661996497372,safe,0.065,False,False,1.0249634409992725,0.0001418229985574,0.0632
1755016232,10,3552.0,3276,0.9222972972972971,safe,0.065,False,False,0.216451609001524,0.0001634840009501,0.0632
1755016233,10,834.0,662,0.7937649880095923,safe,0.065,False,False,0.0097630919990479,0.0001155690006271,0.0632
1755016234,10,2692.0,2371,0.8807578008915304,safe,0.065,False,False,0.1793287149994284,0.0001462690015614,0.0632
1755016235,10,862.0,632,0.7331786542923434,safe,0.065,False,False,0.0216938730009133,0.0001228199980687,0.0632
1755016236,10,2534.0,2268,0.8950276243093923,safe,0.065,False,False,0.074983312999393,0.0001331530002062,0.0632
1755016237,10,4320.0,3188,0.7379629629629629,safe,0.065,False,False,0.0751783800005796,0.0001246969986823,0.0632
1755016238,10,2896.0,2449,0.8456491712707183,safe,0.065,False,False,0.2575215689976176,0.0001375799984089,0.0632
1755016239,10,2230.0,2125,0.952914798206278,safe,0.065,False,False,0.4262444649975805,0.00014561900025,0.0632
1755016240,10,3218.0,2672,0.8303293971410814,safe,0.065,False,False,0.1776517930011323,0.0001531320012873,0.0632
1755016241,10,2620.0,2353,0.8980916030534352,safe,0.065,False,False,0.2735590190022776,0.0001567369981785,0.0632
1755016242,10,5516.0,4311,0.7815445975344453,safe,0.065,False,False,0.3783148980000987,0.0001378480010316,0.0632
1755016243,10,4122.0,3141,0.7620087336244541,safe,0.065,False,False,0.1664188739996461,0.0001153399971371,0.0632
1755016244,10,2622.0,2312,0.881769641495042,safe,0.065,False,False,0.6978925219991652,0.0001536810013931,0.0632
1755016245,10,4656.0,3339,0.717139175257732,safe,0.065,False,False,0.2616802070006088,0.0001263829981326,0.0632
1755016246,10,4504.0,3253,0.7222468916518651,safe,0.065,False,False,1.1664623450014917,0.0001608240017958,0.0632
1755016247,10,1002.0,726,0.7245508982035929,safe,0.065,False,False,0.0424731470011465,0.0001370840000163,0.0632
1755016248,10,2878.0,2440,0.8478109798471161,safe,0.065,False,False,0.1721219009996275,0.0001458290025766,0.0632
1755016249,10,4044.0,3303,0.8167655786350149,safe,0.065,False,False,0.2712991179978417,0.000136434999149,0.0632
1755016250,10,4470.0,3460,0.7740492170022372,safe,0.065,False,False,0.0382159970031352,0.0001470180031901,0.0632
1755016251,10,0.0,806,,,0.065,False,False,0.0242937420007365,0.0008927220005716,0.0632
1755016252,10,2718.0,2360,0.8682855040470935,safe,0.065,False,False,0.5388979719973577,0.0001355750027869,0.0632
1755016253,10,4444.0,3372,0.7587758775877588,safe,0.065,,False,0.4179118129977723,0.0001502350023656,0.0632
1755016254,10,6544.0,5290,0.8083740831295844,safe,0.065,False,False,0.1624610770013532,0.0001456720019632,0.0632
1755016255,10,1090.0,782,0.7174311926605504,safe,0.065,False,True,0.0014286820005509,0.000157462000061,0.0632
1755016256,10,3284.0,2652,0.807551766138855,safe,0.065,False,False,0.0538314750010613,0.0001248990010935,0.0632
1755016257,10,2962.0,2481,0.837609723160027,safe,0.065,False,False,0.1026211509997665,0.0001320099981967,0.0632
1755016258,10,4740.0,3372,0.7113924050632912,safe,0.065,,False,0.089576122998551,0.0001438420003978,0.0632
1755016259,10,2924.0,2467,0.8437072503419972,safe,0.065,False,False,0.505366764999053,0.0001257980002264,0.0632
1755016260,10,6200.0,4202,0.677741935483871,safe,0.065,,False,0.0777822440031741,0.0001185100009024,0.0632
1755016261,10,3430.0,2715,0.7915451895043731,safe,0.065,False,False,0.3340529900015099,0.0001437850005459,0.0632
1755016262,10,0.0,916,,,0.065,False,False,0.007251418002852,0.0008445280000159,0.0632
1755016263,10,500.0,411,0.822,safe,0.065,False,False,0.0046932629993534,0.0007987689969013,0.0632
1755016264,10,986.0,743,0.7535496957403651,safe,0.065,False,False,0.0143752840012894,0.0001343679978162,0.0632
1755016265,10,4250.0,3238,0.7618823529411765,safe,0.065,False,False,0.0634069890002138,0.0001378519991703,0.0632
1755016266,10,0.0,835,,,0.065,False,False,0.004612022999936,0.0001729120012896,0.0632
1755016267,10,2416.0,2219,0.9184602649006622,safe,0.065,False,False,0.319620008001948,0.0001791870017768,0.0632
1755016268,10,0.0,959,,,0.065,False,False,0.0214844050024112,0.0005503409993252,0.0632
1755016269,10,2652.0,2326,0.8770739064856712,safe,0.065,False,False,0.7208140710026782,0.0001398640015395,0.0632
1755016270,10,4762.0,3533,0.7419151616967661,safe,0.065,False,False,0.1903608239990717,0.0001513500028522,0.0632
1755016271,10,859.0,636,0.740395809080326,safe,0.065,False,False,0.0345136489995638,0.0001177560006908,0.0632
1755016272,10,450.0,335,0.7444444444444445,safe,0.065,False,False,0.0008927670023695,0.0001001959972199,0.0632
1755016273,10,0.0,918,,,0.065,False,False,0.0036877679995086,0.0009167229982267,0.0632
1755016274,10,3470.0,2745,0.7910662824207493,safe,0.065,False,False,0.0176549940006225,0.0001242420003109,0.0632
1755016275,10,740.0,571,0.7716216216216216,safe,0.065,False,False,0.0124489230001927,0.0001081590016838,0.0632
1755016276,10,936.0,679,0.7254273504273504,safe,0.065,False,False,0.0087126090002129,0.0002658030025486,0.0632
1755016277,10,2781.0,2403,0.8640776699029126,safe,0.065,False,False,0.2672283320025599,0.0001304510005866,0.0632
1755016278,10,3334.0,2668,0.8002399520095981,safe,0.065,False,False,0.045337436000409,0.0001078360000974,0.0632
1755016279,10,0.0,2241,,,0.065,False,False,0.3336406350026664,0.0005065539990027,0.0632
1755016280,10,4720.0,3370,0.7139830508474576,safe,0.065,False,False,0.5357901150018733,0.0001461499996366,0.0632
1755016281,10,1360.0,1026,0.7544117647058823,safe,0.065,,False,0.0076451229979284,9.747999865794554e-05,0.0632
