seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our,finalpercent
1755018531,3,2022.0,2011,0.9945598417408508,safe,0.0,False,False,0.0307965249994595,4.4089996663387865e-05,0.0
1755018532,3,240.0,220,0.9166666666666666,safe,0.0,False,False,0.0001994800004467,3.166299939039163e-05,0.0
1755018533,3,130.0,115,0.8846153846153846,safe,0.0,False,False,0.0001329560000158,3.443099922151305e-05,0.0
1755018534,3,260.0,230,0.8846153846153846,safe,0.0,False,False,0.0001686820032773,3.155500235152431e-05,0.0
1755018535,3,430.0,415,0.9651162790697676,safe,0.0,False,False,0.0005840760022692,3.897699934896082e-05,0.0
1755018536,3,220.0,210,0.9545454545454546,safe,0.0,False,False,0.0002973750015371,3.2502000976819545e-05,0.0
1755018537,3,16.0,14,0.875,safe,0.0,False,False,0.0001403230016876,3.065399869228713e-05,0.0
1755018538,3,610.0,505,0.8278688524590164,safe,0.0,False,False,0.0003846429972327,3.4167998819611967e-05,0.0
1755018539,3,2022.0,2011,0.9945598417408508,safe,0.0,False,False,0.0548506769991945,0.0001143740009865,0.0
1755018540,3,150.0,135,0.9,safe,0.0,False,False,0.0002113819973601,3.356700108270161e-05,0.0
1755018541,3,24.0,22,0.9166666666666666,safe,0.0,False,False,0.0001097650019801,2.9106002330081537e-05,0.0
1755018542,3,14.0,12,0.8571428571428571,safe,0.0,False,False,7.907699909992516e-05,2.992400186485611e-05,0.0
1755018543,3,2008.0,2004,0.99800796812749,safe,0.0,False,False,0.0566274090015213,5.465799767989665e-05,0.0
1755018544,3,2024.0,2012,0.9940711462450592,safe,0.0,False,False,0.0128279540003859,5.0392998673487455e-05,0.0
1755018545,3,200.0,152,0.76,safe,0.0,,False,0.0001471680006943,2.553000012994744e-05,0.0
1755018546,3,62.0,51,0.8225806451612904,safe,0.0,False,False,0.0001384239985782,2.8313999791862443e-05,0.0
1755018547,3,412.0,406,0.9854368932038836,safe,0.0,False,False,0.0022245210020628,3.181099964422174e-05,0.0
1755018548,3,124.0,112,0.9032258064516128,safe,0.0,False,False,0.0001771009992808,2.800200309138745e-05,0.0
1755018549,3,212.0,206,0.9716981132075472,safe,0.0,False,False,0.0007924630008346,2.770899664028548e-05,0.0
1755018550,3,604.0,602,0.9966887417218544,safe,0.0,,False,0.0005628959988825,3.097599983448163e-05,0.0
1755018551,3,222.0,211,0.9504504504504504,safe,0.0,False,False,0.0006241029986995,2.8889000532217324e-05,0.0
1755018552,3,60.0,50,0.8333333333333334,safe,0.0,False,False,0.0001122240028053,2.740299896686338e-05,0.0
1755018553,3,2012.0,2006,0.9970178926441352,safe,0.0,False,False,0.0709749080015171,5.121499998494983e-05,0.0
1755018554,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.0018018539994955,2.8574999305419624e-05,0.0
1755018555,3,2410.0,2205,0.9149377593360996,safe,0.0,False,False,0.0012423919979482,3.2395000744145364e-05,0.0
1755018556,3,2420.0,2210,0.9132231404958676,safe,0.0,False,False,0.0006493180007964,3.236299744457938e-05,0.0
1755018557,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.0018520659978094,3.6436998925637454e-05,0.0
1755018558,3,120.0,110,0.9166666666666666,safe,0.0,False,False,0.0001105030023609,3.297899820609018e-05,0.0
1755018559,3,2440.0,2220,0.9098360655737704,safe,0.0,False,False,0.0003515500029607,2.90040006802883e-05,0.0
1755018560,3,8.0,7,0.875,safe,0.0,,False,6.48420027573593e-05,2.744700032053516e-05,0.0
1755018561,3,2300.0,2150,0.9347826086956522,safe,0.0,False,False,0.000255309001659,3.575299706426449e-05,0.0
1755018562,3,34.0,32,0.9411764705882352,safe,0.0,False,False,6.771199696231633e-05,2.964799932669848e-05,0.0
1755018563,3,450.0,425,0.9444444444444444,safe,0.0,False,False,0.0004022140019515,3.075699714827351e-05,0.0
1755018564,3,230.0,215,0.9347826086956522,safe,0.0,False,False,0.0001727149974612,2.697200034162961e-05,0.0
1755018565,3,62.0,51,0.8225806451612904,safe,0.0,False,False,0.0001476319994253,2.790099824778736e-05,0.0
1755018566,3,422.0,411,0.9739336492890996,safe,0.0,False,False,0.0016344670002581,2.922999919974245e-05,0.0
1755018567,3,150.0,135,0.9,safe,0.0,False,False,0.0002131340006599,2.851499812095426e-05,0.0
1755018568,3,244.0,222,0.9098360655737704,safe,0.0,False,False,0.0002977619988087,2.477099769748748e-05,0.0
1755018569,3,2012.0,2006,0.9970178926441352,safe,0.0,False,False,0.0797621109995816,5.066799712949432e-05,0.0
1755018570,3,2140.0,2080,0.97196261682243,safe,0.0,False,False,0.0004918029990221,3.17919984809123e-05,0.0
1755018571,3,302.0,251,0.8311258278145696,safe,0.0,False,False,0.0005057010021118,2.66780007223133e-05,0.0
1755018572,3,2102.0,2051,0.9757373929590866,safe,0.0,False,False,0.0086760489975858,3.4242002584505826e-05,0.0
1755018573,3,34.0,32,0.9411764705882352,safe,0.0,False,False,0.000123349000205,2.9221999284345657e-05,0.0
1755018574,3,160.0,140,0.875,safe,0.0,False,False,0.0001154750025307,2.898499951697886e-05,0.0
1755018575,3,106.0,103,0.9716981132075472,safe,0.0,False,False,0.0004580259992508,2.8903999918838963e-05,0.0
1755018576,3,400.0,300,0.75,safe,0.0,False,False,5.793400123366155e-05,2.4828997993608937e-05,0.0
1755018577,3,520.0,460,0.8846153846153846,safe,0.0,False,False,0.0002062460007437,3.1268999009625986e-05,0.0
1755018578,3,212.0,206,0.9716981132075472,safe,0.0,False,False,0.0007972299972607,3.0184997740434483e-05,0.0
1755018579,3,18.0,15,0.8333333333333334,safe,0.0,False,False,8.108799738693051e-05,2.7350000891601667e-05,0.0
1755018580,3,2220.0,2110,0.9504504504504504,safe,0.0,False,False,0.0007443579997925,2.852400211850181e-05,0.0
1755018581,3,222.0,211,0.9504504504504504,safe,0.0,False,False,0.0006430350003938,2.682500053197145e-05,0.0
1755018582,3,430.0,415,0.9651162790697676,safe,0.0,False,False,0.0003900550000253,2.653699993970804e-05,0.0
1755018583,3,8.0,7,0.875,safe,0.0,False,False,4.8191999667324126e-05,2.436299837427213e-05,0.0
1755018584,3,340.0,280,0.8235294117647058,safe,0.0,False,False,7.992000246304087e-05,2.478900205460377e-05,0.0
1755018585,3,206.0,203,0.9854368932038836,safe,0.0,False,False,0.0012013880004815,3.179499981342815e-05,0.0
1755018586,3,504.0,452,0.8968253968253969,safe,0.0,False,False,0.0005883080011699,2.909600152634084e-05,0.0
1755018587,3,32.0,26,0.8125,safe,0.0,False,False,0.0001505770014773,2.7758000214817e-05,0.0
1755018588,3,244.0,222,0.9098360655737704,safe,0.0,False,False,0.0004323989996919,3.245199695811607e-05,0.0
1755018589,3,48.0,44,0.9166666666666666,safe,0.0,False,False,0.0001292829983867,3.0898998375050724e-05,0.0
1755018590,3,200.0,155,0.775,safe,0.0,,False,0.0001201829982164,3.524899875628762e-05,0.0
1755018591,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.0023402699989674,4.238099791109562e-05,0.0
1755018592,3,460.0,440,0.9565217391304348,safe,0.0,False,False,0.0001460079984099,3.3333999454043806e-05,0.0
1755018593,3,604.0,502,0.8311258278145696,safe,0.0,False,False,0.0008473449997836,3.367700264789164e-05,0.0
1755018594,3,2404.0,2202,0.9159733777038268,safe,0.0,False,False,0.0076125590021547,6.466099875979125e-05,0.0
1755018595,3,640.0,520,0.8125,safe,0.0,False,False,0.0001353950028715,3.533500057528727e-05,0.0
1755018596,3,26.0,23,0.8846153846153846,safe,0.0,False,False,0.0001212850002048,3.17150006594602e-05,0.0
1755018597,3,414.0,408,0.9855072463768116,safe,0.0,False,False,0.0015267739981936,3.46549968526233e-05,0.0
1755018598,3,424.0,412,0.9716981132075472,safe,0.0,False,False,0.0011966989986831,3.5097997169941664e-05,0.0
1755018599,3,144.0,132,0.9166666666666666,safe,0.0,False,False,0.0004327480019128,3.1023999326862395e-05,0.0
1755018600,3,340.0,320,0.9411764705882352,safe,0.0,,False,8.39849999465514e-05,3.450399890425615e-05,0.0
1755018601,3,112.0,106,0.9464285714285714,safe,0.0,False,False,0.0005032330009271,3.4660999517655e-05,0.0
1755018602,3,640.0,520,0.8125,safe,0.0,False,False,0.000136773000122,3.610199928516522e-05,0.0
1755018603,3,2402.0,2201,0.9163197335553706,safe,0.0,False,False,0.0072042460014927,5.42779998795595e-05,0.0
1755018604,3,540.0,480,0.8888888888888888,safe,0.0,False,False,0.000133174999064,3.060100061702542e-05,0.0
1755018605,3,242.0,221,0.9132231404958676,safe,0.0,False,False,0.0008646889982628,3.3659998734947294e-05,0.0
1755018606,3,304.0,252,0.8289473684210527,safe,0.0,False,False,0.0004178820017841,3.200699939043261e-05,0.0
1755018607,3,122.0,111,0.9098360655737704,safe,0.0,False,False,0.0004394050010887,3.45920016115997e-05,0.0
1755018608,3,114.0,108,0.9473684210526316,safe,0.0,False,False,0.0002777490008156,3.499200101941824e-05,0.0
1755018609,3,2204.0,2102,0.9537205081669692,safe,0.0,False,False,0.0053801520007255,4.141799945500679e-05,0.0
1755018610,3,62.0,51,0.8225806451612904,safe,0.0,False,False,0.0002511259990569,3.4553002478787675e-05,0.0
1755018611,3,450.0,425,0.9444444444444444,safe,0.0,False,False,0.0004440720003913,3.362099960213527e-05,0.0
1755018612,3,444.0,422,0.9504504504504504,safe,0.0,False,False,0.001070673999493,3.625899989856407e-05,0.0
1755018613,3,2300.0,2150,0.9347826086956522,safe,0.0,False,False,0.0002653740011737,3.6858000385109335e-05,0.0
1755018614,3,302.0,251,0.8311258278145696,safe,0.0,False,False,0.0007954969987622,3.709600059664808e-05,0.0
1755018615,3,3010.0,3005,0.9983388704318936,safe,0.0,False,False,0.0017298960010521,3.929699960281141e-05,0.0
1755018616,3,222.0,211,0.9504504504504504,safe,0.0,False,False,0.0006205970021255,2.9631999495904893e-05,0.0
1755018617,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.0001523459977761,2.8474001737777144e-05,0.0
1755018618,3,16.0,14,0.875,safe,0.0,False,False,0.0001020939998852,2.602000313345343e-05,0.0
1755018619,3,3040.0,3020,0.993421052631579,safe,0.0,,False,0.0003071099999942,3.217999983462505e-05,0.0
1755018620,3,2404.0,2202,0.9159733777038268,safe,0.0,False,False,0.0074301569984527,4.436900053406134e-05,0.0
1755018621,3,64.0,52,0.8125,safe,0.0,False,False,0.0001285849975829,3.31920018652454e-05,0.0
1755018622,3,3004.0,3002,0.9993342210386152,safe,0.0,,False,0.004187426999124,4.216300294501707e-05,0.0
1755018623,3,208.0,204,0.9807692307692308,safe,0.0,False,False,0.0007478250008716,2.966199826914817e-05,0.0
1755018624,3,214.0,208,0.97196261682243,safe,0.0,False,False,0.0004454280024219,2.970400237245485e-05,0.0
1755018625,3,340.0,280,0.8235294117647058,safe,0.0,False,False,7.484600064344704e-05,2.6815996534423903e-05,0.0
1755018626,3,4000.0,4000,1.0,safe,0.0,,False,0.000181307997991,7.696499960729852e-05,0.0
1755018627,3,320.0,260,0.8125,safe,0.0,False,False,0.0001582910008437,3.2760999602032825e-05,0.0
1755018628,3,108.0,104,0.9629629629629628,safe,0.0,False,False,0.0003445309994276,3.216199911548756e-05,0.0
1755018629,3,242.0,221,0.9132231404958676,safe,0.0,False,False,0.0008173829992301,3.526699947542511e-05,0.0
1755018630,3,406.0,403,0.9926108374384236,safe,0.0,False,False,0.0073373099985474,5.486699956236407e-05,0.0
1755018631,3,2004.0,2002,0.999001996007984,safe,0.0,False,False,0.3296585990028688,6.135200237622485e-05,0.0
1755018632,3,604.0,502,0.8311258278145696,safe,0.0,False,False,0.0008856210006342,3.581899727578275e-05,0.0
1755018633,3,215.0,210,0.9767441860465116,safe,0.0,False,False,0.0002360059988859,3.081899922108278e-05,0.0
1755018634,3,18.0,15,0.8333333333333334,safe,0.0,False,False,0.0002412360008747,7.761400047456846e-05,0.0
1755018635,3,504.0,452,0.8968253968253969,safe,0.0,False,False,0.0007843099992896,4.499199712881818e-05,0.0
1755018636,3,224.0,212,0.9464285714285714,safe,0.0,False,False,0.0003410509998502,2.7170000976184383e-05,0.0
1755018637,3,2006.0,2004,0.9990029910269193,safe,0.0,False,False,0.0696254869981203,6.694200055790134e-05,0.0
1755018638,3,2210.0,2105,0.9524886877828054,safe,0.0,False,False,0.0014663590009149,3.514399941195734e-05,0.0
1755018639,3,640.0,520,0.8125,safe,0.0,False,False,0.0001181660009024,2.9472001187969e-05,0.0
1755018640,3,32.0,26,0.8125,safe,0.0,False,False,0.0001014050030789,2.5690998882055283e-05,0.0
1755018641,3,2202.0,2101,0.9541326067211626,safe,0.0,False,False,0.0091812939972442,4.602099943440408e-05,0.0
1755018642,3,310.0,255,0.8225806451612904,safe,0.0,False,False,0.0001446930000383,2.640899765538052e-05,0.0
1755018643,3,114.0,108,0.9473684210526316,safe,0.0,False,False,0.0002126239996869,2.91579999611713e-05,0.0
1755018644,3,150.0,135,0.9,safe,0.0,False,False,0.0002111309986503,2.8909998945891857e-05,0.0
1755018645,3,320.0,260,0.8125,safe,0.0,False,False,0.0001005539998004,2.650399983394891e-05,0.0
1755018646,3,3010.0,3005,0.9983388704318936,safe,0.0,,False,0.0013810889977321,3.4493998100515455e-05,0.0
1755018647,3,18.0,15,0.8333333333333334,safe,0.0,False,False,6.648399721598253e-05,2.5224999262718484e-05,0.0
1755018648,3,2030.0,2015,0.9926108374384236,safe,0.0,False,False,0.0108399569980974,7.355399793596007e-05,0.0
1755018649,3,62.0,51,0.8225806451612904,safe,0.0,False,False,0.0001483429987274,3.119600296486169e-05,0.0
1755018650,3,340.0,280,0.8235294117647058,safe,0.0,False,False,7.052299770293757e-05,2.720200063777156e-05,0.0
1755018651,3,2120.0,2060,0.9716981132075472,safe,0.0,False,False,0.0009127789999183,2.978599877678789e-05,0.0
1755018652,3,800.0,601,0.75125,safe,0.0,,False,0.0010841879993677,3.980100154876709e-05,0.0
1755018653,3,2500.0,2250,0.9,safe,0.0,False,False,0.0001812500013329,3.066399949602783e-05,0.0
1755018654,3,206.0,203,0.9854368932038836,safe,0.0,False,False,0.0012399929983075,3.5018001653952524e-05,0.0
1755018655,3,320.0,310,0.96875,safe,0.0,,False,9.691100058262236e-05,2.84569978248328e-05,0.0
1755018656,3,2012.0,2006,0.9970178926441352,safe,0.0,False,False,0.0448078449990134,4.670899943448603e-05,0.0
1755018657,3,124.0,112,0.9032258064516128,safe,0.0,False,False,0.0001683310001681,2.6632002118276432e-05,0.0
1755018658,3,502.0,451,0.898406374501992,safe,0.0,False,False,0.0011141930008307,2.9145998269086704e-05,0.0
1755018659,3,2102.0,2051,0.9757373929590866,safe,0.0,False,False,0.0088273039982595,3.344300057506189e-05,0.0
1755018660,3,32.0,26,0.8125,safe,0.0,False,False,8.639099905849434e-05,2.4456996470689774e-05,0.0
1755018661,3,122.0,111,0.9098360655737704,safe,0.0,False,False,0.0003113329985353,2.616100027807988e-05,0.0
1755018662,3,400.0,300,0.75,safe,0.0,False,False,8.339399937540293e-05,2.584400135674514e-05,0.0
1755018663,3,2400.0,2200,0.9166666666666666,safe,0.0,False,False,0.0001454459998058,3.049399674637243e-05,0.0
1755018664,3,602.0,501,0.8322259136212624,safe,0.0,False,False,0.0012365220027277,3.393000224605203e-05,0.0
1755018665,3,2420.0,2210,0.9132231404958676,safe,0.0,False,False,0.0006748259984306,2.9722999897785485e-05,0.0
1755018666,3,43.0,42,0.9767441860465116,safe,0.0,False,False,0.0001917459994729,2.828300057444721e-05,0.0
1755018667,3,3040.0,3020,0.993421052631579,safe,0.0,,False,0.0038746329992136,3.655500040622428e-05,0.0
1755018668,3,80.0,62,0.775,safe,0.0,,False,9.558400051901116e-05,2.6589001208776608e-05,0.0
1755018669,3,4.0,4,1.0,safe,0.0,,False,4.8662001063348725e-05,2.551400029915385e-05,0.0
1755018670,3,2600.0,2400,0.9230769230769232,safe,0.0,False,False,0.0017730190011207,4.040000203531236e-05,0.0
1755018671,3,2240.0,2120,0.9464285714285714,safe,0.0,False,False,0.000443955999799,3.208299676771276e-05,0.0
1755018672,3,620.0,510,0.8225806451612904,safe,0.0,False,False,0.0002211540013377,3.067299985559657e-05,0.0
1755018673,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.000179463000677,3.244199979235418e-05,0.0
1755018674,3,540.0,480,0.8888888888888888,safe,0.0,False,False,0.0001555950002511,2.6667999918572605e-05,0.0
1755018675,3,442.0,421,0.9524886877828054,safe,0.0,False,False,0.0014618719978898,3.4772998333210126e-05,0.0
1755018676,3,19.0,18,0.9473684210526316,safe,0.0,False,False,0.0001185910005006,2.9789000109303743e-05,0.0
1755018677,3,122.0,111,0.9098360655737704,safe,0.0,False,False,0.0002898189995903,2.580599903012626e-05,0.0
1755018678,3,26.0,23,0.8846153846153846,safe,0.0,False,False,0.0001213719988299,3.029000072274357e-05,0.0
1755018679,3,422.0,411,0.9739336492890996,safe,0.0,False,False,0.0015912189992377,2.857599974959157e-05,0.0
1755018680,3,502.0,451,0.898406374501992,safe,0.0,False,False,0.0012872050028818,3.215800097677857e-05,0.0
1755018681,3,26.0,23,0.8846153846153846,safe,0.0,False,False,0.0001036719986586,2.837099964381196e-05,0.0
1755018682,3,2102.0,2051,0.9757373929590866,safe,0.0,False,False,0.0120139039972855,4.695399911724962e-05,0.0
1755018683,3,444.0,422,0.9504504504504504,safe,0.0,False,False,0.0006986839980527,3.277100040577352e-05,0.0
1755018684,3,130.0,115,0.8846153846153846,safe,0.0,False,False,0.0001399829998263,2.881399996113032e-05,0.0
1755018685,3,80.0,65,0.8125,safe,0.0,,False,6.446599945775233e-05,2.7351001335773617e-05,0.0
1755018686,3,2014.0,2008,0.997020854021847,safe,0.0,False,False,0.0432253270009823,4.025200178148225e-05,0.0
1755018687,3,2404.0,2202,0.9159733777038268,safe,0.0,False,False,0.0032061120000435,3.8733000110369176e-05,0.0
1755018688,3,2600.0,2300,0.8846153846153846,safe,0.0,False,False,0.0001702019981166,3.329200262669474e-05,0.0
1755018689,3,144.0,132,0.9166666666666666,safe,0.0,False,False,0.0003350129991304,3.14779972541146e-05,0.0
1755018690,3,54.0,48,0.8888888888888888,safe,0.0,False,False,0.0001093009996111,2.787600169540383e-05,0.0
1755018691,3,62.0,51,0.8225806451612904,safe,0.0,False,False,0.0001520219993835,2.686800144147128e-05,0.0
1755018692,3,152.0,151,0.993421052631579,safe,0.0,False,False,0.0003356079978402,3.04080022033304e-05,0.0
1755018693,3,206.0,203,0.9854368932038836,safe,0.0,False,False,0.0012488220017985,2.9693001124542207e-05,0.0
1755018694,3,142.0,131,0.9225352112676056,safe,0.0,False,False,0.0046484649974445,3.413899685256183e-05,0.0
1755018695,3,2012.0,2006,0.9970178926441352,safe,0.0,False,False,0.0426040109996392,4.434500078787096e-05,0.0
1755018696,3,2080.0,2040,0.9807692307692308,safe,0.0,False,False,0.0008137160002661,3.120299879810773e-05,0.0
1755018697,3,154.0,152,0.987012987012987,safe,0.0,,False,0.0001607930025784,3.101300171692856e-05,0.0
1755018698,3,640.0,520,0.8125,safe,0.0,False,False,0.0001102669993997,3.5992001357953995e-05,0.0
1755018699,3,48.0,44,0.9166666666666666,safe,0.0,False,False,0.0001213399991684,2.746899917838164e-05,0.0
1755018700,3,16.0,14,0.875,safe,0.0,False,False,0.0001127819996327,2.6509998861001804e-05,0.0
1755018701,3,3100.0,3050,0.9838709677419356,safe,0.0,,False,0.0001894350025395,3.700500019476749e-05,0.0
1755018702,3,2006.0,2003,0.9985044865403788,safe,0.0,False,False,0.1038172270018549,5.256400254438631e-05,0.0
1755018703,3,2120.0,2060,0.9716981132075472,safe,0.0,False,False,0.0009143380011664,3.962400296586566e-05,0.0
1755018704,3,14.0,12,0.8571428571428571,safe,0.0,False,False,0.0001308230021095,2.8459999157348648e-05,0.0
1755018705,3,242.0,221,0.9132231404958676,safe,0.0,False,False,0.0005757580001954,2.751800275291316e-05,0.0
1755018706,3,224.0,212,0.9464285714285714,safe,0.0,False,False,0.0003404350027267,2.6216999685857445e-05,0.0
1755018707,3,406.0,403,0.9926108374384236,safe,0.0,False,False,0.0044585530013137,4.330999945523217e-05,0.0
1755018708,3,2404.0,2202,0.9159733777038268,safe,0.0,False,False,0.0030937410010665,3.4496999433031306e-05,0.0
1755018709,3,114.0,108,0.9473684210526316,safe,0.0,False,False,0.0002371169975958,2.6981000701198354e-05,0.0
1755018710,3,54.0,48,0.8888888888888888,safe,0.0,False,False,0.0001021509997372,2.679699900909327e-05,0.0
1755018711,3,2014.0,2008,0.997020854021847,safe,0.0,False,False,0.0306666489996132,5.6108001444954425e-05,0.0
1755018712,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.002628561000165,4.372299736132845e-05,0.0
1755018713,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.0026362019998487,4.137399810133502e-05,0.0
1755018714,3,400.0,305,0.7625,safe,0.0,,False,0.0001899500020954,3.194899909431115e-05,0.0
1755018715,3,2300.0,2150,0.9347826086956522,safe,0.0,False,False,0.0003028190003533,3.3227999665541574e-05,0.0
1755018716,3,124.0,112,0.9032258064516128,safe,0.0,False,False,0.0002368839996051,3.06169968098402e-05,0.0
1755018717,3,2042.0,2021,0.9897159647404504,safe,0.0,False,False,0.0188153320013952,6.996699812589213e-05,0.0
1755018718,3,320.0,260,0.8125,safe,0.0,False,False,0.0001532249989395,3.182699947501533e-05,0.0
1755018719,3,54.0,48,0.8888888888888888,safe,0.0,False,False,0.0001561570024932,2.856600258382969e-05,0.0
1755018720,3,2120.0,2060,0.9716981132075472,safe,0.0,False,False,0.001281689001189,3.685200135805644e-05,0.0
1755018721,3,70.0,55,0.7857142857142857,safe,0.0,False,False,6.966200089664198e-05,2.7461999707156792e-05,0.0
1755018722,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.0001368970006296,2.6042001991299912e-05,0.0
1755018723,3,2404.0,2202,0.9159733777038268,safe,0.0,False,False,0.0096958360009011,3.401399953872897e-05,0.0
1755018724,3,460.0,430,0.9347826086956522,safe,0.0,False,False,0.0001770960006979,2.5940000341506675e-05,0.0
1755018725,3,70.0,55,0.7857142857142857,safe,0.0,False,False,7.168099909904413e-05,2.838100044755265e-05,0.0
1755018726,3,150.0,135,0.9,safe,0.0,False,False,0.0001606339974387,2.9699996957788244e-05,0.0
1755018727,3,46.0,44,0.9565217391304348,safe,0.0,False,False,0.0001064730022335,2.9975002689752728e-05,0.0
1755018728,3,400.0,350,0.875,safe,0.0,,False,5.728600081056357e-05,3.037199712707661e-05,0.0
1755018729,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.0001517979981144,2.595500336610712e-05,0.0
1755018730,3,20.0,20,1.0,safe,0.0,,False,6.040399966877885e-05,2.6309000531909987e-05,0.0
1755018731,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.0002509680016373,3.0780000088270754e-05,0.0
1755018732,3,130.0,115,0.8846153846153846,safe,0.0,False,False,0.0001024409975798,2.8165002731839195e-05,0.0
1755018733,3,2014.0,2008,0.997020854021847,safe,0.0,False,False,0.0215223110026272,4.7217999963322654e-05,0.0
1755018734,3,2440.0,2220,0.9098360655737704,safe,0.0,False,False,0.0005335759997251,3.607300095609389e-05,0.0
1755018735,3,2024.0,2012,0.9940711462450592,safe,0.0,False,False,0.0157585409979219,5.670500104315579e-05,0.0
1755018736,3,2220.0,2110,0.9504504504504504,safe,0.0,False,False,0.0010529900027904,3.565400038496591e-05,0.0
1755018737,3,304.0,302,0.993421052631579,safe,0.0,False,False,0.0004219829970679,3.668200224637985e-05,0.0
1755018738,3,230.0,215,0.9347826086956522,safe,0.0,False,False,0.0003640629984147,3.4067001251969486e-05,0.0
1755018739,3,400.0,302,0.755,safe,0.0,,False,0.000414007998188,3.3356001949869096e-05,0.0
1755018740,3,2110.0,2055,0.9739336492890996,safe,0.0,False,False,0.0056938029993034,6.142799975350499e-05,0.0
1755018741,3,142.0,131,0.9225352112676056,safe,0.0,False,False,0.0006395439995685,3.1947001843946055e-05,0.0
1755018742,3,142.0,131,0.9225352112676056,safe,0.0,False,False,0.0005895499998587,5.6084998504957184e-05,0.0
1755018743,3,2220.0,2110,0.9504504504504504,safe,0.0,False,False,0.0007150909987103,3.082799958065152e-05,0.0
1755018744,3,242.0,221,0.9132231404958676,safe,0.0,False,False,0.0007993500003067,2.8397997084539384e-05,0.0
1755018745,3,640.0,520,0.8125,safe,0.0,False,False,0.0001167059999716,2.640200182213448e-05,0.0
1755018746,3,304.0,252,0.8289473684210527,safe,0.0,False,False,0.0002646989996719,2.6942998374579474e-05,0.0
1755018747,3,4000.0,3100,0.775,safe,0.0,,False,0.0001075280015356,2.825000046868809e-05,0.0
1755018748,3,304.0,252,0.8289473684210527,safe,0.0,False,False,0.000278237999737,2.595999831100925e-05,0.0
1755018749,3,222.0,211,0.9504504504504504,safe,0.0,False,False,0.0006392989998857,2.885399953811429e-05,0.0
1755018750,3,26.0,23,0.8846153846153846,safe,0.0,False,False,9.805100125959144e-05,2.743699951679445e-05,0.0
1755018751,3,144.0,132,0.9166666666666666,safe,0.0,False,False,0.0003289849992142,3.0114002584014088e-05,0.0
1755018752,3,2042.0,2021,0.9897159647404504,safe,0.0,False,False,0.0144720190000953,4.1626997699495405e-05,0.0
1755018753,3,2030.0,2015,0.9926108374384236,safe,0.0,False,False,0.0047470499994233,3.979499888373539e-05,0.0
1755018754,3,80.0,70,0.875,safe,0.0,,False,5.665799835696816e-05,2.779900023597293e-05,0.0
1755018755,3,54.0,48,0.8888888888888888,safe,0.0,False,False,0.00011356899995,2.810099977068603e-05,0.0
1755018756,3,34.0,28,0.8235294117647058,safe,0.0,False,False,7.276600081240758e-05,2.93869998131413e-05,0.0
1755018757,3,2080.0,2040,0.9807692307692308,safe,0.0,False,False,0.0007637360031367,3.145200025755912e-05,0.0
1755018758,3,510.0,455,0.8921568627450981,safe,0.0,False,False,0.0002608110007713,3.045000266865827e-05,0.0
1755018759,3,144.0,132,0.9166666666666666,safe,0.0,False,False,0.0003135719998681,2.932499774033204e-05,0.0
1755018760,3,412.0,406,0.9854368932038836,safe,0.0,False,False,0.0023975149997568,3.328399907331914e-05,0.0
1755018761,3,304.0,252,0.8289473684210527,safe,0.0,False,False,0.0003408369993849,3.1335999665316194e-05,0.0
1755018762,3,540.0,480,0.8888888888888888,safe,0.0,False,False,0.0001207690002047,2.888300150516443e-05,0.0
1755018763,3,52.0,46,0.8846153846153846,safe,0.0,False,False,0.0001440650012227,2.430899985483848e-05,0.0
1755018764,3,3002.0,3001,0.9996668887408394,safe,0.0,False,False,0.0054518680008186,3.496999852359295e-05,0.0
1755018765,3,640.0,620,0.96875,safe,0.0,False,False,9.874999886960724e-05,2.580499858595431e-05,0.0
1755018766,3,2120.0,2060,0.9716981132075472,safe,0.0,False,False,0.0011015489981218,3.2588999602012336e-05,0.0
1755018767,3,450.0,425,0.9444444444444444,safe,0.0,False,False,0.0003589749976526,3.208699854440056e-05,0.0
1755018768,3,260.0,230,0.8846153846153846,safe,0.0,False,False,0.0001212179995491,2.9164999432396144e-05,0.0
1755018769,3,800.0,700,0.875,safe,0.0,,False,8.462699770461768e-05,3.320399991935119e-05,0.0
1755018770,3,442.0,421,0.9524886877828054,safe,0.0,False,False,0.0013317369994183,3.293999907327816e-05,0.0
1755018771,3,2420.0,2210,0.9132231404958676,safe,0.0,False,False,0.0006720279998262,3.178899714839645e-05,0.0
1755018772,3,16.0,14,0.875,safe,0.0,False,False,0.0001204779982799,2.660799873410724e-05,0.0
1755018773,3,2006.0,2003,0.9985044865403788,safe,0.0,False,False,0.1072544760027085,5.179299841984175e-05,0.0
1755018774,3,2440.0,2220,0.9098360655737704,safe,0.0,False,False,0.0003301149990875,2.653900082805194e-05,0.0
