seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,added
1755016127,3,0,142,95.0,0.6690140845070423,safe,0.0,False
1755016128,3,0,444,426.0,0.9594594594594594,safe,0.0,False
1755016129,3,0,24,15.0,0.625,safe,0.0,False
1755016130,3,0,35,34.0,0.9714285714285714,safe,0.0,False
1755016131,3,0,212,209.0,0.9858490566037735,safe,0.0,False
1755016132,3,0,112,85.0,0.7589285714285714,safe,0.0,False
1755016133,3,0,866,845.0,0.9757505773672055,safe,0.0,False
1755016134,3,0,2042,1969.0,0.9642507345739472,safe,0.0,False
1755016135,3,0,2080,2057.0,0.9889423076923077,safe,0.0,False
1755016136,3,0,408,404.0,0.9901960784313726,safe,0.0,False
1755016127,3,0.02,143.42000000000002,134.77379669347897,0.9397141032874003,safe,0.0,False
1755016128,3,0.02,448.44,428.0272714745515,0.9544805803999454,safe,0.0,False
1755016129,3,0.02,24.240000000000002,24.001275251467916,0.99015161928498,safe,0.0,False
1755016130,3,0.02,40.300000000000004,39.189233359253265,0.9724375523387906,safe,0.0,False
1755016131,3,0.02,214.12000000000003,210.00131609872915,0.9807645997512101,safe,0.0,False
1755016132,3,0.02,113.12,108.08677735075511,0.9555054574854589,safe,0.0,False
1755016133,3,0.02,871.0,845.9334598668356,0.9712209642558388,safe,0.0,False
1755016134,3,0.02,2062.42,1986.4715996182838,0.963175104788687,safe,0.0,False
1755016135,3,0.02,2100.7999999999997,2077.1470033536534,0.9887409574227217,safe,0.0,False
1755016136,3,0.02,412.08000000000004,410.0228036550998,0.9950077743523096,safe,0.0,False
1755016127,3,0.05,145.55,135.8476569780172,0.9333401372587921,safe,0.0,False
1755016128,3,0.05,455.1,448.0341501740768,0.9844740720151104,safe,0.0,False
1755016129,3,0.05,24.6,23.986475684326127,0.9750599871677287,safe,0.0,False
1755016130,3,0.05,40.75,39.45928360743511,0.9683259780965672,safe,0.0,False
1755016131,3,0.05,217.29999999999998,215.02901849743648,0.9895490957084054,safe,0.0,False
1755016132,3,0.05,114.8,112.13746073272293,0.9768071492397468,safe,0.0,False
1755016133,3,0.05,878.5,847.115391379546,0.964274776755317,safe,0.0,False
1755016134,3,0.05,2093.05,2007.0732312132152,0.9589227353446955,safe,0.0,False
1755016135,3,0.05,2132.0,2097.898377024161,0.9840048672721207,safe,0.0,False
1755016136,3,0.05,418.20000000000005,415.63597477356234,0.9938689018975665,safe,0.0,False
1755016127,3,0.1,149.1,137.02368002060666,0.919005231526537,safe,0.0,False
1755016128,3,0.1,466.20000000000005,448.1688098082377,0.9613230583617282,safe,0.0,False
1755016129,3,0.1,25.200000000000003,23.07386740116179,0.9156296587762615,safe,0.0,False
1755016130,3,0.1,41.5,39.92679349108448,0.9620914094237224,safe,0.0,False
1755016131,3,0.1,222.60000000000002,219.84040816618653,0.987602911797783,safe,0.0,False
1755016132,3,0.1,117.6,111.19440812650302,0.9455306813478148,safe,0.0,False
1755016133,3,0.1,891.0,849.6091255230276,0.9535455954242734,safe,0.0,False
1755016134,3,0.1,2144.1,2056.2718851871887,0.9590373047839135,safe,0.0,False
1755016135,3,0.1,2184.0,2157.12708835752,0.9876955532772527,safe,0.0,False
