seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016046,10,0.2,4541.1,4351.0389671783005,0.958146477104292,safe,0.5,False,False,0.2
1755016046,10,0.4,0.0,4835.502558967628,,,1.0,False,False,0.4
1755016045,10,0.4,0.0,791.7750524673374,,,1.0,False,False,0.4
1755016046,10,0.3,4525.299999999999,4305.17568573661,0.951356967656644,safe,0.5,False,False,0.2
1755016045,10,0.3,0.0,779.8566586970146,,,0.5,False,False,0.2
1755016045,10,0.2,0.0,769.7641619127744,,,0.5,False,False,0.2
1755016045,10,0.02,0.0,717.3851514926137,,,0.5,False,False,0.2
1755016045,10,0.1,0.0,677.4529244991691,,,0.5,False,False,0.2
1755016046,10,0.05,4415.700000000001,4265.692000582403,0.9660284893861456,safe,0.5,False,False,0.2
1755016045,10,0.05,0.0,717.8705981541236,,,0.5,False,False,0.2
1755016046,10,0.02,3983.74,3868.1384183010623,0.9709816449620362,safe,0.5,False,False,0.2
1755016046,10,0.0,4550.0,4161.0,0.9145054945054945,safe,0.5,False,False,0.2
1755016045,10,0.0,0.0,647.0,,,0.5,False,False,0.2
1755016046,10,0.1,4431.5,4290.586472951132,0.9682018442854864,safe,0.5,False,False,0.2
1755016039,10,0.5,2977.5,2747.998080440101,0.9229212696692196,safe,0.5,False,False,0.8
1755016037,10,0.0,2618.0,2321.0,0.8865546218487395,safe,0.0,False,False,0.2
1755016043,10,0.5,0.0,477.2374571070104,,,1.0,False,False,0.8
1755016041,10,0.4,2838.5999999999995,2641.8942543427224,0.9307032531327848,safe,0.0,False,True,0.4
1755016042,10,0.3,7874.9,7643.888727958907,0.9706648627866904,safe,0.0,True,False,0.2
1755016041,10,0.3,2720.1000000000004,2520.12332803795,0.9264818675923496,safe,0.0,False,False,0.2
1755016042,10,0.2,7253.0,7043.971725167008,0.9711804391516624,safe,0.0,,False,0.2
1755016041,10,0.2,2602.7,2470.897176848922,0.9493591950086148,safe,0.0,False,False,0.2
1755016042,10,0.1,7126.0,6953.1415401276845,0.9757425680785412,safe,0.0,,False,0.2
1755016041,10,0.1,2484.9,2366.634715385725,0.952406420936748,safe,0.0,False,False,0.2
1755016042,10,0.05,7062.5,6907.544767489628,0.978059436104726,safe,0.0,,False,0.2
1755016041,10,0.05,2425.9500000000003,2361.8095789046056,0.9735606994804532,safe,0.0,False,False,0.2
1755016042,10,0.02,7024.4,6879.690896926254,0.9793990799109182,safe,0.0,,False,0.2
1755016041,10,0.02,2390.58,2265.909621570031,0.9478493175589318,safe,0.0,False,False,0.2
1755016042,10,0.0,6999.0,6710.0,0.958708386912416,safe,0.0,,False,0.2
1755016041,10,0.0,2367.0,1634.0,0.6903253062948881,safe,0.0,False,False,0.2
1755016042,10,0.4,7507.0,7190.469339094081,0.9578352656312884,safe,0.0,,False,0.4
1755016045,10,0.5,0.0,835.506529813918,,,1.0,False,False,0.8
1755016040,10,0.0,5562.0,5199.0,0.9347357065803668,safe,0.0,False,False,0.2
1755016039,10,0.02,2405.82,2299.784266541221,0.9559253254778914,safe,0.0,False,False,0.2
1755016040,10,0.02,5582.3,5559.15468293064,0.9958538027212152,safe,0.0,False,False,0.2
1755016039,10,0.05,2441.5500000000006,2355.8097631200308,0.9648828666707748,safe,0.0,False,False,0.2
1755016040,10,0.05,5612.75,5588.927528720913,0.995755650745341,safe,0.0,False,False,0.2
1755016039,10,0.1,2501.1,2350.719660956928,0.939874319682111,safe,0.0,False,False,0.2
1755016040,10,0.1,5663.5,5624.640893208358,0.9931386762970528,safe,0.0,False,False,0.2
1755016039,10,0.2,2620.2,2489.795079195168,0.9502309286295582,safe,0.0,False,False,0.2
1755016040,10,0.2,5765.0,5674.950062428488,0.9843798894065028,safe,0.0,False,False,0.2
