seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1752228073,3,0.02,418.14000000000004,412.1098321507743,0.9855785912631517,safe,0.0
1752228074,3,0.02,525.2,513.9112558961767,0.9785058185380363,safe,0.0
1752228075,3,0.02,2042.2200000000003,2034.1827291398076,0.9960644441538167,safe,0.0
1752228076,3,0.02,105.03999999999999,104.08109896998744,0.9908710869191493,safe,0.0
1752228077,3,0.02,145.44,136.34149865217387,0.9374415473884342,safe,0.0
1752228078,3,0.02,331.5284155537982,329.3228903395191,0.9933474021809114,safe,0.0
1752228079,3,0.02,3759.4027116998354,3741.877003162116,0.9953381667563369,safe,0.0
1752228080,3,0.02,48.480000000000004,47.19277558879344,0.9734483413529998,safe,0.0
1752228081,3,0.02,448.44,428.4134714807643,0.9553417881561955,safe,0.0
1752228082,3,0.02,2224.0200000000004,2210.4552377461823,0.9939007912456641,safe,0.0
1752228073,3,0.05,424.35,422.0966056273901,0.9946897740718512,safe,0.0
1752228074,3,0.05,533.0,519.4819280035114,0.9746377636088394,safe,0.0
1752228075,3,0.05,2072.55,2064.5398243301024,0.9961351110130526,safe,0.0
1752228076,3,0.05,106.6,104.06817208359291,0.9762492690768566,safe,0.0
1752228077,3,0.05,147.60000000000002,137.90903025615353,0.9343430234156742,safe,0.0
1752228078,3,0.05,334.6784155537982,331.8202828022239,0.9914600624995644,safe,0.0
1752228079,3,0.05,3789.5527116998355,3753.468738528938,0.9904780389887461,safe,0.0
1752228080,3,0.05,49.2,47.247447914301574,0.9603139819979994,safe,0.0
1752228081,3,0.05,455.1,453.7071267277563,0.9969394127175484,safe,0.0
1752228082,3,0.05,2257.05,2212.7407967977997,0.980368532729802,safe,0.0
1752228073,3,0.1,434.7,432.21754466840775,0.9942892676982005,safe,0.0
1752228074,3,0.1,546.0,529.5843380157103,0.9699346850104584,safe,0.0
1752228075,3,0.1,2123.1000000000004,2114.493815965081,0.9959464066530453,safe,0.0
1752228076,3,0.1,109.2,107.11569448360802,0.9809129531465937,safe,0.0
1752228077,3,0.1,151.20000000000005,141.7177724836008,0.9372868550502697,safe,0.0
1752228078,3,0.1,339.9284155537981,336.3066312320334,0.9893454499357923,safe,0.0
1752228079,3,0.1,3839.8027116998355,3815.8821257107556,0.9937703606708246,safe,0.0
1752228080,3,0.1,50.400000000000006,49.140357201467,0.9750070873306943,safe,0.0
1752228081,3,0.1,466.2,444.2717417115109,0.9529638389350299,safe,0.0
1752228082,3,0.1,2312.1000000000004,2215.961746542802,0.9584195089065358,safe,0.0
1752228073,3,0.2,455.4,449.1036276043378,0.9861739736590642,safe,0.1
1752228074,3,0.2,572.0,548.4745268211136,0.9588715503865622,safe,0.1
1752228075,3,0.2,2224.2,2214.8122606303223,0.9957792737300254,safe,0.1
1752228076,3,0.2,114.4,111.21754406823607,0.9721813292677978,safe,0.1
1752228077,3,0.2,158.40000000000003,144.99218003243584,0.9153546719219432,safe,0.1
1752228078,3,0.2,0,344.62269447045855,,,0.1
1752228079,3,0.2,3940.3027116998355,3851.230292351209,0.9773945237546987,safe,0.1
1752228080,3,0.2,52.8,51.497554088666504,0.975332463800502,safe,0.1
1752228081,3,0.2,488.4,473.62786504381074,0.969754023431226,safe,0.1
1752228082,3,0.2,2422.2000000000003,2325.008256346162,0.9598746000933703,safe,0.1
1752228073,3,0.3,476.1,474.2895778555103,0.9961973910008617,safe,0.1
1752228074,3,0.3,598.0,558.2214524200303,0.9334806896656026,safe,0.1
1752228075,3,0.3,2325.3,2303.707589245605,0.9907141397865242,safe,0.1
1752228076,3,0.3,119.60000000000001,116.3144729654768,0.9725290381728828,safe,0.1
1752228077,3,0.3,165.6,153.2291666272147,0.9252968999227942,safe,0.1
1752228078,3,0.3,0,439.1777932703885,,,0.1
1752228079,3,0.3,4040.8027116998355,3967.2771537824074,0.9818042198139145,safe,0.1
1752228080,3,0.3,55.2,51.529292135700985,0.9335016691250178,safe,0.1
1752228081,3,0.3,510.59999999999997,486.9071443953803,0.9535980109584418,safe,0.1
1752228082,3,0.3,2532.3,2430.975782029913,0.9599872771906617,safe,0.1
1752228073,3,0.4,496.8,488.1141444189452,0.9825163937579412,safe,0.1
1752228074,3,0.4,624.0,572.5450273635347,0.9175401079543826,safe,0.1
1752228075,3,0.4,2426.4,2407.4100036815,0.9921735920217193,safe,0.1
1752228076,3,0.4,124.80000000000001,118.05632093815802,0.9459641100813944,safe,0.1
1752228077,3,0.4,172.8,153.26932842557198,0.8869752802405786,safe,0.1
1752228078,3,0.4,0,455.9116673581059,,,0.1
1752228079,3,0.4,4141.3027116998355,4026.6797069575846,0.9723219931693419,safe,0.1
1752228080,3,0.4,57.6,53.70813068587108,0.9324328244074841,safe,0.1
1752228081,3,0.4,532.8000000000001,508.8613173980575,0.9550700401615192,safe,0.1
1752228082,3,0.4,2642.4000000000005,2539.0178245990974,0.9608756526639028,safe,0.1
1752228073,3,0.5,517.5,503.93244327937646,0.9737824990905826,safe,0.1
1752228074,3,0.5,650.0,588.4408637506035,0.90529363653939,safe,0.1
1752228075,3,0.5,2527.5000000000005,2495.276980392955,0.9872510308181818,safe,0.1
1752228076,3,0.5,130.00000000000003,124.89164970626506,0.9607049977405002,safe,0.1
1752228077,3,0.5,180.0,164.82652572543475,0.9157029206968598,safe,0.1
1752228078,3,0.5,0,460.74417572240327,,,0.1
1752228079,3,0.5,4241.8027116998355,4206.057248231235,0.9915730490317225,safe,0.1
1752228080,3,0.5,60.0,55.61721941153212,0.9269536568588687,safe,0.1
