seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,inserted
1755078726,3,0,160.0,149.01248486203795,0.9313280303877371,safe,0.0,False
1755078727,3,0,124.0,67.64222213064728,0.5455017913761878,safe,0.0,False
1755078728,3,0,71.32234964419771,71.32234964419771,1.0,safe,0.0,False
1755078729,3,0,122.0,89.65173167275462,0.7348502596127428,safe,0.0,False
1755078730,3,0,244.0,164.36898889568147,0.6736433971134487,safe,0.0,False
1755078731,3,0,430.0,247.98814928135943,0.5767166262357196,safe,0.0,False
1755078732,3,0,2440.0,1761.7392473998668,0.7220242817212569,safe,0.0,False
1755078733,3,0,203.07143118459712,201.76088394921845,0.9935463731765038,safe,0.0,False
1755078734,3,0,610.0,396.56099876834764,0.6500999979808978,safe,0.0,False
1755078735,3,0,150.0,94.6705537676288,0.6311370251175253,safe,0.0,False
1755078726,3,0.02,161.6,149.84106171745873,0.9272342928060565,safe,0.0,False
1755078727,3,0.02,125.24000000000001,114.60670226476316,0.9150966325835448,safe,0.0,False
1755078728,3,0.02,71.72234964419772,71.69965215176126,0.9996835366862762,safe,0.0,False
1755078729,3,0.02,123.22000000000001,120.65008900894918,0.9791437186248106,safe,0.0,False
1755078730,3,0.02,246.44,232.72457894097624,0.944345799955268,safe,0.0,False
1755078731,3,0.02,434.3,421.67374765060276,0.970927348953725,safe,0.0,False
1755078732,3,0.02,2464.4,2425.6066329296946,0.9842584941282643,safe,0.0,False
1755078733,3,0.02,204.11143118459714,203.77405964547324,0.9983471207998205,safe,0.0,True
1755078734,3,0.02,616.1,577.9265952965924,0.9380402455714857,safe,0.0,False
1755078735,3,0.02,151.5,145.48860995090547,0.9603208577617522,safe,0.0,False
1755078726,3,0.05,164.0,151.30802667594457,0.9226099187557596,safe,0.0,False
1755078727,3,0.05,127.1,121.38530656476246,0.9550378171893191,safe,0.0,False
1755078728,3,0.05,72.32234964419771,72.26255180822409,0.9991731762550884,safe,0.0,False
1755078729,3,0.05,125.05,122.45777608011076,0.9792705004407098,safe,0.0,False
1755078730,3,0.05,250.1,234.65285199188975,0.9382361135221502,safe,0.0,False
1755078731,3,0.05,440.75,426.8810759853013,0.9685333544760099,safe,0.0,False
1755078732,3,0.05,2501.0,2427.0901666240807,0.9704478874946344,safe,0.0,False
1755078733,3,0.05,205.6714311845971,203.8279333519331,0.9910366849588876,safe,0.0,True
1755078734,3,0.05,625.25,580.3386744814953,0.9281706109260222,safe,0.0,False
1755078735,3,0.05,153.75,146.95858424870607,0.9558281902354867,safe,0.0,False
1755078726,3,0.1,168.0,153.58096905222908,0.9141724348346969,safe,0.0,False
1755078727,3,0.1,130.2,121.21057999080034,0.930956835566823,safe,0.0,False
1755078728,3,0.1,73.32234964419771,73.16324178318291,0.9978300223357969,safe,0.0,False
1755078729,3,0.1,128.10000000000002,124.58682753949927,0.9725747661163094,safe,0.0,False
1755078730,3,0.1,256.2,233.517371884975,0.9114651517758587,safe,0.0,False
1755078731,3,0.1,451.5,433.9803567626143,0.9611968034609397,safe,0.0,False
1755078732,3,0.1,2562.0,2429.5052531404376,0.9482846421313184,safe,0.0,False
1755078733,3,0.1,208.27143118459713,207.5139013614462,0.9963627761194019,safe,0.0,True
1755078734,3,0.1,640.5,584.4768376674999,0.9125321431186572,safe,0.0,False
1755078735,3,0.1,157.5,149.35633499496907,0.9482941904442481,safe,0.0,False
1755078726,3,0.2,176.0,157.2583279598673,0.8935132270447006,safe,0.0,False
1755078727,3,0.2,136.4,129.3965662434531,0.9486551777379258,safe,0.0,False
1755078728,3,0.2,75.32234964419771,75.23497885005395,0.9988400415738956,safe,0.0,False
1755078729,3,0.2,134.2,128.97230709890573,0.9610455074434109,safe,0.0,False
1755078730,3,0.2,268.4,255.92078904268578,0.9535051752708115,safe,0.0,False
1755078731,3,0.2,473.0,445.81728064214565,0.9425312487148957,safe,0.0,False
1755078732,3,0.2,2684.0,2432.411015449738,0.9062634185729277,safe,0.0,False
1755078733,3,0.2,213.47143118459712,211.9045966445019,0.9926602143837209,safe,0.0,True
1755078734,3,0.2,671.0,580.81299925698,0.8655931434530253,safe,0.0,False
1755078735,3,0.2,165.0,153.69363329290877,0.9314765654115683,safe,0.0,False
1755078726,3,0.3,184.0,161.75887908348204,0.8791243428450111,safe,0.0,False
1755078727,3,0.3,142.59999999999997,137.0312677529398,0.9609485817176707,safe,0.0,False
1755078728,3,0.3,77.32234964419771,77.22559183854992,0.9987486437479844,safe,0.0,False
1755078729,3,0.3,140.3,133.43760552817957,0.9510877086826769,safe,0.0,False
1755078730,3,0.3,280.6,252.0686508209243,0.8983202096255319,safe,0.0,False
1755078731,3,0.3,494.5,466.93382602952147,0.9442544510202658,safe,0.0,False
1755078732,3,0.3,2806.0,2639.504247538159,0.9406643790228648,safe,0.0,False
1755078733,3,0.3,218.67143118459714,216.2638833751671,0.9889901127166555,safe,0.0,True
1755078734,3,0.3,701.5,597.67297885685,0.8519928422763364,safe,0.0,False
1755078735,3,0.3,172.5,158.63832501030697,0.9196424638278665,safe,0.0,False
1755078726,3,0.4,192.0,174.45033514089937,0.9085954955255175,safe,0.1,True
1755078727,3,0.4,148.79999999999998,133.196294576407,0.8951363882823054,safe,0.1,False
1755078728,3,0.4,99.32234964419771,98.8196542204173,0.9949387481711698,safe,0.1,True
1755078729,3,0.4,146.39999999999998,135.2266437768692,0.9236792607709646,safe,0.1,False
1755078730,3,0.4,292.79999999999995,261.0271614183643,0.8914862070299329,safe,0.1,False
1755078731,3,0.4,516.0,486.9004076084,0.9436054411015503,safe,0.1,True
1755078732,3,0.4,2928.0,2601.6339813062605,0.8885361958013185,safe,0.1,False
1755078733,3,0.4,223.8714311845971,221.65089467246253,0.9900811974963273,safe,0.1,True
1755078734,3,0.4,0,598.9636769145479,,,0.1,False
1755078735,3,0.4,180.0,158.79387568418917,0.8821881982454954,safe,0.1,False
1755078726,3,0.5,200.0,193.27175418845445,0.9663587709422723,safe,0.2,True
1755078727,3,0.5,155.0,135.831846489624,0.8763344934814452,safe,0.2,False
1755078728,3,0.5,101.32234964419771,101.20872277790795,0.9988785606858825,safe,0.2,True
1755078729,3,0.5,152.5,136.82308301755825,0.8972005443774311,safe,0.2,False
1755078730,3,0.5,305.0,263.4784084448796,0.8638636342455069,safe,0.2,False
1755078731,3,0.5,537.5,504.67445991938985,0.9389292277570044,safe,0.2,True
1755078732,3,0.5,3050.0,2742.122242119337,0.8990564728260121,safe,0.2,False
1755078733,3,0.5,229.07143118459712,225.69213753851363,0.9852478607716024,safe,0.2,True
1755078734,3,0.5,0,684.8664422116517,,,0.2,False
1755078735,3,0.5,0,168.1284206809023,,,0.2,False
1755078726,5,0,2446.0,1941.813756025159,0.7938731627249219,safe,0.0,False
1755078727,5,0,2604.0,1998.0200721998035,0.7672888142088339,safe,0.0,False
1755078728,5,0,472.0,448.00879399557795,0.9491711737194448,safe,0.0,False
1755078729,5,0,532.0,486.08606309267606,0.9136956073170602,safe,0.0,False
1755078730,5,0,5090.576489916268,4995.754826559889,0.9813730991874481,safe,0.0,False
1755078731,5,0,2350.0,2204.7680786445335,0.9381991824019291,safe,0.0,False
1755078732,5,0,740.3677418839281,580.7471560499541,0.7844036459127649,safe,0.0,False
1755078733,5,0,232.0,185.62471581685668,0.8001065336933477,safe,0.0,False
1755078734,5,0,3477.906549372079,2903.3398632602807,0.8347952488212963,safe,0.0,False
1755078735,5,0,4084.1915249330887,3554.555614602885,0.8703205011085074,safe,0.0,False
1755078726,5,0.02,2470.46,1956.8454011689087,0.7920975855382838,safe,0.0,False
