seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted
1755016157,3,0,112,78.0,0.6964285714285714,safe,0.0,False,False
1755016158,3,0,3281,3279.0,0.9993904297470283,safe,0.0,False,False
1755016159,3,0,3631,3528.0,0.9716331589093914,safe,0.0,,False
1755016160,3,0,620,425.0,0.6854838709677419,safe,0.0,False,False
1755016161,3,0,142,136.0,0.9577464788732394,safe,0.0,False,False
1755016162,3,0,442,438.0,0.9909502262443439,safe,0.0,False,False
1755016163,3,0,35,35.0,1.0,safe,0.0,,False
1755016164,3,0,3598,2918.0,0.81100611450806,safe,0.0,,False
1755016165,3,0,2110,2060.0,0.976303317535545,safe,0.0,False,False
1755016166,3,0,610,529.0,0.8672131147540983,safe,0.0,False,False
1755016167,3,0,34,29.0,0.8529411764705882,safe,0.0,False,False
1755016168,3,0,2120,2090.0,0.9858490566037735,safe,0.0,False,False
1755016169,3,0,540,411.0,0.7611111111111111,safe,0.0,False,False
1755016170,3,0,460,327.0,0.7108695652173913,safe,0.0,False,False
1755016171,3,0,21,20.0,0.9523809523809523,safe,0.0,False,False
1755016172,3,0,304,283.0,0.930921052631579,safe,0.0,False,False
1755016173,3,0,3302,2788.0,0.8443367655966081,safe,0.0,,False
1755016174,3,0,4027,3908.0,0.9704494661037993,safe,0.0,False,False
1755016175,3,0,2012,2010.0,0.9990059642147118,safe,0.0,False,False
1755016176,3,0,2500,1702.0,0.6808,safe,0.0,False,False
1755016157,3,0.02,113.12,108.91007600456089,0.9627835573246188,safe,0.0,False,False
1755016158,3,0.02,3301.04,3298.7945606819703,0.9993197782159472,safe,0.0,False,False
1755016159,3,0.02,3655.0,3547.023051965889,0.9704577433559204,safe,0.0,,False
1755016160,3,0.02,626.2,526.7831574877218,0.8412378752598559,safe,0.0,False,False
1755016161,3,0.02,143.42000000000002,137.01367405964902,0.9553317114743342,safe,0.0,False,False
1755016162,3,0.02,446.42,438.3464267592717,0.9819148487058638,safe,0.0,False,False
1755016163,3,0.02,35.2,35.19009266921205,0.9997185417389786,safe,0.0,,False
1755016164,3,0.02,3620.0,3536.469185155638,0.9769251892695133,safe,0.0,,False
1755016165,3,0.02,2131.1000000000004,2109.917293799357,0.9900602007410993,safe,0.0,False,False
1755016166,3,0.02,616.0999999999999,534.0667947896636,0.8668508274462972,safe,0.0,False,False
1755016167,3,0.02,34.339999999999996,34.091300185628825,0.9927577223537807,safe,0.0,False,False
1755016168,3,0.02,2141.2,2090.7019783510477,0.9764160182846291,safe,0.0,False,False
1755016169,3,0.02,545.4000000000001,511.3170560764644,0.9375083536422154,safe,0.0,False,False
1755016170,3,0.02,464.59999999999997,457.12607071672574,0.9839131956881743,safe,0.0,False,False
1755016171,3,0.02,21.14,21.03365533656853,0.9949695050410846,safe,0.0,False,False
1755016172,3,0.02,307.04,283.98053859696756,0.9248975332105509,safe,0.0,False,False
1755016173,3,0.02,3324.0,3306.032278013663,0.9945945481388878,safe,0.0,,False
1755016174,3,0.02,4051.0,3911.2651859989855,0.9655060938037486,safe,0.0,False,False
1755016175,3,0.02,2032.12,2012.8533034646998,0.990518917910704,safe,0.0,False,False
1755016176,3,0.02,2525.0,2352.871181999144,0.9318301710887699,safe,0.0,False,False
1755016157,3,0.05,114.8,110.33504539148021,0.9611066671731726,safe,0.0,False,False
1755016158,3,0.05,3331.1,3328.5164825677693,0.9992244251351714,safe,0.0,False,False
1755016159,3,0.05,3691.0,3576.029489315828,0.9688511214618878,safe,0.0,,False
1755016160,3,0.05,635.5,618.1154136377545,0.9726442386117301,safe,0.0,False,False
1755016161,3,0.05,145.55,138.97511500522364,0.9548273102385684,safe,0.0,False,False
1755016162,3,0.05,453.04999999999995,438.81978355849424,0.9685901855391111,safe,0.0,False,False
1755016163,3,0.05,35.5,35.47075344431005,0.9991761533608464,safe,0.0,,False
1755016164,3,0.05,3653.0,3564.7622577786324,0.9758451294220182,safe,0.0,,False
1755016165,3,0.05,2162.75,2113.6553403839644,0.9772998915195766,safe,0.0,False,False
1755016166,3,0.05,625.25,539.0896369453003,0.8621985396966019,safe,0.0,False,False
1755016167,3,0.05,34.849999999999994,34.17354965421919,0.9805896600923728,safe,0.0,False,False
1755016168,3,0.05,2173.0,2141.6138726509525,0.9855563150717683,safe,0.0,False,False
1755016169,3,0.05,553.5,511.81776687988986,0.9246933457631253,safe,0.0,False,False
1755016170,3,0.05,471.5,457.3669409205704,0.9700253253882724,safe,0.0,False,False
1755016171,3,0.05,21.349999999999998,21.08823091715135,0.9877391530281664,safe,0.0,False,False
1755016172,3,0.05,311.6,285.2960463794134,0.915584230999401,safe,0.0,False,False
1755016173,3,0.05,3357.0,3334.7702776859114,0.9933780988042632,safe,0.0,,False
1755016174,3,0.05,4087.0,3916.3845162254293,0.9582541023306653,safe,0.0,False,False
1755016175,3,0.05,2062.3,2036.7369470396286,0.9876045905249616,safe,0.0,False,False
1755016176,3,0.05,2562.5,2353.7148618232786,0.9185228729066454,safe,0.0,False,False
1755016157,3,0.1,117.6,112.88969794699653,0.9599464111139162,safe,0.0,False,False
1755016158,3,0.1,3381.2000000000003,3368.884449936886,0.9963576392809907,safe,0.0,False,False
1755016159,3,0.1,3751.0,3621.4225498516607,0.9654552252337139,safe,0.0,,False
1755016160,3,0.1,651.0,633.6136551579696,0.9732928650660054,safe,0.0,False,False
1755016161,3,0.1,149.10000000000002,140.90071312024736,0.9450081362860318,safe,0.0,False,False
1755016162,3,0.1,464.09999999999997,458.43358247240394,0.9877905246119456,safe,0.0,False,False
1755016163,3,0.1,40.7,40.57618458383581,0.996957852182698,safe,0.0,True,False
1755016164,3,0.1,3708.0,3617.125192597502,0.97549223101335,safe,0.0,,False
1755016165,3,0.1,2215.5,2164.752225278222,0.9770942113645777,safe,0.0,False,False
1755016166,3,0.1,640.5,549.2899852728124,0.8575956054220334,safe,0.0,False,False
1755016167,3,0.1,35.7,34.474897753418645,0.9656834104599059,safe,0.0,False,False
1755016168,3,0.1,2226.0,2191.892053996402,0.9846774725949694,safe,0.0,False,False
1755016169,3,0.1,567.0,531.9279508439759,0.9381445341163596,safe,0.0,False,False
1755016170,3,0.1,483.0,465.90905302837564,0.9646150166218957,safe,0.0,False,False
1755016171,3,0.1,21.700000000000003,21.148986283568092,0.9746076628372392,safe,0.0,False,False
1755016172,3,0.1,319.20000000000005,287.43301142247674,0.9004793590929722,safe,0.0,False,False
1755016173,3,0.1,3412.0,3359.663599616073,0.9846610784337846,safe,0.0,,False
1755016174,3,0.1,4147.0,4122.235948381713,0.9940284418571769,safe,0.0,False,False
1755016175,3,0.1,2112.6,2055.0609266205465,0.9727638580992837,safe,0.0,False,False
1755016176,3,0.1,2625.0,2404.4752682718718,0.9159905783892844,safe,0.0,False,False
1755016157,3,0.2,123.2,117.83697450864247,0.9564689489337863,safe,0.0,False,False
1755016158,3,0.2,3481.4,3464.0036356527926,0.9950030549930466,safe,0.0,False,False
1755016159,3,0.2,3871.0,3706.3388040790924,0.9574628788631083,safe,0.0,,False
1755016160,3,0.2,682.0,630.9244747284972,0.9251092004816674,safe,0.0,False,False
1755016161,3,0.2,156.2,145.78085365180596,0.9332961181293595,safe,0.0,False,False
1755016162,3,0.2,486.2000000000001,479.0286323965629,0.9852501694705117,safe,0.0,False,False
1755016163,3,0.2,41.5,41.33992899842747,0.9961428674319872,safe,0.0,True,False
1755016164,3,0.2,3818.0,3697.7228561810543,0.968497343158998,safe,0.0,,False
1755016165,3,0.2,2321.0,2263.0066391868168,0.9750136317047896,safe,0.0,False,False
1755016166,3,0.2,671.0,569.1752361320287,0.8482492341758996,safe,0.0,False,False
1755016167,3,0.2,35.0,34.769552989600925,0.9934157997028835,safe,0.0,False,False
1755016168,3,0.2,2332.0,2293.870377594314,0.9836493900490197,safe,0.0,False,False
1755016169,3,0.2,594.0,551.1877380436454,0.9279254849219619,safe,0.0,False,False
1755016170,3,0.2,506.0,486.6850670841304,0.9618281958184396,safe,0.0,False,False
1755016171,3,0.2,22.400000000000002,21.32743599714908,0.9521176784441553,safe,0.0,False,False
1755016172,3,0.2,334.4,292.206674321239,0.8738237868458105,safe,0.0,False,False
1755016173,3,0.2,4085.7,3999.576039576539,0.9789206352831924,safe,0.0,True,False
1755016174,3,0.2,4267.0,4141.005016105308,0.9704722325065169,safe,0.0,False,False
1755016175,3,0.2,2213.2,2172.378930777552,0.9815556347268896,safe,0.0,False,False
1755016176,3,0.2,2750.0,2501.857898985465,0.9097665087219873,safe,0.0,False,False
1755016157,3,0.3,128.8,120.88427362283119,0.9385424970716706,safe,0.0,False,False
1755016158,3,0.3,3655.9000000000005,3647.04816350888,0.9975787531138377,safe,0.0,False,False
1755016159,3,0.3,4074.5,3894.441082288431,0.9558083402352266,safe,0.0,True,False
1755016160,3,0.3,713.0,652.4284378558687,0.9150468974135605,safe,0.0,False,False
1755016161,3,0.3,163.3,150.93559611547516,0.9242841158326709,safe,0.0,False,False
1755016162,3,0.3,508.2999999999999,487.97331629713153,0.9600104589752737,safe,0.0,False,False
1755016163,3,0.3,40.6,40.494203224414946,0.997394168089038,safe,0.0,True,False
1755016164,3,0.3,3928.0,3797.7390657117503,0.9668378476862908,safe,0.0,,False
1755016165,3,0.3,2426.5,2362.8988504308218,0.9737889348571283,safe,0.0,False,False
1755016166,3,0.3,701.5,660.076703950268,0.9409503976482794,safe,0.0,False,False
1755016167,3,0.3,35.5,35.38927377706159,0.9968809514665237,safe,0.0,False,False
1755016168,3,0.3,2438.0,2382.13740729072,0.977086713408827,safe,0.0,False,False
1755016169,3,0.3,621.0,551.0356835704733,0.8873360443968975,safe,0.0,False,False
1755016170,3,0.3,529.0,488.87606912154297,0.9241513593980019,safe,0.0,False,False
1755016171,3,0.3,23.099999999999998,22.491905220375656,0.973675550665613,safe,0.0,False,False
1755016172,3,0.3,349.6,297.51295430319806,0.8510095946887816,safe,0.0,False,False
1755016173,3,0.3,4203.7,4133.8814698693,0.9833911720316152,safe,0.0,True,False
1755016174,3,0.3,4387.0,4355.482704106296,0.9928157520187592,safe,0.0,False,False
1755016175,3,0.3,2313.8,2218.5642858013757,0.9588401269778614,safe,0.0,False,False
1755016176,3,0.3,2875.0,2586.3478984782414,0.89959926903591,safe,0.0,False,False
1755016157,3,0.4,134.4,123.9018598062163,0.9218888378438712,safe,0.0,False,False
1755016158,3,0.4,3847.8999999999996,3829.2017836819577,0.9951406698931776,safe,0.0,False,False
1755016159,3,0.4,4357.8,4108.712928606867,0.9428410961051141,safe,0.0,True,False
1755016160,3,0.4,672.0,636.7728898044511,0.9475787050661475,safe,0.0,False,False
1755016161,3,0.4,170.39999999999998,156.24076446312756,0.9169058947366642,safe,0.0,False,False
1755016162,3,0.4,530.4000000000001,503.3146401806807,0.9489340878217961,safe,0.0,False,False
1755016163,3,0.4,49.0,48.82976541875604,0.9965258248725722,safe,0.0,False,False
1755016164,3,0.4,4239.9,4115.099540691128,0.9705652351921339,safe,0.0,True,False
1755016165,3,0.4,2532.0,2469.1110578828957,0.9751623451354249,safe,0.0,False,False
1755016166,3,0.4,732.0,700.4772054073874,0.9569360729609118,safe,0.0,False,True
1755016167,3,0.4,36.0,35.93823747401598,0.9982843742782216,safe,0.0,False,False
1755016168,3,0.4,2544.0,2475.4375114500417,0.9730493362618089,safe,0.0,False,False
1755016169,3,0.4,648.0,574.3963229509864,0.8864140786280653,safe,0.0,False,False
1755016170,3,0.4,552.0,515.7813036206098,0.9343864196025541,safe,0.0,False,False
1755016171,3,0.4,23.799999999999997,22.74081162647758,0.9554962868267892,safe,0.0,False,False
1755016172,3,0.4,353.0,343.79526454412553,0.9739242621646615,safe,0.0,False,False
1755016173,3,0.4,4190.2,4014.0126436261726,0.9579525186449747,safe,0.0,True,False
1755016174,3,0.4,4352.9,4163.487911102886,0.9564860003912072,safe,0.0,False,False
1755016175,3,0.4,2414.4,2289.7945909244845,0.9483907351410223,safe,0.0,False,False
1755016176,3,0.4,3000.0,2692.3721687358193,0.8974573895786064,safe,0.0,False,False
1755016157,3,0.5,140.0,127.29464592474642,0.9092474708910459,safe,0.0,False,False
1755016158,3,0.5,4782.0,4744.759898704044,0.9922124422216737,safe,0.0,False,False
1755016159,3,0.5,5231.0,4727.483943310681,0.9037438239936304,safe,0.0,False,False
1755016160,3,0.5,683.0,654.7877253383008,0.9586935949316263,safe,0.0,False,False
1755016161,3,0.5,177.5,170.77695869521995,0.9621237109589856,safe,0.0,False,True
1755016162,3,0.5,552.5,520.1078916787665,0.9413717496448262,safe,0.0,False,False
1755016163,3,0.5,50.0,49.59732558628775,0.9919465117257551,safe,0.0,False,False
1755016164,3,0.5,5148.0,4374.941669103102,0.8498332690565467,safe,0.0,False,False
1755016165,3,0.5,2637.5,2552.0620627989992,0.9676064693076775,safe,0.0,False,False
1755016166,3,0.5,762.5,727.6104262742501,0.9542431819990166,safe,0.0,False,True
1755016167,3,0.5,41.5,36.061826060514704,0.8689596641087881,safe,0.0,False,False
1755016168,3,0.5,2650.0,2574.8677108815755,0.9716481927855002,safe,0.0,False,False
1755016169,3,0.5,675.0,613.3961251887649,0.9087350002796517,safe,0.0,False,False
1755016170,3,0.5,575.0,510.5855678161229,0.8879749005497789,safe,0.0,False,False
1755016171,3,0.5,29.5,25.105965051430076,0.8510496627603416,safe,0.0,False,False
1755016172,3,0.5,358.0,352.4024293665061,0.9843643278394025,safe,0.0,False,False
1755016173,3,0.5,4852.0,4588.3644237711305,0.9456645555999856,safe,0.0,False,False
1755016174,3,0.5,4627.0,4371.115470903256,0.9446975299120934,safe,0.0,False,False
1755016175,3,0.5,2515.0,2450.914777497325,0.9745187982096719,safe,0.0,False,False
1755016176,3,0.5,3125.0,2963.024128760513,0.9481677212033642,safe,0.0,False,False
1755016157,5,0,2222,2142.0,0.963996399639964,safe,0.0,False,False
1755016158,5,0,450,432.0,0.96,safe,0.0,False,False
1755016159,5,0,410,410.0,1.0,safe,0.0,,False
1755016160,5,0,172,151.0,0.877906976744186,safe,0.0,False,False
1755016161,5,0,2242,1512.0,0.6743978590544157,safe,0.0,False,False
1755016162,5,0,266,192.0,0.7218045112781954,safe,0.0,False,False
1755016163,5,0,642,501.0,0.780373831775701,safe,0.0,False,False
1755016164,5,0,184,128.0,0.6956521739130435,safe,0.0,False,False
1755016165,5,0,874,664.0,0.7597254004576659,safe,0.0,False,False
1755016166,5,0,2054,1811.0,0.8816942551119766,safe,0.0,False,False
1755016167,5,0,804,720.0,0.8955223880597015,safe,0.0,False,False
1755016168,5,0,2260,2218.0,0.9814159292035398,safe,0.0,False,False
1755016169,5,0,3305,3193.0,0.9661119515885023,safe,0.0,,False
1755016170,5,0,648,598.0,0.9228395061728395,safe,0.0,False,False
1755016171,5,0,970.6000000000001,934.0,0.9622913661652585,safe,0.0,False,False
1755016172,5,0,140,90.0,0.6428571428571429,safe,0.0,False,False
1755016173,5,0,316,203.0,0.6424050632911392,safe,0.0,False,False
1755016174,5,0,860,778.0,0.9046511627906977,safe,0.0,False,False
1755016175,5,0,616,412.0,0.6688311688311688,safe,0.0,False,False
1755016176,5,0,2560,2526.0,0.98671875,safe,0.0,False,False
1755016157,5,0.02,2244.2200000000003,2142.079712195031,0.9544873997179557,safe,0.0,False,False
1755016158,5,0.02,453.12,433.0179501060784,0.9556363658767619,safe,0.0,False,False
1755016159,5,0.02,410.7,410.62335467401135,0.999813378802073,safe,0.0,True,False
1755016160,5,0.02,173.72000000000003,151.06927202500083,0.8696135852233525,safe,0.0,False,False
1755016161,5,0.02,2264.42,2238.955255748637,0.9887544076402066,safe,0.0,False,False
1755016162,5,0.02,268.66,254.0197389904688,0.9455063611645529,safe,0.0,False,False
1755016163,5,0.02,648.42,582.7816347684285,0.8987718373406566,safe,0.0,False,False
1755016164,5,0.02,185.54000000000002,173.92307938360864,0.9373885921289674,safe,0.0,False,False
1755016165,5,0.02,882.0,764.7743745732041,0.8670911276340183,safe,0.0,False,False
1755016166,5,0.02,2074.54,2040.9563317481873,0.9838115108641855,safe,0.0,False,False
1755016167,5,0.02,812.0400000000001,720.025406585979,0.8866871171198204,safe,0.0,False,False
1755016168,5,0.02,2282.6000000000004,2237.8575895758404,0.9803984883798476,safe,0.0,False,False
1755016169,5,0.02,3325.5,3306.7682832903834,0.9943672480199619,safe,0.0,,False
1755016170,5,0.02,654.4800000000001,641.9967028005412,0.9809263885841295,safe,0.0,False,False
1755016171,5,0.02,930.3999999999999,884.899617315692,0.9510958913539254,safe,0.0,False,False
1755016172,5,0.02,141.26,138.97790439299285,0.9838447146608584,safe,0.0,False,False
1755016173,5,0.02,319.16,291.02571609326026,0.9118489663280493,safe,0.0,False,False
1755016174,5,0.02,868.6000000000001,779.8062667761769,0.8977737356391627,safe,0.0,False,False
1755016175,5,0.02,622.1600000000001,560.7814318747228,0.90134600725653,safe,0.0,False,False
1755016176,5,0.02,2585.6,2526.2759279673337,0.977055974616079,safe,0.0,False,False
1755016157,5,0.05,2277.55,2247.001744994428,0.9865872296961331,safe,0.0,False,False
1755016158,5,0.05,457.8,438.01091339091454,0.95677351112039,safe,0.0,False,False
1755016159,5,0.05,410.40000000000003,409.92113749052805,0.9988331810198051,safe,0.0,True,False
1755016160,5,0.05,176.3,161.11916296276104,0.9138920190740841,safe,0.0,False,False
1755016161,5,0.05,2298.05,2239.0302912724055,0.9743174827668699,safe,0.0,False,False
1755016162,5,0.05,272.65,257.97309326614527,0.9461694233124712,safe,0.0,False,False
1755016163,5,0.05,658.05,584.2758305767762,0.8878897205026614,safe,0.0,False,False
1755016164,5,0.05,187.85,174.940170819804,0.9312758627617993,safe,0.0,False,False
1755016165,5,0.05,894.0,766.3397340710726,0.8572032819586942,safe,0.0,False,False
1755016166,5,0.05,2105.3500000000004,2070.8834803343857,0.9836290784593466,safe,0.0,False,False
1755016167,5,0.05,824.0999999999999,722.0051824916518,0.8761135572038004,safe,0.0,False,False
1755016168,5,0.05,2316.5,2266.724526831029,0.9785126383902564,safe,0.0,False,False
1755016169,5,0.05,3356.25,3310.9841353603097,0.9865129639807254,safe,0.0,,False
1755016170,5,0.05,664.2,648.0313733031471,0.9756569908207574,safe,0.0,False,False
1755016171,5,0.05,961.2,936.1677931101731,0.9739573378174917,safe,0.0,False,False
1755016172,5,0.05,143.15,140.21013552747013,0.979463049440937,safe,0.0,False,False
1755016173,5,0.05,323.9,292.97484528377674,0.9045225232595763,safe,0.0,False,False
1755016174,5,0.05,881.5,782.8874142507011,0.888130929382531,safe,0.0,False,False
1755016175,5,0.05,631.4000000000001,566.5185147368184,0.89724186686224,safe,0.0,False,False
1755016176,5,0.05,2624.0,2526.5861645261175,0.9628758248956241,safe,0.0,False,False
1755016157,5,0.1,2333.1,2250.839016731945,0.9647417670618255,safe,0.0,False,False
