seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1755016910,3,0,340.0,281.5421440544321,0.8280651295718591,safe,0.0,False,False
1755016911,3,0,540.0,497.5767976297727,0.9214385141292087,safe,0.0,False,False
1755016912,3,0,502.0,354.4402892204665,0.7060563530288178,safe,0.0,False,False
1755016913,3,0,700.0,592.9804769440198,0.8471149670628854,safe,0.0,False,False
1755016914,3,0,72.36424426492655,65.87718326890376,0.9103554378005584,safe,0.0,False,False
1755016915,3,0,279.4080784657129,271.4313758766407,0.9714514246228172,safe,0.0,False,False
1755016916,3,0,26.0,23.401699630502506,0.9000653704039425,safe,0.0,False,False
1755016917,3,0,2012.0,1929.042931683559,0.9587688527254269,safe,0.0,False,False
1755016918,3,0,140.0,137.37266220555284,0.9812333014682346,safe,0.0,False,False
1755016919,3,0,32.0,28.162284956210186,0.8800714048815683,safe,0.0,False,False
1755016920,3,0,2014.0,1651.4560094857693,0.8199880881260027,safe,0.0,False,False
1755016921,3,0,304.0,201.2703402324357,0.6620734876066964,safe,0.0,False,False
1755016922,3,0,340.0,274.7517064160356,0.8080932541648105,safe,0.0,False,False
1755016923,3,0,120.0,113.00271668859618,0.9416893057383015,safe,0.0,False,False
1755016924,3,0,260.0,209.7920596298148,0.8068925370377492,safe,0.0,False,False
1755016925,3,0,16.0,15.334310570725393,0.958394410670337,safe,0.0,False,False
1755016926,3,0,2402.0,2259.934677583305,0.9408554028240238,safe,0.0,False,False
1755016927,3,0,114.0,88.44351644251124,0.7758203196711512,safe,0.0,False,False
1755016928,3,0,46.0,43.702827272290754,0.9500614624411033,safe,0.0,False,False
1755016929,3,0,2120.0,2107.6684837395032,0.9941832470469355,safe,0.0,False,False
1755016930,3,0,222.55781672381744,220.86752287919245,0.9924051472578806,safe,0.0,False,False
1755016931,3,0,2104.0,2100.0734507419784,0.9981337693640582,safe,0.0,False,False
1755016932,3,0,46.0,43.69438307355857,0.9498778929034472,safe,0.0,False,False
1755016933,3,0,2040.0,2026.6816114587834,0.9934713781660703,safe,0.0,False,False
1755016934,3,0,408.0,389.951834495911,0.955764300235076,safe,0.0,False,False
1755016935,3,0,2600.0,2439.733678209032,0.9383591070034738,safe,0.0,False,False
1755016936,3,0,2006.0,1546.1052579065306,0.7707404077300751,safe,0.0,False,False
1755016937,3,0,450.0,384.8516072942468,0.8552257939872151,safe,0.0,False,False
1755016938,3,0,2006.1404639732282,1998.212313458172,0.9960480581208386,safe,0.0,False,False
1755016939,3,0,520.0,499.44802723529034,0.9604769754524815,safe,0.0,False,False
1755016940,3,0,2240.0,1911.1541084992568,0.8531937984371682,safe,0.0,False,False
1755016941,3,0,460.0,397.7624055790386,0.8647008816935622,safe,0.0,False,False
1755016942,3,0,2410.0,2315.7747395219144,0.9609023815443628,safe,0.0,False,False
1755016943,3,0,2022.0,2016.42589369916,0.9972432708700099,safe,0.0,False,False
1755016944,3,0,2210.0,1834.178651034981,0.8299450909660547,safe,0.0,False,False
1755016945,3,0,412.0,294.99005411469034,0.7159952769774037,safe,0.0,False,False
1755016946,3,0,520.0,430.13285681610284,0.8271785708001977,safe,0.0,False,False
1755016947,3,0,224.0,214.99683008226762,0.9598072771529804,safe,0.0,False,False
1755016948,3,0,204.0,135.7781832965253,0.665579329884928,safe,0.0,False,False
1755016949,3,0,26.0,21.81925362830412,0.8392020626270816,safe,0.0,False,False
1755016950,3,0,2440.0,2307.189183204058,0.9455693373787122,safe,0.0,False,False
1755016951,3,0,2210.0,2111.875469030194,0.9555997597421692,safe,0.0,False,False
1755016952,3,0,800.0,710.47793943943,0.8880974242992875,safe,0.0,False,False
1755016953,3,0,2004.0,1267.681463395234,0.632575580536544,safe,0.0,False,False
1755016954,3,0,2210.0,2173.2444474503504,0.9833685282580771,safe,0.0,False,False
1755016955,3,0,4120.463891142399,4041.2543255684996,0.9807765417519679,safe,0.0,,False
1755016956,3,0,602.0,551.6000296324169,0.9162791189907257,safe,0.0,False,False
1755016957,3,0,160.0,108.27164438092109,0.6766977773807568,safe,0.0,False,False
1755016958,3,0,2080.0,1784.2787115030294,0.8578263036072257,safe,0.0,False,False
1755016959,3,0,62.0,55.63280141582777,0.8973032486423834,safe,0.0,False,False
1755016960,3,0,240.0,158.912972080486,0.6621373836686917,safe,0.0,False,False
1755016961,3,0,224.0,212.73196325873596,0.9496962645479284,safe,0.0,False,False
1755016962,3,0,250.0,230.37919146711016,0.9215167658684407,safe,0.0,False,False
1755016963,3,0,28.0,26.495797374578657,0.9462784776635235,safe,0.0,False,False
1755016964,3,0,23.302018890797495,21.175323708861853,0.908733436707687,safe,0.0,,False
1755016965,3,0,2202.0,1230.7452563403701,0.5589215514715578,safe,0.0,False,False
1755016966,3,0,2024.0,2020.4907325102813,0.9982661721888741,safe,0.0,False,False
1755016967,3,0,444.0,402.12919638551045,0.9056963882556541,safe,0.0,False,False
1755016968,3,0,8.478951843542813,8.478951843542813,1.0,safe,0.0,True,False
1755016969,3,0,727.6411634655122,727.6411634655122,1.0,safe,0.0,,False
1755016970,3,0,107.91828237602715,104.27195814527725,0.9662121732252488,safe,0.0,False,False
1755016971,3,0,150.0,139.47365939293434,0.9298243959528956,safe,0.0,False,False
1755016972,3,0,2014.0,1423.1876968689344,0.7066473172139695,safe,0.0,False,False
1755016973,3,0,62.0,55.29650058968465,0.8918790417691073,safe,0.0,False,False
1755016974,3,0,32.063494827866364,32.063494827866364,1.0,safe,0.0,,False
