seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,mrt,let,rm
1755016025,5,0,569.0566972614246,504.4275442148815,0.8864275680128716,safe,0.04,False,False,254.42754421488166,612.5582292450458,0.447104032760373
1755016026,5,0,0,38.24553423538843,,,0.04,False,False,0,53.07861326937456,0.04446187890564178
1755016027,5,0,396.70898146662927,300.135986275242,0.7565646362873917,safe,0.04,False,False,0,492.20629406136993,
1755016028,5,0,2074.0,1897.1684928989343,0.9147389068943753,safe,0.04,False,False,3.1684928989345735,2962.5568286181024,0.001527720780585619
1755016029,5,0,2440.0,2357.834640608041,0.9663256723803446,safe,0.04,False,False,0,2947.9619508166347,
1755016030,5,0,156.0,123.7314690548578,0.7931504426593449,safe,0.04,False,False,0.7314690548577545,180.16572898802227,0.0046889041978061185
1755016031,5,0,2170.0,1766.4872889001053,0.8140494418894495,safe,0.04,False,False,21.487288900105398,2796.3908008030344,0.009901976451661474
1755016032,5,0,136.0,128.7532624226552,0.9467151648724648,safe,0.04,False,False,0,148.70264856616197,
1755016033,5,0,2072.0,1840.001934864817,0.8880318218459542,safe,0.04,False,False,35.001934864817045,2878.723889987008,0.016892825706958034
1755016034,5,0,712.0,495.236468500882,0.6955568377821376,safe,0.04,False,False,94.23646850088198,790.7473298941233,0.1323545905911264
1755016035,5,0,532.6060735141208,510.45265633667947,0.9584056241956205,safe,0.04,False,False,59.452656336679524,550.6570891049852,0.11162594512753576
1755016036,5,0,3492.64668269704,2797.547329499643,0.8009820584942083,safe,0.04,,False,1797.5473294995793,4288.389808406475,0.5146662381868824
1755016037,5,0,2464.0,2366.961579788605,0.9606175242648559,safe,0.04,False,False,860.9615797886099,2676.9447103872335,0.3494162255635592
1755016038,5,0,2162.0,1303.162211278121,0.6027577295458469,safe,0.04,False,False,23.162211278122413,2433.930919722364,0.010713326215597787
1755016039,5,0,124.0,114.79015231546066,0.9257270348021021,safe,0.04,False,False,0,170.58200016718578,
1755016040,5,0,2499.161347228649,1968.7620005647195,0.7877690661100789,safe,0.04,False,False,1968.7620005647263,3620.9467383068245,0.7877690661100817
1755016041,5,0,236.0,225.89890379386475,0.9571987448892574,safe,0.04,False,False,93.8989037938657,246.48484810877915,0.39787671099095634
1755016042,5,0,218.0,212.25894561692613,0.9736648881510372,safe,0.04,False,False,0,261.8840684340362,
1755016043,5,0,3444.733512262271,3416.5221866370507,0.9918103024443558,safe,0.04,,False,1316.5221866370503,3920.18888652967,0.3821840447020375
1755016044,5,0,3385.2409964279104,3382.590731754237,0.9992171119644155,safe,0.04,False,False,342.5907317542419,4418.20768005005,0.10120128289706463
1755016045,5,0,3409.548185340735,3405.8467136441122,0.9989143805878629,safe,0.04,False,False,0,4547.191929317998,
1755016046,5,0,546.0,507.1794434934277,0.9289000796582925,safe,0.04,False,False,287.17944349342775,628.733664311007,0.5259696767278896
1755016047,5,0,234.48846838273164,185.12521391300308,0.7894853644181856,safe,0.04,False,False,20.125213913003087,283.9477912122403,0.0858260282554908
1755016048,5,0,2034.0,2028.3564577419716,0.9972253971199467,safe,0.04,False,False,0,2145.8149840429683,
1755016049,5,0,2514.0,1965.5218683293965,0.7818304965510726,safe,0.04,False,False,0.5218683293965256,3113.1601748458284,0.0002075848565618638
1755016050,5,0,217.23656616748104,130.59792281117473,0.6011783610614096,safe,0.04,False,False,0,242.20766813818852,
1755016051,5,0,570.0,518.1589955979405,0.909050869470071,safe,0.04,False,False,63.15899559794045,658.1236918891025,0.11080525543498324
1755016052,5,0,2058.0,1176.202768596372,0.5715270984433294,safe,0.04,False,False,4.202768596371925,2188.6397022051588,0.0020421616114538023
1755016053,5,0,126.0,121.43600748843104,0.9637778372097702,safe,0.04,False,False,11.43600748843103,135.3895876216551,0.09076196419389707
1755016054,5,0,203.15307789166175,187.21156007714467,0.9215295284720302,safe,0.04,,False,87.21156007714468,227.81739183996876,0.4292898782643756
1755016055,5,0,244.0,155.0361269514356,0.6353939629157196,safe,0.04,False,False,0.036126951435599075,274.6518362916129,0.00014806127637540604
1755016056,5,0,416.27249574522887,381.02881954737126,0.915335083249344,safe,0.04,,False,181.0288195473711,494.957857735349,0.4348805683721322
1755016057,5,0,3975.983827783903,3789.350887416744,0.953059934735403,safe,0.04,False,False,0,4923.127680384323,
1755016058,5,0,548.0,420.6203915283059,0.7675554589932589,safe,0.04,False,False,24.620391528305987,766.9472700787121,0.044927721766981725
1755016059,5,0,118.0,80.12807477126536,0.6790514811124183,safe,0.04,False,False,78.12807477126532,152.06941839332055,0.662102328570045
1755016060,5,0,2062.0,2044.6580096610653,0.9915897234049783,safe,0.04,False,False,0,2169.6821633191657,
1755016061,5,0,0,96.70377236126464,,,0.04,False,False,16.703772361264676,121.86282145432043,0.3038598890142123
1755016062,5,0,1004.0,851.3923547356922,0.8480003533224025,safe,0.04,False,True,251.39235473569238,1048.714002869228,0.25039079156941474
1755016063,5,0,2511.809435508338,2001.5133355844985,0.7968412361582812,safe,0.04,False,False,201.5133355844987,3424.2600796409583,0.08022636300978644
1755016064,5,0,822.0,683.37678539635,0.8313586197035888,safe,0.04,False,False,183.3767853963518,984.6905131066588,0.22308611362086594
1755016065,5,0,149.6496930304367,89.86518328804195,0.6005036259564167,safe,0.04,False,False,88.86518328804212,189.19103943252398,0.5938213536459988
1755016066,5,0,908.3146505301846,890.7424174126515,0.9806540243435728,safe,0.04,,False,390.7424174126531,1030.3054525766001,0.43018398655639445
1755016067,5,0,2806.0,1986.249853748399,0.707858108962366,safe,0.04,False,False,186.2498537483989,3525.6175337732298,0.06637557154255128
1755016068,5,0,2307.702261910025,1594.0284629239866,0.690742687752384,safe,0.04,False,False,192.0284629239858,2778.5023346919816,0.08321197499934367
1755016069,5,0,859.602994577888,637.7410279422704,0.7419018220794311,safe,0.04,False,False,3.7410279422704207,1102.9217768561994,0.004352041542279026
1755016070,5,0,3699.833643437072,3188.8197283299023,0.8618819210929581,safe,0.04,False,False,8.819728329902773,4919.725367150707,0.0023838175388095073
1755016071,5,0,967.6733572622301,848.8890515530672,0.8772475186820986,safe,0.04,False,False,143.88905155306728,1008.631711693125,0.14869589048122853
1755016072,5,0,611.6050209255021,541.7669476721001,0.8858118052273007,safe,0.04,False,False,341.76694767209904,803.3950257628377,0.5588033714224997
1755016073,5,0,2234.0,1344.488300180348,0.6018300358909346,safe,0.04,False,False,882.4883001803486,2359.9450871197714,0.39502609676828493
1755016074,5,0,2051.82188943244,1620.6144414596004,0.7898416767100008,safe,0.04,False,False,1619.6144414596188,2677.003550983081,0.7893543049721653
1755016075,5,0,247.90002619219823,234.8064159363356,0.9471818924064531,safe,0.04,False,False,129.80641593633567,277.73789542832503,0.5236240509135568
1755016076,5,0,3723.280383340359,3551.9060970654696,0.9539722318411217,safe,0.04,False,False,551.9060970654714,4941.7777017172375,0.1482311403500389
1755016077,5,0,225.41815173304633,225.41815173304633,1.0,safe,0.04,,False,75.4181517330463,293.00331097334094,0.33457000313959184
1755016078,5,0,84.0,75.42338914875494,0.8978974898661302,safe,0.04,False,False,13.423389148754943,96.67903033185083,0.1598022517708922
1755016079,5,0,234.0,217.75809024295108,0.9305901292433807,safe,0.04,False,False,116.75809024295108,250.49436883533713,0.4989661976194491
1755016080,5,0,810.0,665.5571229760803,0.8216754604642967,safe,0.04,False,False,165.55712297608045,992.3959633832321,0.2043915098470129
1755016081,5,0,0,71.82802665031997,,,0.04,False,False,17.828026650319963,85.83997270302257,0.4804552391664067
1755016082,5,0,614.0,529.6610940604057,0.8626402183394231,safe,0.04,False,False,79.6610940604057,630.4954327155539,0.12974119553812002
1755016083,5,0,2264.0,1534.3863929858016,0.6777325057357781,safe,0.04,False,False,0,2690.737883472926,
1755016084,5,0,2216.0,1855.0165455446859,0.837101329216916,safe,0.04,False,False,2.0165455446859823,3054.7392801050496,0.0009099934768438549
1755016085,5,0,0,568.9191826564197,,,0.04,False,False,190.9191826564198,890.7905417204624,0.1004362159558987
1755016086,5,0,2252.0,2227.202136837882,0.9889885154697522,safe,0.04,False,False,585.2021368378996,2664.1061039411156,0.25985885294755756
1755016087,5,0,3955.632029545584,3794.286834983082,0.9592112731019025,safe,0.04,,False,1794.286834983082,4758.034592938588,0.4536030706549837
1755016088,5,0,2344.0,1931.3863566370412,0.8239702886676797,safe,0.04,False,False,79.38635663704235,3018.2194459821494,0.03386789958918189
1755016089,5,0,2214.0,1201.4627214487682,0.5426660891819188,safe,0.04,False,False,96.46272144876826,2227.414396797766,0.04356943154867582
1755016090,5,0,4177.380654246884,4090.1333637989324,0.9791143547430248,safe,0.04,False,False,0,4635.819461900546,
1755016091,5,0,608.0,598.7083373831811,0.9847176601697057,safe,0.04,False,False,59.70833738318174,734.7126444799452,0.09820450227496998
1755016092,5,0,2380.0,1630.6964861756635,0.6851665908301107,safe,0.04,False,False,130.69648617566418,2795.6532818423584,0.05491448998977486
1755016093,5,0,456.0,373.2315357552931,0.8184902099896779,safe,0.04,False,False,5.231535755293152,618.6873942035909,0.011472666130028841
1755016094,5,0,2170.0,2029.9721295667987,0.9354710274501377,safe,0.04,False,False,0,2191.5254500103006,
1755016095,5,0,750.0,653.111359453186,0.8708151459375812,safe,0.04,False,False,53.111359453186026,861.4606776932321,0.07081514593758137
1755016096,5,0,4586.215360366348,4162.679869333278,0.9076503265212477,safe,0.04,False,False,162.6798693332773,5503.3317855867635,0.03547148499373618
1755016097,5,0,760.084518041733,760.084518041733,1.0,safe,0.04,,False,560.0845180417386,928.7028439149952,0.7368713672589063
1755016098,5,0,272.0,243.68492751260123,0.8959004687963281,safe,0.04,False,False,148.68492751260186,315.94005908413016,0.5466357629139774
1755016099,5,0,2072.0,1862.2083263188226,0.898749192238814,safe,0.04,False,False,0,2888.1369775400653,
1755016100,5,0,944.4649900275981,882.6688049745119,0.9345701686080704,safe,0.04,False,False,132.6688049745118,1250.0769202431554,0.14046979652536945
1755016101,5,0,2452.0,1963.2251586958903,0.8006627890276877,safe,0.04,False,False,1962.2251586961029,3325.216255990807,0.8002549586851969
1755016102,5,0,2622.0,2482.5649053662746,0.9468210928170384,safe,0.04,False,False,181.5649053662748,3089.246159702644,0.06924672210765628
1755016103,5,0,156.0,146.59612205316284,0.9397187311100182,safe,0.04,False,False,0,197.8045499883923,
1755016104,5,0,2448.0,2217.0611453341753,0.9056622325711501,safe,0.04,False,False,1197.0611453341792,2641.369173016222,0.48899556590448495
1755016105,5,0,714.0,577.7285383937337,0.8091436111957055,safe,0.04,False,False,45.72853839373397,858.9207396276297,0.06404557198001956
1755016106,5,0,438.0,365.86740943151386,0.8353137201632737,safe,0.04,False,False,355.8674094315134,599.9669593780292,0.8124826699349621
1755016107,5,0,910.0,649.1730620039755,0.7133769912131599,safe,0.04,False,False,149.17306200397553,895.3170470758597,0.16392644176261048
1755016108,5,0,799.9612986959818,791.5073541208899,0.9894320580397168,safe,0.04,False,False,63.507354120890454,920.49099248939,0.07938803317662228
1755016109,5,0,760.0,650.3689406470899,0.8557486061145919,safe,0.04,False,False,170.36894064708991,795.0684612990154,0.22416965874617095
1755016010,5,0.02,484.8,459.93362969015243,0.9487079820341427,safe,0.05,False,False,0,528.4054213408504,
1755016011,5,0.02,425.82454815193216,412.534778189769,0.9687905029903973,safe,0.05,False,False,92.59959988622728,431.9951293583321,0.21745951539925826
1755016012,5,0.02,3517.3710879054934,3514.4221010730835,0.999161593485956,safe,0.05,False,False,995.8071717466014,5010.7101975429505,0.2831112063127748
1755016013,5,0.02,630.24,593.4155880472496,0.9415708111945442,safe,0.05,False,False,9.349701281643547,797.9997660632262,0.0148351442016431
1755016014,5,0.02,845.8301958032664,767.3263241513923,0.9071871966248253,safe,0.05,False,False,263.4125955499495,1067.2903176900063,0.3114249134837192
1755016015,5,0.02,455.87360076127686,449.5156637141219,0.986053289691402,safe,0.05,False,False,33.223050294659245,468.4858275803506,0.07287776751972276
1755016016,5,0.02,2446.22,2342.8337510195342,0.9577363242143121,safe,0.05,False,False,9.010521364026545,2880.120288529633,0.0036834468543412062
1755016017,5,0.02,2427.4849218308664,2371.83997559618,0.9770771197240979,safe,0.05,False,False,166.27798583942726,2842.093982222413,0.06849805094320276
1755016018,5,0.02,599.1886558462502,599.0788800953524,0.99981679267485,safe,0.05,,False,197.18865584625047,711.1327094750038,0.3290927722384124
1755016019,5,0.02,670.6400000000001,618.1605346371712,0.9217471887110388,safe,0.05,False,False,166.2356733329678,877.9968206950898,0.2478761680379455
1755016020,5,0.02,438.34000000000003,427.7814268902084,0.9759123668618159,safe,0.05,False,False,66.78586484445617,568.1067730953432,0.15236087248358846
1755016021,5,0.02,76.75999999999999,70.1815397368864,0.914298329037082,safe,0.05,False,False,5.091017256975472,77.05880529569356,0.06632383086210882
1755016022,5,0.02,387.3733796398366,352.58401253907675,0.9101916421487053,safe,0.05,False,False,0.5873912153922873,521.646522483822,0.001516343781646583
1755016023,5,0.02,2838.1,2703.4820676592644,0.9525675866457364,safe,0.05,False,False,701.5317731774517,3184.7358863529794,0.24718359930145228
1755016024,5,0.02,2549.24,2410.480205598395,0.9455681715328471,safe,0.05,False,False,12.604043250675431,2879.404139417329,0.004944235635199288
1755016025,5,0.02,574.0966972614247,558.1846207533608,0.9722832815726546,safe,0.05,False,False,254.427544214882,616.5582292450458,0.4431789024890072
1755016026,5,0.02,0,38.264208232516125,,,0.05,False,False,0,53.09861326937455,0.04446187890564178
1755016027,5,0.02,398.7889814666293,396.1492311671784,0.9933805836617083,safe,0.05,False,False,0,494.2262940613699,
1755016028,5,0.02,2094.7400000000007,2077.153676367821,0.9916045315255451,safe,0.05,False,False,3.2084928989449963,2982.5968286181023,0.0015316902808677904
1755016029,5,0.02,2464.3999999999996,2359.6568710122665,0.9574975129898826,safe,0.05,False,False,0,2949.9619508166347,
1755016030,5,0.02,157.56,148.7393079133235,0.9440169326816673,safe,0.05,False,False,0,185.18572898802225,
1755016031,5,0.02,2191.7,2141.668901827973,0.9771724696938328,safe,0.05,False,False,21.487288900105394,2816.790800803034,0.009803937080852943
1755016032,5,0.02,137.36,128.76907396062052,0.9374568576049833,safe,0.05,False,False,0,148.72264856616198,
1755016033,5,0.02,2092.7199999999993,2065.273477303621,0.986884761126009,safe,0.05,False,False,0,2899.1238899870086,
1755016034,5,0.02,719.12,595.6776643106226,0.8283425079411261,safe,0.05,False,False,94.23646850088483,791.7473298941233,0.13104414910012907
1755016035,5,0.02,537.8260735141207,528.2802468524167,0.9822510898377755,safe,0.05,False,False,59.452656336682224,551.6570891049852,0.11054253273409081
1755016036,5,0.02,3512.7466826970403,3495.2308306943287,0.9950136307610821,safe,0.05,,False,1797.5473294995113,4308.389808406475,0.5117213086710193
1755016037,5,0.02,2488.64,2370.86363580951,0.9526744068284324,safe,0.05,False,False,861.0015797885816,2680.9847103872335,0.34597273200968465
1755016038,5,0.02,2183.62,2113.531058458886,0.9679024090541789,safe,0.05,False,False,23.162211278111386,2454.3309197223643,0.01060725367880464
1755016039,5,0.02,125.24,114.79171505955674,0.9165738985911589,safe,0.05,False,False,0,170.6020001671858,
1755016040,5,0.02,2521.3613472286493,2476.016994208322,0.9820159244250463,safe,0.05,False,False,1968.7620005646927,3650.9467383068245,0.7808329427785726
1755016041,5,0.02,238.35999999999999,225.91499465240122,0.9477890361319065,safe,0.05,False,False,93.89890379386574,246.52484810877917,0.3939373376148085
1755016042,5,0.02,220.17999999999998,218.29072498948153,0.9914194068011697,safe,0.05,False,False,0,261.92406843403614,
1755016043,5,0.02,3466.733512262271,3435.041638585167,0.9908582896363377,safe,0.05,,False,1316.5221866370496,3940.18888652967,0.3797586927233794
1755016044,5,0.02,3405.4009964279107,3402.5921075018705,0.9991751664696796,safe,0.05,False,False,342.59073175422975,4438.30768005005,0.10060217052663979
1755016045,5,0.02,3430.568185340735,3406.437024833227,0.9929658414572188,safe,0.05,False,False,0,4598.191929317998,
1755016046,5,0.02,551.46,510.93791089263186,0.9265185342411631,safe,0.05,False,False,287.1794434934269,672.733664311007,0.5207620561662258
1755016047,5,0.02,236.18846838273166,225.4796399357151,0.9546598167118666,safe,0.05,False,False,20.125213913003076,284.3477912122404,0.08520828324434183
1755016048,5,0.02,2054.34,2048.3353569770698,0.9970770938486665,safe,0.05,False,False,0,2166.014984042968,
1755016049,5,0.02,2539.14,2395.4846836194947,0.9434236330487862,safe,0.05,False,False,0.5218683293965256,3113.2001748458283,0.0002055295609523404
1755016050,5,0.02,219.39656616748104,215.6662103660525,0.9829972006098724,safe,0.05,False,False,0,242.30766813818855,
1755016051,5,0.02,575.7,518.2309564271818,0.9001753629098173,safe,0.05,False,False,13.258995597940043,658.2236918891024,0.023031084936494774
1755016052,5,0.02,2078.58,2046.2113752535424,0.9844275299740893,safe,0.05,False,False,4.20276859634339,2208.6797022051587,0.0020219421895444917
1755016053,5,0.02,127.25999999999999,121.52397293102126,0.9549267085574514,safe,0.05,False,False,1.5360074884310748,135.48958762165512,0.012069837249969156
1755016054,5,0.02,204.41307789166177,198.14708024289394,0.9693463954782345,safe,0.05,,False,87.21156007714464,228.81739183996876,0.4266437401004571
1755016055,5,0.02,246.44,239.03161445247628,0.9699383803460326,safe,0.05,False,False,0.05612695143559909,284.6718362916129,0.00022775097969322794
1755016056,5,0.02,418.71249574522886,415.4185982348745,0.9921332715315986,safe,0.05,,False,181.02881954737086,498.957857735349,0.43234635074640865
1755016057,5,0.02,4000.023827783903,3992.5435254204203,0.9981299355490022,safe,0.05,False,False,0,4927.127680384323,
1755016058,5,0.02,553.48,524.56169509149,0.9477518520840681,safe,0.05,False,False,0,770.9872700787121,
1755016059,5,0.02,119.18,114.94313839935332,0.9644498942721372,safe,0.05,False,False,78.12807477126508,153.06941839332055,0.6555468599703396
1755016060,5,0.02,2082.62,2064.513701092568,0.9913059996987297,safe,0.05,False,False,0,2189.782163319166,
1755016061,5,0.02,107.94472326820886,107.92057007821859,0.9997762448292145,safe,0.05,True,True,36.70377236126468,122.2628214543204,0.34002377559547114
1755016062,5,0.02,0,753.3442811744026,,,0.05,False,False,53.39235473569252,1050.714002869228,0.25039079156941474
1755016063,5,0.02,2600.9665915280393,2503.01587731114,0.9623406488434153,safe,0.05,False,False,201.51333558449835,3426.2600796409583,0.07747632600929007
1755016064,5,0.02,0,705.196914913161,,,0.05,False,False,183.37678539634936,986.6905131066588,0.22308611362086594
1755016065,5,0.02,151.10969303043672,147.64212514229257,0.9770526442175639,safe,0.05,False,False,88.86518328804198,190.19103943252398,0.588083937607779
1755016066,5,0.02,913.3146505301847,894.6262250459513,0.9795378017057049,safe,0.05,,False,390.742417412651,1034.3054525766001,0.4278289165577522
1755016067,5,0.02,2834.0600000000004,2589.277890598125,0.9136284660868593,safe,0.05,False,False,186.24985374839866,3729.6175337732298,0.06571838766589226
1755016068,5,0.02,2330.742261910025,2278.0273678273097,0.9773827870441943,safe,0.05,False,False,192.02846292398632,2780.5023346919816,0.0823894027504442
1755016069,5,0.02,865.7229945778881,771.6903608131247,0.891382538810105,safe,0.05,False,False,3.7610279422695214,1106.9417768561993,0.004344378012164659
1755016070,5,0.02,3720.953643437072,3705.079248965387,0.9957337833273778,safe,0.05,False,False,8.83972832988286,4939.745367150706,0.002375662041765599
1755016071,5,0.02,973.81335726223,960.7949059830839,0.986631471850267,safe,0.05,False,False,143.88905155306713,1010.631711693125,0.14775834658665546
1755016072,5,0.02,617.0250209255022,595.6261229492375,0.9653192378743934,safe,0.05,False,False,341.7669476720994,807.3950257628377,0.5538947953187838
1755016073,5,0.02,2256.34,2214.49485576612,0.9814544154542844,safe,0.05,False,False,880.4883001803396,2360.1450871197712,0.39022855605996415
1755016074,5,0.02,2065.949528357247,1630.1225118341079,0.789042757075634,safe,0.05,False,False,1619.6144414596126,2697.003550983081,0.7839564419308247
1755016075,5,0.02,250.2000261921982,246.65071410228302,0.9858141018451025,safe,0.05,False,False,129.8064159363354,279.73789542832503,0.5188105609414323
1755016076,5,0.02,3748.320383340359,3555.340363104013,0.948515601522736,safe,0.05,False,False,551.9060970654714,4945.7777017172375,0.1472409080927159
1755016077,5,0.02,226.41815173304633,226.35132159009663,0.9997048375210283,safe,0.05,,False,75.41815173304639,294.00331097334094,0.33309233891267964
1755016078,5,0.02,84.84,75.59566592559997,0.8910380236397922,safe,0.05,False,False,13.423389148754932,96.87903033185081,0.15822005125830896
1755016079,5,0.02,236.34,223.67957723116223,0.9464313160326742,safe,0.05,False,False,116.7580902429506,252.49436883533713,0.49402593823707625
1755016080,5,0.02,818.1000000000001,717.4759356307113,0.877002732710807,safe,0.05,False,False,165.55712297608272,994.3959633832321,0.20236783153169868
1755016081,5,0.02,0,71.85975403803786,,,0.05,False,False,17.82802665031997,85.87997270302256,0.4804552391664067
1755016082,5,0.02,620.14,580.1713347095101,0.9355489642814689,safe,0.05,False,False,79.66109406040593,631.4954327155539,0.12845662924566378
1755016083,5,0.02,2286.64,2253.7903650517546,0.9856341028984689,safe,0.05,False,False,0,2710.937883472926,
1755016084,5,0.02,2238.16,1871.0358000762792,0.835970529397487,safe,0.05,False,False,2.016545544687233,3074.7792801050496,0.000900983640440019
1755016085,5,0.02,0,731.0917763432622,,,0.05,False,False,190.91918265641982,890.9905417204625,0.1004362159558987
1755016086,5,0.02,2274.52,2227.1221394694876,0.9791613788709211,safe,0.05,False,False,585.222136837916,2664.126103941115,0.257294786081422
1755016087,5,0.02,3980.632029545584,3812.722528816288,0.9578183817336002,safe,0.05,,False,1794.2868349830937,4778.034592938588,0.4507542575312905
1755016088,5,0.02,2367.4399999999996,2317.5838337886526,0.9789408955617261,safe,0.05,False,False,79.38635663704115,3019.2194459821494,0.03353257385067464
1755016089,5,0.02,2236.14,2212.9619512401714,0.9896347953348947,safe,0.05,False,False,96.46272144876812,2229.414396797766,0.04313805103829283
1755016090,5,0.02,4199.440654246884,4191.460124757752,0.9980996208432994,safe,0.05,False,False,0,4637.819461900546,
1755016091,5,0.02,614.0799999999999,602.6867778943342,0.9814466810421025,safe,0.05,False,False,59.72833738318192,738.7326444799452,0.09726474951664593
1755016092,5,0.02,2403.7999999999997,2280.91773526876,0.9488799963677346,safe,0.05,False,False,130.69648617568214,2846.6532818423584,0.0543707821681014
1755016093,5,0.02,460.56,436.2102726446428,0.9471301733642583,safe,0.05,False,False,5.251535755294981,622.7073942035909,0.011402500771441247
1755016094,5,0.02,2191.7,2150.046312419906,0.980994804224988,safe,0.05,False,False,0,2211.725450010301,
1755016095,5,0.02,757.5,653.1939782450136,0.8623022815115691,safe,0.05,False,False,53.11135945318722,861.5606776932322,0.07011400587879502
1755016096,5,0.02,4614.235360366348,4366.382700703567,0.9462852151427529,safe,0.05,False,False,162.67986933327657,5507.3317855867635,0.035256083972353025
1755016097,5,0.02,764.084518041733,764.0021013810256,0.9998921367221016,safe,0.05,,False,560.0845180417383,1132.7028439149954,0.7330138287282343
1755016098,5,0.02,274.72,245.53002360641085,0.8937464458590959,safe,0.05,False,False,148.6849275126009,317.94005908413016,0.5412235276375978
1755016099,5,0.02,2092.7200000000003,2072.1542211142933,0.9901727039997195,safe,0.05,False,False,0,2909.156977540066,
1755016100,5,0.02,951.4649900275981,884.4202764427828,0.9295352805541792,safe,0.05,False,False,182.66880497451174,1252.0769202431554,0.19198689062559546
1755016101,5,0.02,2476.52,1981.6073378687663,0.8001580192644381,safe,0.05,False,False,1962.2251586960483,3345.216255990807,0.7923316422625492
1755016102,5,0.02,2648.2200000000003,2484.2653182159606,0.9380887230728415,safe,0.05,False,False,181.56490536628985,3091.246159702644,0.06856111099768518
1755016103,5,0.02,157.56,146.63203382603024,0.9306425096853912,safe,0.05,False,False,0,197.84454998839232,
1755016104,5,0.02,2472.4799999999996,2453.0129013480964,0.9921264889293733,safe,0.05,False,False,1197.061145334147,2661.369173016222,0.48415402564799204
1755016105,5,0.02,721.1400000000001,631.7460037198034,0.876037945086673,safe,0.05,False,False,45.76853839373712,862.9607396276297,0.06346692513761143
1755016106,5,0.02,442.38,439.74509741231486,0.9940438026409758,safe,0.05,False,False,355.8674094315155,603.9669593780292,0.8044382870643237
1755016107,5,0.02,919.0999999999999,750.8179795306377,0.8169056463177432,safe,0.05,False,False,149.1730620039777,897.3170470758597,0.1623034076857553
1755016108,5,0.02,804.1812986959817,802.5048667254196,0.9979153556874792,safe,0.05,False,False,63.52735412089055,921.51099248939,0.07899630869793066
1755016109,5,0.02,767.6000000000001,670.7141643073264,0.8737808289569129,safe,0.05,False,False,170.36894064708994,795.4684612990154,0.22195015717442668
1755016010,5,0.05,492.0,470.11991845986677,0.9555282895525747,safe,0.06,False,False,0,538.7054213408503,
1755016011,5,0.05,429.27454815193215,422.87216646863817,0.9850855781903287,safe,0.06,False,False,92.89959988622786,432.2951293583321,0.21641068702109056
1755016012,5,0.05,3547.5210879054935,3543.9517552365724,0.9989938515993351,safe,0.06,False,False,995.9571717465727,5040.860197542951,0.2807473576808531
1755016013,5,0.05,639.6,596.5523430672749,0.9326959710245074,safe,0.06,False,False,9.349701281645594,803.1497660632263,0.014618044530402741
1755016014,5,0.05,856.4801958032665,772.6327343745816,0.9021022764571375,safe,0.06,False,False,263.41259554994906,1073.2903176900063,0.307552465124897
1755016015,5,0.05,462.5936007612769,449.68706715164785,0.9720996278625793,safe,0.06,False,False,33.22305029465927,489.0858275803506,0.07181908751004133
1755016016,5,0.05,2482.55,2345.881290157732,0.9449482548821703,safe,0.06,False,False,9.040521364027427,2883.1502885296327,0.0036416271027884337
1755016017,5,0.05,2463.5149218308666,2374.305239695385,0.9637876428736296,safe,0.06,False,False,166.2779858394272,2845.093982222413,0.0674962365220222
1755016018,5,0.05,602.1886558462502,602.0206080918651,0.9997209383591776,safe,0.06,,False,197.18865584625019,714.1327094750038,0.3274532888188383
1755016019,5,0.05,680.5999999999999,620.7301514780283,0.9120337224184961,safe,0.06,False,False,166.2356733329683,880.9968206950898,0.24424871192031786
1755016020,5,0.05,444.84999999999997,437.7796074934886,0.9841061200258259,safe,0.06,False,False,66.81586484445614,578.1367730953432,0.1501986396413536
1755016021,5,0.05,82.9,75.29443753232954,0.9082561825371476,safe,0.06,False,True,5.091017256975471,77.20880529569357,0.06141154712877528
1755016022,5,0.05,392.08337963983666,357.56318849469847,0.9119570149164495,safe,0.06,False,False,0.7373912153920941,521.796522483822,0.0018807000084253846
1755016023,5,0.05,2880.25,2705.8288300521235,0.9394423505085057,safe,0.06,False,False,701.5317731774526,3187.7358863529794,0.24356627833606548
1755016024,5,0.05,2587.1,2412.5857748199196,0.9325444609098681,safe,0.06,False,False,12.60404325069419,2879.4641394173295,0.004871880967374354
1755016025,5,0.05,581.6566972614246,563.7202864622777,0.9691632351460996,safe,0.06,False,False,254.42754421488166,622.5582292450458,0.4374187478847676
1755016026,5,0.05,0,38.2911030482328,,,0.06,False,False,0,53.128613269374554,0.04446187890564178
1755016027,5,0.05,401.90898146662926,398.09756356206935,0.9905167137826792,safe,0.06,False,False,0,497.25629406137,
1755016028,5,0.05,2125.8500000000004,2071.0445333898606,0.974219504381711,safe,0.06,False,False,3.268492898938689,3012.656828618102,0.001537499305660648
1755016029,5,0.05,2501.0,2361.798670649994,0.9443417315673707,safe,0.06,False,False,0,3052.9619508166347,
1755016030,5,0.05,159.9,148.75552009840067,0.9303034402651699,safe,0.06,False,False,0,185.21572898802222,
1755016031,5,0.05,2224.25,2141.9858592464116,0.9630148855777955,safe,0.06,False,False,21.487288900105398,2857.3908008030344,0.009660464830889243
1755016032,5,0.05,139.4,128.7836239557164,0.9238423526235034,safe,0.06,False,False,0,148.75264856616198,
1755016033,5,0.05,2123.8,2089.9926640917693,0.9840816762839105,safe,0.06,False,False,0,2939.723889987008,
