seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,5,179.60814002488308,154.21216613608755,0.8586034358727997,safe,0.311,5.216803401708603e-05,0.0014841590309515,0.3224
1755016038,5,1162.7178058642933,1151.6730563585943,0.9905009199566795,safe,0.311,6.245000986382365e-05,0.5338080109795555,0.3224
1755016039,5,1285.332818866622,1248.8869818087792,0.9716448249644944,safe,0.311,6.909103831276298e-05,0.3137823260040022,0.3224
1755016040,5,420.87771817600105,274.07673903197895,0.6512027774237423,safe,0.311,4.8355956096202135e-05,0.0003799039986915,0.3224
1755016041,5,483.7893994837396,468.711068238153,0.9688328614440976,safe,0.311,5.3095980547368526e-05,0.0004795569693669,0.3224
1755016042,5,0.0,84.66224811723401,,,0.311,2.9565009754151102e-05,0.0023204809986054,0.3224
1755016043,5,0.0,363.3079051874316,,,0.311,0.0001092809834517,0.0030255439924076,0.3224
1755016044,5,1295.896095311098,1287.5026517390934,0.99352305821248,safe,0.311,6.150396075099707e-05,0.0550929470336996,0.3224
1755016045,5,239.00702631968585,202.5128534405921,0.8473092049173455,safe,0.311,5.055498331785202e-05,0.0002152699744328,0.3224
1755016046,5,1212.295221350335,1072.4192850628965,0.8846189163959293,safe,0.311,5.286501254886389e-05,0.0091699979966506,0.3224
1755016047,5,1185.1888776616572,1144.5086919527405,0.965676200244827,safe,0.311,6.288796430453658e-05,0.1070310209761373,0.3224
1755016048,5,146.24872660530303,133.64067401540387,0.9137903427773026,safe,0.311,5.549000343307853e-05,0.0025018410524353,0.3224
1755016049,5,0.0,267.53167265271287,,,0.311,4.1662948206067085e-05,0.0063311170088127,0.3224
1755016050,5,320.155053106481,289.70295281392725,0.9048832745350248,safe,0.311,5.977496039122343e-05,0.0158706749789416,0.3224
1755016051,5,153.97002842197287,134.6574696482211,0.8745693628059649,safe,0.311,6.550701800733805e-05,0.0041803260101005,0.3224
1755016052,5,0.0,261.91128581848324,,,0.311,4.103698302060366e-05,0.022810328984633,0.3224
1755016053,5,305.6057736943684,223.96495077615089,0.7328557574966983,safe,0.311,5.606800550594926e-05,0.0016336980042979,0.3224
1755016054,5,622.3415314123007,574.6717231864342,0.9234024955434232,safe,0.311,6.759102689102292e-05,0.0009194419835694,0.3224
1755016055,5,0.0,1191.094753043532,,,0.311,4.575896309688687e-05,0.3347161270212382,0.3224
1755016056,5,0.0,121.70413978197968,,,0.311,4.0210026782006025e-05,0.0033767310087569,0.3224
1755016057,5,1141.005754766816,1126.1034861942203,0.9869393572202964,safe,0.311,7.400597678497434e-05,0.019422592013143,0.3224
1755016058,5,1147.6147561005628,1137.721072096518,0.9913789153098188,safe,0.311,8.790503488853574e-05,0.968692246999126,0.3224
1755016059,5,0.0,1285.4432108956908,,,0.311,0.0001006749807856,0.0282766830059699,0.3224
1755016060,5,116.73603386795496,95.44683756524996,0.817629607608683,safe,0.311,5.886296276003122e-05,0.0006465999758802,0.3224
1755016061,5,336.25650339453614,284.4041219407593,0.8457951565833733,safe,0.311,6.439397111535072e-05,0.0131558320135809,0.3224
1755016062,5,0.0,57.79522091958833,,,0.311,7.547397399321198e-05,0.0005364719545468,0.3224
1755016063,5,0.0,31.20909444213361,,,0.311,3.816303797066212e-05,0.0003018729621544,0.3224
1755016064,5,488.8549052107693,373.5717653888588,0.7641771851052486,safe,0.311,6.630696589127183e-05,0.0009841459686867,0.3224
1755016065,5,0.0,22.46643915627068,,,0.311,3.310904139652848e-05,0.0003619149792939,0.3224
1755016066,5,345.13551788762084,324.7325637588601,0.9408842235257744,safe,0.311,6.36950135231018e-05,0.0104851319920271,0.3224
1755016067,5,1706.7524846911708,1600.688571638478,0.9378563007793806,safe,0.311,6.73480099067092e-05,0.0015517880092374,0.3224
1755016068,5,0.0,1348.8561111087722,,,0.311,8.228496881201863e-05,0.838689610012807,0.3224
1755016069,5,297.10477079152736,242.5511368753621,0.8163825044921796,safe,0.311,6.833701627328992e-05,0.0243018129840493,0.3224
1755016070,5,1208.0066525382065,1092.7853587161317,0.9046186595247822,safe,0.311,0.0001635710359551,0.0201451529865153,0.3224
1755016071,5,95.20644145107804,83.29365370718571,0.8748741412626609,safe,0.311,6.572500569745898e-05,0.004587368981447,0.3224
1755016072,5,192.33351939060296,158.7300355670978,0.8252853484406892,safe,0.311,7.453002035617828e-05,0.004391883034259,0.3224
1755016073,5,1513.9815877352123,1227.8736825120895,0.8110228634608985,safe,0.311,5.98980113863945e-05,0.0084678050479851,0.3224
1755016074,5,0.0,127.92311507429471,,,0.311,5.78670296818018e-05,0.0108777020359411,0.3224
1755016075,5,141.2163885974332,134.7855845936822,0.954461347810817,safe,0.311,5.4002972319722176e-05,0.0017134720110334,0.3224
