seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,adjusted,inserted,run_time_our,run_time_G,finalpercent
1755016037,8,1797.517624895121,1533.1551256124503,0.852929119792027,safe,0.0,False,False,0.0002449009916745,0.1078082600142806,0.0
1755016038,8,510.2707851049589,487.4919522404269,0.9553593238542032,safe,0.0,,False,7.318699499592185e-05,0.0200350990053266,0.0
1755016039,8,302.1082390984285,274.60690245207337,0.908968597717075,safe,0.0,False,False,7.944699609652162e-05,0.0547285550273954,0.0
1755016040,8,224.1921980658904,171.50352815584384,0.764984373387689,safe,0.0,False,False,0.0002875640057027,0.0071599439834244,0.0
1755016041,8,156.79988672888095,123.09440617168062,0.7850414227946497,safe,0.0,False,False,0.0002785249962471,0.001583054952789,0.0
1755016042,8,256.24165248365983,219.25272370461303,0.8556482585070531,safe,0.0,,False,7.587397703900933e-05,0.0022838399745523,0.0
1755016043,8,105.26547559378616,86.12864858852768,0.8182041462567796,safe,0.0,False,False,0.000400367018301,0.0055226190015673,0.0
1755016044,8,2051.57066783664,1942.42411986382,0.9467985433385466,safe,0.0,,False,8.385098772123456e-05,0.051467548997607,0.0
1755016045,8,1887.5294611695435,1740.580809464143,0.9221476248564888,safe,0.0,,False,7.54549982957542e-05,0.018335641012527,0.0
1755016046,8,1192.1537677059196,1130.7870691595442,0.9485245106724242,safe,0.0,False,False,0.0002069830079562,0.9837737249908968,0.0
1755016047,8,1423.5241149863089,1198.712397763011,0.842073825896894,safe,0.0,False,False,7.684301817789674e-05,0.6196842750068754,0.0
1755016048,8,1370.441717406788,1300.6120614474576,0.9490458769078736,safe,0.0,False,False,0.0001680770074017,0.271718314033933,0.0
1755016049,8,471.2543933884236,375.3902352945692,0.7965766273189097,safe,0.0,False,False,8.92269890755415e-05,0.0013594490010291,0.0
1755016050,8,2231.09267587794,2159.528093927687,0.967923976119866,safe,0.0,,False,8.852302562445402e-05,0.1652430230169557,0.0
1755016051,8,1459.130153090828,1338.2773044997816,0.9171747302082356,safe,0.0,False,False,9.198399493470788e-05,0.4767023820313625,0.0
1755016052,8,2329.535339044801,2190.484673432019,0.9403096989849496,safe,0.0,,False,0.0005678930319845,0.0040738240350037,0.0
1755016053,8,444.3086660618082,326.9096727992454,0.7357715430060252,safe,0.0,,False,0.0003081110189668,0.0584095650119707,0.0
1755016054,8,1668.4723661801245,1386.3831413741373,0.8309296392772659,safe,0.0,False,False,0.000750997045543,0.267517680011224,0.0
1755016055,8,1454.1827204918543,1411.4873605988523,0.970639618191474,safe,0.0,False,False,8.67019989527762e-05,0.0215126020484603,0.0
1755016056,8,2172.9420745325847,1971.9355106821629,0.9074956639634952,safe,0.0,,False,9.118503658100964e-05,0.2842079209513031,0.0
1755016057,8,1193.402189723835,1170.1509103988774,0.9805168119137286,safe,0.0,False,False,0.0004790439852513,0.2993041310110129,0.0
1755016058,8,1483.0552703091744,1201.056529735192,0.809852844853723,safe,0.0,False,False,0.0009978740126825,0.3678548869793303,0.0
1755016059,8,1534.5885673767111,1358.246001676534,0.8850880493645118,safe,0.0,False,False,0.0002348579582758,1.869543695996981,0.0
1755016060,8,320.7996631727888,286.7425301347449,0.8938367556212177,safe,0.0,False,False,0.0002729480038397,0.0628378879628144,0.0
1755016061,8,231.03934237088143,196.1466953933699,0.8489753016977546,safe,0.0,False,False,8.816004265099764e-05,0.0071997940540313,0.0
1755016062,8,297.95650379606457,263.6495005487201,0.884859022004011,safe,0.0,False,False,0.0002566580078564,0.0669222639990039,0.0
1755016063,8,1370.303774398278,1295.7344341464188,0.9455818909317362,safe,0.0,,False,9.70250112004578e-05,0.7773720539989881,0.0
1755016064,8,2571.4607420839147,1445.079479672533,0.5619683225268447,safe,0.0,,False,0.0062370640225708,0.232116060971748,0.0
1755016065,8,2113.8869804940423,1899.9567399003813,0.8987976923233321,safe,0.0,,False,0.0001384450006298,0.2938567560049705,0.0
1755016066,8,402.0475468475847,283.63670846872867,0.7054805101851664,safe,0.0,,False,9.452301310375331e-05,0.0490146510419435,0.0
1755016067,8,1273.0595332894814,1096.0995904243737,0.8609963334488705,safe,0.0,False,False,0.0001295909751206,0.750348418019712,0.0
1755016068,8,1943.39777322718,1838.5790149829704,0.9460641770366192,safe,0.0,,False,9.480700828135014e-05,0.0123198460205458,0.0
1755016069,8,1468.0940270894366,1141.222382258573,0.7773496528155613,safe,0.0,False,False,9.340397082269192e-05,0.0807373009738512,0.0
1755016070,8,1306.5536503928686,1117.4064172727897,0.8552319431634483,safe,0.0,False,False,4.957400960847736e-05,0.1005289980093948,0.0
1755016071,8,1573.0021985955343,1187.4892470146065,0.7549190001608796,safe,0.0,False,False,0.0013373520341701,0.2256676739780232,0.0
1755016072,8,1653.2516932701487,1413.7861211573477,0.8551548000297912,safe,0.0,False,False,0.0001730209914967,1.1807649949914776,0.0
1755016073,8,1441.689454974002,1218.790522628136,0.8453904677065939,safe,0.0,False,False,7.885502418503165e-05,0.1008233739994466,0.0
1755016074,8,294.8642278770861,251.8655279039912,0.8541745796610538,safe,0.0,,False,8.48819618113339e-05,0.0103111159987747,0.0
1755016075,8,1324.0959650797895,1222.521641222219,0.9232877929271164,safe,0.0,False,False,0.0002002250403165,1.0228496179915965,0.0
1755016076,8,1431.413960408787,1228.5072129881935,0.8582473323351921,safe,0.0,False,False,9.89089603535831e-05,0.1061844819923862,0.0
1755016077,8,1366.169369583671,1300.8988610746242,0.9522237066924304,safe,0.0,False,False,0.0002001750399358,1.14471607003361,0.0
1755016078,8,419.421701279804,293.7105963439195,0.7002751537359764,safe,0.0,False,False,0.0002638320438563,0.0659381150035187,0.0
1755016079,8,251.0856559574296,219.1118459328744,0.8726577593505533,safe,0.0,False,False,0.0003276810166426,0.0830317009822465,0.0
1755016080,8,1735.0885161038152,1492.2434229461755,0.8600387871259996,safe,0.0,,False,9.322003461420536e-05,0.0957580480026081,0.0
1755016081,8,171.28673985849017,123.40290706533295,0.7204463530993888,safe,0.0,False,False,0.0004033800214529,0.009778821025975,0.0
1755016082,8,379.5920697089883,247.84231293740828,0.6529175204514017,safe,0.0,False,False,0.0005381749942898,0.001597088004928,0.0
1755016083,8,442.7171177316709,347.96178483326105,0.7859686714082723,safe,0.0,False,False,0.0002247049706056,0.0530486659845337,0.0
1755016084,8,286.60712935054084,243.280780787236,0.8488301785741218,safe,0.0,False,False,0.0002810549922287,0.0628921900060959,0.0
1755016085,8,1468.2009716885486,1382.66994333018,0.941744332003812,safe,0.0,False,False,8.337997132912278e-05,1.4350946209742688,0.0
