seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,8,0.0,1533.1551256124503,,,0.568,6.608403054997325e-05,0.1078082600142806,0.5828
1755016038,8,510.2707851049589,487.4919522404269,0.9553593238542032,safe,0.568,9.12640243768692e-05,0.0200350990053266,0.5828
1755016039,8,302.1082390984285,274.60690245207337,0.908968597717075,safe,0.568,9.81820048764348e-05,0.0547285550273954,0.5828
1755016040,8,0.0,171.50352815584384,,,0.568,6.360397674143314e-05,0.0071599439834244,0.5828
1755016041,8,0.0,123.09440617168062,,,0.568,4.569499287754297e-05,0.001583054952789,0.5828
1755016042,8,256.24165248365983,219.25272370461303,0.8556482585070531,safe,0.568,8.529395563527942e-05,0.0022838399745523,0.5828
1755016043,8,0.0,86.12864858852768,,,0.568,5.388003773987293e-05,0.0055226190015673,0.5828
1755016044,8,2051.57066783664,1942.42411986382,0.9467985433385466,safe,0.568,9.896798292174935e-05,0.051467548997607,0.5828
1755016045,8,1887.5294611695435,1740.580809464143,0.9221476248564888,safe,0.568,8.073699427768588e-05,0.018335641012527,0.5828
1755016046,8,0.0,1130.7870691595442,,,0.568,7.18209776096046e-05,0.9837737249908968,0.5828
1755016047,8,1423.5241149863089,1198.712397763011,0.842073825896894,safe,0.568,9.27210203371942e-05,0.6196842750068754,0.5828
1755016048,8,1370.441717406788,1300.6120614474576,0.9490458769078736,safe,0.568,0.0002082069986499,0.271718314033933,0.5828
1755016049,8,471.2543933884236,375.3902352945692,0.7965766273189097,safe,0.568,9.8902964964509e-05,0.0013594490010291,0.5828
1755016050,8,2231.09267587794,2159.528093927687,0.967923976119866,safe,0.568,0.0001079419744201,0.1652430230169557,0.5828
1755016051,8,1459.130153090828,1338.2773044997816,0.9171747302082356,safe,0.568,0.0001116920029744,0.4767023820313625,0.5828
1755016052,8,0.0,2190.484673432019,,,0.568,0.0001009459956549,0.0040738240350037,0.5828
1755016053,8,0.0,326.9096727992454,,,0.568,4.998000804334879e-05,0.0584095650119707,0.5828
1755016054,8,0.0,1386.3831413741373,,,0.568,7.947901031002402e-05,0.267517680011224,0.5828
1755016055,8,1454.1827204918543,1411.4873605988523,0.970639618191474,safe,0.568,9.963498450815678e-05,0.0215126020484603,0.5828
1755016056,8,2172.9420745325847,1971.9355106821629,0.9074956639634952,safe,0.568,0.0001060159993357,0.2842079209513031,0.5828
1755016057,8,0.0,1170.1509103988774,,,0.568,8.7170978076756e-05,0.2993041310110129,0.5828
1755016058,8,0.0,1201.056529735192,,,0.568,0.0002084909938275,0.3678548869793303,0.5828
1755016059,8,0.0,1358.246001676534,,,0.568,8.872803300619125e-05,1.869543695996981,0.5828
1755016060,8,0.0,286.7425301347449,,,0.568,6.259797373786569e-05,0.0628378879628144,0.5828
1755016061,8,231.03934237088143,196.1466953933699,0.8489753016977546,safe,0.568,0.0001014760346151,0.0071997940540313,0.5828
1755016062,8,0.0,263.6495005487201,,,0.568,8.861598325893283e-05,0.0669222639990039,0.5828
1755016063,8,1370.303774398278,1295.7344341464188,0.9455818909317362,safe,0.568,0.0001182619598694,0.7773720539989881,0.5828
1755016064,8,0.0,1445.079479672533,,,0.568,7.260899292305112e-05,0.232116060971748,0.5828
1755016065,8,0.0,1899.9567399003813,,,0.568,4.672398790717125e-05,0.2938567560049705,0.5828
1755016066,8,402.0475468475847,283.63670846872867,0.7054805101851664,safe,0.568,0.0001100299996323,0.0490146510419435,0.5828
1755016067,8,0.0,1096.0995904243737,,,0.568,4.987599095329642e-05,0.750348418019712,0.5828
1755016068,8,1943.39777322718,1838.5790149829704,0.9460641770366192,safe,0.568,0.0001013990258798,0.0123198460205458,0.5828
1755016069,8,1468.0940270894366,1141.222382258573,0.7773496528155613,safe,0.568,0.0001086629927158,0.0807373009738512,0.5828
1755016070,8,1306.5536503928686,1117.4064172727897,0.8552319431634483,safe,0.568,6.680801743641496e-05,0.1005289980093948,0.5828
1755016071,8,0.0,1187.4892470146065,,,0.568,0.0001101600355468,0.2256676739780232,0.5828
1755016072,8,0.0,1413.7861211573477,,,0.568,4.5573979150503874e-05,1.1807649949914776,0.5828
1755016073,8,1441.689454974002,1218.790522628136,0.8453904677065939,safe,0.568,0.0001116690109483,0.1008233739994466,0.5828
1755016074,8,294.8642278770861,251.8655279039912,0.8541745796610538,safe,0.568,9.410700295120478e-05,0.0103111159987747,0.5828
1755016075,8,0.0,1222.521641222219,,,0.568,5.438900552690029e-05,1.0228496179915965,0.5828
1755016076,8,1431.413960408787,1228.5072129881935,0.8582473323351921,safe,0.568,0.0001296609989367,0.1061844819923862,0.5828
1755016077,8,0.0,1300.8988610746242,,,0.568,7.404101779684424e-05,1.14471607003361,0.5828
1755016078,8,0.0,293.7105963439195,,,0.568,9.038002463057636e-05,0.0659381150035187,0.5828
1755016079,8,0.0,219.1118459328744,,,0.568,9.184802183881402e-05,0.0830317009822465,0.5828
1755016080,8,1735.0885161038152,1492.2434229461755,0.8600387871259996,safe,0.568,0.0001039190101437,0.0957580480026081,0.5828
1755016081,8,0.0,123.40290706533295,,,0.568,6.999500328674912e-05,0.009778821025975,0.5828
