seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016066,8,0.0,445.6418159300936,,,0.577,7.315400216612034e-05,0.0107283080033084,0.5757
1755016067,8,0.0,1096.0995904243737,,,0.577,7.500200081267394e-05,0.6717738289989938,0.5757
1755016068,8,2424.790598153552,2254.8312585892468,0.929907621840118,safe,0.577,8.541100032743998e-05,0.0532939869990514,0.5757
1755016069,8,1468.0940270894366,1141.222382258573,0.7773496528155613,safe,0.577,0.0001095360021281,0.082637165000051,0.5757
1755016070,8,1306.5536503928686,1117.4064172727897,0.8552319431634483,safe,0.577,0.0001168240014521,0.2287896499983617,0.5757
1755016071,8,0.0,1187.4892470146065,,,0.577,8.466600047540851e-05,0.2280865969987644,0.5757
1755016072,8,0.0,1413.7861211573477,,,0.577,9.191400022245944e-05,0.9772567719992368,0.5757
1755016073,8,1441.689454974002,1218.790522628136,0.8453904677065939,safe,0.577,0.0001000209995254,0.0717672660030075,0.5757
1755016074,8,156.6652766873505,126.7026077561951,0.8087472248815512,safe,0.577,8.961600178736262e-05,0.0086110159973031,0.5757
1755016075,8,0.0,1222.521641222219,,,0.577,7.242300125653856e-05,1.4156802559991777,0.5757
1755016076,8,1431.413960408787,1228.5072129881935,0.8582473323351921,safe,0.577,0.000219780999032,0.1238846739979635,0.5757
1755016077,8,0.0,79.87764304697464,,,0.577,0.0001561450008011,0.010540988001594,0.5757
1755016078,8,0.0,293.7105963439195,,,0.577,5.361299918149598e-05,0.0803683760022977,0.5757
1755016079,8,1136.8864749025215,1081.8856558835464,0.9516215380927184,safe,0.577,0.0001078790010069,0.7961755270007416,0.5757
1755016080,8,0.0,117.47913689423008,,,0.577,6.417600161512382e-05,0.0123335960015538,0.5757
1755016081,8,588.5991966695497,504.9051184768617,0.8578080319065143,safe,0.577,0.0001044639975589,0.0121972460001416,0.5757
1755016082,8,0.0,247.84231293740828,,,0.577,5.634300032397732e-05,0.0016558780007471,0.5757
1755016083,8,0.0,433.6317279791624,,,0.577,9.087299986276776e-05,0.0513517719991796,0.5757
1755016084,8,0.0,243.280780787236,,,0.577,8.128399713314138e-05,0.0642184270000143,0.5757
1755016085,8,1468.2009716885486,1382.66994333018,0.941744332003812,safe,0.577,0.0001121829991461,1.0618228470011672,0.5757
1755016086,8,414.3027815668728,260.5647035982523,0.6289233748632085,safe,0.577,0.0001129129996115,0.0365930750012921,0.5757
1755016087,8,0.0,1368.8432301487308,,,0.577,0.0001183020031021,0.1159898040023108,0.5757
1755016088,8,1428.3945041669149,1270.170307448047,0.8892293436741068,safe,0.577,0.0001108489996113,0.4140513800011831,0.5757
1755016089,8,1440.9503833981096,1383.6598136150926,0.960241122495896,safe,0.577,0.0001107540010707,0.5448610280000139,0.5757
1755016090,8,0.0,1253.5807499033576,,,0.577,0.0001247619984496,0.0895653160005167,0.5757
1755016091,8,0.0,1202.1485594712576,,,0.577,5.825300104334019e-05,0.0381845709998742,0.5757
1755016092,8,0.0,1186.6476593885395,,,0.577,6.493100227089599e-05,1.008243100000982,0.5757
1755016093,8,0.0,1268.561520287301,,,0.577,0.0001089379984478,2.171744903000217,0.5757
1755016094,8,0.0,401.89983174606033,,,0.577,4.322400127421133e-05,0.0471434829996724,0.5757
1755016095,8,667.7738131855016,520.1680066645187,0.7789583784113149,safe,0.577,9.484600013820454e-05,0.0103224310005316,0.5757
1755016096,8,0.0,1307.717843472521,,,0.577,6.152000059955753e-05,1.21022725900184,0.5757
1755016097,8,0.0,319.60663976560147,,,0.577,0.0001011450003716,0.0304445480032882,0.5757
1755016098,8,0.0,1284.6169042869008,,,0.577,7.455499871866778e-05,1.3209462150007312,0.5757
1755016099,8,0.0,308.7927321852473,,,0.577,7.974799882504158e-05,0.0074923189968103,0.5757
1755016100,8,0.0,203.1839119231244,,,0.577,6.300899985944852e-05,0.0201887460025318,0.5757
1755016101,8,0.0,38.27836530008763,,,0.577,5.4058000387158245e-05,0.0014707760019518,0.5757
1755016102,8,0.0,1145.4184712190336,,,0.577,0.0001572639994265,0.1649035599984927,0.5757
1755016103,8,188.52878681234267,142.97200485436807,0.7583563617617675,safe,0.577,0.0001001509990601,0.0063975599987315,0.5757
1755016104,8,268.806011073625,216.79602663015712,0.806514801377628,safe,0.577,9.109999882639386e-05,0.0093986360006965,0.5757
1755016105,8,0.0,27.344692957959737,,,0.577,9.850300193647854e-05,0.0007244929984153,0.5757
1755016106,8,0.0,2361.830009183668,,,0.577,6.130199835752137e-05,1.3777493449997564,0.5757
1755016107,8,2930.424166822877,2923.82668195527,0.9977486246044852,safe,0.577,0.0001094070030376,0.7584066310009803,0.5757
1755016108,8,0.0,1166.9392288172933,,,0.577,5.529899863176979e-05,0.932183068998711,0.5757
1755016109,8,0.0,223.14131755848868,,,0.577,0.0001760489976732,0.0023875840015534,0.5757
1755016110,8,404.6716024800954,274.7174455513982,0.6788651436566042,safe,0.577,0.0001121759996749,0.0355561500000476,0.5757
1755016111,8,2145.5088229568714,2138.662088561008,0.9968088062269406,safe,0.577,0.0001157160004368,0.3156405240006279,0.5757
1755016112,8,1274.0574291250598,1094.9092664141976,0.8593876864452731,safe,0.577,0.0001241840000147,0.9325398510009107,0.5757
1755016113,8,1366.686373512254,1287.2577413873498,0.9418823267252016,safe,0.577,0.0001174990029539,0.7970891010008927,0.5757
1755016114,8,1424.56652343026,1267.400506768303,0.8896744981178474,safe,0.577,0.0001293040004384,0.2192379929983872,0.5757
1755016115,8,0.0,1301.8077955722126,,,0.577,5.766300091636367e-05,1.6907205959978455,0.5757
1755016116,8,161.6630891564885,148.43263738886364,0.9181603429907376,safe,0.577,0.0001006179991236,0.0093375070027832,0.5757
1755016117,8,0.0,226.5809903327661,,,0.577,9.387500176671892e-05,0.0872380430009798,0.5757
1755016118,8,0.0,1943.568046461274,,,0.577,9.441300062462687e-05,1.2110550860015792,0.5757
1755016119,8,510.8540889509836,421.9004720252417,0.8258727514378826,safe,0.577,9.860700083663688e-05,0.0032772699996712,0.5757
1755016120,8,0.0,1319.0534940381897,,,0.577,7.856400043237954e-05,0.294232413998543,0.5757
1755016121,8,696.2540158718662,634.9146514707456,0.9119008824325272,safe,0.577,0.0001064460011548,0.0034921890000987,0.5757
1755016122,8,1587.7228309893264,1318.023248959354,0.8301343428676907,safe,0.577,0.0001108830001612,0.0594652139989193,0.5757
1755016123,8,603.3379577163282,531.3355484939451,0.8806599049479388,safe,0.577,0.0001062020019162,0.0381208669969055,0.5757
1755016124,8,153.71614654461905,140.71614654459688,0.9154285330965628,safe,0.577,8.724000144866295e-05,0.0039359969996439,0.5757
1755016125,8,0.0,2171.1821574668934,,,0.577,9.610299821360968e-05,0.2361330610001459,0.5757
1755016126,8,0.0,1354.440557561628,,,0.577,5.762699947808869e-05,1.883378407001146,0.5757
1755016127,8,1399.3166600196678,1289.1691999047164,0.9212848218977088,safe,0.577,0.0001209440015372,0.7106188280013157,0.5757
1755016128,8,0.0,1343.7914939516982,,,0.577,0.0001173169985122,0.5096964100011974,0.5757
1755016129,8,408.862500081516,377.4431012172245,0.923154119397041,safe,0.577,8.49860007292591e-05,0.0155394989997148,0.5757
1755016130,8,2409.845552870786,2181.566463892153,0.9052723156026782,safe,0.577,0.0001117520005209,0.0633926100017561,0.5757
1755016131,8,0.0,243.28884474267457,,,0.577,9.812599819269964e-05,0.0599388530026772,0.5757
1755016132,8,1375.1258956059482,1169.2479765130886,0.8502843123304432,safe,0.577,0.0001023110016831,0.1194813920010346,0.5757
1755016133,8,0.0,369.0439037528737,,,0.577,0.0001088720018742,0.025427556996874,0.5757
1755016134,8,377.6817505478292,342.7605606382574,0.9075380532447797,safe,0.577,0.0001088690005417,0.0764436119970923,0.5757
1755016135,8,3199.711773182464,2978.711773182421,0.9309312789194653,safe,0.577,0.0001202810017275,0.0874664530019799,0.5757
1755016136,8,0.0,1147.4385417273393,,,0.577,9.00310005818028e-05,1.4928580680025334,0.5757
1755016137,8,0.0,2384.8753830947744,,,0.577,6.644099994446151e-05,1.977220438002405,0.5757
1755016138,8,0.0,592.3644645829952,,,0.577,6.510300227091648e-05,0.0042891939992841,0.5757
1755016139,8,1607.6820405994276,1502.5178592672305,0.9345864551096268,safe,0.577,0.0001070780017471,0.1491673860000446,0.5757
1755016140,8,0.0,1178.6172651766974,,,0.577,6.91029999870807e-05,0.0084883450035704,0.5757
1755016141,8,466.8244877053529,378.45022521806186,0.8106906025395342,safe,0.577,9.926599886966868e-05,0.007790150000801,0.5757
1755016142,8,1265.1879630641504,1224.825585470161,0.9680977224156988,safe,0.577,9.82329984253738e-05,0.2191322149992629,0.5757
1755016143,8,0.0,302.40817792916977,,,0.577,7.687600009376183e-05,0.0162126229988643,0.5757
1755016144,8,1227.8252288440444,1109.3544180960844,0.9035116660214776,safe,0.577,0.0001119939988711,0.0523752279987093,0.5757
1755016145,8,2041.2252151738817,1995.5922855036551,0.9776443435388684,safe,0.577,0.0001281609984289,0.8028847669993411,0.5757
1755016146,8,0.0,1129.5319297142569,,,0.577,5.522900028154254e-05,1.0778351810004096,0.5757
1755016147,8,586.236216667246,550.7883285059247,0.9395330974895364,safe,0.577,0.0001041549985529,0.0225389570005063,0.5757
1755016148,8,0.0,2416.5357492690887,,,0.577,0.0001203760002681,0.0494442390008771,0.5757
1755016149,8,0.0,296.3851599449563,,,0.577,4.966100095771253e-05,0.019358914996701,0.5757
1755016150,8,0.0,2083.3547184805466,,,0.577,8.616299965069629e-05,1.4056585220023408,0.5757
1755016151,8,1272.5481227810335,1215.546111424133,0.9552064001852218,safe,0.577,0.0001159429994004,1.5517412679982954,0.5757
1755016152,8,0.0,1179.9880923166943,,,0.577,8.093200085568242e-05,0.1033472769995569,0.5757
1755016153,8,588.293385269377,486.63400296587815,0.8271961153244151,safe,0.577,0.0001166279980679,0.0216713980007625,0.5757
1755016154,8,0.0,178.91627011816456,,,0.577,6.6001000959659e-05,0.003460742002062,0.5757
1755016155,8,1350.3402729812924,1286.3249109649348,0.952593162407114,safe,0.577,0.000105197999801,0.7509725570016599,0.5757
1755016156,8,0.0,416.89146453307967,,,0.577,4.760200317832641e-05,0.0413631070005067,0.5757
1755016157,8,0.0,309.79669043745906,,,0.577,8.163299935404211e-05,0.0069029039987071,0.5757
1755016158,8,0.0,1343.5358640534046,,,0.577,0.0025139910030702,0.2786042259976966,0.5757
1755016159,8,0.0,2137.600669885899,,,0.577,0.0001009080006042,0.3230624179996084,0.5757
1755016160,8,0.0,115.75246567973352,,,0.577,8.96380006452091e-05,0.0154267539983266,0.5757
1755016161,8,465.7985648455201,365.7729868347865,0.7852600124607368,safe,0.577,0.0001070480029738,0.0333586880005896,0.5757
1755016162,8,0.0,1193.6416982992794,,,0.577,9.689299986348487e-05,0.7439991989995178,0.5757
1755016163,8,2147.414294720661,2091.704322521242,0.9740571848029604,safe,0.577,0.0001301800002693,0.7645065979995707,0.5757
1755016164,8,0.0,1172.8889185268768,,,0.577,6.572599886567332e-05,1.322378838998702,0.5757
1755016165,8,0.0,1513.5831295749897,,,0.577,5.454900019685738e-05,1.81295586500346,0.5757
1755016166,8,1412.5361001354493,1302.6685400210154,0.9222196444367696,safe,0.577,0.0001125809976656,0.3892643729996052,0.5757
1755016167,8,0.0,1227.6112389253758,,,0.577,6.811000275774859e-05,0.1798046360017906,0.5757
1755016168,8,0.0,171.28736262104584,,,0.577,7.07239996700082e-05,0.0061830499980715,0.5757
1755016169,8,0.0,135.67473654833196,,,0.577,0.0001225609994435,0.0224405590015521,0.5757
1755016170,8,1415.3836201524718,1275.949883063016,0.901486964308351,safe,0.577,0.0001144950001616,0.1202492410011473,0.5757
1755016171,8,2243.8996150437124,2037.4157340505249,0.907979893748872,safe,0.577,0.0001239689991052,1.0971295579984144,0.5757
1755016172,8,347.36729107868024,253.44961031659983,0.7296300395168536,safe,0.577,0.0001105270021071,0.054761616000178,0.5757
1755016173,8,2552.988705314732,2229.653997179232,0.8733505136695701,safe,0.577,0.0001203280007757,0.0171664910012623,0.5757
1755016174,8,461.8890659955521,386.8816710168528,0.837607337993531,safe,0.577,8.240199895226397e-05,0.0204221230014809,0.5757
1755016175,8,1352.2135909697795,1273.5295677529575,0.9418109507682204,safe,0.577,0.0001161899999715,0.861261635000119,0.5757
1755016176,8,0.0,179.51022128322825,,,0.577,4.778099901159294e-05,0.0242517220031004,0.5757
1755016177,8,1158.454560177191,1112.8345386759934,0.960619930147092,safe,0.577,0.0001226589993166,0.7770192389980366,0.5757
1755016178,8,0.0,2123.735724261642,,,0.577,0.0001021030002448,1.7565852420011652,0.5757
1755016179,8,0.0,115.73718831133776,,,0.577,8.706100197741762e-05,0.0035957090003648,0.5757
1755016180,8,156.3764073802008,141.72153753616237,0.9062846493946636,safe,0.577,0.0001129829979618,0.0134127149976848,0.5757
1755016181,8,2021.8730685861167,1858.9463170263407,0.9194179129782318,safe,0.577,0.0001461909996578,0.4545706410026469,0.5757
1755016182,8,0.0,2369.6491581983128,,,0.577,8.534199878340587e-05,1.0097892320009123,0.5757
1755016183,8,0.0,1071.404285784704,,,0.577,9.807300011743791e-05,0.9358244899995044,0.5757
1755016184,8,2203.751474914496,2121.2430311816097,0.9625600052128894,safe,0.577,0.000102229998447,0.1540627799986396,0.5757
1755016185,8,617.4310878100562,499.0874478520988,0.8083289904016558,safe,0.577,9.151500125881284e-05,0.0396579200023552,0.5757
1755016186,8,0.0,300.9707403074227,,,0.577,0.000142909000715,0.1167817610003112,0.5757
1755016187,8,1240.5767588771223,1106.989658531759,0.8923185531330795,safe,0.577,0.0001067070006683,0.3838954599996214,0.5757
1755016188,8,560.5468939256285,404.9756861067727,0.7224653111011681,safe,0.577,9.791599950403906e-05,0.0012403860018821,0.5757
1755016189,8,0.0,1176.8999339519332,,,0.577,0.0001207349996548,0.1963732080002955,0.5757
1755016190,8,0.0,140.91496265410504,,,0.577,6.229599966900423e-05,0.0097794639987114,0.5757
1755016191,8,540.8523463589786,479.6679280051766,0.8868740816866268,safe,0.577,9.27909968595486e-05,0.017219114000909,0.5757
1755016192,8,0.0,1152.6265909354202,,,0.577,6.569999823113903e-05,1.31841601600172,0.5757
1755016193,8,0.0,324.48043799864945,,,0.577,9.00859995454084e-05,0.006165126000269,0.5757
1755016194,8,0.0,1156.1922222587923,,,0.577,5.139399945619516e-05,0.8790884590016503,0.5757
1755016195,8,118.68079965843188,91.8431497731224,0.7738669611044978,safe,0.577,9.913500252878292e-05,0.0068443230011325,0.5757
1755016196,8,1166.515150589365,1156.521857810997,0.9914332078984838,safe,0.577,0.0001067140001396,1.0928040749968204,0.5757
1755016197,8,0.0,1217.3934333415375,,,0.577,0.0001137270010076,0.403565290998813,0.5757
1755016198,8,468.8539162392015,450.1490024159261,0.9601050280792952,safe,0.577,9.80889999482315e-05,0.01220567099881,0.5757
1755016199,8,2126.317760760443,1966.8800638254047,0.925016994224787,safe,0.577,0.0001191900009871,0.1008025480005017,0.5757
1755016200,8,0.0,316.29690999099233,,,0.577,7.594799899379723e-05,0.0069449899965547,0.5757
1755016201,8,1490.2793940449758,1301.3801974851483,0.8732457837673582,safe,0.577,0.0001029779996315,0.7718022699991707,0.5757
1755016202,8,0.0,2027.775359981636,,,0.577,5.221999890636653e-05,0.0735796410008333,0.5757
1755016203,8,229.0282942714856,146.41627419156617,0.6392933879951409,safe,0.577,8.827599958749488e-05,0.0163466740013973,0.5757
1755016204,8,0.0,1229.39980282832,,,0.577,7.140700108720921e-05,1.933092919000046,0.5757
1755016205,8,0.0,354.48495268364275,,,0.577,5.776000034529716e-05,0.1382000880003033,0.5757
1755016206,8,0.0,431.0716622296678,,,0.577,0.0002731899985519,0.0007234709992189,0.5757
1755016207,8,0.0,1223.864628741364,,,0.577,9.322799814981408e-05,1.4115710459991533,0.5757
1755016208,8,1293.2925265082465,1280.8910375150397,0.9904109172990512,safe,0.577,9.137199958786368e-05,1.34544527899925,0.5757
1755016209,8,0.0,1203.634791807912,,,0.577,5.1226998039055616e-05,1.4200580899996569,0.5757
1755016210,8,0.0,1253.882539973826,,,0.577,5.404399780672975e-05,3.422215151000273,0.5757
1755016211,8,0.0,1251.394439586821,,,0.577,9.69500033534132e-05,0.3088226569998369,0.5757
1755016212,8,1664.7841544521689,1453.8234908642426,0.8732804712107876,safe,0.577,0.0001179539976874,0.3158857810012705,0.5757
1755016213,8,0.0,470.2814946058476,,,0.577,4.316799822845496e-05,0.0156430969982466,0.5757
1755016214,8,1498.5449255678882,1253.8294518935593,0.8366979397820912,safe,0.577,0.0001120140004786,0.0638630219982587,0.5757
1755016215,8,2362.564177518485,2051.689154879489,0.8684162633137343,safe,0.577,0.0001278290001209,0.0368037620028189,0.5757
1755016216,8,0.0,283.5162171819887,,,0.577,5.7080000260612e-05,0.0939111810002941,0.5757
1755016217,8,0.0,331.59080735098,,,0.577,0.0001388149976264,0.0135927379997156,0.5757
1755016218,8,0.0,233.36458176850093,,,0.577,5.548799890675582e-05,0.018008422001003,0.5757
1755016219,8,210.0379948907677,154.70311522310143,0.7365482388248671,safe,0.577,0.0001007710015983,0.0160754520002228,0.5757
1755016220,8,0.0,1406.7746862768113,,,0.577,0.0001038200025504,0.0282328260000213,0.5757
1755016221,8,0.0,1213.0726354429758,,,0.577,0.0001019290029944,1.0370484699997178,0.5757
1755016222,8,1695.1844665450217,1525.970881351168,0.9001798396968974,safe,0.577,0.0001112780009862,0.1429598840004473,0.5757
1755016223,8,0.0,2539.132823822028,,,0.577,9.455699910176918e-05,0.0338957999992999,0.5757
1755016224,8,0.0,1314.345738881449,,,0.577,6.229700011317618e-05,0.3717187809997995,0.5757
1755016225,8,0.0,322.6526603359516,,,0.577,5.7165001635439694e-05,0.0402151300004334,0.5757
1755016226,8,1357.4999094372986,1286.9156342289366,0.948004213688957,safe,0.577,0.0001177470003312,0.0517095680006605,0.5757
1755016227,8,0.0,1373.917707643343,,,0.577,0.0001031989995681,0.402104163000331,0.5757
1755016228,8,363.3707949965975,330.9219096281921,0.910700348472669,safe,0.577,0.0001006010024866,0.017496361000667,0.5757
1755016229,8,1733.2549853628811,1597.4685265511052,0.9216581172657944,safe,0.577,0.0001234560004377,0.1633697719989868,0.5757
1755016230,8,1226.8515785821492,1187.079437239271,0.967581945495932,safe,0.577,8.513000284438021e-05,0.2745845720019133,0.5757
1755016231,8,0.0,284.5928610667963,,,0.577,8.315100058098324e-05,0.0344537589990068,0.5757
1755016232,8,411.27753956622456,316.5752235441684,0.7697362318352251,safe,0.577,9.402299838257022e-05,0.0120130380018963,0.5757
1755016233,8,1330.7338906656391,1229.0107434166734,0.9235586108067908,safe,0.577,7.081199873937294e-05,0.1253469559997029,0.5757
1755016234,8,0.0,255.84478095903089,,,0.577,5.220100138103589e-05,0.0937143379996996,0.5757
1755016235,8,0.0,1435.4002325031513,,,0.577,6.159199983812869e-05,0.0015599229991494,0.5757
1755016236,8,0.0,105.40124076601252,,,0.577,4.483100201468915e-05,0.0073494930002198,0.5757
1755016237,8,2182.507973301005,2119.9037016124785,0.971315444225462,safe,0.577,0.0001044730015564,0.2042650020011933,0.5757
1755016238,8,1830.364416607952,1697.788785987192,0.9275687237919266,safe,0.577,9.444700117455795e-05,0.3777111700001114,0.5757
1755016239,8,0.0,273.8536828178758,,,0.577,6.59100005577784e-05,0.004950058999384,0.5757
1755016240,8,0.0,1337.4129188986162,,,0.577,8.788800187176093e-05,0.5692174789983255,0.5757
1755016241,8,204.51870532135405,146.82999123110363,0.717929399173509,safe,0.577,8.913100100471638e-05,0.0133236299989221,0.5757
1755016242,8,1434.4373061348251,1152.2093160083805,0.8032482919125098,safe,0.577,0.0001012120010273,0.1193308610017993,0.5757
1755016243,8,0.0,1938.5386520195243,,,0.577,6.941999890841544e-05,0.2479351599977235,0.5757
1755016244,8,0.0,1272.770873167945,,,0.577,0.0001007149985525,1.3739464870013762,0.5757
1755016245,8,1611.9144347664403,1347.9087271385356,0.836216053449414,safe,0.577,0.0001020020026771,0.0050378840023768,0.5757
1755016246,8,1714.2507297048755,1516.4024316666455,0.8845861374827642,safe,0.577,7.778799772495404e-05,0.1556296969974937,0.5757
1755016247,8,661.3328107221522,506.24701909726105,0.7654950894458981,safe,0.577,5.7494999055052176e-05,0.0021697550000681,0.5757
1755016248,8,0.0,238.27794590032977,,,0.577,4.932599767926149e-05,0.0553241099987644,0.5757
1755016249,8,0.0,1093.3684456953365,,,0.577,4.980499943485484e-05,1.3693067240019443,0.5757
1755016250,8,0.0,1256.5569523747529,,,0.577,5.2449002396315336e-05,1.2923269820021233,0.5757
1755016251,8,1141.4057319291917,1116.8380719915851,0.9784759623590792,safe,0.577,0.0001127370014728,1.3075482540007215,0.5757
1755016252,8,1970.1433708979569,1949.4290289523224,0.989485870799244,safe,0.577,0.0001185439978144,0.1042586350013152,0.5757
1755016253,8,0.0,1988.5837803198567,,,0.577,5.450500248116441e-05,0.0626924380012496,0.5757
1755016254,8,0.0,1221.622893390525,,,0.577,3.568800093489699e-05,0.8452403880000929,0.5757
1755016255,8,0.0,1431.2961110015358,,,0.577,4.726800034404732e-05,0.021048726997833,0.5757
1755016256,8,0.0,201.39570448059445,,,0.577,2.8384998586261645e-05,0.0089726949991018,0.5757
1755016257,8,502.3317981226768,479.72173017766335,0.9549897736326624,safe,0.577,6.58290009596385e-05,0.005062412998086,0.5757
1755016258,8,1501.4203882598993,1289.4623739704994,0.8588283361896711,safe,0.577,7.774400000926107e-05,0.0649682379989826,0.5757
1755016259,8,172.8227787508729,144.3256016906725,0.8351075172719008,safe,0.577,0.0001114629994845,0.007044191002933,0.5757
1755016260,8,0.0,1588.4158207367866,,,0.577,5.710899858968333e-05,0.387372344997857,0.5757
1755016261,8,305.9884329088532,267.5152984276429,0.8742660494860257,safe,0.577,5.331600186764263e-05,0.0071624390002398,0.5757
1755016262,8,1485.0021673468566,1368.4007896905082,0.9214806683651704,safe,0.577,7.1497997851111e-05,0.3134542959996906,0.5757
1755016263,8,0.0,247.7032548396225,,,0.577,3.06330002786126e-05,0.0117833499971311,0.5757
1755016264,8,0.0,1372.197754370647,,,0.577,8.190399967133999e-05,0.276794991998031,0.5757
1755016265,8,1433.6520194935651,1268.4251667851772,0.8847510759502477,safe,0.577,7.479700070689432e-05,0.3587984529985988,0.5757
1755016266,8,212.59676246967013,193.38369592130795,0.9096267209097166,safe,0.577,4.930599970975891e-05,0.0021235059975879,0.5757
1755016267,8,375.1521178412032,346.35644988301704,0.9232426885288838,safe,0.577,6.230700091691688e-05,0.0092764410001109,0.5757
1755016268,8,333.3586294163111,278.8989805393722,0.8366334509705234,safe,0.577,5.8361998526379466e-05,0.0048467269989487,0.5757
1755016269,8,0.0,271.8867375363833,,,0.577,3.1234001653501764e-05,0.0299088739993749,0.5757
1755016270,8,0.0,1373.97903939928,,,0.577,3.3331998565699905e-05,0.1176200699992477,0.5757
1755016271,8,1579.3649997647608,1331.5793440260056,0.8431105819264947,safe,0.577,6.764299905626103e-05,0.0220086289991741,0.5757
1755016272,8,0.0,226.61108433899105,,,0.577,3.38890022248961e-05,0.0306961419992148,0.5757
1755016273,8,266.1129401088282,249.79904861051827,0.9386956098728672,safe,0.577,6.36709992249962e-05,0.0283195970005181,0.5757
1755016274,8,1735.3640774918667,1544.314927274463,0.8899083179746763,safe,0.577,6.678700083284639e-05,0.0474002529990684,0.5757
1755016275,8,0.0,126.55379992859356,,,0.577,5.092699939268641e-05,0.0022421959984058,0.5757
1755016276,8,0.0,187.72650991241744,,,0.577,3.772300260607153e-05,0.0097525589990254,0.5757
1755016277,8,0.0,1122.117070820453,,,0.577,8.24230010039173e-05,0.0145077220004168,0.5757
1755016278,8,0.0,310.96982476596304,,,0.577,8.099299884634092e-05,0.0190851809966261,0.5757
1755016279,8,456.71619303073226,381.25953657187455,0.8347843636588986,safe,0.577,6.578600005013868e-05,0.0020555769988277,0.5757
1755016280,8,0.0,175.3550759297133,,,0.577,6.43740022496786e-05,0.002834413000528,0.5757
1755016281,8,0.0,2327.876560205162,,,0.577,3.674499748740345e-05,0.203004544997384,0.5757
1755016282,8,1252.6580737809866,1148.895228959609,0.9171658675314464,safe,0.577,7.662399730179459e-05,0.1809780940020573,0.5757
1755016283,8,552.7721443091716,466.7082662535704,0.8443049655420684,safe,0.577,7.196499791461974e-05,0.0207003409996104,0.5757
1755016284,8,706.5394954960191,592.0912936566867,0.8380158468579522,safe,0.577,5.814299947815016e-05,0.0106510299992805,0.5757
