seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G,finalpercent
1755016037,10,209.0923994279677,148.28984722034238,0.7092072577770967,safe,0.0,False,False,0.0001394309983879,0.0065182460020878,0.0
1755016038,10,2120.545517180378,2046.1141434517035,0.9648998933879792,safe,0.0,,False,0.0001184530010505,0.1750299189989164,0.0
1755016039,10,1574.5793673143485,1279.4668570571357,0.8125769228384049,safe,0.0,False,False,0.0001221590027853,0.4174550370007637,0.0
1755016040,10,399.0149530361841,339.21046040153544,0.8501196705046155,safe,0.0,False,False,0.0001500869984738,0.0301607539986434,0.0
1755016041,10,1135.9098826980337,1064.5719374958016,0.937197530993578,safe,0.0,False,False,0.0002524400006223,0.3043784080000478,0.0
1755016042,10,2372.1805615104945,2275.6226448275493,0.9592957137202652,safe,0.0,,False,0.0006365890003507,0.0813788560008106,0.0
1755016043,10,364.6786918455705,318.1851927038094,0.8725083198404979,safe,0.0,,False,6.58290009596385e-05,0.0011896300020453,0.0
1755016044,10,164.834957890189,147.8007741977362,0.8966591558581841,safe,0.0,False,False,6.98000003467314e-05,0.0050259749987162,0.0
1755016045,10,593.0148393101608,461.07730344762655,0.7775139387472767,safe,0.0,False,False,6.53529968985822e-05,0.0011162769988004,0.0
1755016046,10,503.1639312660136,389.76288912752045,0.7746240636661611,safe,0.0,False,False,6.564599971170537e-05,0.0032639280034345,0.0
1755016047,10,2601.338445760996,2379.28905485004,0.9146403301451236,safe,0.0,,False,0.0002057329984381,0.443138505997922,0.0
1755016048,10,434.8165816618677,299.39596701580984,0.6885569217979667,safe,0.0,False,False,7.343200195464306e-05,0.0081382860007579,0.0
1755016049,10,538.6040628077285,424.8943516429405,0.7888807028821463,safe,0.0,,False,7.123100294847973e-05,0.0112687719993118,0.0
1755016050,10,1145.34826618626,1133.7233307618276,0.9898503051275918,safe,0.0,False,False,0.0001822439990064,0.6043291690002661,0.0
1755016051,10,453.2035944531263,405.89239132428446,0.8956071758743849,safe,0.0,False,False,0.0003204749991709,0.030240309999499,0.0
1755016052,10,2511.4669615136017,2371.887332769943,0.9444230679190232,safe,0.0,,False,0.0001623880016268,0.5616882950016588,0.0
1755016053,10,459.7793553060042,436.8685679381539,0.9501700389470464,safe,0.0,,False,0.0003685599986056,0.0345700270008819,0.0
1755016054,10,2171.6620013708034,1914.749630738768,0.8816978100321935,safe,0.0,,False,0.0001492300034442,0.3039200759994855,0.0
1755016055,10,2265.9078017227007,2055.503655855926,0.9071435538079656,safe,0.0,,False,9.66380030149594e-05,0.4375020940024114,0.0
1755016056,10,1522.3816939956118,1344.9483078988171,0.8834501315953776,safe,0.0,False,False,0.0002690820001589,0.7448051009996561,0.0
1755016057,10,1380.6837905904758,1137.6202279636836,0.8239542143658821,safe,0.0,False,False,0.0002802360031637,1.3823673369988685,0.0
1755016058,10,1676.8883826296344,1481.3640048142988,0.8834004816058648,safe,0.0,,False,0.0004240999987814,1.646824152998306,0.0
1755016059,10,510.436558678327,362.5529350870533,0.7102801100803033,safe,0.0,False,False,0.000291661999654,0.0183295410024584,0.0
1755016060,10,1461.492377501586,1312.785215899423,0.8982497863886386,safe,0.0,False,False,0.0003176589998474,0.8686374429998978,0.0
1755016061,10,1603.057192088219,1543.95779861785,0.9631333219038908,safe,0.0,False,False,0.0002282310015289,0.7684245649979857,0.0
1755016062,10,1519.5242031970158,1337.9595267568538,0.8805121523841757,safe,0.0,False,False,0.0001734510005917,0.0111408709999523,0.0
1755016063,10,437.12715514315465,304.30795266677137,0.6961543090753848,safe,0.0,False,False,0.0004117370008316,0.0098526900001161,0.0
1755016064,10,1147.1135520147418,1113.8330809607232,0.9709876402422706,safe,0.0,False,False,0.0002845880007953,0.7800768060005794,0.0
1755016065,10,520.8398303686856,446.9024953959152,0.8580420876789846,safe,0.0,False,False,0.0001330100021732,0.0225433660016278,0.0
1755016066,10,496.5295544551609,438.5293304343424,0.8831887779883278,safe,0.0,,False,0.0003349190010339,0.0352433480002218,0.0
1755016067,10,1340.5519573549293,1119.1488269318802,0.8348418133229956,safe,0.0,False,False,0.000654512001347,0.8910665709991008,0.0
1755016068,10,1262.33147613053,1160.714551381343,0.9195006013312153,safe,0.0,False,False,0.0002350449976802,0.6843282820009335,0.0
1755016069,10,1729.9321592187628,1499.2758823071867,0.8666674437593319,safe,0.0,False,False,0.0002212979998148,0.4410370770019653,0.0
1755016070,10,1465.1158900744242,1165.7945165922351,0.7957012305238296,safe,0.0,False,False,0.0006193820008775,3.506833141000243,0.0
1755016071,10,1644.2492912444914,1426.9899668622554,0.8678671625165806,safe,0.0,,False,0.0003189210001437,1.510088442999404,0.0
1755016072,10,416.84514499174776,384.5771202141361,0.9225898989941446,safe,0.0,,False,0.0004251889986335,0.0419404019994544,0.0
