seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,inserted
1755032503,3,0,480.0,380.22315464030345,0.7921315721672989,safe,0.0,False
1755032504,3,0,504.0,458.67627501238815,0.9100719742309289,safe,0.0,False
1755032505,3,0,2220.0,1656.4344918784323,0.7461416630083029,safe,0.0,False
1755032506,3,0,913.6775946074301,829.4267259951331,0.9077892802564606,safe,0.0,False
1755032507,3,0,196.9196083773326,196.61603609246703,0.9984583948375325,safe,0.0,False
1755032508,3,0,3732.3178687634377,3732.3178687634377,1.0,safe,0.0,False
1755032509,3,0,345.46994969403727,343.7472079928334,0.9950133384894125,safe,0.0,False
1755032510,3,0,2110.0,1667.03113334413,0.790062148504327,safe,0.0,False
1755032511,3,0,160.0,129.77102068968188,0.8110688793105117,safe,0.0,False
1755032512,3,0,224.0,145.77764066657005,0.6507930386900449,safe,0.0,False
1755032513,3,0,144.0,100.9653349090455,0.7011481590905937,safe,0.0,False
1755032514,3,0,737.5259035296478,733.1500080109126,0.9940667907421379,safe,0.0,False
1755032515,3,0,122.0,91.07333836078999,0.7465027734490983,safe,0.0,False
1755032516,3,0,2420.0,2296.466696573107,0.9489531804021104,safe,0.0,False
1755032517,3,0,112.0,101.00811493309816,0.9018581690455193,safe,0.0,False
1755032518,3,0,222.0,134.95620516291035,0.6079108340671637,safe,0.0,False
1755032519,3,0,2022.0,1486.0660196954982,0.7349485755170614,safe,0.0,False
1755032520,3,0,502.00000000000006,453.0582052935108,0.9025063850468342,safe,0.0,False
1755032521,3,0,610.0,535.5913140330551,0.8780185475951724,safe,0.0,False
1755032522,3,0,2420.0,2240.771876689086,0.9259387920202835,safe,0.0,False
1755032523,3,0,450.0,272.8436029654773,0.6063191177010607,safe,0.0,False
1755032524,3,0,203.2444523038839,140.9619567828945,0.6935586934108942,safe,0.0,False
1755032525,3,0,122.0,119.54116321194446,0.9798456000979054,safe,0.0,False
1755032526,3,0,397.0466714724992,397.0466714724992,1.0,safe,0.0,False
1755032527,3,0,142.0,133.0466789060419,0.9369484430002951,safe,0.0,False
1755032528,3,0,2140.0,1318.2437127878354,0.6160017349475867,safe,0.0,False
1755032529,3,0,2014.0,2010.2245624311922,0.9981254033918532,safe,0.0,False
