seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust
1751037035,3,0,504.0,391.15785486052,0.776106854881984,safe,0.0,False
1751037036,3,0,2204.0,1348.0436151286522,0.6116350340874103,safe,0.0,False
1751037037,3,0,190.29195689017362,183.3217327666931,0.9633708947167778,safe,0.0,False
1751037038,3,0,224.0,159.9213584081098,0.7139346357504902,safe,0.0,False
1751037039,3,0,260.0,253.1389214176846,0.9736112362218639,safe,0.0,False
1751037040,3,0,502.0,470.9660120522146,0.9381793068769215,safe,0.0,False
1751037041,3,0,2014.0,2012.153645274741,0.9990832399576668,safe,0.0,False
1751037042,3,0,2110.0,1775.5796452770198,0.8415069408895829,safe,0.0,False
1751037043,3,0,240.0,190.80575279396706,0.7950239699748628,safe,0.0,False
1751037044,3,0,280.0,258.96623554269456,0.9248794126524805,safe,0.0,False
1751037045,3,0,317.2508080555267,297.2482023592685,0.9369501820378113,safe,0.0,
1751037046,3,0,137.1649399853316,116.07218543036055,0.8462234259189941,safe,0.0,False
1751037047,3,0,106.0,98.33594507686954,0.927697595064807,safe,0.0,False
1751037048,3,0,142.0,139.79645024130605,0.9844820439528595,safe,0.0,False
1751037049,3,0,2204.0,2009.4522411056842,0.911729691971726,safe,0.0,False
1751037050,3,0,310.0,179.13059767179465,0.5778406376509505,safe,0.0,False
1751037051,3,0,700.0,634.8266530740578,0.9068952186772254,safe,0.0,False
1751037052,3,0,329.4055140258922,326.22723969479074,0.99035148412588,safe,0.0,False
1751037053,3,0,2024.0,2018.9925645882693,0.997525970646378,safe,0.0,False
1751037054,3,0,392.33284729418983,332.24106752855374,0.8468346961513105,safe,0.0,
1751037055,3,0,460.0,272.9374936688903,0.5933423775410658,safe,0.0,False
1751037056,3,0,106.0,103.77435851957831,0.9790033822601728,safe,0.0,False
1751036957,3,0.02,44.44,43.26560053870372,0.9735733694577796,safe,0.01,False
1751036958,3,0.02,70.7,60.474687915130744,0.8553704089834617,safe,0.01,False
1751036959,3,0.02,52.519999999999996,48.53979409717098,0.9242154245462869,safe,0.01,False
1751036960,3,0.02,606.0,541.6698898344985,0.8938447026971922,safe,0.01,False
1751036961,3,0.02,608.02,540.2831523425072,0.8885943757483424,safe,0.01,False
1751036962,3,0.02,25.253608133074106,25.251978867429784,0.999935483847071,safe,0.01,
1751036963,3,0.02,2044.24,2039.5926360103185,0.9977266054916832,safe,0.01,False
1751036964,3,0.02,2062.42,2035.9706666104419,0.9871755833489017,safe,0.01,False
1751036965,3,0.02,3687.9568868485057,3658.289088395777,0.9919554920616003,safe,0.01,
1751036966,3,0.02,206.04,204.9751903210963,0.9948320244665906,safe,0.01,False
1751036967,3,0.02,313.1,262.28577373738744,0.8377060802854916,safe,0.01,False
1751036968,3,0.02,2444.2,2404.024830390561,0.983563059647558,safe,0.01,False
1751036969,3,0.02,2123.02,2090.1159225631563,0.9845012871113585,safe,0.01,False
1751036970,3,0.02,239.20058957281574,234.2192843003529,0.9791751965103478,safe,0.01,False
1751036971,3,0.02,2064.4399999999996,2036.8620189018584,0.9866414228080539,safe,0.01,False
1751036972,3,0.02,169.92910433250887,168.6720114133119,0.9926022506613279,safe,0.01,
1751036973,3,0.02,2444.2,2381.7537715013023,0.9744512607402432,safe,0.01,False
1751036974,3,0.02,125.24000000000001,120.68075497521846,0.9635959356053853,safe,0.01,False
1751036975,3,0.02,46.46,45.15378565876017,0.9718851842178254,safe,0.01,False
1751036976,3,0.02,39.97427838715217,37.55904294119716,0.9395802615230882,safe,0.01,False
1751036977,3,0.02,2232.1,2194.647949220992,0.983221159097259,safe,0.01,False
1751036978,3,0.02,252.5,235.47183608554315,0.932561727071458,safe,0.01,False
1751036979,3,0.02,545.4000000000001,491.08063608631346,0.9004045399455691,safe,0.01,False
1751036980,3,0.02,2226.04,2197.596913188463,0.9872225625723092,safe,0.01,False
1751036981,3,0.02,76.83968226884775,76.51440707853271,0.9957668332206664,safe,0.01,False
1751036982,3,0.02,416.11999999999995,411.83348956817986,0.9896988598677783,safe,0.01,False
1751036983,3,0.02,610.04,603.7119821895103,0.9896268805152291,safe,0.01,False
1751036984,3,0.02,242.4,232.94718335790094,0.9610032316745089,safe,0.01,False
1751036985,3,0.02,2626.0,2444.2646447186216,0.9307938479507317,safe,0.01,False
1751036986,3,0.02,2464.4,2430.15287736573,0.9861032613884637,safe,0.01,False
1751036987,3,0.02,2024.04,1334.9684552747485,0.6595563601879155,safe,0.01,False
1751036988,3,0.02,2434.1,2422.4034088736225,0.9951946957288619,safe,0.01,False
1751036989,3,0.02,2026.06,2023.3164011116187,0.9986458451929453,safe,0.01,False
1751036990,3,0.02,198.5751320688128,188.6065732353618,0.9497995608533873,safe,0.01,False
1751036991,3,0.02,3057.323932717656,3055.5887866424455,0.9994324624693373,safe,0.01,
1751036992,3,0.02,107.06,104.14764828587593,0.9727970136920973,safe,0.01,False
1751036993,3,0.02,2222.0,2164.947952809669,0.9743240111654676,safe,0.01,False
1751036994,3,0.02,34.34,28.19759973498094,0.8211298699761485,safe,0.01,False
1751036995,3,0.02,16.16,15.097875010781365,0.9342744437364706,safe,0.01,False
1751036996,3,0.02,464.59999999999997,440.23232483447725,0.9475512803152761,safe,0.01,False
1751036997,3,0.02,418.14,413.7275729442148,0.9894474887459099,safe,0.01,False
1751036998,3,0.02,0,76.45323315054588,,,0.01,False
1751036999,3,0.02,34.339999999999996,31.43182869586684,0.9153124256222145,safe,0.01,False
1751037000,3,0.02,525.2,500.47900890552773,0.9529303292184457,safe,0.01,False
1751037001,3,0.02,2037.2483182120009,2020.9604684551691,0.9920049757257245,safe,0.01,False
1751037002,3,0.02,2242.2,2166.81440946548,0.966378739392329,safe,0.01,False
1751037003,3,0.02,43.34004686112827,42.21827883298283,0.9741170554858917,safe,0.01,False
1751037004,3,0.02,93.18622613631989,89.0888096802023,0.9560298058414387,safe,0.01,False
1751037005,3,0.02,464.59999999999997,456.31398208695214,0.9821652649310206,safe,0.01,False
1751037006,3,0.02,246.44,237.9513835952739,0.9655550381239811,safe,0.01,False
1751037007,3,0.02,3358.219531151969,3103.421242733228,0.9241269708382235,safe,0.01,
1751037008,3,0.02,16.159999999999997,15.456865115830027,0.9564891779597791,safe,0.01,False
1751037009,3,0.02,222.20000000000002,214.0181600805929,0.9631780381664846,safe,0.01,False
1751037010,3,0.02,428.23999999999995,420.3932989290065,0.9816768609401423,safe,0.01,False
1751037011,3,0.02,2028.0800000000002,2018.9911012964967,0.9955184713110412,safe,0.01,False
1751037012,3,0.02,305.02,261.18435753486904,0.8562860059500002,safe,0.01,False
1751037013,3,0.02,54.54,51.530752248113686,0.9448249403761219,safe,0.01,False
1751037014,3,0.02,167.5139742669869,167.3261821705696,0.998878946683469,safe,0.01,False
1751037015,3,0.02,2141.2,2089.131883451144,0.975682740263004,safe,0.01,False
1751037016,3,0.02,2034.14,2029.1040262326715,0.9975242737631979,safe,0.01,False
1751037017,3,0.02,262.6,243.1238901935567,0.9258335498612211,safe,0.01,False
1751037018,3,0.02,2055.6384866649514,2046.7276895100285,0.9956651924875275,safe,0.01,False
1751037019,3,0.02,507.02000000000004,482.2461243015907,0.9511382673298701,safe,0.01,False
1751037020,3,0.02,416.12000000000006,411.9381668177441,0.9899504153074691,safe,0.01,False
1751037021,3,0.02,413.7975639416959,407.28499929952886,0.9842614717686335,safe,0.01,False
1751037022,3,0.02,307.04,274.2725042825241,0.8932793912276058,safe,0.01,False
1751037023,3,0.02,161.6,157.73908681437024,0.9761082104849644,safe,0.01,False
1751037024,3,0.02,454.5,433.694871083997,0.9542241387986732,safe,0.01,False
1751037025,3,0.02,2100.7999999999997,2065.868771942678,0.9833724161951058,safe,0.01,False
1751037026,3,0.02,426.22,419.3880756084327,0.9839708967397885,safe,0.01,False
1751037027,3,0.02,18.18,16.589644203766284,0.9125216833754831,safe,0.01,False
1751037028,3,0.02,78.00002139552711,75.84704043357215,0.9723976875462956,safe,0.01,False
1751037029,3,0.02,2131.1000000000004,2119.4494950505323,0.9945331026467702,safe,0.01,False
1751037030,3,0.02,2434.1,2410.5540743048878,0.9903266399510652,safe,0.01,False
1751037031,3,0.02,2032.1200000000001,2009.6968814514767,0.9889656523490131,safe,0.01,False
1751037032,3,0.02,16.16,15.421815197909986,0.9543202473954199,safe,0.01,False
1751037033,3,0.02,2044.24,2041.24560604844,0.9985352043049935,safe,0.01,False
1751037034,3,0.02,515.1,486.7833692235654,0.9450269253029807,safe,0.01,False
1751037035,3,0.02,509.03999999999996,494.5189670715454,0.9714736898309473,safe,0.01,False
1751037036,3,0.02,2226.04,2167.2883267627312,0.9736070900625017,safe,0.01,False
1751037037,3,0.02,238.79596743119956,233.60901184295017,0.9782787136481113,safe,0.01,False
1751037038,3,0.02,226.24,221.88374768558114,0.980744995074174,safe,0.01,False
1751037039,3,0.02,262.59999999999997,253.31834471480556,0.9646547780457182,safe,0.01,False
1751037040,3,0.02,507.02000000000004,471.6721393505795,0.9302831039220928,safe,0.01,False
1751037041,3,0.02,2034.14,2031.7996150681865,0.9988494474658511,safe,0.01,False
1751037042,3,0.02,2131.1000000000004,2080.7638725279176,0.9763802132832421,safe,0.01,False
1751037043,3,0.02,242.40000000000003,230.97298870559143,0.9528588642969942,safe,0.01,False
1751037044,3,0.02,282.79999999999995,259.3235511321582,0.9169856829284236,safe,0.01,False
1751037045,3,0.02,319.2708080555267,318.23808641136293,0.9967653740395077,safe,0.01,
1751037046,3,0.02,138.3649399853316,137.04360567337244,0.9904503676140846,safe,0.01,False
1751037047,3,0.02,107.06,104.88169436490895,0.9796534127116472,safe,0.01,False
1751037048,3,0.02,143.42000000000002,140.7721327359643,0.9815376707290775,safe,0.01,False
1751037049,3,0.02,2226.04,2016.7862947462206,0.9059973292241922,safe,0.01,False
1751037050,3,0.02,313.1,270.9960735876531,0.865525626278036,safe,0.01,False
1751037051,3,0.02,707.0,688.5738317107935,0.973937527172268,safe,0.01,False
1751037052,3,0.02,331.6055140258922,326.34201803537644,0.9841272362253156,safe,0.01,False
1751037053,3,0.02,2044.24,2039.5731195234694,0.997717058429279,safe,0.01,False
1751037054,3,0.02,394.3528472941898,391.74222096022436,0.9933799734124452,safe,0.01,
1751037055,3,0.02,464.6,446.6874633514507,0.9614452504336002,safe,0.01,False
1751037056,3,0.02,107.06,105.76952632044686,0.9879462574299165,safe,0.01,False
1751036957,3,0.05,45.1,44.26671299849746,0.9815235698114736,safe,0.01,False
1751036958,3,0.05,71.75,60.75455829279463,0.8467534256835488,safe,0.01,False
1751036959,3,0.05,53.3,49.0930688101173,0.9210707093830639,safe,0.01,False
1751036960,3,0.05,615.0,543.2224480492441,0.8832885334134051,safe,0.01,False
1751036961,3,0.05,617.05,545.972497779821,0.8848107896926035,safe,0.01,False
1751036962,3,0.05,25.403608133074105,25.38236330057714,0.9991637080691185,safe,0.01,
1751036963,3,0.05,2074.6000000000004,2067.8313468808774,0.9967373695559997,safe,0.01,False
1751036964,3,0.05,2093.05,2058.375891345464,0.9834336931011987,safe,0.01,False
1751036965,3,0.05,3719.4568868485057,3677.300215014513,0.9886659065781747,safe,0.01,
1751036966,3,0.05,209.09999999999997,207.4204984793787,0.991967950642653,safe,0.01,False
1751036967,3,0.05,317.75,313.362971337363,0.9861934581821022,safe,0.01,False
1751036968,3,0.05,2480.5,2430.889397702871,0.9799997571872087,safe,0.01,False
1751036969,3,0.05,2154.55,2141.839951859438,0.9941008339836336,safe,0.01,False
1751036970,3,0.05,242.50058957281573,237.2890986302591,0.9785093679494261,safe,0.01,False
1751036971,3,0.05,2095.1000000000004,2054.8091738145195,0.9807690200059754,safe,0.01,False
1751036972,3,0.05,171.48910433250887,170.09225779243684,0.9918546047254196,safe,0.01,
1751036973,3,0.05,2480.5,2385.149903466663,0.9615601304038149,safe,0.01,False
1751036974,3,0.05,127.1,120.93110299590882,0.9514642249874808,safe,0.01,False
1751036975,3,0.05,47.15,45.21007965961326,0.9588564084753607,safe,0.01,False
1751036976,3,0.05,40.424278387152164,37.84367146196814,0.9361619544455689,safe,0.01,False
1751036977,3,0.05,2265.25,2195.3944485624497,0.9691621006787109,safe,0.01,False
1751036978,3,0.05,256.25,238.4688151495393,0.9306100103396655,safe,0.01,False
1751036979,3,0.05,553.5,511.2787589531072,0.923719528370564,safe,0.01,False
1751036980,3,0.05,2259.1000000000004,2200.1862459310796,0.9739215820154394,safe,0.01,False
1751036981,3,0.05,77.46968226884776,76.5478748045698,0.9881010553124646,safe,0.01,False
1751036982,3,0.05,422.3,409.9038582135774,0.9706461241145569,safe,0.01,False
1751036983,3,0.05,619.0999999999999,607.3679830952678,0.9810498838560296,safe,0.01,False
1751036984,3,0.05,246.0,233.22322102452017,0.9480618740834154,safe,0.01,False
1751036985,3,0.05,2665.0,2474.023532354272,0.9283390365306837,safe,0.01,False
1751036986,3,0.05,2501.0,2436.2251664601063,0.9741004264134772,safe,0.01,False
1751036987,3,0.05,2054.1,1362.9310892907702,0.663517399002371,safe,0.01,False
1751036988,3,0.05,2470.25,2431.282602334337,0.9842253222687326,safe,0.01,False
1751036989,3,0.05,2056.15,2052.568405892729,0.998258106603472,safe,0.01,False
1751036990,3,0.05,200.37513206881277,198.6946725157427,0.9916134325865698,safe,0.01,False
1751036991,3,0.05,3792.2733380972213,3790.686590167592,0.9995815839766378,safe,0.01,True
1751036992,3,0.05,108.65,106.17234740057123,0.9771960184129886,safe,0.01,False
1751036993,3,0.05,2255.0,2165.7175306966515,0.9604068872268965,safe,0.01,False
1751036994,3,0.05,34.849999999999994,28.333692340441758,0.8130184315765212,safe,0.01,False
1751036995,3,0.05,16.4,16.098231574428155,0.9815994862456193,safe,0.01,False
1751036996,3,0.05,471.5,450.4454487472176,0.955345596494629,safe,0.01,False
1751036997,3,0.05,424.34999999999997,414.7140787969904,0.9772925151337114,safe,0.01,False
1751036998,3,0.05,0,76.75596433729606,,,0.01,False
1751036999,3,0.05,34.849999999999994,31.57748593390997,0.9060971573575315,safe,0.01,False
1751037000,3,0.05,533.0,500.70670342353696,0.9394122015450975,safe,0.01,False
1751037001,3,0.05,2067.398318212001,2023.474805184857,0.9787542087849179,safe,0.01,False
1751037002,3,0.05,2275.5,2172.80652731378,0.954869930702606,safe,0.01,False
1751037003,3,0.05,43.790046861128275,42.3454094561468,0.9670099141578252,safe,0.01,False
1751037004,3,0.05,94.08622613631988,89.3602464492256,0.9497696965733656,safe,0.01,False
1751037005,3,0.05,471.5,456.4668537651919,0.9681163388445215,safe,0.01,False
1751037006,3,0.05,250.1,241.70116355640585,0.9664180869908271,safe,0.01,False
1751037007,3,0.05,3388.279531151969,3130.6079100304923,0.9239520769309515,safe,0.01,
1751037008,3,0.05,16.4,15.522617490254476,0.9465010664789315,safe,0.01,False
1751037009,3,0.05,225.5,219.14129052992587,0.971801731840026,safe,0.01,False
1751037010,3,0.05,434.59999999999997,426.4097588246169,0.9811545301993027,safe,0.01,False
1751037011,3,0.05,2058.2000000000003,2040.965305488767,0.9916263266391832,safe,0.01,False
1751037012,3,0.05,309.54999999999995,264.2724476319627,0.8537310535679623,safe,0.01,False
1751037013,3,0.05,55.349999999999994,51.580306856817515,0.931893529481798,safe,0.01,False
1751037014,3,0.05,169.0439742669869,168.31549227318828,0.9956905769817737,safe,0.01,False
1751037015,3,0.05,2173.0,2118.8051531234705,0.9750598955929455,safe,0.01,False
1751037016,3,0.05,2064.3500000000004,2056.969379912509,0.9964247244471667,safe,0.01,False
1751037017,3,0.05,266.5,246.08278586286087,0.9233875642133617,safe,0.01,False
1751037018,3,0.05,2085.9384866649516,2028.8836685526499,0.9726478903970355,safe,0.01,False
1751037019,3,0.05,514.55,487.45024399419344,0.9473330949260392,safe,0.01,False
1751037020,3,0.05,422.3,414.931662659877,0.9825518888465001,safe,0.01,False
1751037021,3,0.05,417.39756394169586,407.85335209775803,0.9771340020439817,safe,0.01,False
1751037022,3,0.05,311.6,276.275177473397,0.8866340740481289,safe,0.01,False
1751037023,3,0.05,164.0,158.34378553402257,0.9655108874025766,safe,0.01,False
1751037024,3,0.05,461.25,439.80054693853435,0.9534971207339498,safe,0.01,False
1751037025,3,0.05,2132.0,2086.3596867546366,0.9785927236184975,safe,0.01,False
1751037026,3,0.05,432.55,429.5670421264931,0.9931037848260157,safe,0.01,False
1751037027,3,0.05,18.449999999999996,17.601697326148724,0.954021535292614,safe,0.01,False
1751037028,3,0.05,78.90002139552712,76.44486858127175,0.9688827357606451,safe,0.01,False
1751037029,3,0.05,2162.75,2120.446859226249,0.9804401152358105,safe,0.01,False
1751037030,3,0.05,2470.25,2431.2373996346932,0.9842070234327267,safe,0.01,False
1751037031,3,0.05,2062.3,2022.211812239911,0.9805614179507884,safe,0.01,False
1751037032,3,0.05,16.4,15.477686474853044,0.9437613704178687,safe,0.01,False
1751037033,3,0.05,2074.6000000000004,2070.114784558622,0.9978380336250948,safe,0.01,False
1751037034,3,0.05,522.75,487.9907024946799,0.9335068436053179,safe,0.01,False
1751037035,3,0.05,516.5999999999999,498.9515518642728,0.9658373051960374,safe,0.01,False
1751037036,3,0.05,2259.1000000000004,2194.9074892149883,0.9715849184254739,safe,0.01,False
1751037037,3,0.05,234.69596743119956,233.75226218150237,0.9959790308285811,safe,0.01,False
1751037038,3,0.05,229.6,223.91839638388728,0.975254339651077,safe,0.01,False
1751037039,3,0.05,266.5,253.54615929873034,0.9513927178188756,safe,0.01,False
1751037040,3,0.05,514.55,472.9801516472653,0.9192112557521434,safe,0.01,False
1751037041,3,0.05,2064.3500000000004,2061.1185955585097,0.998434662512902,safe,0.01,False
1751037042,3,0.05,2162.75,2126.2979197677496,0.9831454952110736,safe,0.01,False
1751037043,3,0.05,246.0,231.0698137668062,0.9393081860439276,safe,0.01,False
1751037044,3,0.05,287.0,259.7200445218241,0.9049478903199446,safe,0.01,False
1751037045,3,0.05,322.30080805552666,317.9593542665468,0.9865298079295169,safe,0.01,
1751037046,3,0.05,140.1649399853316,138.30199225955198,0.9867088893558218,safe,0.01,False
1751037047,3,0.05,108.65,106.17623010201882,0.9772317542753688,safe,0.01,False
1751037048,3,0.05,145.55,141.78805795425887,0.9741536101288826,safe,0.01,False
1751037049,3,0.05,2259.1,2046.554739538662,0.9059159574780498,safe,0.01,False
1751037050,3,0.05,317.75,273.67991280112244,0.861305783795822,safe,0.01,False
1751037051,3,0.05,717.5,694.663407688191,0.9681719967779665,safe,0.01,False
1751037052,3,0.05,334.9055140258922,326.6263319010395,0.9752790510214991,safe,0.01,False
1751037053,3,0.05,2074.6000000000004,2068.2732778846257,0.9969503894170565,safe,0.01,False
1751037054,3,0.05,397.38284729418984,395.00201182986046,0.9940087110439199,safe,0.01,
1751037055,3,0.05,471.5,452.48626479647487,0.9596739444251853,safe,0.01,False
1751037056,3,0.05,108.65,105.7821560286684,0.9736047494585218,safe,0.01,False
1751036957,3,0.1,46.2,45.25076761159886,0.9794538444069016,safe,0.02,False
1751036958,3,0.1,73.5,61.207954897349964,0.8327612911204076,safe,0.02,False
1751036959,3,0.1,54.6,49.76394488724185,0.9114275620373965,safe,0.02,False
1751036960,3,0.1,630.0,591.6165393911324,0.9390738720494165,safe,0.02,False
1751036961,3,0.1,632.0999999999999,552.1159898042765,0.8734630435125401,safe,0.02,False
1751036962,3,0.1,25.653608133074105,25.617908279119774,0.9986083885834248,safe,0.02,
1751036963,3,0.1,2125.2,2118.8269218677306,0.9970011866496004,safe,0.02,False
1751036964,3,0.1,2144.1000000000004,2082.8155115321188,0.9714171501012632,safe,0.02,False
1751036965,3,0.1,3771.9568868485057,3701.328335184133,0.9812753555294786,safe,0.02,
1751036966,3,0.1,214.20000000000002,211.93331150931044,0.9894178875317947,safe,0.02,False
1751036967,3,0.1,325.5,315.6710859614723,0.9698036435068272,safe,0.02,False
1751036968,3,0.1,2541.0,2470.976490917623,0.9724425387318468,safe,0.02,False
1751036969,3,0.1,2207.1000000000004,2193.6692990335578,0.9939147746062966,safe,0.02,False
1751036970,3,0.1,248.00058957281573,241.11366314301017,0.9722302013811001,safe,0.02,False
1751036971,3,0.1,2146.2,2103.6947636831837,0.9801951186670319,safe,0.02,False
1751036972,3,0.1,174.08910433250887,172.17359001119314,0.9889969316077524,safe,0.02,
1751036973,3,0.1,2541.0,2395.3870415903802,0.9426946247896026,safe,0.02,False
1751036974,3,0.1,130.2,121.24822444127307,0.931245963450638,safe,0.02,False
1751036975,3,0.1,48.3,47.253374295807134,0.9783307307620526,safe,0.02,False
1751036976,3,0.1,39.4677419936066,38.2952947850838,0.9702935321531004,safe,0.02,False
1751036977,3,0.1,2320.5,2271.2099130850165,0.9787588507153702,safe,0.02,False
1751036978,3,0.1,262.5,242.72349209103362,0.9246609222515566,safe,0.02,False
1751036979,3,0.1,567.0,511.8700607594019,0.9027690665950651,safe,0.02,False
1751036980,3,0.1,2314.2000000000003,2300.8236727334443,0.99421989142401,safe,0.02,False
1751036981,3,0.1,78.51968226884776,77.55600783633327,0.9877269697906453,safe,0.02,False
1751036982,3,0.1,432.6,418.92911941791596,0.9683983342993896,safe,0.02,False
1751036983,3,0.1,634.2,611.7601003462842,0.9646169983385117,safe,0.02,False
1751036984,3,0.1,252.0,243.3280278679049,0.9655874121742257,safe,0.02,False
1751036985,3,0.1,2730.0,2523.93039946906,0.9245166298421464,safe,0.02,False
