seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
1747829699,3,0,5670.213292730998,3967.9162819587996,0.6997825438146252,safe,0.0,1.0
1747829700,3,0,4789.580458485535,4561.299773226558,0.9523380623339273,safe,0.0,1.0
1747829701,3,0,5113.760904467656,4386.967632030308,0.8578749992393304,safe,0.0,1.0
1747829702,3,0,5222.387731160071,4292.0168479407575,0.8218495195850488,safe,0.0,1.0
1747829703,3,0,3727.802251680984,3259.484624457993,0.8743716550383508,safe,0.0,1.0
1747829704,3,0,4035.758252982016,3820.5754338997554,0.946680944300055,safe,0.0,1.0
1747829705,3,0,2696.800986417782,2174.8227778214095,0.8064454102378066,safe,0.0,1.0
1747829706,3,0,5894.516518995102,4153.646356583287,0.704662773138076,safe,0.0,1.0
1747829707,3,0,2678.0820487652804,1884.5373087251335,0.703689160529638,safe,0.0,1.0
1747829708,3,0,4723.464514996988,4085.843300695081,0.8650098434576016,safe,0.0,1.0
1747829709,3,0,3211.1679896631895,2431.3799264909153,0.7571637280633007,safe,0.0,1.0
1747829710,3,0,5516.391190642773,4631.015468411366,0.8395009179673056,safe,0.0,1.0
1747829711,3,0,4255.514394734222,3230.4678275406263,0.7591251087149442,safe,0.0,1.0
1747829712,3,0,4411.465602912446,3537.4201390906533,0.8018695956181209,safe,0.0,1.0
1747829713,3,0,3126.8613312938487,2219.4276260350807,0.7097940685194104,safe,0.0,1.0
1747829714,3,0,4836.66553000737,4212.411800893636,0.870933037390993,safe,0.0,1.0
1747829715,3,0,5753.994338378724,4618.344072527037,0.8026327105890628,safe,0.0,1.0
1747829716,3,0,4372.8118896308,3587.717346426226,0.8204600236597738,safe,0.0,1.0
1747829717,3,0,5012.965984334425,4525.504194129626,0.9027598049282355,safe,0.0,1.0
1747829718,3,0,1969.6092255194753,1651.8244630979386,0.8386559332155228,safe,0.0,1.0
1747829719,3,0,4923.868116238208,4284.922951115937,0.8702351179928801,safe,0.0,1.0
1747829720,3,0,3131.3717318187964,2681.272215966074,0.8562612316898923,safe,0.0,1.0
1747829721,3,0,5006.577424869114,4312.471654412215,0.8613612231363734,safe,0.0,1.0
1747829722,3,0,4723.323051369227,4364.511137118782,0.9240340094572972,safe,0.0,1.0
1747829723,3,0,4696.163821173106,4141.803861311289,0.8819547228394309,safe,0.0,1.0
1747829724,3,0,5593.336731883815,4784.953406822813,0.8554738676016128,safe,0.0,1.0
1747829725,3,0,5582.727752372373,4484.814674850036,0.803337521329823,safe,0.0,1.0
1747829726,3,0,4660.141265081076,3345.9756804479175,0.717998766586683,safe,0.0,1.0
1747829727,3,0,4888.826929876488,4013.209558596732,0.8208941768977946,safe,0.0,1.0
1747829728,3,0,5542.635392141856,4518.267743932027,0.8151840098192027,safe,0.0,1.0
1747829729,3,0,5196.091932041009,4111.054752744898,0.7911820665440167,safe,0.0,1.0
1747829730,3,0,4260.999584861168,3971.477957076074,0.9320531199266645,safe,0.0,1.0
1747829731,3,0,4496.740152504649,3743.923096771572,0.8325860445118752,safe,0.0,1.0
1747829732,3,0,5386.42287571379,4505.224143785078,0.8364037224218237,safe,0.0,1.0
1747829733,3,0,4105.039958026131,3008.1454240202247,0.7327932138976456,safe,0.0,1.0
1747829734,3,0,2557.7924659719447,1675.8969529690135,0.6552122485559764,safe,0.0,1.0
1747829735,3,0,2697.4078132415657,2359.9985788815393,0.874913525235715,safe,0.0,1.0
1747829736,3,0,5622.165951578589,4987.764201653405,0.887160614718771,safe,0.0,1.0
1747829737,3,0,4178.31938138833,3779.353802596404,0.9045152985267101,safe,0.0,1.0
1747829738,3,0,3968.1706879932935,3171.507148551917,0.7992365747139144,safe,0.0,1.0
1747829739,3,0,5600.776807602479,4807.011709867775,0.8582758918982007,safe,0.0,1.0
1747829740,3,0,4569.019524623685,4325.32194764993,0.9466630475837533,safe,0.0,1.0
1747829741,3,0,3895.507168278051,3342.8333348343667,0.8581253198699709,safe,0.0,1.0
1747829742,3,0,2089.206663572703,1800.6459068811223,0.861880223855825,safe,0.0,1.0
1747829743,3,0,3245.6142290948774,3050.247798333647,0.9398060222284295,safe,0.0,1.0
1747829744,3,0,4604.191644311959,3520.6386208891754,0.7646594435830206,safe,0.0,1.0
1747829745,3,0,1934.773198722768,1580.5807369287004,0.8169333428704273,safe,0.0,1.0
1747829746,3,0,3063.495516657608,2729.2798061784897,0.8909038029721812,safe,0.0,1.0
