seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755022037,3,2014,2008,0.997020854021847,safe,0.0,7.363199256360531e-05,0.050866163976024836
1755022038,3,46,43,0.9347826086956522,safe,0.0,3.5635021049529314e-05,0.0042277059983462095
1755022039,3,640,520,0.8125,safe,0.0,2.321001375094056e-05,9.977997979149222e-05
1755022040,3,2044,2022,0.9892367906066536,safe,0.0,0.002647521032486111,0.00996645400300622
1755022041,3,142,131,0.9225352112676056,safe,0.0,2.8596026822924614e-05,0.004796569002792239
1755022042,3,340,280,0.8235294117647058,safe,0.0,3.1916017178446054e-05,7.221102714538574e-05
1755022043,3,520,460,0.8846153846153846,safe,0.0,2.9526010621339083e-05,0.00020825600950047374
1755022044,3,2204,2102,0.9537205081669692,safe,0.0,3.637396730482578e-05,0.0054493999923579395
1755022045,3,2120,2060,0.9716981132075472,safe,0.0,3.623100928962231e-05,0.004215203982312232
1755022046,3,2404,2202,0.9159733777038269,safe,0.0,4.2158993892371655e-05,0.010585907031781971
1755022047,3,160,140,0.875,safe,0.0,2.9732007533311844e-05,0.00011436099885031581
1755022048,3,222,211,0.9504504504504504,safe,0.0,2.8756039682775736e-05,0.000903043954167515
1755022049,3,504,452,0.8968253968253969,safe,0.0,3.1656003557145596e-05,0.0008438130025751889
1755022050,3,510,455,0.8921568627450981,safe,0.0,0.0030462589929811656,0.0003625479876063764
1755022051,3,2440,2220,0.9098360655737705,safe,0.0,3.352598287165165e-05,0.0004709340282715857
1755022052,3,2030,2015,0.9926108374384236,safe,0.0,3.7460995372384787e-05,0.012078298954293132
1755022053,3,450,425,0.9444444444444444,safe,0.0,2.8793991077691317e-05,0.0004099839716218412
1755022054,3,406,403,0.9926108374384236,safe,0.0,3.373197978362441e-05,0.005247174995020032
1755022055,3,2006,2003,0.9985044865403788,safe,0.0,3.46270389854908e-05,0.20934188598766923
1755022056,3,2004,2002,0.999001996007984,safe,0.0,3.2024981919676065e-05,0.33235079899895936
1755022057,3,112,106,0.9464285714285714,safe,0.0,6.93919719196856e-05,0.0004456790047697723
1755022058,3,26,23,0.8846153846153846,safe,0.0,5.691900150850415e-05,0.00012456998229026794
1755022059,3,19,18,0.9473684210526315,safe,0.0,3.085396019741893e-05,6.762199336662889e-05
1755022060,3,2008,2004,0.99800796812749,safe,0.0,3.479799488559365e-05,0.06410742900334299
1755022061,3,412,406,0.9854368932038835,safe,0.0,3.027200000360608e-05,0.002225867996457964
1755022062,3,320,260,0.8125,safe,0.0,3.1840987503528595e-05,9.274599142372608e-05
1755022063,3,130,115,0.8846153846153846,safe,0.0,0.0014597309636883438,0.000101523008197546
1755022064,3,3040,3020,0.993421052631579,safe,0.0,3.3980002626776695e-05,0.0003290879540145397
1755022065,3,32,26,0.8125,safe,0.0,3.398698754608631e-05,9.186397073790431e-05
1755022066,3,48,44,0.9166666666666666,safe,0.0,2.9980961699038744e-05,0.00010684598237276077
1755022067,3,230,215,0.9347826086956522,safe,0.0,3.1723000574856997e-05,0.00016547797713428736
1755022068,3,62,51,0.8225806451612904,safe,0.0,2.8135953471064568e-05,0.00011983496369794011
1755022069,3,206,203,0.9854368932038835,safe,0.0,3.0349998269230127e-05,0.0012633309816010296
1755022070,3,2204,2102,0.9537205081669692,safe,0.0,3.390299389138818e-05,0.014153115975204855
1755022071,3,8,6,0.75,safe,0.0,3.541202750056982e-05,5.664903437718749e-05
1755022072,3,2102,2051,0.9757373929590866,safe,0.0,3.89599590562284e-05,0.013088953972328454
1755022073,3,2240,2120,0.9464285714285714,safe,0.0,3.777799429371953e-05,0.0005430579767562449
