seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755017037,3,2014,2008,0.997020854021847,safe,0.0,7.037597242742777e-05,0.018358657020144165
1755017038,3,406,403,0.9926108374384236,safe,0.0,1.4946970622986555e-05,0.0019746869802474976
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,2.9443996027112007e-05,0.005717739986721426
1755017040,3,700,550,0.7857142857142857,safe,0.0,2.620398299768567e-05,5.212303949519992e-05
1755017041,3,222,211,0.9504504504504504,safe,0.0,2.0960986148566008e-05,0.0004867249517701566
1755017042,3,70,55,0.7857142857142857,safe,0.0,1.982401590794325e-05,3.621599171310663e-05
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,2.1175015717744827e-05,0.00017468200530856848
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,2.14930041693151e-05,0.0011474229977466166
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,2.5653047487139702e-05,0.011565500986762345
1755017046,3,62,51,0.8225806451612904,safe,0.0,2.204900374636054e-05,9.965000208467245e-05
1755017047,3,142,131,0.9225352112676056,safe,0.0,1.9317958503961563e-05,0.0004321590531617403
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,2.4118053261190653e-05,0.0008754640002734959
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,2.288701944053173e-05,0.0005809160065837204
1755017050,3,32,31,0.96875,safe,0.0,1.9652012269943953e-05,5.829799920320511e-05
1755017051,3,160,140,0.875,safe,0.0,2.000399399548769e-05,7.147097494453192e-05
1755017052,3,32,26,0.8125,safe,0.0,2.0250037778168917e-05,6.532698171213269e-05
1755017053,3,260,230,0.8846153846153846,safe,0.0,2.0924024283885956e-05,7.127894787117839e-05
1755017054,3,130,115,0.8846153846153846,safe,0.0,2.0728970412164927e-05,6.281101377680898e-05
1755017055,3,800,602,0.7525,safe,0.0,1.887202961370349e-05,0.0004202899872325361
1755017056,3,2006,2003,0.9985044865403788,safe,0.0,1.9858009181916714e-05,0.08280714397551492
1755017057,3,144,132,0.9166666666666666,safe,0.0,1.845502993091941e-05,0.00022833299590274692
1755017058,3,280,240,0.8571428571428571,safe,0.0,2.929801121354103e-05,6.0421996749937534e-05
1755017059,3,2014,2008,0.997020854021847,safe,0.0,2.2860011085867882e-05,0.02028258703649044
1755017060,3,7,6,0.8571428571428571,safe,0.0,2.0088045857846737e-05,2.8630951419472694e-05
1755017061,3,414,408,0.9855072463768116,safe,0.0,2.3311004042625427e-05,0.0011404550168663263
1755017062,3,32,26,0.8125,safe,0.0,2.2410007659345865e-05,8.201104355975986e-05
1755017063,3,214,208,0.9719626168224299,safe,0.0,2.0042993128299713e-05,0.0004144500126130879
1755017064,3,206,203,0.9854368932038835,safe,0.0,3.009202191606164e-05,0.001221359008923173
1755017065,3,2008,2004,0.99800796812749,safe,0.0,2.8127979021519423e-05,0.05135228595463559
1755017066,3,540,480,0.8888888888888888,safe,0.0,2.8218026272952557e-05,9.117694571614265e-05
1755017067,3,2500,2250,0.9,safe,0.0,3.077799919992685e-05,0.00017901003593578935
1755017068,3,224,212,0.9464285714285714,safe,0.0,2.967199543491006e-05,0.00038480100920423865
1755017069,3,430,420,0.9767441860465116,safe,0.0,2.5654968339949846e-05,0.0002055229851976037
1755017070,3,2300,2200,0.9565217391304348,safe,0.0,3.173499135300517e-05,0.00011030095629394054
1755017071,3,604,602,0.9966887417218543,safe,0.0,2.5821966119110584e-05,0.0006226920522749424
1755017072,3,2022,2011,0.9945598417408507,safe,0.0,2.67180148512125e-05,0.023085458029527217
1755017073,3,114,108,0.9473684210526315,safe,0.0,0.0003233799943700433,0.00021428399486467242
1755017074,3,2210,2105,0.9524886877828054,safe,0.0,4.245701711624861e-05,0.0022606379934586585
1755017075,3,106,103,0.9716981132075472,safe,0.0,3.583903890103102e-05,0.0006495749694295228
1755017076,3,224,212,0.9464285714285714,safe,0.0,3.775599179789424e-05,0.0004961550002917647
1755017077,3,2102,2051,0.9757373929590866,safe,0.0,4.02349978685379e-05,0.013257874990813434
1755017078,3,800,600,0.75,safe,0.0,3.3704040106385946e-05,5.561800207942724e-05
1755017079,3,122,111,0.9098360655737705,safe,0.0,3.922299947589636e-05,0.00047409802209585905
1755017080,3,250,225,0.9,safe,0.0,4.255003295838833e-05,0.000210483034607023
1755017081,3,62,51,0.8225806451612904,safe,0.0,3.369100159034133e-05,0.00018116499995812774
1755017082,3,2210,2105,0.9524886877828054,safe,0.0,4.143500700592995e-05,0.0020936999935656786
1755017083,3,4000,3001,0.75025,safe,0.0,3.7781952414661646e-05,0.008431945985648781
1755017084,3,16,15,0.9375,safe,0.0,3.222498344257474e-05,7.351301610469818e-05
1755017085,3,302,301,0.9966887417218543,safe,0.0,3.526895307004452e-05,0.0008012150065042078
1755017086,3,2102,2051,0.9757373929590866,safe,0.0,3.756798105314374e-05,0.013745237025432289
1755017087,3,510,455,0.8921568627450981,safe,0.0,3.519898746162653e-05,0.0003605359815992415
1755017088,3,212,206,0.9716981132075472,safe,0.0,2.9115995857864618e-05,0.0007809570524841547
1755017089,3,2800,2400,0.8571428571428571,safe,0.0,3.2908981665968895e-05,7.397402077913284e-05
1755017090,3,2050,2025,0.9878048780487805,safe,0.0,3.7718971725553274e-05,0.0029166019521653652
1755017091,3,406,403,0.9926108374384236,safe,0.0,3.2723008189350367e-05,0.004146900027990341
1755017092,3,104,102,0.9807692307692307,safe,0.0,2.9409013222903013e-05,0.0006328419549390674
1755017093,3,2404,2202,0.9159733777038269,safe,0.0,2.7976988349109888e-05,0.0029750170069746673
1755017094,3,115,110,0.9565217391304348,safe,0.0,2.500001573935151e-05,8.691695984452963e-05
1755017095,3,55,50,0.9090909090909091,safe,0.0,2.6797002647072077e-05,5.3216004744172096e-05
1755017096,3,430,415,0.9651162790697675,safe,0.0,3.309501335024834e-05,0.00036281399661675096
1755017097,3,260,230,0.8846153846153846,safe,0.0,3.0086026526987553e-05,9.138998575508595e-05
1755017098,3,430,415,0.9651162790697675,safe,0.0,3.277801442891359e-05,0.00036332703894004226
1755017099,3,130,120,0.9230769230769231,safe,0.0,2.5856017600744963e-05,5.920103285461664e-05
1755017100,3,140,120,0.8571428571428571,safe,0.0,2.4814973585307598e-05,5.2843999583274126e-05
1755017101,3,2042,2021,0.9897159647404505,safe,0.0,3.289396408945322e-05,0.028211874014232308
1755017102,3,2410,2205,0.9149377593360996,safe,0.0,3.849598579108715e-05,0.0012241529766470194
1755017103,3,412,406,0.9854368932038835,safe,0.0,3.435899270698428e-05,0.002179771021474153
1755017104,3,14,12,0.8571428571428571,safe,0.0,2.3596978280693293e-05,5.2521994803100824e-05
1755017105,3,46,43,0.9347826086956522,safe,0.0,3.838195698335767e-05,0.00016222498379647732
1755017106,3,206,203,0.9854368932038835,safe,0.0,2.449000021442771e-05,0.0012010230566374958
1755017107,3,502,451,0.898406374501992,safe,0.0,3.5517034120857716e-05,0.0011001250240951777
1755017108,3,2060,2040,0.9902912621359223,safe,0.0,3.8924976252019405e-05,0.0007589439628645778
1755017109,3,2440,2220,0.9098360655737705,safe,0.0,2.859794767573476e-05,0.0003422850277274847
1755017110,3,214,208,0.9719626168224299,safe,0.0,2.5705958250910044e-05,0.00039995700353756547
1755017111,3,32,31,0.96875,safe,0.0,2.9080023523420095e-05,8.462602272629738e-05
1755017112,3,406,403,0.9926108374384236,safe,0.0,2.9304006602615118e-05,0.004088599991519004
1755017113,3,103,102,0.9902912621359223,safe,0.0,3.0075025279074907e-05,0.0007087899721227586
1755017114,3,800,700,0.875,safe,0.0,3.0494004022330046e-05,5.1634968258440495e-05
1755017115,3,3100,3050,0.9838709677419355,safe,0.0,3.2114970963448286e-05,0.0001485009561292827
1755017116,3,150,135,0.9,safe,0.0,2.4135049898177385e-05,0.0001356620341539383
1755017117,3,122,111,0.9098360655737705,safe,0.0,2.764497185125947e-05,0.0002841719542630017
1755017118,3,350,300,0.8571428571428571,safe,0.0,3.530102549120784e-05,6.076099816709757e-05
1755017119,3,106,103,0.9716981132075472,safe,0.0,3.136100713163614e-05,0.0006169260013848543
1755017120,3,2004,2002,0.999001996007984,safe,0.0,3.4702010452747345e-05,0.7152669710339978
1755017121,3,150,135,0.9,safe,0.0,2.9616989195346832e-05,0.00020021101227030158
1755017122,3,62,51,0.8225806451612904,safe,0.0,3.737694351002574e-05,0.0001848489628173411
1755017123,3,108,104,0.9629629629629629,safe,0.0,3.497203579172492e-05,0.00034842704189941287
1755017124,3,144,132,0.9166666666666666,safe,0.0,3.747199662029743e-05,0.00045661599142476916
1755017125,3,144,132,0.9166666666666666,safe,0.0,3.72799695469439e-05,0.0004897370235994458
1755017126,3,62,51,0.8225806451612904,safe,0.0,4.710000939667225e-05,0.0001960229710675776
1755017127,3,2440,2220,0.9098360655737705,safe,0.0,3.714399645105004e-05,0.0005341659998521209
1755017128,3,122,111,0.9098360655737705,safe,0.0,3.285100683569908e-05,0.00037621299270540476
1755017129,3,180,150,0.8333333333333334,safe,0.0,3.2790994737297297e-05,7.857102900743484e-05
1755017130,3,640,520,0.8125,safe,0.0,3.47450259141624e-05,0.00011614797404035926
1755017131,3,242,221,0.9132231404958677,safe,0.0,4.362303297966719e-05,0.0008664039778523147
1755017132,3,2410,2205,0.9149377593360996,safe,0.0,3.799097612500191e-05,0.0018552020192146301
1755017133,3,48,44,0.9166666666666666,safe,0.0,3.6128971260041e-05,0.0001367370132356882
1755017134,3,3100,3050,0.9838709677419355,safe,0.0,3.380898851901293e-05,0.00020842102821916342
1755017135,3,16,14,0.875,safe,0.0,3.505498170852661e-05,0.00012639997294172645
1755017136,3,2220,2110,0.9504504504504504,safe,0.0,4.1552004404366016e-05,0.0010721869766712189
1755017137,3,610,505,0.8278688524590164,safe,0.0,3.360299160704017e-05,0.00035997602390125394
1755017138,3,122,111,0.9098360655737705,safe,0.0,3.2885989639908075e-05,0.00044546998105943203
1755017139,3,62,61,0.9838709677419355,safe,0.0,3.7143006920814514e-05,0.00018624996300786734
1755017140,3,106,103,0.9716981132075472,safe,0.0,3.3916032407432795e-05,0.0006049060029909015
1755017141,3,28,24,0.8571428571428571,safe,0.0,3.5631004720926285e-05,7.971603190526366e-05
1755017142,3,215,210,0.9767441860465116,safe,0.0,3.4962024074047804e-05,0.0002631989773362875
1755017143,3,310,255,0.8225806451612904,safe,0.0,3.322999691590667e-05,0.00019065896049141884
1755017144,3,640,620,0.96875,safe,0.0,3.6187993828207254e-05,0.00010311900405213237
1755017145,3,160,140,0.875,safe,0.0,2.9632006771862507e-05,9.946798672899604e-05
1755017146,3,610,605,0.9918032786885246,safe,0.0,2.9655988328158855e-05,0.0002517929533496499
1755017147,3,640,520,0.8125,safe,0.0,2.5156012270599604e-05,8.204503683373332e-05
1755017148,3,206,203,0.9854368932038835,safe,0.0,2.8544978704303503e-05,0.0012294379994273186
1755017149,3,2020,2010,0.995049504950495,safe,0.0,3.0231953132897615e-05,0.0086319949477911
1755017150,3,406,403,0.9926108374384236,safe,0.0,2.921203849837184e-05,0.004074413969647139
1755017151,3,106,103,0.9716981132075472,safe,0.0,3.3374002669006586e-05,0.000450104009360075
1755017152,3,304,252,0.8289473684210527,safe,0.0,3.792101051658392e-05,0.0003709120210260153
1755017153,3,2420,2210,0.9132231404958677,safe,0.0,3.7957041058689356e-05,0.0009581940248608589
1755017154,3,2050,2025,0.9878048780487805,safe,0.0,3.647099947556853e-05,0.00799204601207748
1755017155,3,214,208,0.9719626168224299,safe,0.0,3.3424003049731255e-05,0.0005703670321963727
1755017156,3,54,48,0.8888888888888888,safe,0.0,3.7695979699492455e-05,0.00012624001828953624
1755017157,3,3020,3010,0.9966887417218543,safe,0.0,3.792200004681945e-05,0.0009185579838231206
1755017158,3,304,302,0.993421052631579,safe,0.0,3.188004484400153e-05,0.000389237015042454
1755017159,3,62,51,0.8225806451612904,safe,0.0,3.2056006602942944e-05,0.00019208999583497643
1755017160,3,142,131,0.9225352112676056,safe,0.0,3.6609009839594364e-05,0.0008596800034865737
1755017161,3,320,260,0.8125,safe,0.0,3.5186007153242826e-05,0.0001133980113081634
1755017162,3,16,14,0.875,safe,0.0,2.9198010452091694e-05,0.00011174398241564631
1755017163,3,2015,2010,0.9975186104218362,safe,0.0,3.136199666187167e-05,0.010792924033012241
1755017164,3,2240,2120,0.9464285714285714,safe,0.0,3.243802348151803e-05,0.0005431420286186039
1755017165,3,2050,2025,0.9878048780487805,safe,0.0,3.252399619668722e-05,0.0037732209893874824
1755017166,3,242,221,0.9132231404958677,safe,0.0,3.250897862017155e-05,0.0007959249778650701
1755017167,3,2204,2102,0.9537205081669692,safe,0.0,3.6428042221814394e-05,0.005235794989857823
1755017168,3,222,211,0.9504504504504504,safe,0.0,2.7153000701218843e-05,0.0008764459635131061
1755017169,3,602,501,0.8322259136212624,safe,0.0,8.498498937115073e-05,0.0023953550262376666
1755017170,3,2140,2080,0.9719626168224299,safe,0.0,3.557000309228897e-05,0.0006901370361447334
1755017171,3,510,455,0.8921568627450981,safe,0.0,2.6202993467450142e-05,0.000352690985891968
1755017172,3,2102,2051,0.9757373929590866,safe,0.0,3.2150011975318193e-05,0.012641282984986901
1755017173,3,2104,2052,0.9752851711026616,safe,0.0,3.454502439126372e-05,0.006258455978240818
1755017174,3,2440,2220,0.9098360655737705,safe,0.0,3.3724994864314795e-05,0.00048032798804342747
1755017175,3,408,404,0.9901960784313726,safe,0.0,3.600900527089834e-05,0.0027287109987810254
1755017176,3,260,240,0.9230769230769231,safe,0.0,3.50160407833755e-05,7.931498112156987e-05
1755017177,3,800,700,0.875,safe,0.0,3.8183992728590965e-05,6.083399057388306e-05
1755017178,3,280,240,0.8571428571428571,safe,0.0,3.53129580616951e-05,8.410203736275434e-05
1755017179,3,54,48,0.8888888888888888,safe,0.0,4.7459034249186516e-05,0.00015400198753923178
1755017180,3,520,460,0.8846153846153846,safe,0.0,3.463600296527147e-05,0.00021614599972963333
1755017181,3,2104,2052,0.9752851711026616,safe,0.0,3.522197948768735e-05,0.008459833974484354
1755017182,3,14,12,0.8571428571428571,safe,0.0,3.300100797787309e-05,7.848499808460474e-05
1755017183,3,504,452,0.8968253968253969,safe,0.0,3.707798896357417e-05,0.0009141970076598227
1755017184,3,2600,2300,0.8846153846153846,safe,0.0,3.423402085900307e-05,0.00010403001215308905
1755017185,3,16,15,0.9375,safe,0.0,2.6713998522609472e-05,6.158003816381097e-05
1755017186,3,26,23,0.8846153846153846,safe,0.0,2.8698996175080538e-05,8.527800673618913e-05
1755017187,3,28,24,0.8571428571428571,safe,0.0,3.275199560448527e-05,6.369699258357286e-05
1755017188,3,460,430,0.9347826086956522,safe,0.0,2.9740971513092518e-05,0.0001656730310060084
1755017189,3,2410,2205,0.9149377593360996,safe,0.0,3.046501660719514e-05,0.001198087993543595
1755017190,3,2102,2051,0.9757373929590866,safe,0.0,2.6608991902321577e-05,0.00892053300049156
1755017191,3,3020,3010,0.9966887417218543,safe,0.0,2.9289978556334972e-05,0.0005807650159113109
1755017192,3,242,221,0.9132231404958677,safe,0.0,2.981501165777445e-05,0.0005615369882434607
1755017193,3,430,415,0.9651162790697675,safe,0.0,2.6382971554994583e-05,0.0003356770030222833
1755017194,3,18,15,0.8333333333333334,safe,0.0,7.605605060234666e-05,0.00012220098869875073
1755017195,3,504,452,0.8968253968253969,safe,0.0,3.819301491603255e-05,0.0049213190213777125
1755017196,3,2140,2080,0.9719626168224299,safe,0.0,4.669500049203634e-05,0.0007375389686785638
1755017197,3,120,110,0.9166666666666666,safe,0.0,3.657396882772446e-05,0.00013337400741875172
1755017198,3,150,135,0.9,safe,0.0,3.6604003980755806e-05,0.00016945699462667108
1755017199,3,16,14,0.875,safe,0.0,3.0047958716750145e-05,0.0001064990065060556
1755017200,3,152,151,0.993421052631579,safe,0.0,3.732996992766857e-05,0.0004184289718978107
1755017201,3,408,404,0.9901960784313726,safe,0.0,3.7374033126980066e-05,0.0026578420074656606
1755017202,3,2204,2102,0.9537205081669692,safe,0.0,3.975804429501295e-05,0.005261530983261764
1755017203,3,8,6,0.75,safe,0.0,4.0480983443558216e-05,5.718402098864317e-05
1755017204,3,2044,2022,0.9892367906066536,safe,0.0,3.877695417031646e-05,0.00991394103039056
1755017205,3,250,225,0.9,safe,0.0,3.557000309228897e-05,0.000194632972124964
1755017206,3,304,252,0.8289473684210527,safe,0.0,3.0051975045353174e-05,0.00039542699232697487
1755017207,3,350,300,0.8571428571428571,safe,0.0,3.1544012017548084e-05,4.509399877861142e-05
1755017208,3,260,230,0.8846153846153846,safe,0.0,3.0259019695222378e-05,0.00011653598630800843
1755017209,3,2030,2015,0.9926108374384236,safe,0.0,3.923499025404453e-05,0.006230494007468224
1755017210,3,114,108,0.9473684210526315,safe,0.0,4.096701741218567e-05,0.00025955302407965064
1755017211,3,250,225,0.9,safe,0.0,3.2843032386153936e-05,0.00019785802578553557
1755017212,3,64,62,0.96875,safe,0.0,3.635796019807458e-05,0.00011686404468491673
1755017213,3,2400,2200,0.9166666666666666,safe,0.0,3.9134989492595196e-05,0.00014614500105381012
1755017214,3,103,102,0.9902912621359223,safe,0.0,3.5995966754853725e-05,0.0008718050085008144
1755017215,3,3400,3200,0.9411764705882353,safe,0.0,4.015996819362044e-05,8.105795131996274e-05
1755017216,3,2012,2006,0.9970178926441352,safe,0.0,3.726797876879573e-05,0.05472613003803417
1755017217,3,2006,2004,0.9990029910269193,safe,0.0,3.3859978429973125e-05,0.0597322010435164
1755017218,3,120,110,0.9166666666666666,safe,0.0,2.8520007617771626e-05,9.948201477527618e-05
1755017219,3,2402,2201,0.9163197335553706,safe,0.0,4.099501529708505e-05,0.010899475950282067
1755017220,3,2140,2080,0.9719626168224299,safe,0.0,3.6250974517315626e-05,0.00048380199586972594
1755017221,3,442,421,0.9524886877828054,safe,0.0,3.729900345206261e-05,0.0012692200252786279
1755017222,3,620,610,0.9838709677419355,safe,0.0,3.107200609520078e-05,0.0001397330197505653
1755017223,3,2202,2101,0.9541326067211626,safe,0.0,3.138702595606446e-05,0.010976517980452627
1755017224,3,2300,2150,0.9347826086956522,safe,0.0,3.283901605755091e-05,0.0001787059591151774
1755017225,3,460,440,0.9565217391304348,safe,0.0,4.0762999560683966e-05,0.00014118297258391976
1755017226,3,2014,2008,0.997020854021847,safe,0.0,6.591901183128357e-05,0.038920214981772006
1755017227,3,302,301,0.9966887417218543,safe,0.0,6.786402082070708e-05,0.0006920300074853003
1755017228,3,450,425,0.9444444444444444,safe,0.0,3.8752041291445494e-05,0.0004183719865977764
1755017229,3,34,32,0.9411764705882353,safe,0.0,3.639201167970896e-05,7.937103509902954e-05
1755017230,3,200,151,0.755,safe,0.0,3.953202394768596e-05,0.0004156490322202444
1755017231,3,19,18,0.9473684210526315,safe,0.0,3.060500603169203e-05,6.559997564181685e-05
1755017232,3,103,102,0.9902912621359223,safe,0.0,3.113399725407362e-05,0.0008583170128986239
1755017233,3,8,6,0.75,safe,0.0,3.553502028807998e-05,5.409104051068425e-05
1755017234,3,2420,2210,0.9132231404958677,safe,0.0,3.4930999390780926e-05,0.0009629660053178668
1755017235,3,430,415,0.9651162790697675,safe,0.0,3.578304313123226e-05,0.0005078419926576316
1755017236,3,200,160,0.8,safe,0.0,3.5743985790759325e-05,7.398199522867799e-05
1755017237,3,2014,2008,0.997020854021847,safe,0.0,3.429403295740485e-05,0.05482418998144567
1755017238,3,442,421,0.9524886877828054,safe,0.0,3.539503086358309e-05,0.001962329028174281
1755017239,3,2202,2101,0.9541326067211626,safe,0.0,3.899703733623028e-05,0.01830081903608516
1755017240,3,304,252,0.8289473684210527,safe,0.0,3.0194001737982035e-05,0.0003885320038534701
