seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,80,70,0.875,safe,0.0,3.145500159007497e-05,4.242399882059544e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,2.0139999833190814e-05,0.00103401099840994
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,1.709700154606253e-05,0.0020902890028082766
1755021040,3,520,460,0.8846153846153846,safe,0.0,1.5735000488348305e-05,7.830499816918746e-05
1755021041,3,19,18,0.9473684210526315,safe,0.0,1.1869000445585698e-05,2.58310028584674e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,2.088500332320109e-05,9.202699948218651e-05
1755021043,3,130,120,0.9230769230769231,safe,0.0,1.3665001461049542e-05,2.6010999135905877e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,1.8752001778921112e-05,0.09900905700123985
1755021045,3,320,260,0.8125,safe,0.0,1.3077999028610066e-05,4.52089989266824e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,1.4610999642172828e-05,4.2075997043866664e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,1.5730998711660504e-05,0.00011597300181165338
1755021048,3,34,32,0.9411764705882353,safe,0.0,1.223599974764511e-05,2.4705001123948023e-05
1755021049,3,150,135,0.9,safe,0.0,1.617700036149472e-05,7.397600347758271e-05
1755021050,3,62,51,0.8225806451612904,safe,0.0,1.8861999706132337e-05,6.801199924666435e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,1.5090998203959316e-05,0.00010648500028764829
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,1.3412998669082299e-05,0.0016978230014501605
1755021053,3,160,140,0.875,safe,0.0,1.357200017082505e-05,4.37239978055004e-05
1755021054,3,260,230,0.8846153846153846,safe,0.0,1.2758999218931422e-05,4.167199949733913e-05
1755021055,3,620,510,0.8225806451612904,safe,0.0,1.98560010176152e-05,0.0001040659990394488
1755021056,3,2440,2220,0.9098360655737705,safe,0.0,2.1627998648909852e-05,0.00024234399825218134
1755021057,3,2102,2051,0.9757373929590866,safe,0.0,1.4576002286048606e-05,0.004057440000906354
1755021058,3,502,451,0.898406374501992,safe,0.0,2.2914999135537073e-05,0.0005457629995362367
1755021059,3,18,15,0.8333333333333334,safe,0.0,1.282700031879358e-05,3.047599966521375e-05
1755021060,3,800,700,0.875,safe,0.0,1.5659999917261302e-05,2.280699845869094e-05
1755021061,3,442,421,0.9524886877828054,safe,0.0,1.4155000826576725e-05,0.0006491380008810665
1755021062,3,310,255,0.8225806451612904,safe,0.0,1.2808002793462947e-05,6.103600026108325e-05
1755021063,3,34,28,0.8235294117647058,safe,0.0,1.1705997167155147e-05,2.4705997930141166e-05
1755021064,3,700,550,0.7857142857142857,safe,0.0,1.411099947290495e-05,3.449100040597841e-05
1755021065,3,604,602,0.9966887417218543,safe,0.0,1.1006999557139352e-05,0.00043602599907899275
1755021066,3,444,422,0.9504504504504504,safe,0.0,1.2860000424552709e-05,0.0003225419968657661
1755021067,3,550,500,0.9090909090909091,safe,0.0,1.5558001905446872e-05,3.231599839637056e-05
1755021068,3,160,155,0.96875,safe,0.0,1.2320000678300858e-05,3.909999941242859e-05
1755021069,3,2022,2011,0.9945598417408507,safe,0.0,1.444200097466819e-05,0.011998510999546852
