seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755023037,3,0,254.11333399293227,,,0.138,4.6231027226895094e-05,0.00023516500368714333
1755023038,3,246.78350762557204,230.1311486832726,0.9325223994807428,safe,0.138,3.660202492028475e-05,0.0008222320466302335
1755023039,3,204.79213193209827,164.339014456092,0.8024674234583432,safe,0.138,2.6035995688289404e-05,0.00011891796020790935
1755023040,3,0,117.53508660741798,,,0.138,1.431803684681654e-05,0.00021506700431928039
1755023041,3,41.18252105497269,32.7523578443156,0.7952975438438058,safe,0.138,3.550300607457757e-05,0.00015612802235409617
1755023042,3,1245.814396427916,1149.7448475583533,0.9228861464877754,safe,0.138,5.265203071758151e-05,0.00043814495438709855
1755023043,3,1313.0474164459079,1303.0474164459074,0.9923841288023947,safe,0.138,4.2662955820560455e-05,0.00410778698278591
1755023044,3,182.80799099411416,180.80799099411365,0.9890595592177099,safe,0.138,4.325801273807883e-05,0.0005793599993921816
1755023045,3,1135.0859041258727,1117.5140584190608,0.9845193692891958,safe,0.138,5.188502836972475e-05,0.01256813999498263
1755023046,3,1347.7769061103631,1296.7769061103604,0.9621599095749556,safe,0.138,3.910204395651817e-05,0.019291768956463784
1755023047,3,0,26.033371094685663,,,0.138,3.592402208596468e-05,5.252799019217491e-05
1755023048,3,78.52396453035954,76.3787177153485,0.972680355254075,safe,0.138,4.56289853900671e-05,0.0007985529955476522
1755023049,3,0,292.6022838148324,,,0.138,3.5957025829702616e-05,0.0012268269783817232
1755023050,3,0,2440.0,,,0.138,0.00019255600636824965,9.484199108555913e-05
1755023051,3,0,21.039723389832886,,,0.138,2.4734996259212494e-05,0.00023173302179202437
1755023052,3,117.62642093280192,108.027753924992,0.9183970154690545,safe,0.138,3.1697971280664206e-05,0.00011117802932858467
1755023053,3,0,66.7787641881113,,,0.138,6.396998651325703e-05,0.0010024220100603998
1755023054,3,1584.0069077146586,1543.6238488615072,0.9745057558420535,safe,0.138,6.089801900088787e-05,0.0029787259991280735
1755023055,3,270.0611495825415,256.47886938049777,0.949706648945844,safe,0.138,4.793104017153382e-05,0.001944679010193795
1755023056,3,24.700479036694638,21.70047903669462,0.8785448656464004,safe,0.138,4.161801189184189e-05,0.0004259359557181597
1755023057,3,309.1466923876968,287.48894184919334,0.9299434505631301,safe,0.138,4.621100379154086e-05,0.0032405739766545594
1755023058,3,1300.3600423497076,1098.3600423497066,0.8446584073477115,safe,0.138,5.640595918521285e-05,0.0077085469965822995
1755023059,3,284.1855411367541,234.26495069584126,0.8243380354917833,safe,0.138,4.426605300977826e-05,0.0006368309841491282
1755023060,3,153.55458617778856,137.98260592009473,0.8985899370034817,safe,0.138,3.7346966564655304e-05,0.00029047304997220635
1755023061,3,345.9784470962202,292.29918378225227,0.8448479558062206,safe,0.138,3.540498437359929e-05,0.00017448101425543427
