seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1855020037,3,8,7,0.875,safe,0.0,8.897698717191815e-05,0.00010525796096771955
1855020038,3,52,46,0.8846153846153846,safe,0.0,4.578899824991822e-05,0.00019906897796317935
1855020039,3,20,16,0.8,safe,0.0,3.388000186532736e-05,0.00010005099466070533
1855020040,3,404,402,0.995049504950495,safe,0.0,7.158605149015784e-05,0.012267930957023054
1855020041,3,244,222,0.9098360655737705,safe,0.0,3.0677998438477516e-05,0.0004333709948696196
1855020042,3,190,180,0.9473684210526315,safe,0.0,3.826397005468607e-05,8.340098429471254e-05
1855020043,3,64,52,0.8125,safe,0.0,3.351201303303242e-05,0.00011635804548859596
1855020044,3,20,18,0.9,safe,0.0,3.691401798278093e-05,8.585298201069236e-05
1855020045,3,230,220,0.9565217391304348,safe,0.0,3.7831952795386314e-05,0.0001343620242550969
1855020046,3,60,50,0.8333333333333334,safe,0.0,3.352499334141612e-05,6.913498509675264e-05
1855020047,3,244,222,0.9098360655737705,safe,0.0,3.4953001886606216e-05,0.0004389110254123807
1855020048,3,424,412,0.9716981132075472,safe,0.0,3.700802335515618e-05,0.0011696220026351511
1855020049,3,40,30,0.75,safe,0.0,3.342598211020231e-05,4.879699554294348e-05
1855020050,3,114,108,0.9473684210526315,safe,0.0,3.0839990358799696e-05,0.0002521530259400606
1855020051,3,70,55,0.7857142857142857,safe,0.0,3.6981015000492334e-05,7.477897452190518e-05
1855020052,3,250,225,0.9,safe,0.0,3.481301246210933e-05,0.00021045695757493377
1855020053,3,600,500,0.8333333333333334,safe,0.0,3.603298682719469e-05,7.939699571579695e-05
1855020054,3,80,60,0.75,safe,0.0,3.41269769705832e-05,5.364697426557541e-05
1855020055,3,224,212,0.9464285714285714,safe,0.0,3.803102299571037e-05,0.0004993719630874693
1855020056,3,80,61,0.7625,safe,0.0,3.460998414084315e-05,0.00018188601825386286
1855020057,3,2022,2011,0.9945598417408507,safe,0.0,4.5684981159865856e-05,0.060576942982152104
1855020058,3,46,43,0.9347826086956522,safe,0.0,3.847898915410042e-05,0.000216450949665159
1855020059,3,70,55,0.7857142857142857,safe,0.0,3.070000093430281e-05,6.444199243560433e-05
1855020060,3,250,225,0.9,safe,0.0,3.454898251220584e-05,0.00020225899061188102
1855020061,3,244,222,0.9098360655737705,safe,0.0,3.485399065539241e-05,0.00042859098175540566
1855020062,3,3020,3010,0.9966887417218543,safe,0.0,3.951595863327384e-05,0.0008772299624979496
1855020063,3,20,16,0.8,safe,0.0,3.439601277932525e-05,7.392698898911476e-05
1855020064,3,412,406,0.9854368932038835,safe,0.0,3.679801011458039e-05,0.006107509951107204
1855020065,3,604,502,0.8311258278145696,safe,0.0,3.538402961567044e-05,0.0007888770196586847
1855020066,3,640,620,0.96875,safe,0.0,2.9328977689146996e-05,9.642902296036482e-05
1855020067,3,2402,2201,0.9163197335553706,safe,0.0,3.5253993701189756e-05,0.01657538500148803
1855020068,3,340,280,0.8235294117647058,safe,0.0,3.066699719056487e-05,7.164600538089871e-05
1855020069,3,2240,2120,0.9464285714285714,safe,0.0,3.926805220544338e-05,0.0045829820446670055
1855020070,3,3002,3001,0.9996668887408394,safe,0.0,3.29409958794713e-05,0.0186366310226731
1855020071,3,142,131,0.9225352112676056,safe,0.0,3.403599839657545e-05,0.0005947480094619095
1855020072,3,144,132,0.9166666666666666,safe,0.0,3.561598714441061e-05,0.0003012150409631431
1855020073,3,3004,3002,0.9993342210386151,safe,0.0,3.908498911187053e-05,0.00446514697978273
1855020074,3,700,550,0.7857142857142857,safe,0.0,3.0637020245194435e-05,6.119499448686838e-05
1855020075,3,170,160,0.9411764705882353,safe,0.0,2.9983988497406244e-05,6.0888007283210754e-05
1855020076,3,2500,2250,0.9,safe,0.0,3.436999395489693e-05,0.00016010698163881898
1855020077,3,19,18,0.9473684210526315,safe,0.0,2.4805020075291395e-05,5.135301034897566e-05
1855020078,3,444,422,0.9504504504504504,safe,0.0,3.242900129407644e-05,0.0006768599851056933
1855020079,3,2102,2051,0.9757373929590866,safe,0.0,3.157398896291852e-05,0.008820742019452155
1855020080,3,320,310,0.96875,safe,0.0,3.5625998862087727e-05,0.00010101596126332879
1855020081,3,2300,2150,0.9347826086956522,safe,0.0,3.789702896028757e-05,0.00019890395924448967
1855020082,3,400,302,0.755,safe,0.0,2.459494862705469e-05,0.0002656949800439179
1855020083,3,114,108,0.9473684210526315,safe,0.0,3.009301144629717e-05,0.00018852698849514127
1855020084,3,2012,2006,0.9970178926441352,safe,0.0,3.693497274070978e-05,0.08158445300068706
1855020085,3,2404,2202,0.9159733777038269,safe,0.0,2.96730431728065e-05,0.0030254090088419616
1855020086,3,2040,2020,0.9901960784313726,safe,0.0,3.269000444561243e-05,0.0026209959760308266
1855020087,3,620,510,0.8225806451612904,safe,0.0,2.836197381839156e-05,0.00013299804413691163
1855020088,3,4000,3005,0.75125,safe,0.0,3.5841017961502075e-05,0.001137371000368148
1855020089,3,504,452,0.8968253968253969,safe,0.0,2.8954993467777967e-05,0.004573437967337668
1855020090,3,2202,2101,0.9541326067211626,safe,0.0,3.512698458507657e-05,0.02588324499083683
1855020091,3,2006,2003,0.9985044865403788,safe,0.0,4.1991996113210917e-05,0.17622464598389342
1855020092,3,510,455,0.8921568627450981,safe,0.0,3.506604116410017e-05,0.004397333017550409
1855020093,3,2104,2052,0.9752851711026616,safe,0.0,4.203402204439044e-05,0.013636634044814855
1855020094,3,2202,2101,0.9541326067211626,safe,0.0,4.144699778407812e-05,0.02075940399663523
1855020095,3,350,300,0.8571428571428571,safe,0.0,3.830698551610112e-05,5.7210971135646105e-05
1855020096,3,620,510,0.8225806451612904,safe,0.0,6.163696525618434e-05,0.00018665904644876719
1855020097,3,406,403,0.9926108374384236,safe,0.0,3.595597809180617e-05,0.005451176955830306
