seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.127,5.266800144454464e-05,0.0025875959981931373
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.127,6.577100066351704e-05,0.001526220999949146
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.127,2.1718999050790444e-05,0.0004789199992956128
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.127,3.1629999284632504e-05,5.381499795475975e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.127,2.6476998755242676e-05,0.0011543959990376607
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.127,3.2201998692471534e-05,9.971899999072775e-05
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.127,1.6891997802304104e-05,5.4195999837247655e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.127,3.490800008876249e-05,0.00025571699734427966
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.127,2.6233999960822985e-05,0.00045591199886985123
1755021046,3,0,7.258753006669414,,,0.127,3.401899812160991e-05,5.5929998779902235e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.127,3.147000097669661e-05,3.10889990942087e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.127,2.764999953797087e-05,0.0008189229993149638
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.127,3.0436000088229775e-05,0.001023482000164222
1755021050,3,0,6.527474890571437,,,0.127,1.3911001587985083e-05,3.478299913695082e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.127,2.8745998861268163e-05,0.004405771996971453
1755021052,3,0,3.7054687203438528,,,0.127,3.475999983493239e-05,1.546099883853458e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.127,2.7246001991443336e-05,0.0005341699979908299
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.127,2.4341999960597605e-05,0.0005509799993888009
1755021055,3,0,119.49191786356934,,,0.127,1.1579999409150332e-05,7.410399848595262e-05
1755021056,3,1308.330573859642,1122.775362243146,0.858174061415458,safe,0.127,2.7641999622574076e-05,0.002928494999650866
1755021057,3,37.74655485669369,28.62182185381323,0.7582631570610119,safe,0.127,3.3870997867779806e-05,0.00019260499902884476
1755021058,3,1316.9381111482294,1094.530739205134,0.8311178254616841,safe,0.127,2.1947998902760446e-05,0.0001097999993362464
1755021059,3,96.60361054893103,94.60361054893086,0.9792968400597497,safe,0.127,1.880999843706377e-05,0.00011460899986559525
1755021060,3,284.8094159923264,235.71555786842157,0.8276255791865126,safe,0.127,2.7100999432150275e-05,0.0010468280015629716
1755021061,3,138.8886468660836,118.8886468660836,0.8559997490703182,safe,0.127,2.386699998169206e-05,4.467500184546225e-05
1755021062,3,162.8338111207157,139.54502773661767,0.8569782084948374,safe,0.127,2.1686002583010122e-05,0.0001256340001418721
1755021063,3,89.18588086034478,76.86906069220865,0.8618971966266397,safe,0.127,2.228399898740463e-05,0.0002675870018720161
1755021064,3,332.8820471751436,315.5495590746592,0.9479320430537816,safe,0.127,2.261600093333982e-05,0.0010900810011662543
1755021065,3,200.28876480605282,186.54994703989158,0.9314049503502353,safe,0.127,2.0539999241009355e-05,0.0002105999992636498
1755021066,3,407.18704144111484,403.0482034051264,0.989835535970545,safe,0.127,2.1088002540636808e-05,9.984300049836747e-05
1755021067,3,1460.7671103694352,1257.3548966217134,0.8607497305328309,safe,0.127,2.9378999897744507e-05,0.0008494000030623283
1755021068,3,275.544112435616,272.87224819355697,0.9903033157978168,safe,0.127,2.3820997739676386e-05,0.0006282609974732623
1755021069,3,1283.069072837155,1267.228834846565,0.9876544152408226,safe,0.127,2.666300133569166e-05,0.0008090850024018437
1755021070,3,419.1280525559805,344.3231595575379,0.821522581124652,safe,0.127,2.032299744314514e-05,6.0979997215326875e-05
1755021071,3,16.996247022053744,14.558938836492477,0.8565972721861067,safe,0.127,2.3747998056933284e-05,5.126999894855544e-05
1755021072,3,1259.7488084198126,1256.7488084170145,0.9976185728593296,safe,0.127,4.4858999899588525e-05,0.312712251998164
1755021073,3,33.53375398820167,25.16838847210458,0.7505389489336532,safe,0.127,2.9803999495925382e-05,0.00010661999840522185
1755021074,3,73.47768812545058,68.79567271622551,0.9362797669786326,safe,0.127,3.441800072323531e-05,0.000258178999501979
1755021075,3,372.6142144566654,339.87752244496824,0.9121432013552333,safe,0.127,3.053299951716326e-05,0.0001717630002531223
1755021076,3,1289.5400748362285,1274.2237511526641,0.9881226462190331,safe,0.127,3.519100209814496e-05,0.0030092279994278215
1755021077,3,117.47526339802359,112.95735794371218,0.96154164439705,safe,0.127,3.0508999770972878e-05,0.0005535020027309656
