seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755019037,3,260,240,0.9230769230769231,safe,0.0,7.189501775428653e-05,0.0001199109829030931
1755019038,3,400,350,0.875,safe,0.0,3.6905985325574875e-05,5.8487989008426666e-05
1755019039,3,2500,2250,0.9,safe,0.0,3.2258976716548204e-05,0.00016328500350937247
1755019040,3,550,500,0.9090909090909091,safe,0.0,3.3375981729477644e-05,6.363500142470002e-05
1755019041,3,424,412,0.9716981132075472,safe,0.0,3.3585994970053434e-05,0.004867381998337805
1755019042,3,4000,4000,1.0,safe,0.0,3.189500421285629e-05,4.3857027776539326e-05
1755019043,3,2204,2102,0.9537205081669692,safe,0.0,3.317900700494647e-05,0.0035867359838448465
1755019044,3,120,110,0.9166666666666666,safe,0.0,3.440398722887039e-05,0.00012637197505682707
1755019045,3,412,406,0.9854368932038835,safe,0.0,3.3984018955379725e-05,0.005396233987994492
1755019046,3,122,111,0.9098360655737705,safe,0.0,3.359501715749502e-05,0.00040961900958791375
1755019047,3,2410,2205,0.9149377593360996,safe,0.0,3.5980017855763435e-05,0.004821930022444576
1755019048,3,112,106,0.9464285714285714,safe,0.0,3.443198511376977e-05,0.0004609139868989587
1755019049,3,2240,2120,0.9464285714285714,safe,0.0,3.36900120601058e-05,0.000509883975610137
1755019050,3,406,403,0.9926108374384236,safe,0.0,3.1266012229025364e-05,0.00523247302044183
1755019051,3,302,251,0.8311258278145696,safe,0.0,3.843702143058181e-05,0.000764234981033951
1755019052,3,604,502,0.8311258278145696,safe,0.0,3.5051023587584496e-05,0.0008105500019155443
1755019053,3,2500,2250,0.9,safe,0.0,3.76590178348124e-05,0.00022524298401549459
1755019054,3,70,65,0.9285714285714286,safe,0.0,3.638595808297396e-05,6.702798418700695e-05
1755019055,3,604,502,0.8311258278145696,safe,0.0,3.3277960028499365e-05,0.0008492830093018711
1755019056,3,2080,2040,0.9807692307692307,safe,0.0,3.1558971386402845e-05,0.001028707018122077
1755019057,3,2410,2205,0.9149377593360996,safe,0.0,3.806001041084528e-05,0.0018340909737162292
1755019058,3,108,104,0.9629629629629629,safe,0.0,3.552500857040286e-05,0.00028332002693787217
1755019059,3,62,51,0.8225806451612904,safe,0.0,3.167102113366127e-05,0.0001761940075084567
1755019060,3,242,221,0.9132231404958677,safe,0.0,3.421498695388436e-05,0.000814637984149158
1755019061,3,320,310,0.96875,safe,0.0,3.793596988543868e-05,0.00011434697080403566
1755019062,3,54,48,0.8888888888888888,safe,0.0,3.0929979402571917e-05,0.00010882999049499631
1755019063,3,320,260,0.8125,safe,0.0,3.227102570235729e-05,0.00011536100646480918
1755019064,3,64,52,0.8125,safe,0.0,2.6507012080401182e-05,9.172700811177492e-05
1755019065,3,640,520,0.8125,safe,0.0,3.4980010241270065e-05,0.00011914398055523634
1755019066,3,2210,2105,0.9524886877828054,safe,0.0,3.629800630733371e-05,0.0020311600528657436
1755019067,3,450,425,0.9444444444444444,safe,0.0,3.668299177661538e-05,0.0004229400074109435
1755019068,3,2110,2055,0.9739336492890995,safe,0.0,3.5860983189195395e-05,0.006516324996482581
1755019069,3,424,412,0.9716981132075472,safe,0.0,2.90389871224761e-05,0.004555890045594424
1755019070,3,180,150,0.8333333333333334,safe,0.0,3.428698983043432e-05,7.747497875243425e-05
1755019071,3,46,43,0.9347826086956522,safe,0.0,3.075296990573406e-05,0.00020261300960555673
1755019072,3,2500,2250,0.9,safe,0.0,3.3024000003933907e-05,0.00020450697047635913
1755019073,3,2024,2012,0.9940711462450593,safe,0.0,3.930600360035896e-05,0.029460246965754777
1755019074,3,444,422,0.9504504504504504,safe,0.0,3.429298521950841e-05,0.0009246899862773716
1755019075,3,700,650,0.9285714285714286,safe,0.0,3.08050075545907e-05,6.863701855763793e-05
1755019076,3,412,406,0.9854368932038835,safe,0.0,4.199403338134289e-05,0.003075913991779089
1755019077,3,400,350,0.875,safe,0.0,3.706198185682297e-05,5.9465994127094746e-05
1755019078,3,160,140,0.875,safe,0.0,3.89629858545959e-05,0.00012749299639835954
1755019079,3,54,48,0.8888888888888888,safe,0.0,3.3556018024683e-05,0.0001123680267482996
1755019080,3,400,350,0.875,safe,0.0,3.9022008422762156e-05,6.503099575638771e-05
1755019081,3,46,44,0.9565217391304348,safe,0.0,3.9695994928479195e-05,0.00013665301958099008
1755019082,3,520,460,0.8846153846153846,safe,0.0,3.568298416212201e-05,0.00020439195213839412
1755019083,3,2240,2120,0.9464285714285714,safe,0.0,3.450800431892276e-05,0.0005352389998733997
1755019084,3,2300,2150,0.9347826086956522,safe,0.0,3.3494026865810156e-05,0.00024951400700956583
1755019085,3,52,46,0.8846153846153846,safe,0.0,3.9394013583660126e-05,0.0002012699842453003
1755019086,3,80,70,0.875,safe,0.0,2.886203583329916e-05,4.651100607588887e-05
1755019087,3,2204,2102,0.9537205081669692,safe,0.0,4.103599349036813e-05,0.005239101010374725
1755019088,3,144,132,0.9166666666666666,safe,0.0,3.260403173044324e-05,0.00044872600119560957
1755019089,3,540,480,0.8888888888888888,safe,0.0,3.633502637967467e-05,0.0001292519737035036
1755019090,3,640,520,0.8125,safe,0.0,3.5648990888148546e-05,0.00012248300481587648
