seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1855024037,3,206.0531803488871,187.2618343620755,0.9088034168897839,safe,0.126,7.757102139294147e-05,8.562701987102628e-05
1855024038,3,0,299.1895277530153,,,0.126,2.802000381052494e-05,2.965203020721674e-05
1855024039,3,354.59049091345514,284.36876891654305,0.80196388849567,safe,0.126,3.3607997465878725e-05,0.00020529801258817315
1855024040,3,1357.378955941344,1335.3789559412362,0.9837922932989257,safe,0.126,4.6441040467470884e-05,0.01889311900595203
1855024041,3,1618.5358588056617,1568.5358588056597,0.9691078824556302,safe,0.126,3.5258010029792786e-05,0.00018866796744987369
1855024042,3,1124.1540415502031,1119.0624734225858,0.9954707558400127,safe,0.126,5.612900713458657e-05,0.10016139299841598
1855024043,3,160.8373675108097,138.73743560691815,0.8625945435073958,safe,0.126,3.505696076899767e-05,0.00014135095989331603
1855024044,3,1326.2088665007795,1285.5014642125811,0.9693054364840694,safe,0.126,5.7447003200650215e-05,0.0014117719838395715
1855024045,3,9.813640913429351,7.239766000800419,0.7377247715364492,safe,0.126,4.2561034206300974e-05,0.00012558698654174805
1855024046,3,1496.8396425419285,1398.041981079124,0.9339958278396299,safe,0.126,4.845502553507686e-05,0.011975664994679391
1855024047,3,0,133.83811888809788,,,0.126,5.4661999456584454e-05,0.0001716350088827312
1855024048,3,352.3603453095054,303.44527662190046,0.8611788490426212,safe,0.126,3.546202788129449e-05,0.00022401800379157066
1855024049,3,1319.613934677248,1296.5439801665248,0.9825176486057904,safe,0.126,5.284999497234821e-05,0.0097071310156025
1855024050,3,264.19841240053245,255.61566287933778,0.9675140003938291,safe,0.126,4.710000939667225e-05,0.004194236011244357
1855024051,3,75.42471777289376,65.34168797409508,0.8663166386759443,safe,0.126,3.946898505091667e-05,0.00043466303031891584
1855024052,3,1305.788756296919,1282.2382899587406,0.9819645664548643,safe,0.126,5.259097088128328e-05,0.007255022996105254
1855024053,3,0,23.710682862921118,,,0.126,3.243901301175356e-05,0.0006497629801742733
1855024054,3,241.3660153828901,240.36601538288977,0.9958569146596136,safe,0.126,5.0148984882980585e-05,0.0011097349924966693
1855024055,3,0,139.91792197391797,,,0.126,4.92790131829679e-05,0.0005943390424363315
1855024056,3,1313.8861624470126,1311.2889278563287,0.9980232422983687,safe,0.126,5.859200609847903e-05,0.1472775270231068
1855024057,3,195.76015925099813,189.17033559112338,0.9663372583824604,safe,0.126,5.190796218812466e-05,0.0005491810152307153
1855024058,3,17.538334649328156,13.432079889892233,0.7658697452444139,safe,0.126,4.695402458310127e-05,0.00014748901594430208
1855024059,3,0,145.30942623030322,,,0.126,7.938896305859089e-05,0.00010184902930632234
1855024060,3,1158.7364452176298,1134.8853828053557,0.9794163180844851,safe,0.126,3.9605016354471445e-05,0.0024974659900180995
1855024061,3,37.84486278076777,27.84486278076775,0.7357633436820946,safe,0.126,3.5208999179303646e-05,4.1880004573613405e-05
1855024062,3,209.47108058301154,163.24710220942728,0.7793300237678102,safe,0.126,4.104303661733866e-05,0.00014403200475499034
1855024063,3,66.39511983838369,55.395119838383664,0.8343251728925893,safe,0.126,5.122600123286247e-05,0.00047825899673625827
1855024064,3,1101.2857428371221,1049.6829750539332,0.9531431618734568,safe,0.126,5.533697549253702e-05,0.00796955800615251
1855024065,3,117.9652453244021,115.18714130190043,0.9764498093072926,safe,0.126,4.5322987716645e-05,0.0074302119901403785
1855024066,3,413.79245385394734,338.3798858426564,0.8177526745378768,safe,0.126,4.407705273479223e-05,0.0001634869840927422
1855024067,3,31.905147966461477,25.905147966461392,0.8119425740853089,safe,0.126,3.610999556258321e-05,0.00018691201694309711
1855024068,3,354.49750588257143,262.89474393497096,0.741598289331987,safe,0.126,4.30560321547091e-05,0.0016703630099073052
1855024069,3,78.95001089038114,67.8204822346506,0.8590306887837744,safe,0.126,3.429799107834697e-05,0.00010827300138771534
1855024070,3,1280.259843333757,1099.1192625035992,0.8585126435283064,safe,0.126,5.413295002654195e-05,0.00461188395274803
1855024071,3,158.54627213249785,148.54627213249717,0.936926930759724,safe,0.126,4.303100286051631e-05,0.00011007901048287749
1855024072,3,155.96370743885313,147.18829990040024,0.9437342976609262,safe,0.126,3.733596531674266e-05,0.0002504879957996309
1855024073,3,361.3223461619858,259.2117811903778,0.7173975923265193,safe,0.126,3.5258999560028315e-05,0.00020369800040498376
1855024074,3,266.1290527740889,255.12905277407637,0.9586666698530273,safe,0.126,4.712300142273307e-05,0.008163697028066963
1855024075,3,1586.039125753966,1577.4132195288373,0.9945613534464176,safe,0.126,5.0758011639118195e-05,0.000787468976341188
1855024076,3,1071.7407150567497,1064.0039141529514,0.9927810889377394,safe,0.126,4.2459985706955194e-05,0.007420032983645797
1855024077,3,1422.1771394423483,1417.1385150212825,0.99645710489831,safe,0.126,5.817803321406245e-05,0.13125641003716737
1855024078,3,40.494515857755985,29.59310620889429,0.7307929378102757,safe,0.126,3.679195651784539e-05,7.148698205128312e-05
1855024079,3,1296.3487749506812,1195.513438738143,0.9222158896116714,safe,0.126,5.571800284087658e-05,0.0020786519744433463
1855024080,3,1392.261518734079,1301.279797610966,0.9346518452899291,safe,0.126,5.2283983677625656e-05,0.007042192970402539
1855024081,3,394.33321695705484,317.6612321807629,0.8055654926360364,safe,0.126,4.414696013554931e-05,8.293200517073274e-05
1855024082,3,0,302.9985759010789,,,0.126,5.9752026572823524e-05,0.0004733259556815028
1855024083,3,1040.403779392074,1033.6041161407466,0.9934643997013346,safe,0.126,5.7958997786045074e-05,0.09055393002927303
1855024084,3,335.687600637685,285.687600637685,0.8510519902879401,safe,0.126,4.530599107965827e-05,7.985200500115752e-05
1855024085,3,31.36716730456604,25.55373727393838,0.8146651250276778,safe,0.126,4.892097786068916e-05,0.00016356701962649822
1855024086,3,1637.1650118723605,1533.5132042874257,0.936688234336017,safe,0.126,4.956399789080024e-05,0.001477015030104667
1855024087,3,0,227.79663397312993,,,0.126,7.342296885326505e-05,0.03893993399105966
1855024088,3,283.5118927768047,271.7111397641007,0.9583765150127436,safe,0.126,4.115403862670064e-05,0.0012878580018877983
1855024089,3,2816.0008718626395,2816.0008718626377,0.9999999999999993,safe,0.126,4.1015970055013895e-05,3.555795410647988e-05
1855024090,3,23.55627182531048,22.556271825310453,0.9575484606640701,safe,0.126,3.857602132484317e-05,0.0001519270008429885
1855024091,3,1032.4574347386329,1026.4381418239936,0.9941699360069377,safe,0.126,5.5935001000761986e-05,0.0952153840335086
1855024092,3,290.672020509959,243.74163075167093,0.8385452109358419,safe,0.126,4.8182031605392694e-05,0.001466898014768958
1855024093,3,380.3943059525701,375.5443017358018,0.9872500609476184,safe,0.126,4.102900857105851e-05,0.0032630600035190582
1855024094,3,78.09000367252183,68.95785744554291,0.8830561429440383,safe,0.126,4.755903501063585e-05,0.0006977570010349154
1855024095,3,1447.728334523724,1400.4421763646994,0.967337685509498,safe,0.126,5.4378004278987646e-05,0.013163488998543471
1855024096,3,144.99429370997703,124.69239626037626,0.8599814038874566,safe,0.126,4.299997817724943e-05,0.0017340019694529474
1855024097,3,46.257056117238875,44.90846734068664,0.9708457716562372,safe,0.126,5.264900391921401e-05,0.00013773597311228514
1855024098,3,1656.1880308294453,1452.8676075255794,0.8772359058759531,safe,0.126,5.257898010313511e-05,0.0028493230347521603
1855024099,3,0,2.637698788317367,,,0.126,3.8906000554561615e-05,5.060300463810563e-05
1855024100,3,90.44542755435671,81.57553827891476,0.9019310371426876,safe,0.126,3.637204645201564e-05,9.666295954957604e-05
1855024101,3,334.78463554181377,315.7636250055525,0.9431843384763529,safe,0.126,5.164800677448511e-05,0.0007079709903337061
1855024102,3,1668.5491932411064,1486.0402461480444,0.8906181802536227,safe,0.126,5.251099355518818e-05,0.00017692201072350144
1855024103,3,34.86984598088979,23.86984598088972,0.6845411933844344,safe,0.126,4.4558022636920214e-05,0.00025288399774581194
1855024104,3,290.1967371587699,256.872936838697,0.8851682460446098,safe,0.126,4.067597910761833e-05,0.00016192399198189378
1855024105,3,1758.8587625833384,1639.8721520140944,0.9323501050223717,safe,0.126,4.404899664223194e-05,0.0001691420329734683
