seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755016037,3,302,251,0.8311258278145696,safe,0.0,7.521401857957244e-05,0.0008382059750147164
1755016038,3,444,422,0.9504504504504504,safe,0.0,3.474997356534004e-05,0.0009844159940257668
1755016039,3,430,415,0.9651162790697675,safe,0.0,3.263901453465223e-05,0.00051317602628842
1755016040,3,2060,2030,0.9854368932038835,safe,0.0,3.755203215405345e-05,0.002040039049461484
1755016041,3,2044,2022,0.9892367906066536,safe,0.0,3.7250982131808996e-05,0.010022949951235205
1755016042,3,310,305,0.9838709677419355,safe,0.0,3.48250032402575e-05,0.00019010994583368301
1755016043,3,510,455,0.8921568627450981,safe,0.0,3.894401015713811e-05,0.0004961939994245768
1755016044,3,4000,3010,0.7525,safe,0.0,3.7812977097928524e-05,0.0008200719603337348
1755016045,3,302,301,0.9966887417218543,safe,0.0,3.0435039661824703e-05,0.0006116319564171135
1755016046,3,2220,2110,0.9504504504504504,safe,0.0,3.64540028385818e-05,0.0010750140063464642
1755016047,3,540,480,0.8888888888888888,safe,0.0,3.684702096506953e-05,0.00012875604443252087
1755016048,3,170,160,0.9411764705882353,safe,0.0,3.6954006645828485e-05,7.764302426949143e-05
1755016049,3,106,103,0.9716981132075472,safe,0.0,3.570399712771177e-05,0.0006073240074329078
1755016050,3,40,30,0.75,safe,0.0,3.661698428913951e-05,5.755398888140917e-05
1755016051,3,800,600,0.75,safe,0.0,2.5566027034074068e-05,3.6468030884861946e-05
1755016052,3,2006,2003,0.9985044865403788,safe,0.0,2.9849004931747913e-05,0.14838465896900743
1755016053,3,2012,2006,0.9970178926441352,safe,0.0,3.457500133663416e-05,0.058229624992236495
1755016054,3,214,208,0.9719626168224299,safe,0.0,3.522401675581932e-05,0.0005707709933631122
1755016055,3,2402,2201,0.9163197335553706,safe,0.0,3.997795283794403e-05,0.009214406018145382
1755016056,3,414,408,0.9855072463768116,safe,0.0,3.993802238255739e-05,0.0015525890048593283
1755016057,3,2600,2300,0.8846153846153846,safe,0.0,3.7021003663539886e-05,0.00013585598208010197
1755016058,3,64,62,0.96875,safe,0.0,3.606098471209407e-05,0.00010611105244606733
1755016059,3,2404,2202,0.9159733777038269,safe,0.0,3.7115998566150665e-05,0.0035145709989592433
1755016060,3,310,255,0.8225806451612904,safe,0.0,2.911197952926159e-05,0.00043716997606679797
1755016061,3,34,28,0.8235294117647058,safe,0.0,3.2615032978355885e-05,6.194901652634144e-05
1755016062,3,414,408,0.9855072463768116,safe,0.0,3.190903225913644e-05,0.0011460100067779422
1755016063,3,52,46,0.8846153846153846,safe,0.0,2.7052999939769506e-05,0.00013467599637806416
1755016064,3,114,108,0.9473684210526315,safe,0.0,2.873595803976059e-05,0.00018081703456118703
1755016065,3,2202,2101,0.9541326067211626,safe,0.0,2.7958012651652098e-05,0.01408145303139463
1755016066,3,17,16,0.9411764705882353,safe,0.0,2.6457011699676514e-05,5.578296259045601e-05
1755016067,3,2102,2051,0.9757373929590866,safe,0.0,3.163202200084925e-05,0.019796232983935624
1755016068,3,2104,2052,0.9752851711026616,safe,0.0,3.391096834093332e-05,0.004421420977450907
1755016069,3,2300,2150,0.9347826086956522,safe,0.0,3.3769989386200905e-05,0.0001779979793354869
1755016070,3,414,408,0.9855072463768116,safe,0.0,3.238400677219033e-05,0.005122872011270374
1755016071,3,2500,2250,0.9,safe,0.0,3.261299571022391e-05,0.00015636900207027793
1755016072,3,106,103,0.9716981132075472,safe,0.0,2.662499900907278e-05,0.00044212001375854015
1755016073,3,34,28,0.8235294117647058,safe,0.0,3.0584982596337795e-05,6.101798499003053e-05
1755016074,3,450,425,0.9444444444444444,safe,0.0,3.673200262710452e-05,0.0002918830141425133
1755016075,3,800,700,0.875,safe,0.0,2.856203354895115e-05,4.648900358006358e-05
1755016076,3,442,421,0.9524886877828054,safe,0.0,2.760399365797639e-05,0.0012774600181728601
1755016077,3,800,800,1.0,safe,0.0,2.6740017347037792e-05,3.606401151046157e-05
1755016078,3,450,425,0.9444444444444444,safe,0.0,3.3074000384658575e-05,0.00041710498044267297
1755016079,3,124,112,0.9032258064516129,safe,0.0,3.055401612073183e-05,0.00021995097631588578
1755016080,3,2004,2002,0.999001996007984,safe,0.0,3.76399839296937e-05,0.4057861980400048
1755016081,3,2024,2012,0.9940711462450593,safe,0.0,3.723899135366082e-05,0.015414367022458464
1755016082,3,214,208,0.9719626168224299,safe,0.0,3.2957992516458035e-05,0.0005795870092697442
1755016083,3,154,152,0.987012987012987,safe,0.0,3.5345961805433035e-05,0.000236452033277601
