seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.127,5.016295472159982e-05,0.001649154000915587
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.127,2.7237983886152506e-05,0.0009024009923450649
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.127,2.7722970116883516e-05,0.000452941982075572
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.127,1.9706960301846266e-05,2.999597927555442e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.127,2.5461020413786173e-05,0.0010430869879201055
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.127,2.2607971914112568e-05,8.88319918885827e-05
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.127,1.761701423674822e-05,5.21739711984992e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.127,1.7938960809260607e-05,0.00020974501967430115
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.127,2.0877050701528788e-05,0.0004169429885223508
1755021046,3,0,7.258753006669414,,,0.127,2.5250017642974854e-05,3.1099014449864626e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.127,2.0663021132349968e-05,3.153400029987097e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.127,3.411201760172844e-05,0.0012821409618481994
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.127,2.844200935214758e-05,0.0016892019775696099
1755021050,3,0,6.527474890571437,,,0.127,2.446601865813136e-05,4.934699973091483e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.127,3.938598092645407e-05,0.014138212020043284
1755021052,3,0,3.7054687203438528,,,0.127,2.0457955542951822e-05,2.1904997993260622e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.127,2.744101220741868e-05,0.0008441549725830555
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.127,3.3925985917449e-05,0.0008596120169386268
1755021055,3,0,119.49191786356934,,,0.127,1.6681966371834278e-05,0.0001091739977709949
1755021056,3,1308.330573859642,1122.775362243146,0.858174061415458,safe,0.127,3.5308010410517454e-05,0.004558670974802226
1755021057,3,37.74655485669369,28.62182185381323,0.7582631570610119,safe,0.127,2.5097979232668877e-05,0.00014544802252203226
