seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755016037,3,302,251,0.8311258278145696,safe,0.0,6.236101035028696e-05,0.0006578839966095984
1755016038,3,444,422,0.9504504504504504,safe,0.0,2.3220025468617678e-05,0.0007698790286667645
1755016039,3,430,415,0.9651162790697675,safe,0.0,2.2504013031721115e-05,0.000394014990888536
1755016040,3,2060,2030,0.9854368932038835,safe,0.0,2.621603198349476e-05,0.0015370179899036884
1755016041,3,2044,2022,0.9892367906066536,safe,0.0,2.6475987397134304e-05,0.007597771007567644
1755016042,3,310,305,0.9838709677419355,safe,0.0,2.314400626346469e-05,0.00013393897097557783
1755016043,3,510,455,0.8921568627450981,safe,0.0,2.948398469015956e-05,0.0002990670036524534
1755016044,3,4000,3010,0.7525,safe,0.0,2.708897227421403e-05,0.000694167974870652
1755016045,3,302,301,0.9966887417218543,safe,0.0,2.3202970623970032e-05,0.00059470598353073
1755016046,3,2220,2110,0.9504504504504504,safe,0.0,2.4126027710735798e-05,0.0008165030158124864
1755016047,3,540,480,0.8888888888888888,safe,0.0,2.1518964786082506e-05,9.191298158839345e-05
1755016048,3,170,160,0.9411764705882353,safe,0.0,2.5073997676372528e-05,5.2725023124367e-05
1755016049,3,106,103,0.9716981132075472,safe,0.0,2.4013046640902758e-05,0.00047117099165916443
1755016050,3,40,30,0.75,safe,0.0,2.699496690183878e-05,4.3387000914663076e-05
1755016051,3,800,600,0.75,safe,0.0,2.8004986234009266e-05,4.485598765313625e-05
1755016052,3,2006,2003,0.9985044865403788,safe,0.0,2.6944035198539495e-05,0.12382342998171225
1755016053,3,2012,2006,0.9970178926441352,safe,0.0,6.69719884172082e-05,0.09503192902775481
1755016054,3,214,208,0.9719626168224299,safe,0.0,5.8192003052681684e-05,0.0004659360274672508
1755016055,3,2402,2201,0.9163197335553706,safe,0.0,2.7474015951156616e-05,0.006681210012175143
1755016056,3,414,408,0.9855072463768116,safe,0.0,2.868898445740342e-05,0.0012101890170015395
1755016057,3,2600,2300,0.8846153846153846,safe,0.0,2.8481008484959602e-05,0.00010769598884508014
1755016058,3,64,62,0.96875,safe,0.0,2.2366992197930813e-05,8.258700836449862e-05
1755016059,3,2404,2202,0.9159733777038269,safe,0.0,3.3728021662682295e-05,0.0048957589897327125
1755016060,3,310,255,0.8225806451612904,safe,0.0,3.866903716698289e-05,0.0001939730136655271
