seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755020037,3,80.92146833882634,74.7248222680634,0.9234239541376467,safe,0.149,7.283804006874561e-05,0.000298176018986851
1755020038,3,290.1885263282486,278.71882408702174,0.9604749974564714,safe,0.149,2.40689842030406e-05,0.00018625304801389575
1755020039,3,382.0450219147216,379.60408946762834,0.9936108774959038,safe,0.149,2.8683047275990248e-05,4.919001366943121e-05
1755020040,3,176.18659731557494,125.18659731557426,0.7105341678819501,safe,0.149,2.16269982047379e-05,0.0005400900263339281
1755020041,3,87.926700202093,71.56681439764739,0.8139372253610834,safe,0.149,2.8852024115622044e-05,0.0007636040099896491
1755020042,3,190.42376769501038,130.4237676950101,0.6849132819591173,safe,0.149,2.1931948140263557e-05,7.442501373589039e-05
1755020043,3,346.141826754734,246.85295148668223,0.7131555114302758,safe,0.149,2.700102049857378e-05,0.0014215059927664697
1755020044,3,146.60722521296475,118.23807684619214,0.8064955644200824,safe,0.149,2.7097004931420088e-05,8.653203258290887e-05
1755020045,3,131.97516382564868,115.1527610331411,0.8725335714321861,safe,0.149,2.6645022444427013e-05,0.0003696950152516365
1755020046,3,1443.9636450115097,1432.6136829243985,0.9921397175570714,safe,0.149,3.471598029136658e-05,0.007002493948675692
1755020047,3,1390.3849585084522,1307.2001284492253,0.9401713679724613,safe,0.149,3.0243012588471174e-05,0.003843039972707629
1755020048,3,128.48712722604614,104.74867542587549,0.815246458437756,safe,0.149,2.929999027401209e-05,0.00017438200302422047
1755020049,3,0,1001.5216011272214,,,0.149,3.425002796575427e-05,0.39352871500886977
1755020050,3,22.300874879016177,17.30087487901617,0.7757935494851498,safe,0.149,2.273696009069681e-05,2.9391027055680752e-05
1755020051,3,153.74524024334966,142.74524024334582,0.9284530696196324,safe,0.149,3.183097578585148e-05,0.0009884869796223938
1755020052,3,268.09868978896316,253.09868978896026,0.9440504539137796,safe,0.149,2.6291992980986834e-05,0.0006477650022134185
1755020053,3,1128.7736048299894,1087.9251752997334,0.9638116719283063,safe,0.149,2.765603130683303e-05,0.0011932560009881854
1755020054,3,19.439961156241605,13.390437927462393,0.6888099116989806,safe,0.149,2.4934997782111168e-05,5.579495336860418e-05
1755020055,3,0,274.2315705219045,,,0.149,4.234898369759321e-05,0.00013327400665730238
1755020056,3,235.3526717886192,208.00628591918388,0.8838067753316337,safe,0.149,2.256804145872593e-05,3.064604243263602e-05
1755020057,3,0,13.360999895106922,,,0.149,1.75909954123199e-05,5.583500023931265e-05
1755020058,3,314.7693961325608,307.1702437040507,0.9758580328269593,safe,0.149,2.5927030947059393e-05,0.0004086540429852903
1755020059,3,155.6105937381193,135.51661130035785,0.8708700869583592,safe,0.149,2.7799047529697418e-05,0.00016814499394968152
1755020060,3,231.6019124643501,220.39486350882487,0.9516107236063938,safe,0.149,3.522698534652591e-05,0.000713195011485368
1755020061,3,255.51474062957442,253.38042534201378,0.9916469974205723,safe,0.149,2.6581052225083113e-05,0.01267062098486349
1755020062,3,0,1460.1190990769608,,,0.149,3.567797830328345e-05,0.00013746501645073295
1755020063,3,1197.6400822759704,1174.4311620198594,0.9806211226564785,safe,0.149,3.509898670017719e-05,0.0032060910016298294
1755020064,3,85.52708275733201,84.52708275733171,0.9883077971589699,safe,0.149,3.0077004339545965e-05,0.0003637439804151654
1755020065,3,15.795897309214606,13.134946515760241,0.8315416502548363,safe,0.149,2.6171037461608648e-05,0.00010708696208894253
1755020066,3,79.20615444933381,75.64140019290717,0.9549939738747584,safe,0.149,2.7800968382507563e-05,0.00025371997617185116
