seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1855024037,3,502,451,0.898406374501992,safe,0.0,7.110601291060448e-05,0.0017539960099384189
1855024038,3,415,410,0.9879518072289156,safe,0.0,3.836903488263488e-05,0.0006734610069543123
1855024039,3,230,215,0.9347826086956522,safe,0.0,3.522698534652591e-05,0.00022462202468886971
1855024040,3,2050,2025,0.9878048780487805,safe,0.0,3.307999577373266e-05,0.002842070010956377
1855024041,3,2150,2100,0.9767441860465116,safe,0.0,3.1107047107070684e-05,0.00021925702458247542
1855024042,3,212,206,0.9716981132075472,safe,0.0,3.2723008189350367e-05,0.0007491090218536556
1855024043,3,150,135,0.9,safe,0.0,2.7428031899034977e-05,0.0001423630164936185
1855024044,3,2440,2220,0.9098360655737705,safe,0.0,3.3633026760071516e-05,0.0003334169741719961
1855024045,3,28,24,0.8571428571428571,safe,0.0,3.083300543949008e-05,6.553600542247295e-05
1855024046,3,412,406,0.9854368932038835,safe,0.0,3.213301533833146e-05,0.0021899789571762085
1855024047,3,242,221,0.9132231404958677,safe,0.0,3.2494019251316786e-05,0.0005566729814745486
1855024048,3,2220,2110,0.9504504504504504,safe,0.0,3.19270184263587e-05,0.0007036770111881196
1855024049,3,400,300,0.75,safe,0.0,2.92239710688591e-05,5.024101119488478e-05
1855024050,3,122,111,0.9098360655737705,safe,0.0,2.8326991014182568e-05,0.0002883200068026781
1855024051,3,2008,2004,0.99800796812749,safe,0.0,3.659201320260763e-05,0.07235180999850854
1855024052,3,250,225,0.9,safe,0.0,2.8982991352677345e-05,0.00013673200737684965
1855024053,3,32,31,0.96875,safe,0.0,2.365600084885955e-05,7.370597450062633e-05
1855024054,3,502,451,0.898406374501992,safe,0.0,3.559095785021782e-05,0.0011281490442343056
1855024055,3,2204,2102,0.9537205081669692,safe,0.0,3.4443975891917944e-05,0.003495080047287047
1855024056,3,2410,2205,0.9149377593360996,safe,0.0,3.329297760501504e-05,0.0012050940422341228
1855024057,3,212,206,0.9716981132075472,safe,0.0,3.99700365960598e-05,0.0007591780158691108
