seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755018037,3,602,501,0.8322259136212624,safe,0.0,7.394800195470452e-05,0.0016797209973447025
1755018038,3,2102,2051,0.9757373929590866,safe,0.0,3.643700620159507e-05,0.01203983201412484
1755018039,3,800,600,0.75,safe,0.0,2.8367037884891033e-05,4.665198503062129e-05
1755018040,3,62,51,0.8225806451612904,safe,0.0,2.8071983251720667e-05,0.0001606079749763012
1755018041,3,70,65,0.9285714285714286,safe,0.0,2.8894981369376183e-05,5.200301529839635e-05
1755018042,3,70,55,0.7857142857142857,safe,0.0,2.8698996175080538e-05,5.53809804841876e-05
1755018043,3,2404,2202,0.9159733777038269,safe,0.0,3.095000283792615e-05,0.004686540982220322
1755018044,3,222,211,0.9504504504504504,safe,0.0,3.0990049708634615e-05,0.0008758649928495288
1755018045,3,800,601,0.75125,safe,0.0,2.863002009689808e-05,0.0014631790108978748
1755018046,3,400,301,0.7525,safe,0.0,2.818199573084712e-05,0.0007111089653335512
1755018047,3,144,132,0.9166666666666666,safe,0.0,2.8017035219818354e-05,0.00041337497532367706
1755018048,3,610,505,0.8278688524590164,safe,0.0,3.083801129832864e-05,0.0003075420390814543
1755018049,3,17,16,0.9411764705882353,safe,0.0,3.5998993553221226e-05,7.432495476678014e-05
1755018050,3,510,455,0.8921568627450981,safe,0.0,3.322400152683258e-05,0.0003633190062828362
1755018051,3,2410,2205,0.9149377593360996,safe,0.0,3.382802242413163e-05,0.001915870001539588
1755018052,3,310,255,0.8225806451612904,safe,0.0,3.576499875634909e-05,0.00019514799350872636
1755018053,3,550,500,0.9090909090909091,safe,0.0,3.6029028706252575e-05,8.187198545783758e-05
1755018054,3,406,404,0.9950738916256158,safe,0.0,3.3514981623739004e-05,0.002674649003893137
1755018055,3,2300,2150,0.9347826086956522,safe,0.0,3.980501787737012e-05,0.00024680199567228556
1755018056,3,2022,2011,0.9945598417408507,safe,0.0,2.5841000024229288e-05,0.0163472990388982
1755018057,3,2210,2105,0.9524886877828054,safe,0.0,2.946704626083374e-05,0.001800486003048718
1755018058,3,2140,2080,0.9719626168224299,safe,0.0,3.8991973269730806e-05,0.0006247390410862863
1755018059,3,40,35,0.875,safe,0.0,2.174999099224806e-05,3.8598955143243074e-05
1755018060,3,2500,2250,0.9,safe,0.0,3.433396341279149e-05,0.00021666899556294084
1755018061,3,2020,2010,0.995049504950495,safe,0.0,3.2082025427371264e-05,0.010571457969490439
1755018062,3,2202,2101,0.9541326067211626,safe,0.0,3.553897840902209e-05,0.009933952998835593
1755018063,3,242,221,0.9132231404958677,safe,0.0,2.8120004571974277e-05,0.0007622480043210089
1755018064,3,620,510,0.8225806451612904,safe,0.0,3.6985031329095364e-05,0.00018779595848172903
1755018065,3,230,215,0.9347826086956522,safe,0.0,3.499502781778574e-05,0.0002091510104946792
1755018066,3,230,215,0.9347826086956522,safe,0.0,2.7152011170983315e-05,0.00019145500846207142
1755018067,3,124,112,0.9032258064516129,safe,0.0,2.8909998945891857e-05,0.00020370300626382232
1755018068,3,160,140,0.875,safe,0.0,3.117596497759223e-05,0.00012126599904149771
1755018069,3,114,108,0.9473684210526315,safe,0.0,2.7089030481874943e-05,0.00023967301240190864
1755018070,3,142,131,0.9225352112676056,safe,0.0,2.9410002753138542e-05,0.0008070440380834043
1755018071,3,80,62,0.775,safe,0.0,2.936902455985546e-05,9.643303928896785e-05
1755018072,3,112,106,0.9464285714285714,safe,0.0,3.045698394998908e-05,0.0004409380489960313
1755018073,3,2042,2021,0.9897159647404505,safe,0.0,3.254105104133487e-05,0.028539869002997875
1755018074,3,600,500,0.8333333333333334,safe,0.0,2.4088018108159304e-05,5.193502875044942e-05
1755018075,3,160,155,0.96875,safe,0.0,2.1401967387646437e-05,6.320897955447435e-05
1755018076,3,224,212,0.9464285714285714,safe,0.0,2.150796353816986e-05,0.00023749703541398048
1755018077,3,2012,2006,0.9970178926441352,safe,0.0,2.3292959667742252e-05,0.03802777599776164
1755018078,3,18,15,0.8333333333333334,safe,0.0,2.0843988750129938e-05,4.741700831800699e-05
1755018079,3,302,251,0.8311258278145696,safe,0.0,2.0346022211015224e-05,0.00037430395605042577
1755018080,3,80,80,1.0,safe,0.0,2.7910980861634016e-05,2.693803980946541e-05
1755018081,3,2006,2003,0.9985044865403788,safe,0.0,3.4464988857507706e-05,0.0880984790273942
1755018082,3,2420,2210,0.9132231404958677,safe,0.0,2.30009900406003e-05,0.00044424901716411114
1755018083,3,120,110,0.9166666666666666,safe,0.0,2.9749993700534105e-05,0.00011606101179495454
1755018084,3,2204,2102,0.9537205081669692,safe,0.0,3.511301474645734e-05,0.0051137640257366
1755018085,3,222,211,0.9504504504504504,safe,0.0,3.395101521164179e-05,0.0009064459591172636
1755018086,3,480,440,0.9166666666666666,safe,0.0,3.854196984320879e-05,0.00014442799147218466
1755018087,3,152,151,0.993421052631579,safe,0.0,3.221799852326512e-05,0.00037569901905953884
1755018088,3,170,160,0.9411764705882353,safe,0.0,3.239704528823495e-05,6.40520011074841e-05
1755018089,3,200,200,1.0,safe,0.0,2.6736001018434763e-05,3.2307987567037344e-05
1755018090,3,414,408,0.9855072463768116,safe,0.0,3.46400192938745e-05,0.0014948219759389758
1755018091,3,152,151,0.993421052631579,safe,0.0,3.1450006645172834e-05,0.00036157696740701795
1755018092,3,17,16,0.9411764705882353,safe,0.0,3.619195194914937e-05,7.314898539334536e-05
1755018093,3,2200,2100,0.9545454545454546,safe,0.0,3.439601277932525e-05,0.00029324396746233106
1755018094,3,4000,3005,0.75125,safe,0.0,3.591296263039112e-05,0.001688543998170644
1755018095,3,3004,3002,0.9993342210386151,safe,0.0,3.713398473337293e-05,0.004122940008528531
1755018096,3,106,103,0.9716981132075472,safe,0.0,3.636098699644208e-05,0.0006178829935379326
1755018097,3,604,502,0.8311258278145696,safe,0.0,3.329198807477951e-05,0.0007773230317980051
1755018098,3,240,220,0.9166666666666666,safe,0.0,3.402604488655925e-05,0.0001248649787157774
1755018099,3,502,451,0.898406374501992,safe,0.0,3.145699156448245e-05,0.001680272980593145
1755018100,3,242,221,0.9132231404958677,safe,0.0,2.9465998522937298e-05,0.0008097480167634785
1755018101,3,2440,2220,0.9098360655737705,safe,0.0,3.99099662899971e-05,0.000248519005253911
1755018102,3,230,215,0.9347826086956522,safe,0.0,3.303098492324352e-05,0.0002023029956035316
1755018103,3,302,251,0.8311258278145696,safe,0.0,3.133900463581085e-05,0.0007549159927293658
1755018104,3,2022,2011,0.9945598417408507,safe,0.0,3.384996671229601e-05,0.03125776199158281
1755018105,3,52,46,0.8846153846153846,safe,0.0,3.6881014239043e-05,0.00019065802916884422
1755018106,3,414,408,0.9855072463768116,safe,0.0,3.533600829541683e-05,0.0015433969674631953
1755018107,3,2404,2202,0.9159733777038269,safe,0.0,3.6740966606885195e-05,0.002436157956253737
1755018108,3,106,103,0.9716981132075472,safe,0.0,2.0387000404298306e-05,0.0003123829956166446
1755018109,3,602,501,0.8322259136212624,safe,0.0,2.246198710054159e-05,0.0007743229507468641
1755018110,3,214,208,0.9719626168224299,safe,0.0,3.2769981771707535e-05,0.0005515149678103626
1755018111,3,2060,2030,0.9854368932038835,safe,0.0,3.322900738567114e-05,0.0019440200412645936
1755018112,3,602,501,0.8322259136212624,safe,0.0,2.598995342850685e-05,0.0010473299771547318
1755018113,3,3400,3200,0.9411764705882353,safe,0.0,3.7958030588924885e-05,6.387202301993966e-05
1755018114,3,2240,2120,0.9464285714285714,safe,0.0,2.8489972464740276e-05,0.00039859797107055783
1755018115,3,2400,2200,0.9166666666666666,safe,0.0,2.713798312470317e-05,9.697198402136564e-05
1755018116,3,640,520,0.8125,safe,0.0,2.3239990696310997e-05,8.021201938390732e-05
1755018117,3,144,132,0.9166666666666666,safe,0.0,3.057898720726371e-05,0.00031423004111275077
1755018118,3,310,255,0.8225806451612904,safe,0.0,5.0449976697564125e-05,0.00014149805065244436
1755018119,3,200,151,0.755,safe,0.0,4.801101749762893e-05,0.0003031310043297708
1755018120,3,800,605,0.75625,safe,0.0,3.167398972436786e-05,0.00024610001128166914
1755018121,3,260,230,0.8846153846153846,safe,0.0,3.483903128653765e-05,9.766104631125927e-05
1755018122,3,800,800,1.0,safe,0.0,2.7037982363253832e-05,3.41139966621995e-05
1755018123,3,108,104,0.9629629629629629,safe,0.0,2.9334041755646467e-05,0.00024048698833212256
1755018124,3,60,50,0.8333333333333334,safe,0.0,2.6963010895997286e-05,5.6882970966398716e-05
1755018125,3,2030,2015,0.9926108374384236,safe,0.0,3.126001683995128e-05,0.004763062985148281
1755018126,3,62,51,0.8225806451612904,safe,0.0,3.173697041347623e-05,0.00013419101014733315
1755018127,3,440,420,0.9545454545454546,safe,0.0,3.103999188169837e-05,0.00021025299793109298
1755018128,3,422,411,0.9739336492890995,safe,0.0,2.4794950149953365e-05,0.001564075006172061
1755018129,3,46,43,0.9347826086956522,safe,0.0,3.150798147544265e-05,0.00015371997142210603
1755018130,3,206,203,0.9854368932038835,safe,0.0,2.7197005692869425e-05,0.0012242049560882151
1755018131,3,130,120,0.9230769230769231,safe,0.0,2.7035013772547245e-05,5.938904359936714e-05
1755018132,3,2202,2101,0.9541326067211626,safe,0.0,2.9403017833828926e-05,0.007615168986376375
1755018133,3,260,240,0.9230769230769231,safe,0.0,2.4734996259212494e-05,5.5545009672641754e-05
1755018134,3,80,60,0.75,safe,0.0,3.598799230530858e-05,5.2561983466148376e-05
1755018135,3,2240,2120,0.9464285714285714,safe,0.0,3.5227974876761436e-05,0.0005516530363820493
