seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755019037,3,191.57206593023605,134.01551780017996,0.699556676749437,safe,0.136,6.972497794777155e-05,0.00011129898484796286
1755019038,3,196.2362966976853,146.23629669768525,0.7452051386954764,safe,0.136,2.2798951249569654e-05,2.8491951525211334e-05
1755019039,3,1455.741003894347,1381.8972821600762,0.949274134934218,safe,0.136,2.7427042368799448e-05,0.0008635910344310105
1755019040,3,1614.7478078899373,1393.5665465198529,0.8630242689977007,safe,0.136,1.8203980289399624e-05,5.362799856811762e-05
1755019041,3,0,259.47122352285106,,,0.136,1.3937009498476982e-05,0.00015962700126692653
1755019042,3,0,1053.5828826520844,,,0.136,2.6780995540320873e-05,0.323056272987742
1755019043,3,8.76779887923057,6.640455920483397,0.7573686408584841,safe,0.136,1.5650992281734943e-05,5.302304634824395e-05
1755019044,3,123.98883493620696,119.54714969649993,0.9641767321872787,safe,0.136,2.794899046421051e-05,0.0009023300372064114
1755019045,3,60.28103599971749,53.10292509053243,0.8809225689283326,safe,0.136,2.4503038730472326e-05,0.00014071096666157246
1755019046,3,154.79340952952094,145.30384563683072,0.9386952976775123,safe,0.136,1.9549974240362644e-05,0.00047060701763257384
1755019047,3,368.46496861460224,264.6497597719015,0.7182494465266607,safe,0.136,1.4678982552140951e-05,4.601001273840666e-05
1755019048,3,1392.3238974741555,1375.1482098344304,0.9876640143353972,safe,0.136,2.5011948309838772e-05,0.006697561009787023
1755019049,3,472.4067051442799,372.4067051442796,0.7883179918679206,safe,0.136,2.00550421141088e-05,2.438004594296217e-05
1755019050,3,70.87079533397397,69.87079533397367,0.9858898154692936,safe,0.136,3.712798934429884e-05,0.00019659596728160977
1755019051,3,419.005191936835,349.58275420692974,0.8343160441306162,safe,0.136,2.8602953534573317e-05,9.456503903493285e-05
1755019052,3,394.6097555787145,374.0330946062893,0.9478556708709633,safe,0.136,2.425600541755557e-05,0.0001763629843480885
1755019053,3,1093.9077531141395,1079.7413052941517,0.9870496869780302,safe,0.136,4.117703065276146e-05,0.01496811502147466
1755019054,3,10.308451382213741,9.308451382213729,0.9029922184310422,safe,0.136,2.2487016394734383e-05,3.438297426328063e-05
1755019055,3,121.65759064947108,110.53338498331433,0.9085613515213479,safe,0.136,2.0834035240113735e-05,0.0003415389801375568
1755019056,3,43.98379642714909,42.98379642714908,0.9772643545752964,safe,0.136,2.950296038761735e-05,9.338301606476307e-05
1755019057,3,1435.4346610836774,1387.6461827598441,0.9667080086475301,safe,0.136,0.00010477198520675302,0.005736529012210667
1755019058,3,1181.5131002340186,1178.8760193647317,0.9977680477103771,safe,0.136,4.326301859691739e-05,0.19957065401831642
