seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755018037,3,602,501,0.8322259136212624,safe,0.0,5.585700273513794e-05,0.0008978380355983973
1755018038,3,2102,2051,0.9757373929590866,safe,0.0,2.9138987883925438e-05,0.00711581896757707
1755018039,3,800,600,0.75,safe,0.0,2.079602563753724e-05,3.3392978366464376e-05
1755018040,3,62,51,0.8225806451612904,safe,0.0,2.2106978576630354e-05,0.000106866005808115
1755018041,3,70,65,0.9285714285714286,safe,0.0,1.988699659705162e-05,3.83509905077517e-05
1755018042,3,70,55,0.7857142857142857,safe,0.0,2.22420203499496e-05,3.933301195502281e-05
1755018043,3,2404,2202,0.9159733777038269,safe,0.0,1.9947998225688934e-05,0.002409897046163678
1755018044,3,222,211,0.9504504504504504,safe,0.0,2.4061009753495455e-05,0.0006133989663794637
1755018045,3,800,601,0.75125,safe,0.0,2.0463019609451294e-05,0.0008138500270433724
1755018046,3,400,301,0.7525,safe,0.0,1.9268016330897808e-05,0.00041277596028521657
1755018047,3,144,132,0.9166666666666666,safe,0.0,2.0377978216856718e-05,0.00023270101519301534
1755018048,3,610,505,0.8278688524590164,safe,0.0,2.5308982003480196e-05,0.0001907660043798387
1755018049,3,17,16,0.9411764705882353,safe,0.0,2.6096997316926718e-05,6.294902414083481e-05
1755018050,3,510,455,0.8921568627450981,safe,0.0,3.064598422497511e-05,0.0002802829840220511
1755018051,3,2410,2205,0.9149377593360996,safe,0.0,2.5690998882055283e-05,0.0014606020413339138
1755018052,3,310,255,0.8225806451612904,safe,0.0,2.6495021302253008e-05,0.00014070700854063034
1755018053,3,550,500,0.9090909090909091,safe,0.0,2.446700818836689e-05,5.062599666416645e-05
1755018054,3,406,404,0.9950738916256158,safe,0.0,2.1270010620355606e-05,0.00165076699340716
1755018055,3,2300,2150,0.9347826086956522,safe,0.0,2.5073008146137e-05,0.00014430395094677806
1755018056,3,2022,2011,0.9945598417408507,safe,0.0,2.0876992493867874e-05,0.01864975201897323
1755018057,3,2210,2105,0.9524886877828054,safe,0.0,2.118496922776103e-05,0.0011035710340365767
1755018058,3,2140,2080,0.9719626168224299,safe,0.0,2.698996104300022e-05,0.00037695502396672964
1755018059,3,40,35,0.875,safe,0.0,2.3322005290538073e-05,3.592402208596468e-05
1755018060,3,2500,2250,0.9,safe,0.0,2.7480011340230703e-05,0.0001365650095976889
1755018061,3,2020,2010,0.995049504950495,safe,0.0,3.260502126067877e-05,0.008001635025721043
1755018062,3,2202,2101,0.9541326067211626,safe,0.0,2.623198088258505e-05,0.009263189975172281
1755018063,3,242,221,0.9132231404958677,safe,0.0,2.1438987459987402e-05,0.0004284770111553371
1755018064,3,620,510,0.8225806451612904,safe,0.0,2.1828978788107634e-05,0.00010633800411596894
1755018065,3,230,215,0.9347826086956522,safe,0.0,2.967199543491006e-05,0.00013406702782958746
1755018066,3,230,215,0.9347826086956522,safe,0.0,2.1758954972028732e-05,0.00012587499804794788
1755018067,3,124,112,0.9032258064516129,safe,0.0,2.3969972971826792e-05,0.00012872403021901846
1755018068,3,160,140,0.875,safe,0.0,2.6239955332130194e-05,8.330598939210176e-05
1755018069,3,114,108,0.9473684210526315,safe,0.0,3.424804890528321e-05,0.0002759419730864465
1755018070,3,142,131,0.9225352112676056,safe,0.0,3.0955998227000237e-05,0.0008812790038064122
1755018071,3,80,62,0.775,safe,0.0,3.464601468294859e-05,0.00011541898129507899
1755018072,3,112,106,0.9464285714285714,safe,0.0,3.560300683602691e-05,0.0005015050410293043
1755018073,3,2042,2021,0.9897159647404505,safe,0.0,4.253903171047568e-05,0.01778974902117625
1755018074,3,600,500,0.8333333333333334,safe,0.0,2.7328962460160255e-05,6.847199983894825e-05
1755018075,3,160,155,0.96875,safe,0.0,3.4216034691780806e-05,0.00010756897972896695
1755018076,3,224,212,0.9464285714285714,safe,0.0,3.421597648411989e-05,0.0004755149711854756
1755018077,3,2012,2006,0.9970178926441352,safe,0.0,3.522599581629038e-05,0.054321671021170914
1755018078,3,18,15,0.8333333333333334,safe,0.0,3.523996565490961e-05,7.756601553410292e-05
1755018079,3,302,251,0.8311258278145696,safe,0.0,2.918503014370799e-05,0.0007480449858121574
1755018080,3,80,80,1.0,safe,0.0,3.024999750778079e-05,4.079396603628993e-05
1755018081,3,2006,2003,0.9985044865403788,safe,0.0,3.2396987080574036e-05,0.27269274898571894
1755018082,3,2420,2210,0.9132231404958677,safe,0.0,3.1681032851338387e-05,0.0009201930370181799
1755018083,3,120,110,0.9166666666666666,safe,0.0,2.9747956432402134e-05,0.00012083398178219795
1755018084,3,2204,2102,0.9537205081669692,safe,0.0,3.21089755743742e-05,0.008328496012836695
1755018085,3,222,211,0.9504504504504504,safe,0.0,3.498903242871165e-05,0.000916088989470154
1755018086,3,480,440,0.9166666666666666,safe,0.0,3.803597064688802e-05,0.00014300202019512653
1755018087,3,152,151,0.993421052631579,safe,0.0,3.027502680197358e-05,0.00026162900030612946
1755018088,3,170,160,0.9411764705882353,safe,0.0,2.9187998734414577e-05,5.2355986554175615e-05
1755018089,3,200,200,1.0,safe,0.0,2.4735985789448023e-05,3.196299076080322e-05
1755018090,3,414,408,0.9855072463768116,safe,0.0,3.081402974203229e-05,0.0011316699674353004
1755018091,3,152,151,0.993421052631579,safe,0.0,2.6017019990831614e-05,0.0002618630533106625
1755018092,3,17,16,0.9411764705882353,safe,0.0,3.06839938275516e-05,5.9775018598884344e-05
1755018093,3,2200,2100,0.9545454545454546,safe,0.0,3.0608964152634144e-05,0.00021870795171707869
1755018094,3,4000,3005,0.75125,safe,0.0,2.874300116673112e-05,0.0011312509886920452
1755018095,3,3004,3002,0.9993342210386151,safe,0.0,3.3610034734010696e-05,0.003142540983390063
1755018096,3,106,103,0.9716981132075472,safe,0.0,3.2862997613847256e-05,0.0006156879826448858
1755018097,3,604,502,0.8311258278145696,safe,0.0,3.310700412839651e-05,0.0008024100097827613
1755018098,3,240,220,0.9166666666666666,safe,0.0,3.2324984204024076e-05,0.00012432096991688013
1755018099,3,502,451,0.898406374501992,safe,0.0,3.8601981941610575e-05,0.001620786963030696
1755018100,3,242,221,0.9132231404958677,safe,0.0,3.1863979529589415e-05,0.0006624190136790276
1755018101,3,2440,2220,0.9098360655737705,safe,0.0,3.9273989386856556e-05,0.00047801999608054757
1755018102,3,230,215,0.9347826086956522,safe,0.0,3.6281009670346975e-05,0.00022767100017517805
1755018103,3,302,251,0.8311258278145696,safe,0.0,2.9756047297269106e-05,0.0007857219898141921
1755018104,3,2022,2011,0.9945598417408507,safe,0.0,3.430101787671447e-05,0.06587004702305421
1755018105,3,52,46,0.8846153846153846,safe,0.0,3.867695340886712e-05,0.00020384101662784815
1755018106,3,414,408,0.9855072463768116,safe,0.0,3.092503175139427e-05,0.0013564889668487012
1755018107,3,2404,2202,0.9159733777038269,safe,0.0,3.9417995139956474e-05,0.004819978028535843
1755018108,3,106,103,0.9716981132075472,safe,0.0,3.502401523292065e-05,0.0006423150189220905
1755018109,3,602,501,0.8322259136212624,safe,0.0,3.2163981813937426e-05,0.001702809997368604
1755018110,3,214,208,0.9719626168224299,safe,0.0,3.272696631029248e-05,0.0005866489955224097
1755018111,3,2060,2030,0.9854368932038835,safe,0.0,3.299600211903453e-05,0.0019764620228670537
1755018112,3,602,501,0.8322259136212624,safe,0.0,2.966297324746847e-05,0.001597446040250361
1755018113,3,3400,3200,0.9411764705882353,safe,0.0,3.679801011458039e-05,8.919998072087765e-05
1755018114,3,2240,2120,0.9464285714285714,safe,0.0,4.1467021219432354e-05,0.0005779749481007457
1755018115,3,2400,2200,0.9166666666666666,safe,0.0,3.2791984267532825e-05,0.00014273799024522305
1755018116,3,640,520,0.8125,safe,0.0,2.73460173048079e-05,0.00011238898150622845
1755018117,3,144,132,0.9166666666666666,safe,0.0,3.0200055334717035e-05,0.00033890100894495845
1755018118,3,310,255,0.8225806451612904,safe,0.0,3.7725025322288275e-05,0.00021464098244905472
1755018119,3,200,151,0.755,safe,0.0,2.938800025731325e-05,0.0003905349876731634
1755018120,3,800,605,0.75625,safe,0.0,3.49429901689291e-05,0.00036851398181170225
1755018121,3,260,230,0.8846153846153846,safe,0.0,3.5759003367275e-05,0.00012234295718371868
1755018122,3,800,800,1.0,safe,0.0,3.222899977117777e-05,4.4057029299438e-05
1755018123,3,108,104,0.9629629629629629,safe,0.0,3.7019955925643444e-05,0.000338906014803797
1755018124,3,60,50,0.8333333333333334,safe,0.0,3.083597403019667e-05,6.187503458932042e-05
1755018125,3,2030,2015,0.9926108374384236,safe,0.0,3.278604708611965e-05,0.00864412699593231
1755018126,3,62,51,0.8225806451612904,safe,0.0,3.1076022423803806e-05,0.00012750597670674324
1755018127,3,440,420,0.9545454545454546,safe,0.0,3.250502049922943e-05,0.00019798701396211982
1755018128,3,422,411,0.9739336492890995,safe,0.0,2.485699951648712e-05,0.001788044988643378
