seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755020037,3,80.92146833882634,74.7248222680634,0.9234239541376467,safe,0.149,4.721799632534385e-05,0.00022908201208338141
1755020038,3,290.1885263282486,278.71882408702174,0.9604749974564714,safe,0.149,2.6339024771004915e-05,0.00016301998402923346
1755020039,3,382.0450219147216,379.60408946762834,0.9936108774959038,safe,0.149,5.2657967898994684e-05,8.720200276002288e-05
1755020040,3,176.18659731557494,125.18659731557426,0.7105341678819501,safe,0.149,4.969903966411948e-05,0.001071820966899395
1755020041,3,87.926700202093,71.56681439764739,0.8139372253610834,safe,0.149,3.414897946640849e-05,0.0006495930138044059
1755020042,3,190.42376769501038,130.4237676950101,0.6849132819591173,safe,0.149,3.629003185778856e-05,6.967695662751794e-05
1755020043,3,346.141826754734,246.85295148668223,0.7131555114302758,safe,0.149,5.190697265788913e-05,0.0013603599509224296
1755020044,3,146.60722521296475,118.23807684619214,0.8064955644200824,safe,0.149,4.832498962059617e-05,0.00016273197252303362
1755020045,3,131.97516382564868,115.1527610331411,0.8725335714321861,safe,0.149,5.445798160508275e-05,0.0006814469816163182
1755020046,3,1443.9636450115097,1432.6136829243985,0.9921397175570714,safe,0.149,5.1634968258440495e-05,0.013145770004484802
1755020047,3,1390.3849585084522,1307.2001284492253,0.9401713679724613,safe,0.149,5.796394543722272e-05,0.007399539987090975
1755020048,3,128.48712722604614,104.74867542587549,0.815246458437756,safe,0.149,4.284299211576581e-05,0.00030297599732875824
1755020049,3,0,1001.5216011272214,,,0.149,5.285395309329033e-05,0.7109095600317232
1755020050,3,22.300874879016177,17.30087487901617,0.7757935494851498,safe,0.149,3.2283016480505466e-05,4.4558022636920214e-05
1755020051,3,153.74524024334966,142.74524024334582,0.9284530696196324,safe,0.149,5.998095730319619e-05,0.0018078599823638797
1755020052,3,268.09868978896316,253.09868978896026,0.9440504539137796,safe,0.149,2.8766982723027468e-05,0.0005244170315563679
1755020053,3,1128.7736048299894,1087.9251752997334,0.9638116719283063,safe,0.149,3.6835961509495974e-05,0.0014664080226793885
1755020054,3,19.439961156241605,13.390437927462393,0.6888099116989806,safe,0.149,3.296398790553212e-05,6.904598558321595e-05
1755020055,3,0,274.2315705219045,,,0.149,2.8499984182417393e-05,0.00010791997192427516
1755020056,3,235.3526717886192,208.00628591918388,0.8838067753316337,safe,0.149,4.230695776641369e-05,4.36140107922256e-05
