seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,6.79189688526094e-05,0.0007655780063942075
1755025038,3,502,451,0.898406374501992,safe,0.0,3.17359808832407e-05,0.0011033369810320437
1755025039,3,222,211,0.9504504504504504,safe,0.0,2.9706978239119053e-05,0.0006063219625502825
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,3.067299257963896e-05,0.0008891859906725585
1755025041,3,70,55,0.7857142857142857,safe,0.0,2.4999957531690598e-05,4.974601324647665e-05
1755025042,3,80,62,0.775,safe,0.0,2.8640031814575195e-05,8.128501940518618e-05
1755025043,3,60,50,0.8333333333333334,safe,0.0,2.2288004402071238e-05,4.449195694178343e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,4.8268993850797415e-05,0.004044859029818326
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,3.4351018257439137e-05,0.0010638490202836692
1755025046,3,70,55,0.7857142857142857,safe,0.0,2.5690009351819754e-05,5.862204125151038e-05
1755025047,3,430,415,0.9651162790697675,safe,0.0,5.62989735044539e-05,0.00044924800749868155
1755025048,3,260,230,0.8846153846153846,safe,0.0,2.8950977139174938e-05,0.00017357501201331615
1755025049,3,34,32,0.9411764705882353,safe,0.0,2.994295209646225e-05,5.840900121256709e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,2.751301508396864e-05,0.00018743198597803712
1755025051,3,430,415,0.9651162790697675,safe,0.0,2.3559958208352327e-05,0.0003330460167489946
1755025052,3,420,410,0.9761904761904762,safe,0.0,2.7277041226625443e-05,0.0004652939969673753
1755025053,3,32,26,0.8125,safe,0.0,2.2807973437011242e-05,7.424800423905253e-05
1755025054,3,422,411,0.9739336492890995,safe,0.0,1.7790996935218573e-05,0.001080897985957563
1755025055,3,800,602,0.7525,safe,0.0,3.546994412317872e-05,0.0007437460008077323
1755025056,3,224,212,0.9464285714285714,safe,0.0,0.00014434801414608955,0.0007019949844107032
1755025057,3,124,112,0.9032258064516129,safe,0.0,3.1130039133131504e-05,0.00022958096815273166
1755025058,3,4,4,1.0,safe,0.0,2.6209978386759758e-05,3.531499532982707e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,3.1978997867554426e-05,0.00042793696047738194
1755025060,3,800,700,0.875,safe,0.0,3.6632001865655184e-05,5.9435958974063396e-05
1755025061,3,320,260,0.8125,safe,0.0,3.354699583724141e-05,0.00011737801833078265
1755025062,3,2008,2004,0.99800796812749,safe,0.0,3.655604086816311e-05,0.06347865000134334
1755025063,3,20,20,1.0,safe,0.0,3.1076022423803806e-05,4.2360974475741386e-05
1755025064,3,3200,3100,0.96875,safe,0.0,3.390701021999121e-05,0.0001094290055334568
1755025065,3,114,108,0.9473684210526315,safe,0.0,3.2048963475972414e-05,0.00024963897885754704
1755025066,3,26,24,0.9230769230769231,safe,0.0,3.274803748354316e-05,7.225997978821397e-05
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,3.486295463517308e-05,0.009686892037279904
1755025068,3,34,28,0.8235294117647058,safe,0.0,3.0145980417728424e-05,6.711704190820456e-05
1755025069,3,70,55,0.7857142857142857,safe,0.0,3.133498830720782e-05,6.29010028205812e-05
1755025070,3,222,211,0.9504504504504504,safe,0.0,3.2167008612304926e-05,0.0008716540178284049
1755025071,3,442,421,0.9524886877828054,safe,0.0,3.120495239272714e-05,0.0018423949950374663
