seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.127,7.426697993651032e-05,0.0022163919638842344
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.127,3.160902997478843e-05,0.0012128179660066962
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.127,5.044299177825451e-05,0.00140485999872908
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.127,4.717998672276735e-05,7.050699787214398e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.127,5.3713039960712194e-05,0.003283610043581575
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.127,3.125198418274522e-05,0.00012831902131438255
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.127,3.0150986276566982e-05,7.53119820728898e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.127,3.8090976886451244e-05,0.0006627390393987298
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.127,5.9219019021838903e-05,0.0013364300248213112
1755021046,3,0,7.258753006669414,,,0.127,5.022797267884016e-05,7.493799785152078e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.127,4.567601718008518e-05,7.680797716602683e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.127,4.0529994294047356e-05,0.002345831017009914
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.127,4.838203312829137e-05,0.0031250659958459437
1755021050,3,0,6.527474890571437,,,0.127,3.5702018067240715e-05,8.7020976934582e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.127,3.753101918846369e-05,0.005927312013227493
1755021052,3,0,3.7054687203438528,,,0.127,2.7047994080930948e-05,1.9926985260099173e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.127,3.803701838478446e-05,0.0007398410234600306
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.127,5.0197995733469725e-05,0.002164456993341446
1755021055,3,0,119.49191786356934,,,0.127,1.5479978173971176e-05,9.58610326051712e-05
